"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-14.8,-18.1,-55.0,12.5,
-11.0,-12.4,-55.0,25.0,
-7.3,-7.6,-56.3,32.5,
-3.1,-3.3,-52.5,12.5,
1.0,0.8,-48.8,15.0,
4.4,4.0,-42.5,38.8,
7.1,7.0,-41.3,72.5,
10.3,10.3,-45.0,80.0,
14.1,13.6,-36.3,71.3,
17.4,16.3,-26.3,47.5,
18.5,17.6,-11.3,41.3,
17.5,17.3,-6.3,38.8,
11.6,14.8,1.3,33.8,
9.1,11.4,13.8,38.8,
8.3,9.3,22.5,27.5,
9.1,9.3,20.0,16.3,
11.8,11.4,32.5,8.8,
14.9,15.0,23.8,-5.0,
17.1,18.4,35.0,-20.0,
18.4,20.9,23.8,-28.8,
18.6,23.1,27.5,-47.5,
17.6,25.1,22.5,-48.8,
15.4,26.5,21.3,-42.5,
12.6,26.8,13.8,-23.8,
10.3,26.0,3.8,-1.3,
8.5,24.5,10.0,-16.3,
7.3,22.8,-3.8,-46.3,
5.9,21.3,-6.3,-48.8,
4.5,20.4,-8.8,-23.8,
3.6,20.5,-17.5,8.8,
3.4,21.5,-40.0,20.0,
2.9,22.6,-32.5,5.0,
1.6,22.9,-30.0,15.0,
0.3,22.1,-48.8,40.0,
-1.3,20.4,-50.0,48.8,
-3.3,16.9,-51.3,43.8,
-5.5,12.0,-53.8,46.3,
-7.5,7.3,-55.0,83.8,
-8.8,3.8,-51.3,100.0,
-9.0,1.8,-56.3,115.0,
-8.4,1.3,-60.0,106.3,
-6.6,1.4,-62.5,128.8,
-3.9,1.9,-61.3,146.3,
-1.3,2.8,-62.5,132.5,
-0.3,2.9,-61.3,95.0,
-0.4,1.3,-57.5,66.3,
0.0,-1.3,-60.0,68.8,
2.1,-2.4,-67.5,57.5,
5.9,-1.1,-57.5,41.3,
10.9,2.5,-56.3,8.8,
16.4,7.8,-55.0,-18.8,
20.9,12.9,-52.5,-52.5,
23.4,15.8,-55.0,-85.0,
24.0,16.0,-51.3,-112.5,
23.5,15.5,-45.0,-120.0,
22.6,15.4,-48.8,-132.5,
22.9,15.9,-46.3,-138.8,
24.5,17.4,-42.5,-133.8,
26.5,19.4,-42.5,-155.0,
27.4,20.8,-35.0,-175.0,
26.1,20.3,-33.8,-156.3,
23.3,17.6,-31.3,-120.0,
19.8,13.6,-35.0,-91.3,
16.1,9.0,-37.5,-80.0,
12.3,4.1,-30.0,-92.5,
8.4,-1.1,-35.0,-95.0,
5.1,-6.0,-46.3,-91.3,
2.3,-9.6,-37.5,-100.0,
-1.1,-12.9,-33.8,-88.8,
-5.8,-16.8,-33.8,-53.8,
-11.4,-21.6,-37.5,31.3,
-17.3,-27.4,-30.0,86.3,
-23.6,-33.5,-25.0,36.3,
-31.0,-38.9,-32.5,-15.0,
-38.9,-42.6,-23.8,-107.5,
-45.6,-45.5,-22.5,-316.3,
-49.9,-48.5,-26.3,-591.3,
-51.9,-51.9,-16.3,-820.0,
-53.0,-55.6,-12.5,-831.3,
-53.4,-59.5,-8.8,-653.8,
-52.1,-62.6,-16.3,-436.3,
-49.1,-64.8,-5.0,-241.3,
-45.6,-65.8,-5.0,-87.5,
-42.4,-65.1,0.0,-22.5,
-39.5,-62.5,3.8,-2.5,
-36.8,-58.4,20.0,22.5,
-33.4,-53.6,11.3,37.5,
-29.0,-49.0,22.5,66.3,
-24.4,-45.1,21.3,62.5,
-20.6,-42.0,22.5,47.5,
-18.0,-38.8,30.0,41.3,
-15.5,-34.8,33.8,41.3,
-11.6,-30.0,28.8,75.0,
-6.6,-24.9,33.8,67.5,
-1.9,-19.9,37.5,56.3,
2.0,-15.6,32.5,57.5,
5.8,-11.6,38.8,77.5,
9.5,-7.4,35.0,67.5,
13.3,-3.0,33.8,61.3,
17.0,1.1,26.3,76.3,
21.0,5.4,26.3,97.5,
25.1,10.0,20.0,110.0,
28.6,14.9,16.3,107.5,
31.1,19.8,11.3,100.0,
33.0,24.4,8.8,80.0,
35.0,28.5,13.8,86.3,
37.4,32.5,1.3,75.0,
39.0,36.3,-2.5,97.5,
38.9,38.8,1.3,96.3,
37.3,39.4,2.5,73.8,
35.5,39.0,-6.3,66.3,
34.0,39.0,3.8,53.8,
32.5,39.6,0.0,43.8,
31.3,40.0,-2.5,31.3,
30.4,39.8,-12.5,38.8,
29.1,38.9,-13.8,40.0,
