"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
102.1,114.9,127.5,-8.8,
99.3,121.1,115.0,-16.3,
97.6,127.0,113.8,-47.5,
99.6,136.4,132.5,-76.3,
104.9,148.8,111.3,-77.5,
108.3,154.0,112.5,-67.5,
108.0,148.8,105.0,-71.3,
106.0,139.3,96.3,-98.8,
103.0,131.5,90.0,-106.3,
99.4,127.3,88.8,-107.5,
95.4,123.5,76.3,-96.3,
90.1,117.8,71.3,-107.5,
84.5,112.8,70.0,-113.8,
77.1,111.3,66.3,-91.3,
72.3,108.3,57.5,-62.5,
67.9,98.8,52.5,-32.5,
64.3,87.5,60.0,-16.3,
58.5,77.5,45.0,-18.8,
51.6,66.8,48.8,-30.0,
46.0,58.5,42.5,-42.5,
40.4,54.3,40.0,-38.8,
35.1,49.5,23.8,-26.3,
32.8,44.6,12.5,-13.8,
32.8,42.1,3.8,-93.8,
32.6,39.4,-8.8,-235.0,
33.4,32.6,-23.8,-373.8,
36.5,24.5,-21.3,-503.8,
41.4,21.1,-20.0,-601.3,
48.4,23.8,-20.0,-643.8,
56.5,32.0,-10.0,-606.3,
59.9,44.1,-10.0,-463.8,
56.3,51.6,-20.0,-325.0,
50.8,52.5,-15.0,-181.3,
46.0,53.9,-17.5,-42.5,
41.3,57.5,-21.3,76.3,
37.3,60.0,-11.3,151.3,
34.1,59.3,0.0,177.5,
31.1,54.3,-2.5,155.0,
29.8,47.0,-7.5,115.0,
31.9,43.3,-1.3,93.8,
34.4,46.8,0.0,100.0,
33.4,50.9,-21.3,123.8,
30.0,47.6,-16.3,138.8,
25.9,38.0,-25.0,148.8,
22.3,26.0,-33.8,160.0,
21.4,15.3,-42.5,156.3,
20.8,8.9,-43.8,143.8,
14.5,2.8,-48.8,153.8,
1.5,-11.5,-63.8,177.5,
-14.3,-35.5,-78.8,172.5,
-29.3,-62.4,-88.8,158.8,
-41.4,-85.3,-107.5,147.5,
-48.8,-99.5,-116.3,138.8,
-53.6,-104.0,-125.0,122.5,
-60.1,-103.8,-131.3,122.5,
-68.8,-104.9,-147.5,122.5,
-79.1,-108.0,-150.0,137.5,
-92.0,-112.6,-171.3,163.8,
-104.5,-121.1,-173.8,158.8,
-111.1,-130.6,-173.8,135.0,
-112.0,-133.0,-157.5,128.8,
-109.5,-128.6,-155.0,117.5,
-102.9,-120.1,-143.8,105.0,
-94.1,-107.1,-132.5,108.8,
-86.0,-94.9,-137.5,122.5,
-77.3,-86.9,-131.3,136.3,
-69.4,-78.8,-125.0,155.0,
-67.6,-70.4,-135.0,163.8,
-73.5,-68.5,-135.0,186.3,
-82.1,-76.9,-148.8,217.5,
-89.1,-89.8,-148.8,196.3,
-93.9,-99.3,-162.5,172.5,
-96.9,-105.4,-175.0,162.5,
-99.5,-110.8,-198.8,152.5,
-102.8,-115.8,-228.8,128.8,
-104.8,-119.3,-255.0,126.3,
-107.0,-119.0,-271.3,122.5,
-113.8,-119.4,-302.5,158.8,
-122.3,-127.6,-325.0,162.5,
-127.0,-138.0,-331.3,132.5,
-130.6,-140.4,-345.0,112.5,
-137.9,-140.6,-367.5,122.5,
-145.4,-148.4,-382.5,125.0,
-150.4,-157.1,-378.8,92.5,
-156.0,-161.0,-405.0,78.8,
-162.1,-165.9,-418.8,93.8,
-166.4,-173.1,-420.0,97.5,
-170.0,-177.9,-441.3,83.8,
-174.0,-180.5,-458.8,73.8,
-176.5,-184.4,-461.3,71.3,
-177.9,-187.9,-471.3,57.5,
-179.0,-189.0,-477.5,36.3,
-177.6,-187.3,-482.5,36.3,
-174.3,-180.9,-475.0,12.5,
-171.8,-172.5,-473.8,-1.3,
-169.6,-167.1,-470.0,-13.8,
-167.3,-163.5,-461.3,-46.3,
-167.4,-159.4,-471.3,-62.5,
-170.8,-158.4,-472.5,-52.5,
-174.4,-163.3,-466.3,-38.8,
-177.3,-170.0,-466.3,-42.5,
-181.0,-175.1,-476.3,-48.8,
-185.0,-180.9,-463.8,-23.8,
-187.8,-188.8,-457.5,-10.0,
-187.6,-196.0,-435.0,-25.0,
-185.1,-198.0,-408.8,-43.8,
-184.8,-194.4,-397.5,-68.8,
-190.4,-192.6,-392.5,-21.3,
-201.4,-199.0,-398.8,-16.3,
-215.4,-211.8,-422.5,0.0,
-231.1,-226.1,-432.5,28.8,
-244.8,-243.8,-445.0,55.0,
-248.1,-264.6,-426.3,66.3,
-236.1,-275.4,-401.3,38.8,
-210.9,-263.1,-366.3,-8.8,
-179.5,-228.0,-317.5,-37.5,
-150.5,-182.8,-278.8,-23.8,
-128.5,-144.6,-246.3,-2.5,
-111.8,-118.6,-216.3,-3.8,
-97.0,-98.0,-180.0,-15.0,
-82.9,-78.9,-146.3,-38.8,
-68.4,-59.0,-111.3,-53.8,
-52.1,-36.9,-78.8,-61.3,
-34.0,-14.1,-48.8,-75.0,
-16.1,8.1,-10.0,-96.3,
1.6,29.8,23.8,-112.5,
22.0,51.6,67.5,-111.3,
44.5,76.8,103.8,-103.8,
67.0,103.8,135.0,-110.0,
89.8,129.4,187.5,-111.3,
110.6,154.9,225.0,-151.3,
126.4,178.3,255.0,-157.5,
139.9,195.0,290.0,-155.0,
152.9,210.3,327.5,-173.8,
163.8,229.3,357.5,-176.3,
174.4,245.0,392.5,-185.0,
186.5,258.4,427.5,-192.5,
197.8,279.4,462.5,-206.3,
208.0,303.5,490.0,-201.3,
221.0,317.4,523.8,-177.5,
235.6,322.9,566.3,-160.0,
249.4,336.1,591.3,-146.3,
264.9,338.1,631.3,-147.5,
282.6,327.9,665.0,-145.0,
297.0,349.1,697.5,-183.8,
305.9,371.8,708.8,-303.8,
311.6,368.8,736.3,-431.3,
315.1,374.4,756.3,-558.8,
317.4,386.9,775.0,-657.5,
320.6,387.3,785.0,-696.3,
324.3,374.3,798.8,-685.0,
319.4,370.0,801.3,-607.5,
306.1,369.0,812.5,-507.5,
298.9,355.8,830.0,-372.5,
300.4,355.9,838.8,-216.3,
305.3,360.0,853.8,-77.5,
307.1,362.4,877.5,1.3,
300.8,375.8,866.3,40.0,
292.6,384.1,853.8,57.5,
289.0,384.9,860.0,51.3,
286.6,373.5,865.0,45.0,
282.5,356.1,868.8,46.3,
276.5,342.8,881.3,40.0,
