"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
18.6,-2.9,73.8,91.3,
17.0,-6.0,25.0,71.3,
15.9,-7.0,1.3,77.5,
20.6,0.5,60.0,86.3,
22.5,6.3,35.0,60.0,
23.4,8.8,-6.3,52.5,
28.4,13.9,38.8,65.0,
30.6,17.0,48.8,40.0,
29.0,16.5,18.8,33.8,
33.0,19.4,22.5,-1.3,
40.6,23.5,48.8,-77.5,
43.6,22.4,22.5,-111.3,
44.1,20.4,12.5,-167.5,
45.5,22.0,31.3,-275.0,
45.6,23.1,31.3,-355.0,
46.0,21.6,13.8,-411.3,
48.4,19.9,27.5,-471.3,
47.4,17.6,23.8,-467.5,
40.8,16.8,15.0,-428.8,
33.1,21.8,15.0,-231.3,
26.8,31.0,21.3,165.0,
20.9,38.4,1.3,481.3,
17.3,42.5,0.0,581.3,
17.0,44.5,2.5,503.8,
17.6,44.6,-5.0,378.8,
17.4,44.4,-18.8,257.5,
15.8,45.1,-8.8,172.5,
12.6,45.3,-6.3,78.8,
9.1,43.5,-22.5,30.0,
7.3,42.1,-22.5,36.3,
6.8,43.0,-22.5,16.3,
4.1,44.3,-23.8,-37.5,
-2.3,44.6,-32.5,-37.5,
-11.3,44.0,-22.5,-27.5,
-20.9,41.0,-10.0,-16.3,
-27.6,36.1,-10.0,18.8,
-29.4,32.3,-21.3,15.0,
-29.6,29.8,-18.8,-33.8,
-32.3,27.0,-17.5,-45.0,
-35.8,24.6,-23.8,-58.8,
-38.4,23.8,-17.5,-76.3,
-40.4,23.8,-15.0,-97.5,
-40.9,24.0,-16.3,-95.0,
-38.4,25.4,-21.3,-82.5,
-33.9,27.5,-22.5,-85.0,
-29.4,28.8,-32.5,-55.0,
-24.6,30.0,-36.3,-23.8,
-20.1,33.0,-32.5,-25.0,
-18.9,35.1,-27.5,-11.3,
-21.4,32.9,-41.3,0.0,
-24.5,28.9,-41.3,-11.3,
-27.6,27.5,-41.3,-41.3,
-31.4,28.9,-53.8,-43.8,
-33.5,30.1,-45.0,-32.5,
-31.1,29.3,-41.3,-41.3,
-25.5,27.0,-32.5,-77.5,
-20.0,25.6,-36.3,-81.3,
-15.3,26.5,-23.8,-80.0,
-10.1,29.8,-26.3,-72.5,
-3.6,33.9,-27.5,-71.3,
2.3,36.5,-7.5,-83.8,
5.0,35.3,0.0,-83.8,
5.6,29.4,-5.0,-71.3,
6.4,20.4,-2.5,-45.0,
6.9,11.4,7.5,-12.5,
5.3,5.0,8.8,-28.8,
1.6,2.8,10.0,-32.5,
-1.0,2.9,8.8,-1.3,
-0.8,1.8,7.5,-5.0,
1.1,-1.3,6.3,1.3,
2.3,-4.3,16.3,12.5,
2.0,-5.4,15.0,8.8,
2.4,-3.5,17.5,25.0,
4.0,0.1,23.8,13.8,
3.4,1.9,32.5,0.0,
-1.4,-0.4,35.0,5.0,
-7.8,-5.9,41.3,6.3,
-12.1,-11.0,41.3,-10.0,
-14.3,-13.6,55.0,-43.8,
-16.5,-15.0,48.8,-37.5,
-19.3,-17.0,48.8,2.5,
-19.9,-19.5,56.3,25.0,
-16.5,-21.6,47.5,3.8,
-11.5,-23.5,47.5,-56.3,
-9.0,-25.1,48.8,-61.3,
-9.3,-26.3,51.3,-42.5,
-9.6,-27.5,45.0,-60.0,
-9.1,-30.1,51.3,-78.8,
-10.0,-34.4,51.3,-101.3,
-13.4,-38.5,48.8,-88.8,
-16.3,-42.0,51.3,-62.5,
-17.6,-44.9,57.5,-61.3,
-21.1,-45.5,47.5,-87.5,
-27.8,-42.3,40.0,-98.8,
-33.9,-37.6,38.8,-100.0,
-36.1,-35.3,32.5,-42.5,
-35.0,-34.6,32.5,-27.5,
-33.0,-34.0,25.0,-70.0,
-31.5,-32.8,10.0,-95.0,
-31.3,-31.5,6.3,-115.0,
-32.9,-31.1,2.5,-125.0,
-36.5,-32.4,-2.5,-151.3,
-40.8,-36.0,-3.8,-167.5,
-44.3,-41.8,-2.5,-176.3,
-47.5,-46.8,11.3,-185.0,
-51.9,-47.6,2.5,-218.8,
-56.5,-44.1,2.5,-216.3,
-57.6,-39.8,10.0,-177.5,
-53.1,-37.8,21.3,-142.5,
-45.9,-37.6,28.8,-123.8,
-41.1,-38.3,30.0,-120.0,
-41.4,-40.3,35.0,-121.3,
-43.5,-43.3,38.8,-143.8,
-43.0,-45.1,38.8,-160.0,
-41.3,-45.3,38.8,-180.0,
-41.8,-46.0,35.0,-140.0,
-42.8,-47.6,23.8,-101.3,
-40.5,-48.1,23.8,-97.5,
-35.5,-47.1,26.3,-93.8,
-29.8,-45.6,23.8,-77.5,
-23.9,-44.1,33.8,-78.8,
-18.4,-43.3,31.3,-98.8,
-13.9,-43.9,30.0,-131.3,
-10.5,-44.8,18.8,-125.0,
-8.1,-44.0,21.3,-121.3,
-6.8,-41.5,18.8,-126.3,
