"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
59.9,54.0,18.8,-45.0,
69.6,63.9,20.0,-51.3,
80.3,78.0,21.3,-53.8,
90.3,92.5,26.3,-32.5,
99.0,102.0,20.0,-3.8,
106.4,105.1,25.0,-7.5,
112.6,107.0,20.0,-13.8,
118.4,111.1,18.8,-13.8,
123.8,115.0,16.3,0.0,
128.1,118.5,5.0,20.0,
131.9,123.8,8.8,32.5,
135.8,128.8,3.8,42.5,
142.5,129.9,-7.5,60.0,
144.6,127.8,-8.8,71.3,
145.9,127.0,-11.3,53.8,
146.4,129.5,-15.0,53.8,
146.5,131.9,-6.3,67.5,
147.0,132.8,-13.8,102.5,
147.9,133.0,-13.8,156.3,
148.1,131.5,-20.0,173.8,
146.9,129.9,-17.5,133.8,
144.1,130.6,-16.3,116.3,
140.4,130.5,-12.5,136.3,
136.5,125.1,-20.0,156.3,
133.4,118.8,-11.3,100.0,
130.8,118.6,-6.3,33.8,
126.9,124.6,-2.5,-1.3,
121.1,129.0,-8.8,-10.0,
115.1,126.3,-5.0,-38.8,
109.9,120.6,-3.8,-86.3,
105.1,116.9,6.3,-95.0,
99.9,111.9,5.0,-86.3,
94.0,102.5,11.3,-72.5,
88.6,91.5,12.5,-78.8,
84.3,83.6,11.3,-98.8,
79.8,79.3,16.3,-100.0,
73.5,74.3,6.3,-105.0,
65.1,66.6,3.8,-68.8,
56.8,57.3,11.3,106.3,
51.6,47.5,10.0,390.0,
51.3,38.3,-1.3,638.8,
54.0,31.6,-5.0,545.0,
56.3,29.6,-20.0,15.0,
54.0,29.0,-17.5,-463.8,
46.4,25.3,-21.3,-792.5,
35.8,19.1,-16.3,-1021.3,
25.8,14.5,-16.3,-1107.5,
18.5,13.5,-20.0,-1015.0,
14.0,15.0,-16.3,-750.0,
11.1,15.0,-16.3,-433.8,
8.9,10.3,-7.5,-201.3,
6.0,0.1,-15.0,15.0,
2.4,-13.4,-18.8,186.3,
-0.9,-24.4,-12.5,230.0,
-2.6,-28.1,-8.8,207.5,
-2.5,-24.1,-8.8,203.8,
-1.5,-14.6,11.3,228.8,
-1.9,-6.9,7.5,205.0,
-4.3,-6.8,10.0,195.0,
-8.3,-11.9,11.3,186.3,
-12.5,-15.6,3.8,162.5,
-15.5,-12.0,10.0,135.0,
-16.5,-1.8,15.0,156.3,
-15.1,8.0,21.3,173.8,
-11.5,13.9,28.8,176.3,
-7.5,16.4,32.5,180.0,
-5.1,16.1,20.0,170.0,
-5.1,14.4,25.0,150.0,
-7.0,11.0,17.5,143.8,
-10.6,5.0,8.8,145.0,
-15.4,-2.8,11.3,155.0,
-20.3,-8.9,8.8,163.8,
-24.4,-12.4,3.8,177.5,
-27.9,-17.3,0.0,187.5,
-31.4,-27.1,-6.3,196.3,
-35.3,-41.4,-10.0,205.0,
-39.1,-54.5,-12.5,200.0,
-42.0,-60.4,-12.5,202.5,
-43.8,-59.8,-20.0,231.3,
-45.3,-58.4,-33.8,271.3,
-47.1,-59.5,-40.0,275.0,
-50.0,-61.4,-41.3,261.3,
-53.4,-63.5,-40.0,255.0,
-55.5,-66.8,-36.3,246.3,
-56.0,-70.4,-27.5,223.8,
-56.1,-74.5,-22.5,182.5,
-57.0,-78.8,-18.8,161.3,
-58.5,-81.3,-16.3,147.5,
-60.8,-80.8,-18.8,132.5,
-64.0,-77.5,-10.0,117.5,
-68.0,-74.3,-17.5,125.0,
-71.0,-73.6,-16.3,132.5,
-72.0,-75.0,-13.8,151.3,
-72.6,-77.1,-11.3,151.3,
-74.4,-79.4,-8.8,145.0,
-76.0,-79.4,-6.3,147.5,
-76.9,-76.4,-11.3,178.8,
-78.1,-74.6,-8.8,215.0,
-81.0,-77.0,-5.0,241.3,
-85.0,-81.0,-1.3,245.0,
-88.8,-84.5,-1.3,256.3,
-91.6,-89.1,-11.3,267.5,
-93.4,-94.6,-5.0,255.0,
-94.4,-96.9,-7.5,226.3,
-95.6,-94.1,1.3,201.3,
-98.0,-91.8,0.0,212.5,
-101.6,-95.1,-3.8,203.8,
-105.6,-102.1,0.0,176.3,
-108.8,-106.0,3.8,131.3,
-110.5,-103.5,12.5,108.8,
-111.6,-100.4,16.3,106.3,
-112.4,-102.0,8.8,97.5,
-111.4,-104.6,17.5,61.3,
-108.1,-102.6,18.8,52.5,
-103.8,-98.4,17.5,50.0,
-99.9,-95.6,22.5,31.3,
-98.0,-93.3,12.5,48.8,
-97.6,-90.6,15.0,53.8,
-97.6,-89.1,15.0,58.8,
-97.5,-90.1,10.0,55.0,
-97.4,-91.0,15.0,26.3,
-97.1,-88.4,25.0,21.3,
-96.8,-85.5,26.3,38.8,
-96.1,-88.1,16.3,45.0,
-94.5,-94.4,22.5,23.8,
-90.5,-95.3,32.5,-22.5,
-84.1,-87.1,28.8,-21.3,
-76.6,-74.5,40.0,-3.8,
-69.4,-63.6,43.8,20.0,
-63.0,-57.1,51.3,-6.3,
-57.5,-52.0,48.8,-22.5,
-52.8,-43.9,51.3,-30.0,
-48.5,-33.9,57.5,-30.0,
-44.1,-26.9,51.3,-50.0,
-38.9,-23.0,53.8,-70.0,
-32.9,-17.4,52.5,-96.3,
-27.0,-8.4,40.0,-80.0,
-22.4,-1.3,28.8,-45.0,
-19.0,0.4,25.0,-40.0,
-16.0,-0.5,25.0,-21.3,
-12.5,-0.3,18.8,-45.0,
-8.9,1.5,12.5,-51.3,
-7.5,0.1,8.8,-53.8,
-9.9,-8.5,-1.3,-47.5,
-14.4,-20.8,2.5,-51.3,
-17.9,-28.5,5.0,-57.5,
-19.3,-26.5,8.8,-85.0,
-19.8,-18.6,6.3,-96.3,
-20.0,-14.5,5.0,-76.3,
-19.0,-16.4,5.0,-85.0,
-16.1,-18.6,11.3,-86.3,
-11.8,-19.6,7.5,-98.8,
-6.5,-21.5,2.5,-113.8,
-1.3,-24.0,16.3,-133.8,
4.0,-23.8,11.3,-136.3,
8.8,-20.8,13.8,-125.0,
13.4,-19.0,16.3,-102.5,
18.8,-18.3,12.5,-81.3,
25.4,-16.5,10.0,-61.3,
34.1,-11.3,18.8,-45.0,
45.9,0.3,10.0,-60.0,
60.4,17.1,15.0,-76.3,
76.3,38.3,16.3,-98.8,
91.8,62.8,21.3,-128.8,
105.8,86.9,23.8,-136.3,
118.3,107.8,17.5,-147.5,
129.1,127.3,13.8,-167.5,
137.4,147.3,26.3,-192.5,
142.4,165.9,20.0,-207.5,
144.9,177.5,25.0,-192.5,
145.9,178.9,12.5,-185.0,
146.5,175.4,15.0,-207.5,
147.4,175.0,16.3,-230.0,
147.8,177.6,13.8,-215.0,
147.3,178.0,16.3,-191.3,
146.4,177.4,12.5,-188.8,
145.4,179.1,6.3,-183.8,
143.9,180.0,2.5,-157.5,
141.0,177.3,2.5,-145.0,
136.0,173.1,-5.0,-137.5,
129.8,167.6,-1.3,-120.0,
124.0,160.4,-11.3,-116.3,
119.3,154.1,-3.8,-103.8,
115.0,149.0,-15.0,-87.5,
110.9,143.4,-25.0,-63.8,
107.1,136.6,-20.0,-80.0,
103.8,130.0,-25.0,-93.8,
100.3,124.1,-28.8,-112.5,
95.9,118.6,-32.5,-130.0,
90.4,113.1,-32.5,-132.5,
83.4,106.0,-41.3,-136.3,
74.4,94.9,-33.8,-120.0,
64.1,79.9,-43.8,-117.5,
55.1,65.3,-40.0,-131.3,
48.1,53.8,-46.3,-128.8,
42.4,42.0,-48.8,-81.3,
37.9,29.4,-51.3,-61.3,
35.4,22.9,-53.8,-51.3,
34.1,24.4,-45.0,-16.3,
31.8,25.4,-40.0,13.8,
27.6,20.6,-38.8,28.8,
23.0,13.4,-42.5,17.5,
18.5,7.8,-30.0,-43.8,
13.5,5.0,-30.0,-106.3,
8.1,2.5,-23.8,-151.3,
3.3,-3.6,-12.5,-140.0,
-0.8,-14.3,-3.8,-131.3,
-4.0,-25.3,2.5,-155.0,
-5.8,-30.6,10.0,-168.8,
-6.4,-30.1,22.5,-140.0,
-8.1,-29.3,25.0,-100.0,
-11.8,-31.8,18.8,-73.8,
-15.8,-36.3,18.8,-86.3,
-19.8,-40.0,15.0,-97.5,
-24.1,-45.4,6.3,-97.5,
-28.8,-54.6,0.0,-25.0,
-32.9,-62.6,-2.5,168.8,
-34.8,-68.1,-16.3,471.3,
-32.9,-74.3,-15.0,715.0,
-28.3,-79.6,-23.8,550.0,
-24.8,-83.8,-31.3,-16.3,
-25.3,-85.9,-37.5,-545.0,
-30.1,-82.5,-46.3,-870.0,
-38.0,-76.0,-52.5,-1098.8,
-45.4,-73.9,-58.8,-1137.5,
-49.1,-76.9,-57.5,-1036.3,
-48.6,-79.3,-60.0,-755.0,
-45.6,-76.5,-62.5,-472.5,
