"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-9.3,-14.9,-20.0,117.5,
-8.0,-12.9,-53.8,295.0,
-1.5,-3.9,10.0,506.3,
-3.0,-12.5,12.5,678.8,
-9.4,-23.9,-40.0,495.0,
-11.0,-21.4,-11.3,-26.3,
-12.6,-18.1,16.3,-436.3,
-16.9,-16.0,-43.8,-785.0,
-17.8,-6.0,-27.5,-1081.3,
-16.9,1.4,3.8,-1110.0,
-18.4,-2.0,-12.5,-930.0,
-18.3,-5.8,-30.0,-603.8,
-14.1,-6.6,-3.8,-287.5,
-10.6,-9.9,-7.5,-81.3,
-8.8,-11.3,-32.5,78.8,
-6.3,-7.6,-18.8,207.5,
-4.1,-5.4,-2.5,232.5,
-2.0,-4.3,-21.3,222.5,
1.8,0.0,-26.3,236.3,
4.3,2.4,-16.3,246.3,
3.6,0.1,-20.0,226.3,
2.9,-1.1,-30.0,247.5,
3.6,0.4,-21.3,272.5,
5.1,2.0,-28.8,255.0,
7.1,3.6,-43.8,207.5,
8.0,4.8,-43.8,173.8,
5.5,3.5,-36.3,166.3,
2.4,3.6,-45.0,170.0,
3.1,8.9,-46.3,178.8,
6.9,14.5,-46.3,162.5,
9.3,15.0,-45.0,148.8,
8.3,12.0,-51.3,147.5,
5.1,9.4,-32.5,161.3,
1.8,8.4,-38.8,162.5,
-0.9,9.4,-46.3,183.8,
-1.5,12.0,-48.8,200.0,
0.6,14.8,-56.3,205.0,
4.4,16.5,-70.0,181.3,
7.5,17.3,-66.3,145.0,
9.0,16.6,-61.3,116.3,
9.1,14.4,-58.8,118.8,
8.5,11.9,-63.8,116.3,
6.9,10.3,-57.5,113.8,
4.1,8.8,-52.5,115.0,
1.9,8.3,-52.5,132.5,
1.8,10.4,-60.0,157.5,
3.0,14.0,-56.3,157.5,
4.3,17.0,-56.3,151.3,
5.5,18.8,-70.0,151.3,
5.6,18.1,-56.3,136.3,
3.3,14.3,-53.8,141.3,
0.4,10.1,-50.0,166.3,
-0.1,9.1,-55.0,190.0,
1.9,10.1,-48.8,181.3,
4.0,10.1,-38.8,162.5,
4.3,9.1,-36.3,123.8,
3.4,9.0,-37.5,106.3,
2.3,8.5,-28.8,73.8,
1.4,5.9,-35.0,72.5,
0.5,2.9,-28.8,58.8,
-1.6,1.1,-17.5,51.3,
-3.5,1.3,-17.5,42.5,
-2.8,3.3,-12.5,40.0,
-0.3,5.4,-17.5,61.3,
1.4,6.1,-17.5,47.5,
0.5,4.3,-22.5,22.5,
-2.5,-1.4,-16.3,10.0,
-5.0,-7.4,-18.8,16.3,
-4.3,-8.3,-8.8,8.8,
-2.0,-5.8,2.5,-5.0,
-2.4,-5.9,5.0,-12.5,
-5.5,-7.8,1.3,-7.5,
-8.1,-6.5,7.5,-3.8,
-8.6,-2.0,12.5,-13.8,
-7.3,2.1,20.0,-20.0,
-6.3,2.9,25.0,-20.0,
-7.9,-0.4,27.5,-12.5,
-12.0,-6.0,30.0,13.8,
-16.1,-10.9,36.3,31.3,
-17.3,-12.9,35.0,37.5,
-15.4,-12.9,36.3,31.3,
-13.5,-13.3,32.5,17.5,
-13.3,-14.0,32.5,8.8,
-13.5,-13.5,30.0,3.8,
-13.3,-11.3,28.8,-5.0,
-12.6,-8.6,27.5,-11.3,
-12.6,-8.5,37.5,-10.0,
-14.4,-11.8,32.5,-13.8,
-17.0,-15.3,43.8,1.3,
-18.1,-16.0,42.5,6.3,
-18.0,-14.3,46.3,-1.3,
-18.6,-12.5,55.0,-15.0,
-19.4,-11.8,46.3,5.0,
-18.0,-10.6,47.5,46.3,
-15.1,-8.1,41.3,71.3,
-12.3,-4.6,36.3,73.8,
-10.1,-1.9,40.0,52.5,
-9.9,-1.3,38.8,8.8,
-11.5,-1.1,48.8,-32.5,
-13.4,-0.3,45.0,-48.8,
