"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-32.5,-22.4,-10.0,-388.8,
-32.5,-20.4,-7.5,-371.3,
-32.0,-17.8,2.5,-340.0,
-30.6,-15.6,-6.3,-323.8,
-31.3,-14.6,-10.0,-322.5,
-34.9,-14.5,0.0,-307.5,
-38.3,-14.4,2.5,-281.3,
-38.8,-13.5,-3.8,-271.3,
-36.4,-12.3,3.8,-261.3,
-32.5,-11.1,1.3,-228.8,
-28.5,-9.9,2.5,-205.0,
-26.3,-8.0,-11.3,-213.8,
-27.4,-6.1,-5.0,-237.5,
-28.9,-4.8,-7.5,-230.0,
-27.4,-3.5,-11.3,-217.5,
-24.9,-1.9,-5.0,-221.3,
-22.6,0.3,-3.8,-206.3,
-18.8,2.6,-5.0,-180.0,
-15.8,2.5,0.0,-185.0,
-16.9,0.6,-7.5,-185.0,
-19.5,-0.8,-5.0,-172.5,
-20.1,-1.4,-2.5,-145.0,
-18.4,-1.5,0.0,-106.3,
-16.0,-1.4,5.0,-101.3,
-16.4,-1.6,1.3,-116.3,
-20.3,-2.0,5.0,-122.5,
-23.1,-1.8,6.3,-106.3,
-22.5,-1.4,3.8,-71.3,
-20.5,-1.4,7.5,-40.0,
-19.1,-1.1,7.5,-20.0,
-18.5,0.5,1.3,-21.3,
-17.1,3.4,11.3,13.8,
-15.1,5.3,5.0,30.0,
-14.5,5.5,0.0,41.3,
-14.9,5.1,7.5,63.8,
-16.0,4.6,6.3,61.3,
-18.1,4.3,6.3,51.3,
-19.4,3.1,5.0,52.5,
-20.3,1.1,1.3,51.3,
-22.0,-0.1,8.8,72.5,
-22.5,0.3,12.5,92.5,
-19.9,1.8,16.3,106.3,
-15.3,3.0,11.3,108.8,
-11.4,3.5,8.8,91.3,
-10.0,3.8,2.5,67.5,
-9.6,4.6,11.3,67.5,
-8.0,6.3,2.5,67.5,
-5.8,7.6,3.8,63.8,
-4.9,9.4,2.5,91.3,
-3.6,13.1,-1.3,131.3,
0.6,18.1,1.3,145.0,
4.9,21.6,0.0,130.0,
5.5,23.1,-6.3,121.3,
6.4,24.5,6.3,151.3,
11.1,25.8,5.0,147.5,
14.9,25.9,-2.5,122.5,
13.8,26.1,-7.5,122.5,
12.5,27.6,-3.8,160.0,
15.3,30.0,3.8,192.5,
20.0,33.0,1.3,191.3,
22.9,35.9,-7.5,126.3,
23.4,36.6,0.0,-47.5,
24.1,33.8,5.0,-190.0,
27.0,27.9,6.3,-47.5,
31.9,22.4,1.3,551.3,
36.0,21.4,2.5,1263.8,
36.6,27.1,2.5,1627.5,
34.6,37.5,2.5,1466.3,
32.5,46.8,1.3,841.3,
30.6,50.5,7.5,200.0,
29.1,49.0,0.0,-145.0,
27.5,45.0,0.0,-277.5,
25.4,41.8,1.3,-261.3,
25.9,40.4,1.3,-210.0,
30.0,39.5,5.0,-208.8,
32.5,38.5,7.5,-228.8,
31.4,38.4,10.0,-240.0,
29.9,39.5,7.5,-247.5,
29.9,41.3,12.5,-243.8,
31.5,43.4,3.8,-243.8,
33.9,45.9,2.5,-291.3,
35.0,48.0,1.3,-293.8,
34.4,49.6,-1.3,-265.0,
35.0,51.0,12.5,-237.5,
39.0,51.5,12.5,-221.3,
42.6,50.1,10.0,-225.0,
42.3,47.5,6.3,-227.5,
38.9,45.0,7.5,-216.3,
35.3,42.9,12.5,-161.3,
33.3,41.4,13.8,-111.3,
32.6,40.8,8.8,-98.8,
31.8,40.4,17.5,-98.8,
29.5,39.8,16.3,-115.0,
27.0,39.1,16.3,-137.5,
27.5,38.4,15.0,-122.5,
31.1,36.5,16.3,-100.0,
34.6,34.1,13.8,-85.0,
38.3,32.4,15.0,-45.0,
42.5,31.3,17.5,-16.3,
44.6,30.8,10.0,-50.0,
43.1,31.0,5.0,-77.5,
39.9,32.0,10.0,-71.3,
38.0,33.9,12.5,-33.8,
39.1,37.0,6.3,27.5,
42.3,40.1,10.0,73.8,
44.3,41.8,13.8,96.3,
43.9,42.1,11.3,137.5,
42.9,41.5,5.0,158.8,
41.5,40.0,1.3,205.0,
40.3,38.1,7.5,256.3,
41.1,36.1,-2.5,282.5,
44.3,33.3,10.0,313.8,
46.1,29.0,10.0,297.5,
44.3,24.4,0.0,266.3,
41.4,20.9,-1.3,257.5,
40.5,18.3,-7.5,275.0,
40.4,16.3,-7.5,262.5,
39.8,15.3,-8.8,228.8,
38.0,15.0,-7.5,195.0,
35.0,14.9,-12.5,158.8,
32.4,13.9,-13.8,111.3,
30.0,11.0,-16.3,68.8,
26.4,6.9,-13.8,10.0,
21.9,3.0,-20.0,-8.8,
18.6,0.1,-16.3,-5.0,
17.3,-2.3,-7.5,-13.8,
15.6,-5.4,-18.8,-41.3,
12.0,-9.6,-16.3,-73.8,
7.1,-13.6,-7.5,-88.8,
3.3,-15.4,-16.3,-100.0,
1.9,-15.0,-6.3,-126.3,
1.5,-14.5,0.0,-171.3,
0.0,-14.9,3.8,-203.8,
-1.8,-16.0,-5.0,-193.8,
-4.1,-17.8,-7.5,-182.5,
-8.1,-19.6,-6.3,-172.5,
-12.3,-21.3,-3.8,-176.3,
-15.5,-22.8,-11.3,-172.5,
-18.0,-24.4,-8.8,-157.5,
-19.5,-26.1,1.3,-118.8,
-20.4,-28.0,1.3,-92.5,
-22.8,-29.6,-6.3,-92.5,
-26.4,-29.8,-1.3,-97.5,
-27.6,-27.9,1.3,-92.5,
-24.9,-25.0,2.5,-72.5,
-21.1,-22.3,-2.5,-50.0,
-18.1,-19.3,-2.5,-47.5,
-13.6,-15.6,0.0,-53.8,
-8.1,-12.5,2.5,-60.0,
-5.4,-9.8,-1.3,-106.3,
-4.3,-6.3,5.0,-131.3,
-1.1,-3.3,8.8,-155.0,
2.3,-2.1,2.5,-162.5,
2.6,-2.4,5.0,-177.5,
0.8,-3.3,-3.8,-185.0,
-0.4,-4.6,1.3,-163.8,
1.0,-6.6,1.3,-141.3,
4.1,-9.6,3.8,-133.8,
5.1,-13.4,7.5,-163.8,
2.5,-17.0,6.3,-168.8,
-0.9,-20.8,11.3,-155.0,
-3.8,-25.5,8.8,-150.0,
-8.0,-31.1,12.5,-162.5,
-14.0,-37.3,-3.8,-190.0,
-19.9,-43.1,0.0,-182.5,
-23.3,-47.9,11.3,-146.3,
-24.9,-51.5,6.3,-142.5,
-28.0,-55.4,10.0,-171.3,
-34.6,-60.4,7.5,-216.3,
-43.0,-65.5,5.0,-232.5,
-50.0,-69.8,3.8,-233.8,
-55.6,-73.3,7.5,-245.0,
-60.6,-75.8,6.3,-233.8,
-63.4,-77.4,5.0,-221.3,
-64.0,-79.5,12.5,-226.3,
-66.0,-83.0,11.3,-245.0,
-71.3,-86.6,3.8,-247.5,
-76.5,-89.0,-1.3,-226.3,
-78.8,-89.9,-2.5,-227.5,
-78.4,-89.6,-2.5,-223.8,
-77.4,-88.6,-6.3,-200.0,
-76.9,-86.8,-10.0,-160.0,
-76.1,-84.1,2.5,-143.8,
-74.6,-81.4,-6.3,-192.5,
-73.6,-79.3,-12.5,-216.3,
-73.8,-77.0,-3.8,-200.0,
-73.6,-73.9,-1.3,-187.5,
-72.4,-70.0,-6.3,-188.8,
-71.1,-66.6,-8.8,-221.3,
-71.3,-63.5,-8.8,-240.0,
-71.6,-59.8,-5.0,-262.5,
-71.0,-55.8,-3.8,-282.5,
-71.1,-52.9,-17.5,-298.8,
-71.8,-50.9,-13.8,-282.5,
-69.9,-48.6,-11.3,-247.5,
-65.5,-46.0,-16.3,-206.3,
-60.8,-42.5,-17.5,-160.0,
-55.5,-38.4,-21.3,-95.0,
-49.0,-34.8,-18.8,-73.8,
-42.9,-33.3,-27.5,-222.5,
-38.0,-34.8,-28.8,-365.0,
-33.3,-38.5,-12.5,-193.8,
-29.6,-41.8,-7.5,411.3,
-28.5,-40.3,-16.3,1118.8,
-28.8,-32.5,-10.0,1511.3,
-30.5,-20.9,-3.8,1342.5,
-32.1,-10.0,1.3,711.3,
-29.9,-4.1,-7.5,108.8,
-25.0,-4.1,2.5,-215.0,
-20.6,-7.1,0.0,-317.5,
-17.9,-9.8,2.5,-257.5,
-16.5,-10.9,-1.3,-187.5,
-15.1,-10.9,0.0,-137.5,
-12.3,-9.8,5.0,-70.0,
-8.8,-8.1,10.0,-51.3,
-5.8,-6.5,10.0,-47.5,
-4.1,-5.5,6.3,-25.0,
-3.9,-5.6,11.3,-22.5,
-3.5,-6.6,7.5,-2.5,
-2.8,-7.5,10.0,-10.0,
-2.5,-6.9,1.3,-43.8,
-2.6,-5.1,8.8,-43.8,
-2.8,-3.1,12.5,-33.8,
-1.3,-1.5,10.0,8.8,
2.0,-0.8,12.5,22.5,
3.8,-0.3,15.0,-8.8,
3.4,1.5,15.0,0.0,
3.1,4.0,7.5,-7.5,
1.9,5.6,2.5,-40.0,
-0.9,6.8,8.8,-32.5,
-1.3,7.9,10.0,-12.5,
1.4,8.5,10.0,-18.8,
3.4,8.6,15.0,-25.0,
5.1,9.1,10.0,-5.0,
9.1,10.1,11.3,38.8,
14.4,11.1,15.0,53.8,
18.3,12.1,13.8,36.3,
20.3,13.5,6.3,33.8,
21.5,15.6,-1.3,30.0,
23.0,18.6,-3.8,31.3,
24.9,22.6,-5.0,36.3,
26.4,27.0,1.3,55.0,
27.6,30.8,6.3,67.5,
30.8,33.5,10.0,103.8,
35.9,35.3,8.8,141.3,
39.4,36.5,2.5,146.3,
39.8,38.4,3.8,147.5,
39.4,41.1,0.0,167.5,
41.3,43.4,3.8,203.8,
46.0,44.5,0.0,245.0,
51.4,45.6,-1.3,251.3,
55.3,48.0,-8.8,242.5,
58.1,51.5,-10.0,237.5,
59.6,55.0,-8.8,216.3,
59.6,58.0,-12.5,185.0,
60.1,60.9,-13.8,171.3,
62.9,64.3,-11.3,171.3,
67.5,67.8,-12.5,145.0,
71.6,70.1,-8.8,90.0,
72.4,71.4,-11.3,23.8,
71.3,71.8,-13.8,-42.5,
70.9,70.9,-10.0,-82.5,
70.6,69.4,-10.0,-146.3,
69.5,68.4,-20.0,-210.0,
67.9,67.9,-26.3,-247.5,
67.4,67.8,-13.8,-251.3,
69.6,68.3,-18.8,-221.3,
73.0,68.8,-15.0,-217.5,
72.8,69.3,-10.0,-245.0,
69.9,70.8,-15.0,-236.3,
69.1,72.4,-8.8,-233.8,
69.1,72.6,-15.0,-235.0,
66.9,71.5,-16.3,-220.0,
65.4,70.1,-13.8,-190.0,
66.8,68.9,-16.3,-163.8,
67.5,67.6,-12.5,-171.3,
65.0,66.6,-18.8,-177.5,
61.9,66.0,-11.3,-176.3,
60.5,66.0,-13.8,-150.0,
60.1,66.9,-11.3,-135.0,
60.0,67.9,-11.3,-138.8,
59.3,68.0,-10.0,-153.8,
58.5,67.5,-6.3,-135.0,
59.5,67.5,-8.8,-113.8,
60.9,68.1,-15.0,-88.8,
61.5,68.9,-6.3,-82.5,
62.0,68.8,-6.3,-83.8,
62.3,66.9,-7.5,-106.3,
60.6,63.5,-3.8,-140.0,
56.0,59.3,-7.5,-141.3,
49.6,55.4,-8.8,-117.5,
45.0,52.1,-11.3,-80.0,
42.4,49.1,-10.0,-46.3,
40.3,46.1,-8.8,1.3,
38.6,42.1,-6.3,28.8,
35.6,37.4,-11.3,48.8,
30.3,33.4,-6.3,58.8,
25.6,30.6,0.0,73.8,
22.0,28.3,5.0,67.5,
17.1,26.0,2.5,66.3,
11.8,24.5,5.0,73.8,
8.0,23.8,7.5,91.3,
5.4,22.9,-2.5,98.8,
3.5,21.3,-3.8,115.0,
3.6,18.8,6.3,155.0,
4.9,15.3,3.8,165.0,
4.1,10.8,0.0,128.8,
0.5,5.4,5.0,101.3,
-4.0,-0.4,1.3,97.5,
-7.9,-5.6,-1.3,90.0,
-10.8,-9.1,-2.5,66.3,
-10.9,-10.6,-15.0,57.5,
-9.1,-11.8,-15.0,57.5,
-9.3,-14.0,-17.5,35.0,
-13.1,-17.9,-7.5,30.0,
-19.4,-22.4,-5.0,50.0,
-24.8,-26.5,-6.3,58.8,
-28.1,-30.6,-11.3,25.0,
-32.3,-35.6,-5.0,1.3,
-37.5,-40.6,-5.0,17.5,
-40.5,-44.9,-11.3,48.8,
-41.0,-48.9,-2.5,90.0,
-41.9,-52.5,-3.8,135.0,
-42.6,-55.1,-6.3,157.5,
-42.8,-57.6,-11.3,130.0,
-44.4,-59.9,-7.5,91.3,
-46.1,-60.3,-3.8,87.5,
-45.4,-58.8,-3.8,100.0,
-44.4,-57.8,-5.0,91.3,
-46.9,-58.1,-3.8,55.0,
-50.9,-58.8,-5.0,48.8,
-51.5,-59.0,-1.3,92.5,
-49.1,-59.6,6.3,85.0,
-48.3,-61.3,-3.8,22.5,
-50.4,-63.9,-5.0,-31.3,
-54.0,-66.9,-7.5,-47.5,
-57.6,-70.3,-10.0,-43.8,
-62.3,-74.0,-10.0,-48.8,
-67.9,-77.1,-3.8,-37.5,
-71.4,-78.4,-7.5,-7.5,
-70.4,-78.5,3.8,-37.5,
-67.4,-81.4,2.5,-193.8,
-66.4,-88.8,0.0,-276.3,
-68.6,-97.4,7.5,-6.3,
-73.1,-102.0,2.5,643.8,
-78.9,-99.4,5.0,1232.5,
-84.5,-90.5,5.0,1422.5,
-88.3,-80.0,2.5,1056.3,
-89.1,-72.0,-2.5,387.5,
-88.3,-68.1,6.3,-130.0,
-88.1,-67.9,2.5,-372.5,
-88.0,-69.8,7.5,-416.3,
-86.6,-72.1,7.5,-321.3,
-84.9,-74.0,7.5,-303.8,
-82.8,-74.9,0.0,-316.3,
-79.6,-74.9,0.0,-333.8,
-75.9,-73.5,0.0,-347.5,
-71.8,-70.9,5.0,-335.0,
-70.1,-67.5,-5.0,-300.0,
-71.1,-63.5,-7.5,-263.8,
-70.3,-59.3,-2.5,-232.5,
-67.0,-55.5,0.0,-196.3,
-64.9,-52.9,2.5,-181.3,
-64.4,-51.3,-5.0,-210.0,
-63.8,-49.8,-6.3,-207.5,
-61.6,-47.4,3.8,-183.8,
-56.6,-44.1,6.3,-138.8,
-49.0,-40.9,3.8,-128.8,
-42.5,-37.9,7.5,-161.3,
-39.4,-34.0,0.0,-185.0,
-37.5,-29.4,1.3,-195.0,
-34.4,-25.8,2.5,-175.0,
-30.1,-23.6,8.8,-166.3,
-25.8,-22.1,10.0,-173.8,
-22.0,-20.4,6.3,-158.8,
-17.9,-18.4,7.5,-127.5,
-12.1,-16.3,3.8,-97.5,
-5.4,-14.6,-1.3,-53.8,
0.4,-13.8,-1.3,-8.8,
1.8,-13.0,-5.0,-7.5,
-0.4,-11.1,-8.8,-5.0,
-1.9,-8.8,-6.3,26.3,
-1.1,-7.0,-3.8,68.8,
1.1,-5.6,3.8,120.0,
3.4,-3.9,-2.5,152.5,
4.3,-1.5,2.5,155.0,
5.9,1.1,6.3,195.0,
10.4,2.9,8.8,225.0,
14.8,3.4,8.8,262.5,
15.1,3.5,5.0,268.8,
13.1,3.8,1.3,300.0,
13.8,3.9,6.3,360.0,
17.4,3.4,5.0,396.3,
20.0,2.8,-1.3,376.3,
19.6,3.0,1.3,365.0,
18.9,4.4,5.0,373.8,
21.0,6.1,5.0,375.0,
24.5,7.4,0.0,347.5,
25.3,8.5,-2.5,302.5,
23.9,10.8,1.3,251.3,
25.0,13.4,0.0,228.8,
28.3,14.9,-3.8,196.3,
30.1,15.5,2.5,167.5,
30.5,16.1,-1.3,123.8,
29.9,17.1,1.3,52.5,
28.1,18.4,-3.8,3.8,
27.1,20.0,-1.3,-20.0,
28.9,21.1,2.5,-31.3,
31.3,21.3,-7.5,-66.3,
31.6,21.1,5.0,-97.5,
31.0,21.8,5.0,-121.3,
29.9,22.6,3.8,-166.3,
26.8,22.6,-2.5,-180.0,
21.5,22.3,-11.3,-175.0,
17.4,22.9,-11.3,-147.5,
17.4,24.1,-15.0,-115.0,
19.3,24.8,-10.0,-95.0,
19.0,24.8,-20.0,-77.5,
17.5,24.6,-16.3,-55.0,
16.4,24.0,-12.5,-57.5,
14.8,22.9,-18.8,-61.3,
11.0,21.8,-20.0,-66.3,
5.9,21.9,-22.5,-78.8,
4.4,23.4,-30.0,-68.8,
8.8,24.5,-20.0,-58.8,
13.6,24.1,-18.8,-66.3,
15.1,22.8,-18.8,-78.8,
15.3,20.9,-22.5,-103.8,
14.4,18.4,-20.0,-132.5,
10.8,16.4,-23.8,-141.3,
6.5,15.9,-17.5,-121.3,
5.9,16.5,-20.0,-82.5,
7.6,17.3,-15.0,-50.0,
8.0,17.9,-21.3,-33.8,
7.4,18.4,-23.8,5.0,
8.4,19.4,-13.8,43.8,
11.1,20.4,-17.5,53.8,
12.4,20.1,-20.0,30.0,
9.5,18.6,-23.8,25.0,
5.3,17.5,-16.3,40.0,
4.4,17.4,-17.5,48.8,
6.4,17.1,-18.8,26.3,
6.8,16.3,-16.3,-11.3,
4.4,16.3,-21.3,-32.5,
2.6,17.5,-13.8,-5.0,
3.0,18.9,-18.8,10.0,
3.0,19.5,-16.3,11.3,
2.0,19.8,-16.3,2.5,
1.5,20.0,-10.0,26.3,
1.4,20.5,-10.0,36.3,
1.3,21.9,-8.8,38.8,
2.4,24.1,-5.0,35.0,
4.8,26.0,-3.8,0.0,
6.3,26.9,-7.5,-32.5,
5.6,27.0,-7.5,-50.0,
3.6,27.1,-1.3,-42.5,
3.1,28.1,-6.3,-32.5,
5.0,29.4,-8.8,-28.8,
5.9,30.1,-6.3,-31.3,
6.5,30.9,5.0,7.5,
9.9,31.5,1.3,23.8,
13.4,31.6,0.0,-6.3,
13.6,31.4,0.0,-32.5,
13.6,31.5,-7.5,-13.8,
16.1,31.6,-3.8,-8.8,
17.8,31.1,-5.0,-23.8,
15.9,30.3,-7.5,-51.3,
13.3,29.8,-8.8,-48.8,
12.9,29.1,-6.3,-48.8,
13.0,28.1,-6.3,-71.3,
12.6,27.8,-11.3,-123.8,
13.4,28.3,1.3,-130.0,
14.8,29.5,-6.3,-125.0,
15.9,30.6,-5.0,-116.3,
16.5,30.1,-6.3,-120.0,
15.3,28.5,-7.5,-127.5,
13.5,27.6,1.3,-116.3,
13.8,27.4,-7.5,-95.0,
14.4,26.5,0.0,-112.5,
14.1,25.0,-5.0,-132.5,
13.4,23.5,-12.5,-158.8,
11.6,22.3,-3.8,-183.8,
10.8,21.5,-2.5,-168.8,
12.6,21.4,-3.8,-157.5,
