"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-325.5,-427.8,-191.3,-521.3,
-307.8,-408.9,-230.0,-536.3,
-289.8,-382.6,-256.3,-532.5,
-274.3,-354.6,-261.3,-541.3,
-258.5,-327.0,-261.3,-536.3,
-234.9,-295.9,-245.0,-516.3,
-202.5,-260.6,-220.0,-490.0,
-169.1,-223.9,-182.5,-471.3,
-140.9,-189.0,-157.5,-423.8,
-117.0,-160.6,-145.0,-398.8,
-96.0,-138.8,-145.0,-371.3,
-77.8,-117.0,-143.8,-343.8,
-65.6,-99.3,-148.8,-312.5,
-63.6,-96.8,-168.8,-315.0,
-65.3,-105.8,-161.3,-296.3,
-60.9,-109.8,-172.5,-292.5,
-51.9,-100.9,-185.0,-286.3,
-44.3,-86.0,-188.8,-258.8,
-37.8,-73.6,-185.0,-242.5,
-29.1,-62.3,-162.5,-223.8,
-18.9,-47.3,-150.0,-207.5,
-12.5,-34.1,-146.3,-180.0,
-15.0,-31.0,-161.3,-166.3,
-23.0,-36.1,-178.8,-167.5,
-31.3,-46.0,-200.0,-138.8,
-41.3,-62.3,-232.5,-142.5,
-55.0,-81.3,-262.5,-142.5,
-69.3,-95.9,-260.0,-138.8,
-81.8,-107.1,-283.8,-116.3,
-93.3,-116.6,-308.8,-88.8,
-99.1,-117.6,-307.5,-76.3,
-91.6,-102.6,-326.3,-70.0,
-73.1,-80.5,-340.0,-76.3,
-53.1,-63.5,-335.0,-62.5,
-35.8,-46.1,-298.8,-21.3,
-20.1,-24.3,-281.3,-5.0,
-5.1,-2.3,-257.5,-22.5,
9.6,19.3,-223.8,-26.3,
24.8,39.4,-205.0,-30.0,
39.5,53.8,-182.5,-33.8,
52.3,59.9,-151.3,-32.5,
61.8,59.8,-126.3,-15.0,
67.0,56.9,-105.0,-5.0,
67.6,53.9,-75.0,-12.5,
65.1,53.5,-28.8,5.0,
62.8,57.4,5.0,25.0,
64.6,62.9,35.0,18.8,
72.4,67.1,70.0,30.0,
81.8,70.4,88.8,25.0,
86.0,70.4,110.0,7.5,
83.0,67.1,132.5,-10.0,
75.0,64.6,157.5,-15.0,
65.4,61.0,186.3,1.3,
57.8,55.3,205.0,28.8,
55.1,51.8,236.3,27.5,
57.0,50.0,252.5,55.0,
57.9,45.4,260.0,85.0,
53.5,36.5,260.0,170.0,
45.8,26.8,258.8,376.3,
36.6,18.1,253.8,628.8,
28.3,7.5,248.8,562.5,
25.3,-4.6,243.8,41.3,
25.9,-10.5,233.8,-436.3,
23.9,-7.8,215.0,-707.5,
14.0,-5.1,193.8,-921.3,
-5.1,-8.4,152.5,-942.5,
-25.6,-14.9,117.5,-711.3,
-39.4,-23.5,95.0,-378.8,
-48.8,-36.1,62.5,-118.8,
-59.1,-53.9,31.3,18.8,
-71.3,-73.4,8.8,117.5,
-83.9,-86.9,-22.5,198.8,
-95.1,-94.4,-42.5,202.5,
-105.8,-102.3,-71.3,151.3,
-119.0,-112.4,-97.5,176.3,
-134.6,-122.4,-118.8,210.0,
-148.0,-130.4,-153.8,201.3,
-156.0,-138.0,-166.3,198.8,
-159.5,-146.0,-186.3,177.5,
-163.0,-151.9,-200.0,132.5,
-168.1,-153.6,-233.8,96.3,
-169.6,-151.9,-252.5,116.3,
-166.3,-149.8,-268.8,113.8,
-159.0,-145.6,-268.8,53.8,
-142.6,-132.1,-275.0,40.0,
-119.3,-108.1,-277.5,32.5,
-100.5,-81.9,-278.8,-3.8,
-88.5,-59.8,-262.5,-8.8,
-73.5,-40.0,-257.5,-12.5,
-48.5,-19.3,-241.3,-17.5,
-19.1,3.0,-213.8,27.5,
4.9,28.3,-161.3,81.3,
23.8,55.6,-111.3,128.8,
42.4,79.5,-62.5,142.5,
60.0,99.9,-7.5,157.5,
75.3,122.3,47.5,158.8,
90.8,145.1,103.8,175.0,
108.5,162.6,167.5,202.5,
128.1,177.9,250.0,215.0,
149.1,202.3,327.5,227.5,
172.3,240.9,420.0,235.0,
197.0,283.1,493.8,262.5,
219.4,315.5,531.3,281.3,
232.1,329.8,547.5,287.5,
229.3,318.0,530.0,288.8,
210.0,279.6,486.3,270.0,
176.1,226.1,418.8,238.8,
129.1,169.3,348.8,237.5,
76.8,113.0,296.3,220.0,
34.8,63.8,256.3,178.8,
11.4,33.8,230.0,130.0,
-1.6,18.0,186.3,93.8,
-18.3,-5.3,132.5,70.0,
-44.1,-42.8,61.3,22.5,
-74.9,-84.6,-3.8,-25.0,
-103.1,-121.5,-86.3,-48.8,
-127.6,-151.6,-165.0,-71.3,
-152.3,-178.1,-247.5,-102.5,
-176.3,-200.8,-316.3,-148.8,
-194.0,-218.1,-375.0,-171.3,
-205.1,-230.9,-418.8,-162.5,
-213.3,-239.3,-453.8,-161.3,
-219.8,-240.8,-476.3,-167.5,
-223.4,-233.1,-493.8,-176.3,
-220.9,-220.6,-491.3,-190.0,
-209.8,-209.8,-483.8,-192.5,
-191.5,-199.1,-452.5,-222.5,
-168.9,-182.6,-428.8,-223.8,
-144.5,-161.5,-406.3,-218.8,
-123.1,-141.5,-396.3,-215.0,
-107.6,-121.6,-386.3,-191.3,
-95.9,-100.4,-366.3,-168.8,
-84.9,-86.3,-330.0,-128.8,
-72.9,-82.6,-292.5,-138.8,
-58.6,-74.9,-263.8,-137.5,
-42.3,-53.1,-246.3,-118.8,
-27.0,-27.5,-232.5,-83.8,
-17.5,-13.3,-223.8,-63.8,
-15.9,-12.0,-225.0,-76.3,
-18.3,-14.1,-210.0,-68.8,
-17.8,-13.5,-188.8,-75.0,
-13.6,-11.3,-183.8,-75.0,
-10.4,-6.9,-156.3,-100.0,
-8.3,3.5,-137.5,-95.0,
-1.8,18.8,-105.0,-76.3,
12.1,33.8,-83.8,-66.3,
27.5,44.8,-45.0,-50.0,
36.5,52.0,-7.5,-61.3,
37.5,58.5,21.3,-58.8,
35.3,67.6,46.3,-71.3,
36.6,78.6,75.0,-86.3,
41.0,88.9,97.5,-91.3,
42.4,99.6,117.5,-81.3,
40.9,110.1,137.5,-73.8,
42.0,115.6,147.5,-58.8,
48.1,115.8,160.0,-40.0,
57.6,113.6,167.5,-6.3,
64.1,111.6,173.8,15.0,
62.0,109.5,168.8,40.0,
55.8,104.1,161.3,52.5,
52.4,93.3,158.8,58.8,
51.3,81.5,150.0,72.5,
47.6,73.3,162.5,76.3,
40.1,66.1,156.3,95.0,
33.4,55.9,153.8,112.5,
28.8,38.3,151.3,115.0,
21.4,15.8,137.5,108.8,
7.9,-4.0,122.5,98.8,
-12.6,-22.9,115.0,103.8,
-40.9,-46.5,113.8,92.5,
-72.8,-72.6,107.5,72.5,
-100.3,-97.8,110.0,46.3,
-116.1,-120.6,133.8,16.3,
-118.9,-137.3,177.5,27.5,
-114.3,-140.3,233.8,53.8,
-107.0,-126.1,281.3,73.8,
-98.6,-101.9,332.5,90.0,
-89.0,-78.3,398.8,100.0,
-75.9,-55.8,442.5,88.8,
-57.9,-27.1,475.0,102.5,
-37.4,4.6,507.5,118.8,
-17.0,27.0,528.8,142.5,
2.5,37.6,556.3,163.8,
21.6,44.4,576.3,172.5,
40.4,52.9,606.3,167.5,
58.1,65.1,625.0,157.5,
74.8,79.9,652.5,167.5,
89.0,92.6,656.3,181.3,
99.4,98.9,662.5,188.8,
103.0,98.3,660.0,185.0,
97.8,95.0,650.0,167.5,
89.0,94.3,633.8,151.3,
84.4,95.8,622.5,151.3,
84.1,89.9,590.0,158.8,
81.8,73.3,555.0,131.3,
72.8,54.3,500.0,76.3,
