"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-24.5,-5.4,-62.5,-647.5,
-23.9,-14.3,-68.8,-2655.0,
-24.3,-21.0,-66.3,-287.5,
-24.8,-20.6,-73.8,2182.5,
-23.6,-16.1,-67.5,-186.3,
-21.6,-12.5,-60.0,-2823.8,
-19.6,-11.5,-57.5,-4355.0,
-17.5,-12.0,-52.5,-5120.0,
-16.8,-13.5,-43.8,-2305.0,
-18.9,-15.4,-31.3,-1823.8,
-21.4,-14.5,-23.8,2918.8,
-21.4,-9.9,-26.3,4077.5,
-20.6,-5.6,-38.8,3125.0,
-21.3,-4.6,-52.5,2333.8,
-23.4,-7.5,-58.8,1127.5,
-26.5,-13.9,-62.5,-4001.3,
-28.5,-20.0,-66.3,-5120.0,
-28.3,-22.9,-108.8,-2606.3,
-26.0,-22.0,-78.8,-5120.0,
-21.8,-18.3,-78.8,-4282.5,
-17.6,-14.8,-66.3,-3262.5,
-15.4,-12.8,-75.0,-4528.8,
-13.9,-11.3,-67.5,-3898.8,
-11.1,-9.3,-47.5,-3212.5,
-7.0,-6.8,-30.0,-2458.8,
-3.1,-3.3,-26.3,-1851.3,
0.3,0.8,-6.3,-2816.3,
2.8,2.4,6.3,-2148.8,
3.1,0.4,15.0,3696.3,
2.8,-2.4,16.3,3366.3,
3.5,-0.4,32.5,1502.5,
5.5,7.8,31.3,490.0,
8.9,14.9,47.5,2132.5,
13.0,12.5,68.8,5118.8,
18.0,2.0,83.8,3226.3,
25.1,-6.8,88.8,1493.8,
33.5,-7.8,97.5,-286.3,
40.9,-3.0,101.3,-2313.8,
44.1,1.0,96.3,-2538.8,
41.9,0.6,97.5,-4087.5,
36.3,-0.9,92.5,-2888.8,
30.4,0.4,87.5,-2587.5,
26.5,3.4,77.5,-5120.0,
23.8,5.9,32.5,-4076.3,
19.6,6.0,52.5,-3593.8,
13.3,1.4,33.8,2042.5,
5.0,-6.4,30.0,-2535.0,
-3.0,-10.8,8.8,-2136.3,
-6.6,-8.8,13.8,-2848.8,
-6.4,-3.8,12.5,-2033.8,
-7.5,-1.8,10.0,-2220.0,
-13.3,-4.1,-1.3,-4778.8,
-21.5,-7.1,-8.8,-5120.0,
-27.4,-9.4,-23.8,-3885.0,
-28.4,-11.4,-51.3,-3522.5,
-27.0,-12.6,-76.3,-5120.0,
-27.4,-14.0,-86.3,-5120.0,
-31.6,-17.1,-132.5,-3212.5,
-38.1,-21.9,-117.5,-5120.0,
-43.4,-25.6,-108.8,-4137.5,
-45.8,-26.5,-97.5,-2188.8,
-46.8,-26.3,-118.8,165.0,
-49.5,-27.0,-137.5,552.5,
-54.1,-27.9,-133.8,-1271.3,
-57.3,-27.3,-131.3,-3108.8,
-57.6,-24.6,-145.0,-2701.3,
-56.9,-20.6,-140.0,-2762.5,
-55.9,-18.0,-132.5,-1401.3,
-54.0,-18.5,-142.5,1721.3,
-50.0,-18.6,-136.3,340.0,
-43.8,-15.0,-132.5,-2686.3,
-38.3,-9.0,-130.0,-3777.5,
-36.8,-4.3,-126.3,-2716.3,
-37.3,-1.1,-103.8,-2953.8,
-35.4,1.9,-91.3,-1945.0,
-31.1,2.5,-77.5,1547.5,
-26.0,-0.9,-67.5,4031.3,
-20.0,-4.6,-56.3,5118.8,
-14.1,-5.4,-43.8,3930.0,
-9.5,-3.5,-33.8,3823.8,
-4.8,-0.4,-15.0,5118.8,
1.3,2.8,8.8,5118.8,
7.8,4.8,23.8,3642.5,
13.5,6.1,46.3,5118.8,
18.6,8.3,61.3,5118.8,
24.5,10.8,66.3,4042.5,
30.9,14.1,76.3,5073.8,
36.4,17.8,100.0,5118.8,
40.4,18.1,102.5,4636.3,
43.6,14.6,105.0,4635.0,
48.0,12.1,112.5,5118.8,
54.4,15.5,123.8,5118.8,
61.6,23.4,130.0,4551.3,
66.6,29.1,127.5,5118.8,
66.1,29.3,136.3,4456.3,
61.8,27.1,138.8,2398.8,
60.0,26.6,147.5,-3286.3,
63.3,25.4,136.3,-4521.3,
67.0,21.0,148.8,-3407.5,
66.5,17.4,148.8,-352.5,
63.3,17.6,162.5,-3261.3,
61.5,21.3,172.5,-31.3,
63.3,27.1,180.0,1236.3,
68.1,34.1,188.8,-3636.3,
73.6,38.0,196.3,-4145.0,
73.9,32.6,207.5,-1052.5,
64.6,19.1,216.3,82.5,
48.5,5.3,226.3,131.3,
33.8,-4.4,230.0,3382.5,
25.1,-11.4,236.3,3685.0,
18.6,-19.0,231.3,600.0,
10.8,-26.1,230.0,2745.0,
4.3,-30.8,230.0,2241.3,
1.1,-34.8,240.0,2998.8,
-1.3,-40.6,230.0,37.5,
-5.5,-47.4,228.8,-1965.0,
-9.8,-53.3,221.3,-2397.5,
-10.6,-56.6,203.8,-1926.3,
-7.4,-55.6,198.8,-830.0,
-2.6,-52.5,201.3,3046.3,
-0.1,-50.5,187.5,3437.5,
1.6,-46.0,177.5,3158.8,
5.8,-38.0,175.0,2368.8,
10.5,-32.9,166.3,3986.3,
14.1,-31.3,158.8,2346.3,
17.0,-28.5,147.5,1847.5,
17.8,-24.1,145.0,143.8,
17.5,-19.0,141.3,-402.5,
20.1,-13.4,132.5,2003.8,
25.9,-7.5,133.8,2015.0,
31.9,-1.5,131.3,-130.0,
34.1,3.9,123.8,-1840.0,
31.5,10.5,128.8,-833.8,
27.6,18.0,115.0,-2416.3,
23.9,21.1,101.3,-327.5,
19.8,18.0,88.8,1770.0,
18.3,13.0,81.3,1022.5,
19.8,10.4,71.3,-93.8,
17.9,9.5,56.3,2401.3,
10.8,8.6,36.3,2565.0,
5.0,8.9,21.3,5118.8,
3.5,11.5,10.0,4467.5,
2.1,15.4,-2.5,2035.0,
-1.1,19.4,-13.8,2643.8,
-3.8,21.4,-23.8,-2035.0,
-5.1,17.5,-35.0,-4732.5,
-7.5,9.3,-55.0,-5120.0,
-11.6,2.4,-100.0,-2505.0,
-15.1,-2.0,-86.3,-1100.0,
-17.5,-5.3,-105.0,2985.0,
-20.6,-5.8,-102.5,1732.5,
-23.1,-1.5,-110.0,1447.5,
-22.3,4.3,-117.5,2035.0,
-20.1,6.6,-106.3,1650.0,
-20.6,5.5,-116.3,2418.8,
-23.8,4.3,-121.3,2148.8,
-26.1,4.6,-122.5,346.3,
-25.4,5.5,-116.3,363.8,
-21.5,7.8,-112.5,816.3,
-15.8,14.9,-117.5,767.5,
-9.0,24.6,-92.5,-36.3,
-3.0,28.8,-88.8,-1546.3,
-0.3,24.4,-83.8,-800.0,
1.0,17.8,-65.0,-1386.3,
3.9,14.9,-50.0,-2268.8,
6.8,16.1,-47.5,-1302.5,
7.9,20.1,-40.0,-5120.0,
8.8,22.8,-91.3,-1838.8,
10.8,20.6,-47.5,-5120.0,
12.0,15.8,-65.0,-3781.3,
10.0,10.1,-52.5,-2595.0,
3.8,3.6,-71.3,-4348.8,
-6.1,-3.5,-87.5,-2212.5,
-18.5,-12.8,-91.3,-3926.3,
-33.6,-27.6,-111.3,-2876.3,
-51.3,-49.3,-125.0,-863.8,
-72.0,-74.0,-125.0,-2018.8,
-98.0,-95.6,-145.0,-1820.0,
-125.5,-111.0,-127.5,-4893.8,
-145.0,-121.9,-141.3,1593.8,
-156.1,-130.5,-121.3,2320.0,
-166.0,-138.5,-122.5,3322.5,
-175.1,-144.6,-125.0,2042.5,
-177.1,-143.6,-132.5,-378.8,
-170.9,-137.4,-128.8,-2266.3,
-162.5,-135.8,-145.0,-1452.5,
-154.3,-139.8,-135.0,-861.3,
-144.3,-139.5,-131.3,-1602.5,
-134.1,-129.1,-118.8,-5120.0,
-124.9,-111.4,-107.5,-5120.0,
-112.4,-89.5,-123.8,-3256.3,
-92.9,-64.6,-115.0,-3967.5,
-66.8,-37.8,-125.0,-5120.0,
-36.0,-12.0,-122.5,-4828.8,
-3.0,10.3,-106.3,-3468.8,
