"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-49.6,-45.9,-23.8,-760.0,
-43.8,-51.6,-17.5,-871.3,
-43.4,-55.8,-8.8,-856.3,
-45.1,-57.1,-3.8,-677.5,
-46.4,-56.3,-8.8,-413.8,
-47.3,-54.0,-21.3,-197.5,
-50.0,-51.5,-33.8,-32.5,
-56.1,-49.6,-60.0,113.8,
-64.1,-49.1,-73.8,175.0,
-70.5,-49.9,-90.0,155.0,
-74.0,-51.5,-101.3,157.5,
-77.1,-54.8,-98.8,158.8,
-82.3,-59.5,-86.3,150.0,
-87.5,-63.6,-62.5,137.5,
-89.9,-65.3,-38.8,123.8,
-89.3,-64.4,-16.3,112.5,
-87.0,-62.3,22.5,130.0,
-82.6,-59.3,45.0,133.8,
-75.8,-55.1,78.8,125.0,
-68.3,-51.5,112.5,116.3,
-61.1,-49.3,141.3,100.0,
-54.4,-47.1,162.5,81.3,
-48.5,-44.5,173.8,93.8,
-44.0,-41.8,170.0,101.3,
-43.0,-40.4,167.5,92.5,
-46.3,-41.5,168.8,93.8,
-50.9,-44.0,172.5,100.0,
-53.0,-45.1,193.8,112.5,
-52.6,-44.5,208.8,121.3,
-52.6,-43.6,221.3,112.5,
-54.8,-44.0,242.5,106.3,
-58.1,-45.1,236.3,87.5,
-60.4,-45.3,232.5,81.3,
-61.3,-43.0,241.3,88.8,
-62.8,-39.4,236.3,96.3,
-64.8,-36.4,230.0,95.0,
-64.4,-33.8,206.3,105.0,
-61.0,-30.0,187.5,115.0,
-57.6,-25.3,175.0,132.5,
-56.4,-21.4,161.3,142.5,
-56.1,-19.4,158.8,157.5,
-56.0,-19.5,170.0,155.0,
-55.6,-21.5,167.5,143.8,
-54.5,-24.4,176.3,147.5,
-53.0,-27.4,181.3,157.5,
-51.4,-30.5,187.5,162.5,
-49.3,-33.5,193.8,158.8,
-45.8,-35.1,197.5,151.3,
-41.3,-35.3,182.5,153.8,
-36.4,-34.9,171.3,167.5,
-32.3,-35.4,155.0,147.5,
-30.8,-36.9,145.0,113.8,
-30.8,-37.5,122.5,78.8,
-29.4,-35.8,101.3,72.5,
-25.4,-31.9,83.8,57.5,
-20.4,-27.5,73.8,48.8,
-17.0,-24.4,67.5,53.8,
-15.9,-22.9,63.8,52.5,
-15.9,-22.8,68.8,25.0,
-15.1,-23.5,70.0,3.8,
