"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-65.4,-64.7,450.0,3513.8,
-248.7,-246.1,552.6,3771.6,
-449.7,-444.9,528.9,4308.7,
-546.0,-540.1,673.6,3926.6,
-546.0,-540.1,202.6,3783.6,
-546.0,-540.1,-97.4,4217.8,
-531.0,-540.1,-131.6,4100.3,
-514.2,-540.1,161.8,3746.2,
-492.0,-535.5,649.9,3929.3,
-479.8,-536.4,742.0,3980.0,
-474.1,-540.1,1261.7,3646.0,
-460.1,-540.1,1230.1,3638.0,
-446.9,-537.7,880.2,3740.9,
-440.7,-540.1,960.4,3513.8,
-429.7,-540.1,168.4,3420.2,
-415.3,-531.6,-289.4,3654.0,
-406.7,-523.6,-617.0,3790.3,
-398.1,-512.6,-969.6,3778.3,
-386.1,-497.0,-1028.8,3501.7,
-377.3,-485.0,-907.8,2811.0,
-370.7,-475.5,-817.0,2096.2,
-360.8,-463.1,-565.7,1700.8,
-351.4,-451.4,-219.7,1535.1,
-344.4,-442.0,706.5,1409.5,
-335.5,-430.5,1722.2,1507.0,
-325.9,-418.7,1349.9,1758.2,
-319.1,-409.8,-443.4,1895.8,
-312.0,-400.6,-1457.8,1877.1,
-303.1,-389.4,-1182.8,1895.8,
-295.5,-379.6,-667.0,1853.1,
-289.2,-371.3,-164.5,1679.4,
-282.2,-362.1,-128.9,1555.1,
-275.0,-352.9,71.0,1488.3,
-268.7,-344.8,1130.2,1354.7,
-262.3,-336.8,1793.2,1226.5,
-255.6,-328.5,1113.0,1115.6,
-249.7,-320.7,-125.0,1007.4,
-243.5,-312.7,-621.0,885.8,
-237.1,-304.2,-848.6,797.6,
-231.4,-296.7,-578.9,722.8,
-225.9,-289.8,130.3,587.9,
-219.7,-282.5,582.8,468.9,
-213.7,-275.2,694.7,390.1,
-209.0,-269.0,421.0,308.6,
-204.9,-263.2,661.8,213.8,
-200.6,-257.4,734.1,120.2,
-196.1,-251.5,171.0,17.4,
-190.7,-244.7,-52.6,-130.9,
-185.0,-237.8,-756.5,-244.5,
-180.3,-231.7,-488.1,-319.3,
-176.6,-226.7,-68.4,-378.1,
-172.7,-221.5,-388.1,-440.9,
-168.6,-216.1,-42.1,-522.4,
-164.9,-211.4,202.6,-573.2,
-161.3,-206.8,380.2,-574.5,
-157.5,-201.9,772.3,-569.1,
-153.4,-196.7,669.7,-615.9,
-148.9,-191.3,448.6,-681.4,
-144.8,-186.3,267.1,-716.1,
-141.4,-181.8,500.0,-724.1,
-138.6,-178.0,406.5,-726.8,
-135.8,-174.2,493.4,-732.1,
-132.4,-169.8,342.1,-772.2,
-128.4,-165.0,-57.9,-828.3,
-124.4,-160.1,157.9,-883.1,
-120.9,-155.7,277.6,-919.2,
-118.1,-152.0,544.7,-961.9,
-115.8,-148.9,205.2,-992.7,
-114.0,-146.1,292.1,-1003.4,
-112.1,-143.5,922.3,-991.3,
-109.7,-140.4,1107.8,-986.0,
-106.6,-136.6,521.0,-1027.4,
-103.0,-132.3,-655.2,-1066.2,
-99.7,-128.2,-1193.3,-1114.2,
-96.9,-124.9,-980.2,-1127.6,
-94.8,-122.2,-36.8,-1143.6,
-92.9,-119.9,375.0,-1159.7,
-90.8,-117.1,726.2,-1185.1,
-88.9,-114.3,2172.2,-1183.7,
-87.3,-112.1,1680.1,-1165.0,
-85.4,-109.7,73.7,-1185.1,
-83.3,-106.9,63.2,-1206.4,
-81.3,-104.3,814.4,-1198.4,
-79.2,-101.7,1313.0,-1194.4,
-76.6,-98.8,1685.4,-1213.1,
-74.1,-95.9,1438.0,-1234.5,
-72.1,-93.4,1747.2,-1233.2,
-70.8,-91.4,693.4,-1225.1,
-69.7,-89.7,353.9,-1215.8,
-68.4,-87.8,288.1,-1221.1,
-66.5,-85.4,-334.2,-1221.1,
-64.4,-82.9,-790.7,-1218.5,
-62.2,-80.6,-788.1,-1247.9,
-60.5,-78.7,253.9,-1267.9,
-59.2,-77.1,1009.1,-1259.9,
-58.0,-75.4,882.8,-1237.2,
-56.8,-73.8,1731.4,-1195.7,
-55.7,-72.3,3828.6,-1159.7,
-54.4,-70.4,3736.5,-1146.3,
-52.6,-68.3,744.7,-1151.7,
-50.9,-66.3,-622.3,-1171.7,
-43.7,-64.7,-503.9,-1174.4,
-18.7,-63.2,303.9,-1166.4,
12.1,-61.6,811.8,-1175.7,
17.5,-60.1,652.6,-1157.0,
10.9,-58.8,1314.3,-1143.6,
23.1,-57.5,2351.1,-1130.3,
38.4,-56.2,922.3,-1108.9,
49.1,-55.3,311.8,-1066.2,
80.9,-54.6,590.7,-1032.8,
128.0,-53.5,838.1,-1012.7,
162.9,-47.5,523.6,-991.3,
191.3,-21.6,425.0,-1004.7,
220.6,17.0,501.3,-990.0,
230.3,33.9,161.8,-947.2,
212.7,35.5,-407.9,-921.9,
185.0,41.8,-110.5,-893.8,
159.1,30.9,-177.6,-868.4,
142.0,-6.1,-489.4,-875.1,
138.1,-44.8,-360.5,-847.0,
137.7,-61.6,639.4,-816.3,
129.2,-54.5,967.0,-800.3,
120.5,-41.9,153.9,-794.9,
122.6,-34.4,-1307.8,-808.3,
126.2,-30.2,-863.1,-829.7,
115.0,-29.9,77.6,-847.0,
81.6,-33.1,-617.0,-861.7,
28.0,-34.5,-1206.5,-868.4,
-34.5,-29.5,-1523.5,-856.4,
-85.7,-15.0,-1481.4,-860.4,
-99.8,4.7,-1074.9,-845.7,
-61.3,36.1,-489.4,-828.3,
19.3,109.6,-526.3,-823.0,
106.9,212.7,-621.0,-808.3,
168.5,288.7,-60.5,-780.2,
197.7,337.2,234.2,-758.9,
207.4,389.7,-252.6,-746.8,
218.3,431.6,-599.9,-754.9,
253.1,454.4,-639.4,-737.5,
317.8,475.9,-1256.5,-698.7,
389.2,505.2,-1193.3,-680.0,
432.8,540.0,-1270.9,-646.6,
429.7,540.0,-507.8,-619.9,
386.8,534.2,107.9,-614.6,
325.2,508.6,-1343.3,-634.6,
266.4,488.4,-1677.5,-673.4,
228.3,482.5,-1326.2,-696.1,
217.1,482.8,-1263.0,-669.4,
227.8,480.8,-1453.8,-640.0,
257.1,486.8,-1661.7,-634.6,
295.4,491.2,-1739.3,-645.3,
322.7,481.8,-1294.6,-633.3,
332.4,469.6,-861.8,-627.9,
332.2,458.2,-253.9,-615.9,
324.4,432.8,-657.8,-627.9,
305.0,395.9,-1397.2,-622.6,
274.6,366.7,-1174.9,-591.9,
241.8,341.5,-943.3,-542.4,
215.4,313.7,-161.8,-518.4,
199.7,293.3,972.3,-526.4,
190.5,276.8,-89.5,-531.7,
179.3,253.1,-909.1,-526.4,
164.3,230.9,-1081.5,-527.7,
153.8,222.6,-863.1,-525.1,
154.5,228.0,-1510.4,-518.4,
158.7,245.1,-2541.9,-510.4,
151.2,269.3,-2616.8,-475.6,
129.8,292.3,-1740.6,-451.6,
112.5,315.0,-1251.2,-455.6,
115.7,337.7,-1172.3,-464.9,
137.4,350.1,-80.3,-460.9,
166.9,346.8,799.9,-426.2,
196.1,333.9,1098.6,-371.4,
218.1,310.7,47.4,-334.0,
228.5,270.9,-1613.0,-312.6,
230.6,226.4,-1530.1,-306.0,
230.5,204.0,-1248.6,-307.3,
227.4,220.9,-1222.2,-268.5,
223.1,283.6,-1547.2,-219.1,
233.8,374.2,-1689.3,-229.8,
260.7,454.9,-1005.2,-273.9,
273.6,486.6,177.6,-316.6,
248.9,432.3,748.6,-315.3,
198.1,314.4,160.5,-319.3,
155.0,211.2,-743.3,-330.0,
140.6,182.5,-2131.4,-323.3,
151.8,226.7,-2653.7,-289.9,
181.1,293.9,-1818.2,-285.9,
219.5,346.1,-1222.2,-296.6,
245.0,375.7,-1476.2,-328.7,
241.0,379.5,-1322.2,-375.4,
213.7,359.6,-698.6,-431.5,
176.6,331.8,-230.2,-474.3,
134.2,302.5,-872.3,-485.0,
90.4,266.2,-1267.0,-485.0,
59.2,231.7,-1001.2,-494.3,
49.6,215.7,-1478.8,-486.3,
