"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-75.8,-47.4,840.0,78.8,
-65.6,-48.3,706.3,63.8,
-60.5,-50.0,595.0,40.0,
-52.0,-46.6,448.8,38.8,
-36.0,-35.4,266.3,56.3,
-19.3,-21.3,145.0,61.3,
-5.6,-9.9,71.3,63.8,
9.0,-1.8,-7.5,42.5,
24.1,4.0,-77.5,40.0,
37.6,6.8,-127.5,55.0,
48.6,6.5,-170.0,75.0,
52.3,4.6,-216.3,70.0,
48.8,0.9,-253.8,78.8,
45.9,-3.3,-308.8,96.3,
43.9,-4.3,-372.5,117.5,
39.5,-3.3,-373.8,123.8,
34.9,-2.9,-313.8,155.0,
29.9,-0.8,-225.0,173.8,
35.6,6.0,-188.8,178.8,
55.8,15.9,-216.3,152.5,
76.9,24.5,-277.5,113.8,
88.6,30.3,-381.3,93.8,
91.0,33.9,-520.0,52.5,
90.8,34.9,-682.5,6.3,
92.0,33.4,-852.5,-3.8,
94.9,31.8,-1000.0,0.0,
99.8,29.8,-1107.5,-6.3,
108.6,25.8,-1200.0,-32.5,
121.1,21.5,-1253.8,-47.5,
131.3,19.6,-1273.8,-51.3,
136.0,22.4,-1262.5,-28.8,
137.0,30.6,-1281.3,-37.5,
135.0,40.4,-1351.3,-41.3,
129.5,45.9,-1513.8,-60.0,
119.3,45.9,-1771.3,-75.0,
106.8,41.9,-2090.0,-57.5,
98.5,36.0,-2465.0,-30.0,
96.3,30.4,-2867.5,-23.8,
93.1,26.6,-3256.3,5.0,
83.3,28.8,-3612.5,110.0,
74.0,39.5,-3906.3,367.5,
73.3,52.6,-4108.8,657.5,
77.5,56.3,-4151.3,707.5,
82.0,48.1,-4060.0,237.5,
84.9,36.9,-3882.5,-327.5,
87.6,31.0,-3620.0,-721.3,
87.4,33.6,-3320.0,-996.3,
77.8,38.5,-3027.5,-1105.0,
67.1,37.4,-2740.0,-1041.3,
68.3,30.3,-2452.5,-775.0,
79.6,21.9,-2167.5,-435.0,
91.9,17.6,-1901.3,-227.5,
96.9,20.8,-1621.3,-128.8,
92.6,24.4,-1341.3,-16.3,
87.0,20.6,-1027.5,60.0,
87.5,16.8,-703.8,53.8,
86.0,21.5,-401.3,62.5,
72.9,27.0,-143.8,75.0,
56.8,24.4,70.0,42.5,
49.1,21.6,248.8,38.8,
49.3,29.4,385.0,78.8,
54.4,41.4,496.3,88.8,
61.0,44.6,602.5,80.0,
61.1,37.8,672.5,71.3,
47.8,28.4,708.8,63.8,
24.4,19.9,737.5,38.8,
1.1,12.3,752.5,37.5,
-16.5,9.1,708.8,42.5,
-26.4,14.0,606.3,58.8,
-27.9,19.9,461.3,63.8,
-25.8,16.4,320.0,45.0,
-27.1,7.8,197.5,38.8,
-33.1,1.5,110.0,48.8,
-38.4,-6.0,17.5,56.3,
-38.1,-16.0,-48.8,30.0,
-36.3,-23.1,-86.3,5.0,
-37.9,-23.8,-111.3,5.0,
-42.1,-17.5,-106.3,18.8,
-47.1,-9.8,-83.8,33.8,
-52.4,-7.0,-98.8,47.5,
-55.9,-7.3,-142.5,75.0,
-55.3,-8.8,-245.0,73.8,
-51.0,-13.0,-368.8,75.0,
-47.4,-16.8,-510.0,98.8,
-47.1,-18.8,-682.5,103.8,
-51.4,-22.9,-846.3,93.8,
-58.8,-28.4,-998.8,106.3,
-64.6,-30.1,-1143.8,112.5,
-66.1,-26.0,-1277.5,126.3,
-61.8,-18.5,-1395.0,145.0,
-54.0,-10.9,-1505.0,136.3,
-49.0,-6.6,-1586.3,140.0,
-48.5,-6.4,-1665.0,147.5,
-50.8,-6.8,-1741.3,161.3,
-52.0,-4.3,-1800.0,161.3,
-54.0,-1.0,-1847.5,155.0,
-68.6,-5.0,-1913.8,165.0,
-98.4,-14.4,-2008.8,163.8,
-131.4,-18.8,-2101.3,145.0,
-162.0,-19.1,-2203.8,151.3,
-194.6,-27.1,-2307.5,123.8,
-226.5,-45.4,-2402.5,105.0,
-246.0,-62.4,-2492.5,77.5,
-252.5,-70.4,-2551.3,48.8,
-260.6,-74.1,-2592.5,28.8,
-278.4,-82.8,-2623.8,-20.0,
-292.9,-95.9,-2655.0,-77.5,
-284.5,-105.0,-2652.5,-117.5,
-249.8,-106.8,-2606.3,-127.5,
-205.1,-102.9,-2511.3,-118.8,
-164.5,-94.6,-2387.5,-100.0,
-124.6,-81.3,-2250.0,-80.0,
-79.1,-63.1,-2108.8,-81.3,
-29.4,-48.5,-1978.8,-61.3,
17.6,-43.4,-1886.3,-40.0,
53.1,-40.0,-1788.8,-26.3,
73.1,-29.5,-1721.3,-53.8,
82.1,-15.3,-1656.3,-22.5,
87.1,-3.1,-1592.5,-8.8,
90.3,7.8,-1507.5,10.0,
90.1,15.1,-1438.8,28.8,
83.0,10.4,-1362.5,42.5,
67.3,-5.6,-1291.3,40.0,
49.3,-19.5,-1235.0,30.0,
36.5,-24.5,-1165.0,25.0,
27.8,-26.1,-1088.8,31.3,
16.8,-27.6,-1023.8,43.8,
0.6,-29.3,-968.8,43.8,
-18.4,-32.9,-935.0,27.5,
-41.0,-39.0,-931.3,27.5,
-75.4,-48.0,-951.3,21.3,
-119.4,-60.6,-978.8,17.5,
