"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
51.9,31.0,13.8,-88.8,
48.1,31.8,27.5,-96.3,
47.5,31.0,31.3,-90.0,
51.6,29.5,38.8,-75.0,
60.1,28.5,48.8,-76.3,
70.8,26.1,67.5,-73.8,
74.5,22.0,70.0,-73.8,
61.5,18.6,91.3,-52.5,
34.6,16.8,106.3,-31.3,
8.9,15.4,118.8,20.0,
2.4,14.0,143.8,57.5,
20.0,21.3,157.5,20.0,
44.4,27.6,163.8,-96.3,
55.9,34.6,186.3,-248.8,
57.6,38.6,190.0,-467.5,
63.0,29.9,205.0,-635.0,
69.4,12.4,200.0,-725.0,
66.4,0.3,216.3,-693.8,
52.4,-2.4,225.0,-496.3,
31.8,-2.5,246.3,-238.8,
10.5,-7.1,273.8,-42.5,
-3.4,-13.6,296.3,66.3,
-1.1,-15.6,318.8,113.8,
15.8,-13.4,341.3,153.8,
32.1,-9.8,357.5,171.3,
35.3,-4.3,373.8,178.8,
28.3,0.8,387.5,163.8,
21.3,0.9,396.3,172.5,
18.4,-2.4,417.5,163.8,
18.9,-3.1,418.8,147.5,
18.9,-1.1,403.8,163.8,
15.5,-2.0,418.8,200.0,
14.3,-7.9,415.0,182.5,
20.4,-13.9,421.3,137.5,
28.6,-14.6,420.0,136.3,
31.8,-10.1,415.0,127.5,
29.3,-5.4,405.0,115.0,
24.3,-4.8,401.3,112.5,
18.1,-7.5,401.3,127.5,
13.6,-10.8,390.0,115.0,
18.0,-11.4,400.0,116.3,
29.1,-8.4,393.8,117.5,
29.8,-6.1,393.8,103.8,
15.4,-8.9,401.3,110.0,
3.4,-13.5,402.5,138.8,
3.6,-14.8,400.0,156.3,
7.4,-12.9,401.3,158.8,
7.0,-10.9,393.8,131.3,
7.8,-9.9,391.3,112.5,
12.8,-9.1,373.8,118.8,
11.8,-7.6,377.5,118.8,
0.1,-5.1,366.3,116.3,
-8.8,-1.9,377.5,108.8,
-6.3,0.5,375.0,141.3,
-1.3,0.5,372.5,146.3,
-1.5,-1.3,368.8,145.0,
-4.3,-4.5,367.5,145.0,
-4.5,-10.1,376.3,128.8,
1.4,-15.1,373.8,141.3,
11.9,-14.6,373.8,146.3,
16.8,-8.8,367.5,172.5,
6.9,-4.0,375.0,203.8,
-11.1,-5.4,380.0,223.8,
-21.1,-10.4,377.5,217.5,
-14.6,-13.4,385.0,210.0,
0.5,-13.9,383.8,222.5,
9.0,-12.6,378.8,203.8,
3.6,-8.5,377.5,218.8,
-11.0,-3.8,373.8,212.5,
-21.3,-3.1,371.3,230.0,
-18.6,-6.3,370.0,241.3,
-13.4,-9.0,368.8,223.8,
-16.8,-9.0,355.0,203.8,
-19.4,-7.0,358.8,207.5,
-8.3,-5.3,363.8,232.5,
7.6,-5.8,346.3,247.5,
11.5,-9.3,332.5,232.5,
2.1,-15.1,328.8,190.0,
-11.4,-20.3,323.8,148.8,
-21.0,-22.6,325.0,126.3,
-23.6,-26.5,321.3,98.8,
-23.3,-36.8,317.5,65.0,
-29.4,-53.6,321.3,43.8,
-45.3,-76.4,316.3,21.3,
-63.9,-105.9,331.3,-30.0,
-79.4,-140.1,335.0,-86.3,
-94.8,-171.8,338.8,-123.8,
-120.1,-194.8,340.0,-152.5,
-160.6,-211.1,348.8,-143.8,
-205.3,-226.0,353.8,-146.3,
-238.3,-240.1,357.5,-143.8,
-254.4,-249.8,361.3,-135.0,
-256.5,-249.4,370.0,-137.5,
-246.8,-235.5,375.0,-128.8,
-224.5,-214.3,387.5,-107.5,
-188.3,-194.8,395.0,-98.8,
-144.5,-176.4,403.8,-103.8,
-113.3,-153.9,412.5,-92.5,
-105.5,-125.4,416.3,-61.3,
-106.0,-96.5,423.8,-51.3,
-94.0,-74.6,423.8,-42.5,
-64.0,-58.8,420.0,-28.8,
-27.5,-44.0,417.5,-15.0,
-3.4,-29.0,413.8,-12.5,
4.0,-13.0,410.0,1.3,
10.9,0.4,413.8,18.8,
29.4,5.4,416.3,8.8,
52.8,6.5,427.5,-26.3,
70.1,13.5,428.8,-48.8,
81.8,27.3,441.3,-45.0,
91.0,42.1,443.8,-38.8,
95.8,54.6,447.5,-63.8,
97.0,63.6,445.0,-73.8,
99.4,69.3,446.3,-62.5,
105.0,72.4,437.5,-76.3,
110.4,75.6,415.0,-73.8,
108.1,81.0,402.5,-86.3,
99.9,85.3,376.3,-91.3,
91.9,84.9,351.3,-82.5,
80.3,83.0,330.0,-65.0,
62.0,83.4,303.8,-50.0,
47.0,85.1,273.8,-41.3,
46.5,89.1,240.0,-80.0,
58.8,96.1,205.0,-100.0,
74.3,101.0,166.3,-95.0,
85.6,97.0,130.0,-93.8,
93.3,85.8,97.5,-107.5,
103.9,77.1,65.0,-123.8,
109.6,75.9,30.0,-133.8,
93.3,79.0,-12.5,-145.0,
61.9,82.9,-61.3,-133.8,
35.4,85.0,-98.8,-125.0,
17.1,83.5,-138.8,-126.3,
3.0,78.0,-168.8,-141.3,
-4.6,70.1,-208.8,-161.3,
2.9,63.6,-241.3,-166.3,
24.6,60.8,-253.8,-138.8,
41.1,58.5,-262.5,-113.8,
38.9,53.4,-266.3,-113.8,
22.3,46.4,-242.5,-122.5,
1.6,40.8,-208.8,-131.3,
-8.9,38.3,-173.8,-143.8,
-1.5,39.4,-145.0,-132.5,
17.8,39.4,-132.5,-126.3,
35.0,33.8,-125.0,-130.0,
34.9,27.3,-113.8,-135.0,
17.0,27.0,-132.5,-135.0,
-2.1,36.9,-145.0,-142.5,
-3.8,52.6,-170.0,-147.5,
18.1,59.8,-197.5,-148.8,
44.3,51.8,-215.0,-125.0,
46.0,38.3,-273.8,-117.5,
18.3,29.6,-317.5,-121.3,
-12.9,28.8,-367.5,-155.0,
-24.3,33.6,-412.5,-162.5,
-25.6,38.9,-453.8,-166.3,
-33.6,41.9,-470.0,-156.3,
-39.6,45.1,-483.8,-158.8,
-29.1,47.9,-507.5,-165.0,
-10.3,47.6,-543.8,-138.8,
-1.6,43.9,-570.0,-117.5,
-4.3,35.4,-613.8,-101.3,
-7.6,24.6,-638.8,-101.3,
-17.4,17.5,-647.5,-86.3,
-40.6,17.6,-678.8,-42.5,
-60.5,23.0,-726.3,-38.8,
-59.4,27.3,-778.8,-58.8,
-47.4,25.5,-807.5,-71.3,
-44.3,18.9,-811.3,-45.0,
-49.5,12.6,-795.0,6.3,
-54.8,10.9,-801.3,18.8,
-58.6,12.6,-788.8,10.0,
-55.6,15.1,-750.0,18.8,
-38.6,15.1,-715.0,58.8,
-12.1,12.8,-672.5,61.3,
11.3,10.6,-618.8,52.5,
23.3,8.4,-537.5,62.5,
26.4,5.0,-466.3,77.5,
28.0,1.4,-382.5,100.0,
33.8,-1.0,-287.5,73.8,
46.1,-0.1,-193.8,26.3,
60.5,3.1,-86.3,27.5,
69.4,4.0,15.0,41.3,
74.5,1.0,145.0,43.8,
84.6,-2.9,277.5,38.8,
100.1,-4.9,416.3,26.3,
116.8,-3.4,571.3,11.3,
137.5,-0.6,728.8,27.5,
160.6,0.0,912.5,43.8,
179.1,0.4,1090.0,42.5,
195.4,2.3,1240.0,32.5,
211.3,5.6,1353.8,17.5,
