"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-17.5,-19.0,1.3,52.5,
-18.1,-20.1,13.8,32.5,
-19.3,-21.1,15.0,11.3,
-20.0,-22.0,23.8,-6.3,
-20.0,-21.0,23.8,-28.8,
-19.6,-17.5,26.3,-56.3,
-19.3,-13.5,12.5,-90.0,
-18.9,-11.3,5.0,-112.5,
-18.5,-10.8,-3.8,-131.3,
-18.4,-10.1,-2.5,-143.8,
-18.0,-8.3,-12.5,-147.5,
-17.1,-6.6,-11.3,-137.5,
-16.0,-7.3,-17.5,-116.3,
-14.9,-10.5,-16.3,-101.3,
-13.1,-14.4,-3.8,-85.0,
-12.4,-16.0,2.5,-97.5,
-11.5,-14.5,0.0,-110.0,
-10.5,-11.8,-11.3,-122.5,
-9.5,-10.9,-6.3,-118.8,
-8.8,-12.5,-3.8,-108.8,
-8.4,-14.3,7.5,-100.0,
-8.3,-14.1,5.0,-95.0,
-7.9,-11.0,13.8,-102.5,
-7.4,-5.1,6.3,-88.8,
-6.8,1.9,6.3,-93.8,
-5.6,7.3,-16.3,-93.8,
-3.9,8.3,-22.5,-78.8,
-2.3,5.4,-18.8,-53.8,
-1.3,2.0,-5.0,-43.8,
-0.9,1.0,-12.5,-47.5,
-0.6,3.0,-8.8,-40.0,
0.0,6.5,-22.5,-36.3,
0.5,9.0,-27.5,-26.3,
0.5,8.5,-18.8,-10.0,
0.1,5.9,-30.0,-10.0,
-0.1,4.0,-31.3,5.0,
0.0,4.0,-28.8,16.3,
0.4,5.5,-20.0,17.5,
1.1,7.6,-25.0,26.3,
2.1,8.9,-21.3,21.3,
2.8,8.5,-16.3,31.3,
2.6,7.4,-17.5,2.5,
2.0,6.4,-12.5,-12.5,
1.3,5.4,-6.3,-38.8,
0.6,4.0,2.5,-43.8,
0.1,2.0,0.0,-32.5,
-0.6,-0.4,0.0,-32.5,
-1.3,-2.6,-8.8,-43.8,
-1.4,-5.1,-5.0,-31.3,
-1.1,-8.1,2.5,-27.5,
-0.9,-10.5,-8.8,-38.8,
-0.9,-12.3,0.0,-36.3,
-1.3,-15.4,5.0,-3.8,
-1.4,-20.4,17.5,27.5,
-1.1,-25.5,26.3,40.0,
-1.0,-27.1,51.3,25.0,
-1.1,-20.9,65.0,16.3,
-1.5,-5.1,60.0,-16.3,
-1.6,15.8,37.5,-43.8,
-1.1,33.5,6.3,-68.8,
-0.3,42.6,-16.3,-80.0,
0.6,43.9,-30.0,-98.8,
1.8,42.3,-46.3,-100.0,
3.4,40.4,-66.3,-107.5,
5.4,36.6,-67.5,-96.3,
7.3,30.4,-70.0,-92.5,
8.6,23.1,-71.3,-77.5,
9.0,16.9,-62.5,-53.8,
8.3,12.8,-42.5,-40.0,
6.8,11.9,-43.8,-37.5,
5.0,14.5,-33.8,-32.5,
3.6,19.1,-22.5,-12.5,
3.0,24.3,-25.0,-22.5,
3.1,29.1,-36.3,-35.0,
3.6,33.0,-56.3,-50.0,
4.4,35.1,-66.3,-38.8,
5.1,35.0,-72.5,-6.3,
5.4,32.6,-75.0,26.3,
4.9,28.8,-86.3,40.0,
3.6,24.0,-92.5,36.3,
2.3,19.1,-93.8,45.0,
1.8,15.5,-87.5,42.5,
2.1,14.0,-98.8,67.5,
2.8,13.6,-95.0,112.5,
2.9,12.0,-83.8,131.3,
2.9,8.4,-68.8,147.5,
3.4,4.6,-63.8,128.8,
4.1,2.8,-43.8,97.5,
4.9,3.1,-36.3,50.0,
5.8,3.9,-28.8,8.8,
6.3,3.6,-30.0,-15.0,
6.3,2.8,-16.3,-8.8,
6.0,1.3,-18.8,-3.8,
5.8,-1.5,-12.5,-12.5,
5.8,-4.9,3.8,-27.5,
6.1,-7.1,11.3,-33.8,
6.9,-7.8,12.5,-40.0,
8.1,-7.3,23.8,-32.5,
9.1,-6.6,43.8,-43.8,
9.4,-5.6,55.0,-55.0,
9.8,-3.5,58.8,-62.5,
10.8,-1.0,66.3,-58.8,
11.6,1.3,68.8,-48.8,
11.8,3.0,68.8,-48.8,
11.4,4.4,60.0,-48.8,
11.4,5.8,57.5,-31.3,
11.9,7.3,67.5,47.5,
12.6,9.4,66.3,150.0,
13.4,13.9,63.8,206.3,
14.6,21.3,56.3,271.3,
17.3,29.3,51.3,291.3,
20.3,34.6,52.5,231.3,
22.3,36.5,50.0,152.5,
23.0,35.5,30.0,-73.8,
22.5,32.6,36.3,-346.3,
21.1,29.3,38.8,-378.8,
19.6,27.3,36.3,-270.0,
19.1,26.8,23.8,-153.8,
19.9,26.1,18.8,-87.5,
21.0,24.6,28.8,-98.8,
21.8,23.9,31.3,-68.8,
22.5,24.4,26.3,-36.3,
23.4,23.8,23.8,-56.3,
23.8,21.3,25.0,-77.5,
23.3,19.6,18.8,-65.0,
22.4,21.1,23.8,-62.5,
21.3,24.0,18.8,-76.3,
19.9,25.4,6.3,-55.0,
18.6,23.9,10.0,-45.0,
17.5,20.6,13.8,-57.5,
16.4,18.5,8.8,-63.8,
15.1,18.4,7.5,-52.5,
13.6,18.8,15.0,-55.0,
12.1,18.0,15.0,-52.5,
11.0,16.4,21.3,-41.3,
10.3,14.9,21.3,-38.8,
9.8,13.6,21.3,-55.0,
9.4,12.4,28.8,-53.8,
9.1,11.1,30.0,-58.8,
8.8,10.4,36.3,-53.8,
8.0,9.6,42.5,-27.5,
7.0,7.8,46.3,-6.3,
6.0,4.6,55.0,-10.0,
4.9,0.8,57.5,-1.3,
3.4,-2.6,68.8,-1.3,
1.9,-4.6,67.5,3.8,
0.5,-5.6,63.8,7.5,
-0.9,-6.6,68.8,36.3,
-2.6,-7.9,61.3,42.5,
-4.6,-8.5,53.8,40.0,
-6.1,-8.1,51.3,43.8,
-7.0,-8.5,48.8,56.3,
-7.8,-10.6,55.0,57.5,
-8.3,-13.8,56.3,41.3,
-8.6,-16.5,53.8,37.5,
-9.4,-18.1,56.3,41.3,
-10.5,-18.5,52.5,43.8,
-11.6,-18.0,50.0,42.5,
-12.6,-16.5,41.3,61.3,
-13.4,-14.3,45.0,86.3,
-14.3,-12.3,41.3,116.3,
-15.8,-11.3,37.5,132.5,
-17.5,-10.6,30.0,133.8,
-18.6,-9.9,18.8,153.8,
-18.9,-9.5,12.5,157.5,
-19.0,-10.4,6.3,163.8,
-19.8,-12.5,-2.5,153.8,
-20.6,-15.9,-11.3,160.0,
-21.0,-19.6,-11.3,161.3,
-21.3,-22.3,-17.5,153.8,
-21.6,-22.8,-18.8,138.8,
-21.3,-22.0,-17.5,142.5,
-19.6,-21.8,-15.0,138.8,
-18.1,-22.5,-17.5,112.5,
-17.9,-22.9,-15.0,73.8,
-18.0,-21.9,-18.8,62.5,
-17.6,-20.4,-13.8,66.3,
-17.6,-19.8,-12.5,51.3,
-18.5,-19.9,-7.5,22.5,
-19.4,-19.5,-13.8,17.5,
-19.6,-18.9,-20.0,12.5,
-19.4,-18.8,-23.8,-5.0,
-19.3,-19.3,-23.8,-40.0,
-19.0,-19.8,-27.5,-43.8,
-18.0,-19.6,-31.3,-52.5,
-16.4,-19.0,-35.0,-57.5,
-15.0,-18.8,-28.8,-88.8,
-14.4,-19.3,-28.8,-122.5,
-14.0,-19.9,-32.5,-136.3,
-13.0,-19.9,-28.8,-133.8,
-11.1,-19.1,-30.0,-136.3,
-9.1,-17.6,-31.3,-146.3,
-7.8,-16.0,-26.3,-141.3,
-7.0,-14.9,-22.5,-146.3,
-7.1,-14.4,-27.5,-150.0,
-7.9,-14.1,-27.5,-142.5,
-8.5,-14.5,-26.3,-140.0,
-9.0,-15.4,-23.8,-136.3,
-9.5,-15.9,-23.8,-121.3,
-9.9,-15.5,-20.0,-100.0,
-9.8,-14.6,-25.0,-78.8,
-9.0,-14.1,-25.0,-77.5,
-8.3,-14.1,-16.3,-63.8,
-7.6,-13.6,-25.0,-66.3,
-6.6,-11.9,-17.5,-45.0,
-5.8,-10.0,-11.3,-42.5,
-5.3,-9.6,-11.3,-40.0,
-5.3,-10.8,-6.3,-32.5,
-5.5,-11.9,-3.8,-28.8,
-5.9,-12.1,1.3,-12.5,
-6.6,-11.9,5.0,-2.5,
-7.9,-11.8,17.5,3.8,
-9.0,-12.0,8.8,2.5,
-9.4,-12.6,12.5,8.8,
-9.1,-13.5,20.0,22.5,
-8.5,-14.3,26.3,22.5,
-8.1,-14.1,33.8,6.3,
-7.9,-12.8,47.5,-8.8,
-6.9,-10.3,48.8,-18.8,
-4.8,-7.0,45.0,-26.3,
-2.5,-3.9,43.8,-7.5,
-0.8,-1.4,41.3,-17.5,
0.4,0.4,41.3,-28.8,
1.1,1.4,32.5,-36.3,
2.1,2.0,33.8,-53.8,
4.0,2.9,31.3,-67.5,
6.1,3.0,31.3,-53.8,
8.0,2.3,30.0,-32.5,
10.0,1.8,23.8,-17.5,
12.4,1.9,18.8,-23.8,
14.6,2.3,10.0,-22.5,
16.1,3.4,16.3,-32.5,
16.3,5.3,8.8,-27.5,
15.1,6.5,12.5,-23.8,
13.4,6.1,5.0,-23.8,
12.0,4.6,5.0,2.5,
11.8,2.9,-2.5,8.8,
12.5,1.1,3.8,-11.3,
13.5,-0.4,3.8,-28.8,
14.1,-1.5,-7.5,-38.8,
14.0,-2.4,-17.5,-23.8,
13.3,-3.1,-18.8,-6.3,
12.5,-4.0,-41.3,13.8,
12.4,-5.6,-40.0,26.3,
12.9,-7.8,-45.0,26.3,
13.8,-9.5,-47.5,27.5,
14.4,-10.4,-52.5,16.3,
14.4,-10.5,-60.0,16.3,
13.9,-10.4,-58.8,33.8,
12.8,-10.5,-53.8,45.0,
11.5,-11.4,-48.8,41.3,
10.8,-12.5,-47.5,46.3,
10.4,-12.9,-48.8,38.8,
10.1,-12.8,-42.5,28.8,
10.4,-13.1,-42.5,55.0,
11.3,-14.8,-28.8,78.8,
12.0,-16.6,-23.8,98.8,
12.1,-16.6,-15.0,95.0,
11.8,-14.3,-18.8,91.3,
11.4,-11.1,-11.3,91.3,
11.6,-8.6,-11.3,112.5,
13.4,-6.3,-10.0,125.0,
16.0,-3.9,-7.5,148.8,
18.3,-1.5,-10.0,152.5,
18.9,0.3,-5.0,137.5,
17.9,0.8,0.0,103.8,
16.9,0.5,-8.8,63.8,
17.4,-0.3,-8.8,31.3,
19.6,-1.6,-3.8,20.0,
22.5,-2.8,-2.5,-8.8,
24.0,-3.1,3.8,-11.3,
23.4,-3.1,10.0,-41.3,
22.3,-3.0,2.5,-55.0,
22.5,-2.9,5.0,-60.0,
23.9,-2.8,2.5,-51.3,
24.9,-2.4,1.3,-70.0,
25.0,-1.5,5.0,-77.5,
24.9,-0.1,15.0,-62.5,
24.9,1.9,25.0,-35.0,
25.1,4.0,26.3,-15.0,
25.3,5.6,18.8,-8.8,
24.9,6.6,11.3,1.3,
23.8,6.9,10.0,3.8,
22.3,6.8,7.5,10.0,
20.6,6.3,-11.3,65.0,
18.9,5.1,-13.8,141.3,
17.0,3.6,-18.8,225.0,
15.5,2.9,-28.8,293.8,
15.3,3.9,-28.8,345.0,
16.5,5.6,-41.3,300.0,
17.8,5.8,-38.8,208.8,
17.9,3.4,-43.8,83.8,
16.8,-0.4,-51.3,-210.0,
15.4,-4.0,-61.3,-357.5,
14.6,-6.6,-72.5,-281.3,
14.6,-8.6,-87.5,-123.8,
14.8,-11.0,-106.3,-32.5,
14.4,-14.3,-98.8,-26.3,
13.3,-17.0,-85.0,-32.5,
11.8,-17.3,-65.0,15.0,
10.1,-14.5,-35.0,3.8,
8.5,-10.3,-30.0,-33.8,
6.9,-7.6,-20.0,-33.8,
5.6,-7.4,-10.0,-11.3,
4.6,-8.0,-17.5,-16.3,
3.4,-8.1,-12.5,-11.3,
1.6,-7.6,-2.5,-5.0,
0.1,-7.4,2.5,2.5,
-0.8,-7.1,8.8,-1.3,
-1.3,-5.3,13.8,23.8,
-1.6,-1.8,17.5,28.8,
-2.1,1.1,27.5,12.5,
-2.5,2.3,35.0,12.5,
-2.1,2.5,41.3,21.3,
-1.4,3.4,42.5,16.3,
-1.0,5.3,53.8,-2.5,
-1.4,7.0,55.0,-2.5,
-2.1,7.6,63.8,-5.0,
-2.9,8.3,75.0,-11.3,
-3.6,10.3,72.5,-11.3,
-4.5,12.9,82.5,7.5,
-5.5,14.6,83.8,0.0,
-6.6,15.0,88.8,-11.3,
-8.1,15.4,95.0,-22.5,
-9.6,17.0,90.0,-22.5,
-10.1,19.8,85.0,-5.0,
-9.5,21.9,100.0,18.8,
-8.5,22.6,93.8,20.0,
-7.5,23.3,96.3,15.0,
-7.0,24.9,106.3,26.3,
-7.6,27.0,125.0,23.8,
-9.3,29.4,143.8,12.5,
-10.9,32.0,165.0,16.3,
-12.0,35.3,173.8,17.5,
-12.9,39.5,176.3,15.0,
-13.8,43.8,183.8,30.0,
-14.8,47.1,181.3,27.5,
-15.5,49.6,186.3,27.5,
-15.6,51.1,175.0,40.0,
-14.9,52.0,158.8,31.3,
-13.5,52.8,136.3,40.0,
-12.0,53.0,131.3,72.5,
-11.1,52.4,123.8,102.5,
-10.9,51.1,111.3,117.5,
-10.4,50.4,102.5,113.8,
-9.1,50.4,86.3,121.3,
-7.6,49.5,67.5,130.0,
-6.5,47.1,52.5,133.8,
-6.1,44.3,42.5,148.8,
-6.1,40.9,38.8,143.8,
-6.0,37.0,31.3,131.3,
-5.8,33.4,25.0,125.0,
-6.0,30.3,17.5,98.8,
-6.5,27.1,16.3,76.3,
-7.0,23.9,18.8,55.0,
-7.8,20.9,25.0,37.5,
-8.8,18.4,25.0,23.8,
-9.9,16.1,22.5,8.8,
-11.0,14.6,17.5,-17.5,
-11.5,14.4,0.0,-31.3,
-11.0,15.1,-1.3,-36.3,
-10.0,15.4,-12.5,-42.5,
-9.5,14.1,-15.0,-71.3,
-9.3,12.8,-20.0,-91.3,
-8.9,12.0,-32.5,-110.0,
-8.5,11.3,-40.0,-132.5,
-7.9,9.6,-50.0,-146.3,
-7.1,6.3,-42.5,-136.3,
-7.0,1.5,-48.8,-151.3,
-7.6,-2.9,-43.8,-153.8,
-8.6,-6.0,-51.3,-168.8,
-9.6,-8.4,-41.3,-160.0,
-10.5,-10.1,-45.0,-162.5,
-11.3,-11.5,-52.5,-151.3,
-11.3,-12.9,-52.5,-115.0,
-10.0,-14.8,-52.5,-91.3,
-8.1,-16.4,-67.5,-85.0,
-6.3,-17.3,-82.5,-76.3,
-4.8,-17.8,-90.0,-81.3,
-3.4,-18.1,-100.0,-66.3,
-1.9,-18.5,-98.8,-33.8,
-0.5,-19.0,-107.5,-31.3,
0.5,-20.5,-107.5,-10.0,
1.0,-23.5,-108.8,-10.0,
1.4,-27.0,-110.0,-11.3,
2.0,-30.1,-118.8,-3.8,
2.6,-31.9,-118.8,7.5,
3.3,-30.4,-110.0,15.0,
4.1,-26.4,-123.8,21.3,
5.4,-24.1,-121.3,23.8,
6.5,-26.0,-113.8,33.8,
7.3,-28.8,-102.5,26.3,
7.9,-27.8,-96.3,26.3,
8.6,-22.3,-96.3,31.3,
9.3,-15.0,-93.8,31.3,
9.5,-8.8,-91.3,32.5,
9.5,-4.3,-82.5,31.3,
9.4,-0.6,-70.0,17.5,
8.9,3.3,-60.0,3.8,
8.0,7.3,-60.0,-13.8,
6.9,10.6,-53.8,-22.5,
6.1,13.0,-51.3,-20.0,
6.4,14.4,-57.5,-27.5,
7.5,14.8,-67.5,-22.5,
8.4,14.3,-65.0,-26.3,
8.3,13.8,-68.8,-47.5,
7.5,13.3,-67.5,-46.3,
6.6,11.8,-76.3,-35.0,
6.0,9.5,-73.8,-11.3,
5.5,7.9,-68.8,-1.3,
4.9,6.8,-61.3,-8.8,
4.3,5.5,-55.0,-8.8,
3.8,4.0,-57.5,-7.5,
3.1,2.1,-45.0,-7.5,
2.5,0.3,-37.5,-21.3,
2.0,-1.3,-27.5,-18.8,
1.9,-1.8,-15.0,-30.0,
2.1,-1.3,-11.3,-35.0,
2.4,0.1,-5.0,-35.0,
2.6,2.5,1.3,-18.8,
2.8,5.5,7.5,-8.8,
2.6,8.6,11.3,-22.5,
2.1,11.4,11.3,-40.0,
1.3,13.5,6.3,-36.3,
0.1,14.8,11.3,-27.5,
-0.8,14.9,3.8,-15.0,
-0.9,14.3,5.0,2.5,
-0.5,13.6,5.0,6.3,
0.1,13.3,10.0,20.0,
0.8,12.9,7.5,15.0,
0.9,12.4,3.8,3.8,
0.4,12.1,7.5,-10.0,
-0.4,12.1,2.5,-16.3,
-0.6,12.8,1.3,-22.5,
-0.3,13.8,12.5,-11.3,
-0.5,14.3,6.3,1.3,
-1.8,13.4,0.0,-8.8,
-3.5,11.6,6.3,-17.5,
-4.9,10.1,6.3,-17.5,
-6.3,9.4,0.0,-17.5,
-8.1,8.8,-7.5,-8.8,
-9.5,7.0,-11.3,-3.8,
-10.1,4.1,-12.5,-6.3,
-10.6,1.6,-22.5,-25.0,
-11.3,0.1,-23.8,-33.8,
-11.8,-0.4,-26.3,-36.3,
-11.9,-0.6,-23.8,-26.3,
-11.8,-1.4,-26.3,-8.8,
