"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-92.1,-56.1,-1193.8,130.0,
-87.5,-58.0,-1181.3,145.0,
-84.6,-58.3,-1176.3,153.8,
-85.1,-59.3,-1152.5,158.8,
-87.0,-62.3,-1135.0,146.3,
-86.3,-63.3,-1126.3,143.8,
-80.9,-59.0,-1113.8,140.0,
-72.1,-51.8,-1092.5,146.3,
-63.6,-45.5,-1076.3,127.5,
-58.5,-40.6,-1070.0,108.8,
-55.1,-35.0,-1048.8,90.0,
-50.3,-28.8,-1022.5,96.3,
-41.9,-23.9,-1012.5,100.0,
-38.8,-20.4,-988.8,126.3,
-34.8,-16.6,-960.0,165.0,
-31.3,-11.9,-940.0,161.3,
-29.4,-7.5,-915.0,175.0,
-28.9,-5.5,-873.8,187.5,
-29.3,-6.3,-850.0,215.0,
-29.1,-8.3,-820.0,243.8,
-26.3,-9.9,-771.3,237.5,
-20.3,-10.0,-730.0,238.8,
-12.4,-7.8,-697.5,248.8,
-4.3,-3.3,-646.3,230.0,
2.0,2.8,-603.8,207.5,
6.5,8.8,-568.8,180.0,
11.1,13.1,-517.5,167.5,
16.9,16.3,-458.8,145.0,
23.6,18.8,-421.3,123.8,
30.6,20.9,-371.3,111.3,
36.6,23.8,-320.0,106.3,
40.9,28.5,-277.5,73.8,
44.0,33.4,-236.3,52.5,
47.9,35.9,-187.5,11.3,
52.3,36.8,-142.5,7.5,
54.9,37.4,-103.8,-20.0,
54.9,38.0,-68.8,-33.8,
53.4,39.3,-16.3,-35.0,
51.8,40.8,21.3,-25.0,
51.8,40.6,58.8,-31.3,
54.1,38.8,110.0,-57.5,
56.8,37.6,145.0,-77.5,
58.1,37.9,176.3,-77.5,
60.1,37.5,226.3,-97.5,
63.4,35.5,270.0,-86.3,
66.6,33.5,300.0,-100.0,
70.4,33.9,340.0,-122.5,
75.5,37.9,380.0,-142.5,
80.5,44.1,411.3,-146.3,
84.8,50.3,438.8,-143.8,
89.4,55.6,491.3,-146.3,
93.6,61.1,520.0,-121.3,
96.3,66.6,545.0,-103.8,
97.8,71.1,581.3,-90.0,
97.5,74.4,621.3,-62.5,
94.9,76.0,637.5,-35.0,
91.5,75.0,666.3,-10.0,
88.4,71.1,703.8,3.8,
84.9,64.1,723.8,18.8,
80.8,54.5,745.0,37.5,
76.3,45.9,765.0,35.0,
72.3,41.8,791.3,28.8,
70.3,42.5,796.3,31.3,
71.1,45.6,810.0,43.8,
73.5,47.9,820.0,26.3,
74.8,47.9,830.0,-5.0,
73.8,46.6,836.3,-18.8,
70.8,45.6,853.8,-10.0,
65.4,45.3,856.3,2.5,
59.4,44.4,856.3,37.5,
56.5,42.8,863.8,51.3,
56.9,42.1,870.0,56.3,
58.5,42.6,873.8,45.0,
60.9,43.0,875.0,36.3,
63.4,42.6,883.8,30.0,
64.5,42.4,871.3,26.3,
64.0,42.9,866.3,16.3,
62.0,44.3,868.8,35.0,
58.5,46.3,853.8,35.0,
55.1,47.9,835.0,42.5,
53.9,47.5,826.3,33.8,
52.8,44.8,811.3,-15.0,
47.8,38.8,778.8,-80.0,
38.9,31.0,757.5,-125.0,
29.8,24.8,746.3,-110.0,
22.9,19.5,708.8,-107.5,
18.8,13.6,690.0,-125.0,
14.8,8.0,660.0,-130.0,
8.4,4.5,630.0,-118.8,
2.1,3.4,596.3,-111.3,
-1.5,2.6,573.8,-128.8,
-4.1,1.0,541.3,-131.3,
-7.1,-1.6,495.0,-126.3,
-10.4,-5.5,462.5,-126.3,
-13.5,-10.3,431.3,-130.0,
-15.6,-14.0,380.0,-141.3,
-15.6,-15.0,350.0,-155.0,
-15.0,-13.6,311.3,-143.8,
-16.0,-12.5,263.8,-138.8,
-18.3,-12.5,216.3,-145.0,
-20.5,-12.5,190.0,-97.5,
