"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-20.0,-0.3,17.5,-380.0,
-18.6,-1.9,15.0,-348.8,
-15.6,-3.0,8.8,-350.0,
-11.5,-3.5,8.8,-323.8,
-7.8,-4.4,8.8,-277.5,
-3.8,-5.1,7.5,-270.0,
1.6,-4.5,2.5,-276.3,
10.5,-2.3,2.5,-245.0,
24.8,0.5,12.5,-210.0,
40.9,2.3,13.8,-167.5,
53.0,3.3,10.0,-142.5,
60.0,5.1,16.3,-130.0,
64.1,8.4,10.0,-121.3,
66.9,12.0,0.0,-107.5,
67.3,14.8,8.8,-90.0,
66.0,16.0,-1.3,-80.0,
64.8,16.3,3.8,-72.5,
63.9,16.4,11.3,-53.8,
62.9,17.0,3.8,-26.3,
61.1,17.9,3.8,5.0,
60.4,18.9,10.0,20.0,
61.4,21.0,13.8,46.3,
61.9,23.4,10.0,63.8,
61.1,23.6,10.0,98.8,
60.9,22.3,8.8,135.0,
61.9,21.6,15.0,195.0,
63.5,21.8,15.0,238.8,
66.0,21.4,8.8,278.8,
69.1,21.1,17.5,275.0,
71.0,21.9,7.5,268.8,
71.1,22.5,15.0,262.5,
70.9,21.5,12.5,240.0,
70.6,19.6,8.8,207.5,
70.1,18.0,5.0,155.0,
70.6,17.3,16.3,97.5,
71.9,18.1,11.3,23.8,
72.8,20.1,10.0,-18.8,
73.5,21.4,12.5,-52.5,
74.6,21.6,15.0,-71.3,
75.9,20.8,10.0,-90.0,
78.3,18.5,5.0,-128.8,
81.8,16.8,6.3,-177.5,
83.6,17.0,2.5,-210.0,
82.6,17.8,2.5,-225.0,
80.9,17.6,-1.3,-240.0,
79.8,17.1,-5.0,-243.8,
79.1,16.0,-5.0,-248.8,
80.4,14.5,1.3,-250.0,
83.9,14.8,6.3,-272.5,
87.3,17.0,7.5,-277.5,
89.4,18.9,-1.3,-257.5,
89.8,19.3,1.3,-242.5,
87.5,18.3,-6.3,-227.5,
83.3,16.3,-3.8,-230.0,
79.0,14.0,3.8,-206.3,
75.4,12.3,6.3,-182.5,
73.4,10.6,6.3,-156.3,
74.3,9.4,7.5,-130.0,
77.0,9.3,2.5,-95.0,
80.1,9.8,6.3,-91.3,
84.6,10.1,11.3,-95.0,
91.6,11.9,3.8,-111.3,
99.5,15.8,8.8,-93.8,
106.1,19.9,-1.3,-67.5,
110.8,22.4,13.8,-66.3,
112.6,23.5,3.8,-71.3,
111.9,23.8,7.5,-85.0,
110.5,23.4,10.0,-92.5,
110.3,23.1,17.5,-101.3,
111.1,23.4,13.8,-92.5,
112.8,23.4,20.0,-97.5,
114.0,22.9,13.8,-120.0,
112.5,22.6,6.3,-133.8,
107.4,21.9,-1.3,-138.8,
100.3,19.4,2.5,-122.5,
92.9,15.6,0.0,-122.5,
85.8,12.8,-2.5,-141.3,
78.6,12.0,-2.5,-153.8,
70.8,11.9,1.3,-140.0,
62.0,9.9,-5.0,-132.5,
54.1,6.6,-8.8,-135.0,
48.6,4.0,-3.8,-123.8,
44.4,2.5,-8.8,-106.3,
40.8,1.8,0.0,-87.5,
38.8,2.0,-1.3,-72.5,
38.1,3.4,1.3,-52.5,
37.6,4.5,-5.0,-38.8,
38.1,4.4,0.0,-33.8,
40.0,4.3,-10.0,-53.8,
41.9,5.4,-8.8,-68.8,
44.5,6.8,5.0,-63.8,
48.9,7.6,11.3,-63.8,
53.1,8.0,12.5,-53.8,
55.1,7.5,7.5,-93.8,
55.0,6.3,2.5,-123.8,
52.8,5.4,1.3,-133.8,
47.9,5.0,-8.8,-142.5,
41.3,4.1,-7.5,-127.5,
33.6,2.5,-5.0,-115.0,
24.5,0.4,-18.8,-115.0,
14.9,-2.8,-13.8,-111.3,
6.4,-7.1,-15.0,-98.8,
0.4,-11.9,-10.0,-95.0,
-0.9,-15.1,-13.8,-85.0,
2.4,-15.1,-1.3,-73.8,
6.0,-12.8,-8.8,-71.3,
5.9,-11.1,-10.0,-88.8,
1.8,-11.9,-8.8,-92.5,
-5.8,-14.1,-10.0,-75.0,
-17.1,-17.1,-15.0,12.5,
-31.3,-20.4,-17.5,252.5,
-46.8,-22.5,-20.0,736.3,
-63.6,-23.3,-20.0,1331.3,
-80.6,-24.5,-27.5,1827.5,
-95.6,-26.8,-30.0,2208.8,
-109.5,-29.8,-37.5,2306.3,
-124.5,-35.1,-41.3,1905.0,
-140.3,-44.4,-52.5,1012.5,
-155.9,-55.9,-52.5,68.8,
-171.0,-67.0,-55.0,-387.5,
-184.3,-76.1,-60.0,-545.0,
-194.1,-82.8,-55.0,-618.8,
-200.5,-87.5,-47.5,-666.3,
-203.4,-90.9,-47.5,-650.0,
-202.5,-92.1,-46.3,-590.0,
-200.3,-90.8,-45.0,-573.8,
