"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
8.0,20.8,-2.5,-345.0,
9.0,15.0,2.5,-542.5,
8.9,10.9,-3.8,-528.8,
8.6,9.6,-3.8,-508.8,
8.6,9.9,-1.3,-503.8,
8.3,9.8,-7.5,-461.3,
7.5,8.4,-2.5,-398.8,
7.3,6.1,-5.0,-376.3,
7.8,4.6,-10.0,-376.3,
8.1,5.1,-5.0,-336.3,
7.6,6.8,-6.3,-296.3,
6.9,7.6,-1.3,-278.8,
6.6,7.1,0.0,-258.8,
6.9,5.3,-5.0,-243.8,
7.4,3.6,-8.8,-245.0,
7.9,3.5,-12.5,-218.8,
7.9,-8.4,-7.5,-195.0,
-5.4,-9.4,-7.5,-55.0,
-5.0,-10.8,-16.3,-45.0,
-4.1,-12.1,-6.3,-26.3,
-3.1,-12.6,-12.5,-23.8,
-2.3,-11.9,-6.3,7.5,
-1.9,-10.9,-8.8,8.8,
-2.6,-10.4,-10.0,-3.8,
-4.1,-10.4,-12.5,-17.5,
-5.9,-11.1,-11.3,-11.3,
-7.1,-12.4,-6.3,-10.0,
-7.3,-13.6,-7.5,-16.3,
-6.3,-13.6,-10.0,-23.8,
-4.9,-12.4,-17.5,-21.3,
-3.8,-11.1,-12.5,-11.3,
-2.9,-9.9,-6.3,-8.8,
-2.1,-8.0,-8.8,-16.3,
-1.1,-6.5,-15.0,-11.3,
-0.5,-6.1,-5.0,-12.5,
-0.5,-5.8,-7.5,-7.5,
-1.1,-4.6,-11.3,-3.8,
-1.6,-3.3,-3.8,-16.3,
-0.9,-1.6,-1.3,-25.0,
1.0,1.1,0.0,-46.3,
2.6,4.5,1.3,-52.5,
3.5,6.1,-5.0,-33.8,
4.3,5.1,-2.5,-21.3,
5.0,3.4,-3.8,-21.3,
5.3,2.1,-6.3,-43.8,
5.4,1.5,-6.3,-52.5,
6.0,1.8,-3.8,-50.0,
6.9,3.6,-2.5,-35.0,
7.8,7.8,-3.8,-20.0,
8.8,12.6,-2.5,2.5,
9.5,15.9,1.3,15.0,
10.0,16.8,-2.5,25.0,
10.5,16.4,-18.8,10.0,
11.4,16.0,-5.0,3.8,
12.4,15.5,-12.5,11.3,
13.4,14.4,-16.3,25.0,
14.6,13.3,-18.8,41.3,
15.9,12.6,-11.3,46.3,
16.3,12.3,-12.5,60.0,
15.4,11.3,-20.0,63.8,
14.0,9.5,-6.3,28.8,
12.9,7.8,-15.0,20.0,
12.4,6.6,-7.5,1.3,
12.1,5.8,-3.8,0.0,
11.3,4.9,-7.5,-2.5,
9.5,3.8,-6.3,-11.3,
7.9,2.4,-1.3,3.8,
7.3,1.0,-5.0,3.8,
7.8,-0.6,-7.5,2.5,
8.5,-3.0,-8.8,-11.3,
8.5,-5.9,-12.5,-11.3,
8.4,-8.3,-3.8,-20.0,
9.0,-8.6,-3.8,-48.8,
10.3,-6.5,-5.0,-72.5,
10.8,-3.0,-8.8,-18.8,
10.3,0.4,-5.0,128.8,
10.1,4.0,6.3,413.8,
10.9,8.6,10.0,860.0,
12.1,13.5,26.3,1273.8,
13.6,18.1,47.5,1586.3,
15.1,22.0,78.8,1713.8,
16.6,23.6,120.0,1526.3,
18.0,21.8,188.8,972.5,
19.1,16.1,271.3,151.3,
20.4,8.1,347.5,-402.5,
21.9,0.6,395.0,-565.0,
23.5,-4.4,385.0,-548.8,
25.0,-6.0,332.5,-543.8,
26.1,-4.9,242.5,-533.8,
26.9,-3.1,168.8,-493.8,
27.3,-2.0,97.5,-436.3,
27.4,-1.4,43.8,-432.5,
27.3,-0.6,13.8,-416.3,
26.6,-0.3,6.3,-378.8,
26.0,0.1,15.0,-347.5,
26.3,1.6,13.8,-345.0,
27.1,4.5,-41.3,-321.3,
27.5,7.3,-78.8,-310.0,
26.9,8.5,-93.8,-296.3,
26.0,9.0,-86.3,-273.8,
25.4,10.1,-95.0,-250.0,
25.0,11.6,-101.3,-236.3,
24.5,11.8,-110.0,-211.3,
23.6,10.0,-107.5,-180.0,
23.0,7.4,-112.5,-155.0,
23.0,5.4,-117.5,-160.0,
23.0,4.4,-116.3,-135.0,
22.4,3.1,-121.3,-107.5,
21.5,1.6,-126.3,-103.8,
20.5,0.8,-123.8,-80.0,
19.3,0.3,-122.5,-56.3,
18.3,0.6,-113.8,-43.8,
18.0,2.1,-116.3,-17.5,
18.4,3.9,-113.8,6.3,
18.8,5.1,-102.5,20.0,
18.8,5.5,-97.5,41.3,
18.1,4.9,-92.5,62.5,
16.9,3.6,-77.5,113.8,
14.9,1.4,-78.8,162.5,
12.9,-1.5,-67.5,207.5,
12.1,-3.9,-58.8,256.3,
12.8,-5.0,-62.5,296.3,
13.0,-5.0,-55.0,346.3,
11.9,-4.3,-43.8,370.0,
10.0,-3.5,-40.0,378.8,
9.0,-3.3,-45.0,382.5,
9.4,-3.0,-47.5,360.0,
10.5,-2.6,-41.3,350.0,
11.6,-3.0,-46.3,321.3,
12.3,-4.1,-35.0,276.3,
12.6,-5.5,-42.5,240.0,
12.9,-6.0,-28.8,187.5,
12.9,-6.0,-32.5,132.5,
13.0,-6.8,-30.0,51.3,
13.3,-7.8,-27.5,-15.0,
13.6,-7.8,-26.3,-68.8,
14.1,-7.0,-23.8,-103.8,
14.9,-6.3,-23.8,-142.5,
16.0,-5.5,-20.0,-178.8,
17.3,-4.6,-16.3,-195.0,
18.5,-4.4,-20.0,-206.3,
19.5,-5.0,-23.8,-232.5,
20.5,-5.6,-13.8,-256.3,
21.5,-6.1,-12.5,-261.3,
22.1,-7.0,-12.5,-248.8,
22.5,-7.4,-10.0,-241.3,
23.1,-6.0,-13.8,-225.0,
23.8,-3.4,-16.3,-195.0,
23.8,-2.0,-16.3,-187.5,
23.0,-3.0,-16.3,-178.8,
21.9,-4.5,-18.8,-177.5,
20.8,-5.5,-22.5,-165.0,
20.0,-6.4,-15.0,-145.0,
19.6,-7.0,-16.3,-147.5,
19.9,-6.6,-3.8,-123.8,
20.5,-5.6,-7.5,-118.8,
20.6,-5.5,-10.0,-113.8,
20.0,-6.5,-15.0,-101.3,
19.4,-7.1,-18.8,-116.3,
19.1,-7.3,-16.3,-87.5,
18.6,-8.3,-7.5,-66.3,
17.5,-9.9,-6.3,-57.5,
16.3,-10.1,-6.3,-52.5,
15.4,-8.9,-2.5,-51.3,
15.1,-7.6,-5.0,-38.8,
15.1,-7.1,-5.0,-36.3,
14.6,-7.1,-7.5,-31.3,
13.5,-7.6,-3.8,-15.0,
12.3,-8.8,1.3,-10.0,
11.6,-9.5,2.5,-8.8,
12.0,-8.8,-3.8,20.0,
13.1,-7.1,0.0,45.0,
13.8,-5.4,1.3,41.3,
13.3,-3.8,1.3,46.3,
12.3,-2.1,6.3,45.0,
12.0,-1.0,8.8,45.0,
12.5,-1.1,16.3,40.0,
13.3,-2.1,17.5,22.5,
13.4,-2.5,10.0,-3.8,
12.3,-2.3,13.8,2.5,
10.0,-3.3,11.3,6.3,
7.5,-6.1,16.3,-7.5,
5.6,-9.3,10.0,-21.3,
4.8,-11.1,12.5,-25.0,
4.5,-11.6,10.0,-16.3,
4.5,-11.6,13.8,-6.3,
4.6,-12.4,17.5,-6.3,
4.8,-14.4,12.5,-2.5,
4.6,-16.1,15.0,-3.8,
3.9,-17.1,12.5,-13.8,
2.3,-17.9,11.3,-23.8,
0.5,-18.9,10.0,-6.3,
-0.4,-19.9,3.8,3.8,
-0.8,-20.1,3.8,22.5,
-1.9,-19.8,6.3,33.8,
-4.1,-19.6,8.8,47.5,
-6.5,-20.3,6.3,51.3,
-8.3,-21.3,2.5,55.0,
-9.1,-22.0,-5.0,72.5,
-9.3,-22.5,-1.3,78.8,
-8.8,-22.8,0.0,83.8,
-8.5,-22.8,1.3,70.0,
-8.3,-23.0,-6.3,51.3,
-7.5,-23.9,7.5,36.3,
-6.4,-25.1,-6.3,40.0,
-5.8,-26.5,-2.5,48.8,
-6.0,-27.6,-3.8,62.5,
-6.9,-28.6,-3.8,67.5,
-7.8,-29.9,-2.5,28.8,
-8.3,-30.9,-10.0,1.3,
-8.3,-30.6,-8.8,-17.5,
-7.9,-29.4,-11.3,15.0,
-8.1,-28.5,-11.3,25.0,
-9.0,-28.8,-5.0,7.5,
-9.5,-29.0,-3.8,-7.5,
-9.1,-28.5,-3.8,-10.0,
-9.1,-28.8,-2.5,2.5,
-10.3,-30.9,2.5,0.0,
-11.6,-33.9,-5.0,-6.3,
-11.8,-34.9,-5.0,-26.3,
-11.0,-33.1,-6.3,-43.8,
-11.1,-30.9,-7.5,-45.0,
-12.8,-29.9,-2.5,-11.3,
-14.5,-29.8,-1.3,123.8,
-15.0,-29.3,3.8,402.5,
-14.6,-26.9,5.0,850.0,
-14.9,-22.9,8.8,1300.0,
-16.3,-19.4,12.5,1607.5,
-17.5,-17.6,15.0,1741.3,
-17.9,-17.5,11.3,1591.3,
-17.6,-19.8,6.3,1061.3,
-17.1,-24.6,11.3,212.5,
-16.1,-30.9,8.8,-432.5,
-14.8,-36.5,12.5,-595.0,
-14.3,-40.6,5.0,-545.0,
-15.1,-43.9,7.5,-515.0,
-17.0,-46.3,0.0,-517.5,
-18.9,-47.3,0.0,-471.3,
-20.0,-47.0,7.5,-407.5,
-20.1,-46.1,3.8,-377.5,
-20.1,-45.0,-6.3,-373.8,
-20.4,-43.4,-5.0,-317.5,
-20.9,-42.3,-6.3,-298.8,
-21.6,-42.1,-7.5,-312.5,
-22.3,-41.5,-12.5,-287.5,
-22.3,-39.8,-15.0,-237.5,
-21.8,-38.3,-20.0,-228.8,
-21.4,-37.8,-13.8,-213.8,
-21.5,-36.8,-28.8,-193.8,
-22.1,-33.8,-27.5,-177.5,
-22.9,-30.4,-27.5,-162.5,
-23.4,-28.6,-22.5,-135.0,
-23.6,-28.4,-31.3,-140.0,
-24.1,-29.3,-32.5,-141.3,
-25.3,-30.8,-31.3,-123.8,
-26.1,-32.0,-42.5,-100.0,
-26.0,-31.4,-52.5,-87.5,
-25.3,-29.0,-67.5,-86.3,
-25.1,-26.9,-86.3,-58.8,
-26.4,-26.8,-126.3,-28.8,
-28.5,-28.9,-155.0,0.0,
-30.9,-33.0,-168.8,26.3,
-33.6,-38.0,-166.3,37.5,
-37.0,-41.8,-156.3,58.8,
-40.5,-43.5,-155.0,78.8,
-44.0,-44.5,-152.5,128.8,
-47.8,-46.6,-158.8,171.3,
-51.4,-50.3,-167.5,217.5,
-54.3,-53.8,-158.8,253.8,
-55.8,-55.5,-150.0,283.8,
-55.8,-55.1,-153.8,320.0,
-54.8,-53.3,-152.5,326.3,
-53.0,-50.6,-157.5,322.5,
-50.5,-47.6,-148.8,306.3,
-47.5,-44.1,-146.3,290.0,
-45.3,-40.3,-130.0,280.0,
-45.3,-37.4,-118.8,253.8,
-47.1,-35.9,-107.5,215.0,
-49.0,-34.5,-86.3,178.8,
-49.5,-32.6,-62.5,133.8,
-48.6,-30.1,-20.0,66.3,
