"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-2.9,0.9,-53.8,-130.0,
-0.1,7.8,-82.5,-86.3,
1.3,13.5,-46.3,-41.3,
5.0,14.6,-22.5,-51.3,
4.9,17.1,-71.3,-36.3,
-2.6,21.0,-53.8,6.3,
-5.6,16.9,-18.8,51.3,
2.5,4.5,-23.8,52.5,
15.4,-5.5,-22.5,67.5,
27.5,-6.6,-15.0,100.0,
32.8,-1.5,-16.3,100.0,
28.3,2.4,5.0,101.3,
24.1,1.3,48.8,113.8,
28.8,-2.9,38.8,123.8,
35.0,-7.5,35.0,127.5,
34.0,-11.0,50.0,113.8,
26.9,-9.6,23.8,90.0,
18.5,-3.0,17.5,56.3,
12.9,2.1,-25.0,-6.3,
11.6,0.3,-2.5,-56.3,
14.0,-6.3,50.0,-91.3,
19.9,-10.8,33.8,-136.3,
28.4,-9.6,47.5,-182.5,
34.9,-4.8,63.8,-207.5,
34.1,0.1,58.8,-240.0,
27.0,2.0,52.5,-243.8,
20.3,1.3,33.8,-251.3,
18.4,1.5,46.3,-265.0,
20.9,3.4,70.0,-286.3,
24.9,4.8,58.8,-280.0,
27.9,4.0,66.3,-292.5,
29.0,1.0,62.5,-296.3,
27.1,-1.9,31.3,-278.8,
21.5,-1.9,-3.8,-236.3,
13.6,1.1,32.5,-193.8,
7.0,4.4,56.3,-187.5,
4.8,4.5,47.5,-175.0,
7.3,2.3,46.3,-152.5,
13.0,2.5,42.5,-136.3,
19.0,6.4,45.0,-131.3,
21.6,11.4,55.0,-118.8,
20.4,15.9,40.0,-105.0,
18.6,16.4,41.3,-95.0,
20.0,11.8,-12.5,-98.8,
23.9,6.6,5.0,-78.8,
27.6,6.5,33.8,-40.0,
28.4,12.6,47.5,-13.8,
23.0,19.3,35.0,-1.3,
12.3,19.9,23.8,-1.3,
2.8,15.8,48.8,5.0,
-0.4,9.6,42.5,36.3,
0.6,2.3,25.0,38.8,
1.3,-4.9,22.5,22.5,
0.8,-10.8,47.5,16.3,
-1.9,-14.9,25.0,37.5,
-6.6,-17.8,5.0,55.0,
-8.4,-18.9,20.0,58.8,
-3.9,-15.6,27.5,45.0,
1.9,-9.8,38.8,40.0,
1.9,-7.5,36.3,72.5,
-4.3,-11.8,32.5,75.0,
-10.6,-18.6,45.0,90.0,
-11.4,-21.9,37.5,96.3,
-7.1,-20.1,38.8,116.3,
-3.3,-14.9,37.5,98.8,
-1.8,-8.1,33.8,87.5,
-0.9,-4.0,15.0,67.5,
0.6,-3.9,37.5,45.0,
2.9,-2.4,85.0,28.8,
5.6,1.3,60.0,11.3,
8.8,2.0,42.5,7.5,
9.3,-0.3,66.3,10.0,
3.1,-2.0,45.0,-20.0,
-4.8,-0.6,32.5,-65.0,
-6.6,3.4,11.3,-76.3,
-2.8,6.0,-8.8,-67.5,
2.0,5.0,7.5,-55.0,
5.3,2.1,3.8,-41.3,
6.4,0.8,-6.3,-37.5,
5.0,2.8,7.5,-33.8,
3.6,3.5,17.5,-28.8,
5.1,-2.3,-10.0,-50.0,
