"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
15.6,25.4,37.5,-92.5,
19.1,45.0,-23.8,-57.5,
20.0,51.6,-45.0,-20.0,
16.5,44.1,-6.3,16.3,
10.3,33.1,-51.3,57.5,
4.8,18.5,-115.0,112.5,
-0.5,-3.6,-172.5,151.3,
-5.0,-26.8,-198.8,161.3,
-6.0,-43.3,-221.3,128.8,
-4.0,-52.4,-213.8,72.5,
-2.1,-58.0,-270.0,40.0,
-4.5,-64.4,-290.0,16.3,
-8.1,-70.3,-243.8,-38.8,
-4.3,-73.3,-183.8,-85.0,
4.1,-75.3,-117.5,-103.8,
5.5,-78.3,-111.3,-90.0,
-1.1,-82.1,-126.3,-77.5,
-8.8,-79.5,-178.8,-81.3,
-10.0,-62.5,-191.3,-101.3,
-7.3,-36.5,-233.8,-100.0,
-7.1,-16.6,-277.5,-85.0,
-12.4,-9.5,-348.8,-63.8,
-21.6,-9.3,-452.5,-41.3,
-27.3,-10.0,-525.0,-51.3,
-25.5,-11.9,-528.8,-72.5,
-22.5,-14.8,-515.0,-83.8,
-21.6,-17.1,-486.3,-77.5,
-20.5,-20.5,-426.3,-67.5,
-20.9,-25.1,-385.0,-55.0,
-24.0,-28.3,-401.3,-40.0,
-26.8,-29.6,-421.3,-17.5,
-24.6,-28.0,-338.8,-8.8,
-17.5,-21.8,-285.0,7.5,
-10.1,-15.3,-240.0,31.3,
-4.3,-11.8,-151.3,40.0,
2.5,-9.0,-90.0,51.3,
10.5,-6.9,-32.5,68.8,
20.0,-4.4,51.3,75.0,
31.0,3.6,188.8,75.0,
41.8,19.4,311.3,76.3,
53.6,39.3,338.8,85.0,
66.4,58.5,386.3,86.3,
72.4,74.5,448.8,71.3,
66.9,86.0,532.5,73.8,
55.9,94.6,607.5,85.0,
47.5,102.1,672.5,93.8,
46.9,106.3,700.0,111.3,
54.0,106.5,725.0,128.8,
61.0,105.6,723.8,175.0,
59.6,104.3,731.3,195.0,
51.3,102.1,776.3,197.5,
45.8,98.9,813.8,188.8,
48.5,92.5,786.3,187.5,
51.9,83.1,803.8,186.3,
47.0,75.8,847.5,187.5,
37.5,73.5,843.8,196.3,
31.5,73.4,797.5,221.3,
29.5,71.6,797.5,190.0,
29.5,67.0,822.5,122.5,
31.8,64.4,881.3,61.3,
36.5,70.6,917.5,21.3,
42.4,84.1,927.5,32.5,
45.9,96.0,922.5,35.0,
44.5,97.4,887.5,32.5,
41.8,87.5,842.5,31.3,
42.1,74.3,822.5,23.8,
46.4,64.3,732.5,13.8,
48.1,57.6,627.5,11.3,
42.1,52.8,612.5,-15.0,
36.1,51.4,663.8,-42.5,
38.4,54.9,686.3,-51.3,
45.9,59.9,708.8,-23.8,
51.9,64.5,686.3,-28.8,
51.4,69.5,698.8,-55.0,
45.4,74.3,725.0,-106.3,
39.6,76.6,726.3,-161.3,
35.1,74.8,717.5,-151.3,
29.4,71.3,713.8,-37.5,
22.0,69.5,697.5,320.0,
15.4,68.3,663.8,977.5,
11.4,64.1,596.3,1688.8,
8.3,54.0,516.3,2320.0,
2.4,39.4,486.3,2633.8,
-6.4,24.4,477.5,2391.3,
-13.5,9.0,431.3,1581.3,
-16.3,-8.1,368.8,608.8,
-15.9,-23.6,350.0,-32.5,
-13.8,-31.4,353.8,-378.8,
-11.5,-30.4,378.8,-605.0,
-11.1,-28.8,277.5,-770.0,
-12.6,-34.3,197.5,-812.5,
-16.4,-41.8,130.0,-768.8,
-21.5,-43.4,91.3,-751.3,
-23.0,-39.5,73.8,-788.8,
-18.6,-32.8,107.5,-760.0,
-12.6,-22.8,130.0,-725.0,
-10.1,-12.3,50.0,-727.5,
-10.5,-7.9,-8.8,-681.3,
-9.6,-8.5,-7.5,-632.5,
-7.4,-9.0,-41.3,-617.5,
-7.3,-8.8,-13.8,-605.0,
-8.1,-7.6,48.8,-568.8,
-4.9,-4.4,112.5,-528.8,
1.8,-0.5,120.0,-497.5,
6.4,0.4,111.3,-452.5,
7.3,-3.0,95.0,-401.3,
6.3,-7.4,113.8,-376.3,
5.0,-8.1,177.5,-343.8,
3.0,-4.4,192.5,-298.8,
-0.1,2.3,235.0,-287.5,
-0.3,10.0,287.5,-273.8,
4.0,15.3,321.3,-246.3,
8.3,16.3,306.3,-202.5,
10.8,15.8,300.0,-180.0,
12.9,17.6,357.5,-171.3,
14.1,22.4,373.8,-126.3,
14.1,24.9,331.3,-70.0,
13.0,24.1,338.8,-37.5,
11.5,26.4,380.0,-17.5,
9.5,31.1,386.3,23.8,
