"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
48.8,72.8,217.5,547.5,
52.0,66.3,230.0,541.3,
56.3,61.1,262.5,537.5,
60.1,56.1,216.3,526.3,
64.0,50.1,201.3,541.3,
64.9,48.9,226.3,552.5,
61.5,53.0,222.5,556.3,
59.4,56.1,212.5,556.3,
60.0,55.3,240.0,561.3,
58.4,53.5,257.5,578.8,
54.5,54.4,231.3,588.8,
54.8,58.8,213.8,595.0,
61.5,66.8,220.0,603.8,
69.4,75.6,216.3,627.5,
72.8,81.5,213.8,627.5,
71.5,84.4,226.3,643.8,
69.5,86.3,220.0,645.0,
70.1,86.3,195.0,660.0,
72.3,83.6,190.0,658.8,
70.5,78.6,178.8,633.8,
62.6,69.6,156.3,620.0,
53.0,59.4,118.8,587.5,
47.5,52.4,102.5,555.0,
47.3,45.6,72.5,520.0,
47.9,33.9,63.8,501.3,
43.4,18.1,60.0,465.0,
34.8,6.3,26.3,401.3,
29.3,3.1,2.5,326.3,
28.1,2.1,-21.3,255.0,
26.4,-4.3,-46.3,191.3,
23.0,-16.0,-62.5,125.0,
20.3,-30.3,-75.0,47.5,
19.0,-41.0,-91.3,-7.5,
19.0,-45.6,-113.8,-75.0,
20.0,-48.1,-126.3,-141.3,
23.0,-50.8,-131.3,-195.0,
26.3,-52.3,-126.3,-215.0,
26.0,-52.5,-128.8,-251.3,
21.8,-51.4,-133.8,-278.8,
16.1,-47.5,-136.3,-325.0,
11.8,-41.3,-135.0,-337.5,
8.5,-38.0,-130.0,-345.0,
4.1,-41.0,-128.8,-356.3,
-0.6,-44.0,-132.5,-347.5,
-3.1,-39.8,-145.0,-326.3,
-5.8,-29.0,-142.5,-321.3,
-12.3,-18.3,-142.5,-311.3,
-18.6,-13.1,-120.0,-303.8,
-17.8,-13.6,-101.3,-295.0,
-12.0,-17.3,-91.3,-307.5,
-10.6,-16.5,-11.3,-288.8,
-30.3,49.4,1175.0,-247.5,
-70.1,217.4,1712.5,565.0,
-78.8,364.4,1075.0,1383.8,
-20.8,356.3,330.0,1213.8,
65.6,218.5,-53.8,736.3,
122.4,72.9,35.0,353.8,
131.0,0.6,60.0,287.5,
114.9,-18.3,-197.5,288.8,
99.4,-29.0,-235.0,80.0,
86.3,-32.3,-120.0,-33.8,
73.9,-28.9,-236.3,12.5,
67.1,-37.1,-311.3,-75.0,
61.9,-49.6,-206.3,-206.3,
51.8,-52.0,-212.5,-193.8,
43.4,-51.4,-305.0,-191.3,
42.9,-51.9,-255.0,-287.5,
42.6,-46.9,-220.0,-280.0,
36.9,-39.6,-286.3,-235.0,
27.5,-38.1,-273.8,-288.8,
15.6,-40.4,-220.0,-306.3,
5.3,-42.6,-258.8,-282.5,
1.3,-45.6,-272.5,-312.5,
-1.6,-46.8,-235.0,-356.3,
-10.0,-43.5,-226.3,-347.5,
-18.9,-40.5,-257.5,-361.3,
-21.3,-41.4,-228.8,-380.0,
-19.1,-43.6,-220.0,-373.8,
-20.3,-45.0,-238.8,-381.3,
-28.8,-44.8,-208.8,-396.3,
-39.9,-43.8,-167.5,-385.0,
-44.6,-45.6,-172.5,-383.8,
-41.6,-47.9,-183.8,-382.5,
-38.8,-44.9,-170.0,-393.8,
-40.3,-39.4,-168.8,-367.5,
-42.9,-38.4,-167.5,-366.3,
-44.9,-40.6,-140.0,-383.8,
-48.4,-39.9,-118.8,-371.3,
-53.3,-36.5,-102.5,-342.5,
-57.5,-32.9,-93.8,-343.8,
-58.5,-27.6,-70.0,-328.8,
-55.4,-19.3,-81.3,-301.3,
-49.0,-10.1,-78.8,-266.3,
-39.3,-2.8,-65.0,-261.3,
-29.9,1.3,-43.8,-248.8,
-27.8,0.5,-35.0,-205.0,
-32.0,-2.9,-22.5,-178.8,
-35.1,-5.3,5.0,-148.8,
-33.8,-5.5,16.3,-97.5,
-29.3,-4.9,46.3,-33.8,
-23.4,-1.6,65.0,72.5,
-17.5,6.3,68.8,252.5,
-13.5,16.4,65.0,403.8,
-13.0,24.9,63.8,396.3,
-14.8,28.5,47.5,237.5,
-15.3,24.3,32.5,55.0,
-13.3,13.5,20.0,-153.8,
-11.5,4.0,26.3,-311.3,
-10.0,2.1,40.0,-442.5,
-4.8,5.6,38.8,-515.0,
2.0,8.3,36.3,-407.5,
2.4,7.8,37.5,-242.5,
-4.5,6.8,38.8,-103.8,
-11.3,9.6,40.0,-26.3,
-12.3,15.3,28.8,28.8,
-10.1,15.4,43.8,62.5,
-9.8,8.6,60.0,93.8,
-10.0,4.9,71.3,137.5,
-8.6,10.3,66.3,155.0,
-7.1,20.6,57.5,191.3,
-7.3,27.9,63.8,215.0,
-7.8,27.0,58.8,218.8,
-6.8,21.0,48.8,210.0,
-5.9,15.6,47.5,201.3,
-5.9,11.9,56.3,216.3,
-4.5,8.3,50.0,215.0,
-1.8,4.5,50.0,232.5,
2.1,0.9,41.3,227.5,
7.5,-3.1,20.0,186.3,
12.8,-7.6,20.0,167.5,
15.8,-12.0,11.3,156.3,
15.8,-16.6,16.3,161.3,
11.8,-20.1,28.8,156.3,
2.9,-19.8,42.5,142.5,
-6.1,-17.8,35.0,143.8,
-6.9,-17.4,27.5,152.5,
-0.5,-16.8,25.0,165.0,
3.3,-13.3,36.3,170.0,
0.8,-8.0,33.8,191.3,
-1.9,-4.5,28.8,192.5,
1.9,-2.8,18.8,191.3,
11.3,-0.3,15.0,207.5,
18.5,1.9,2.5,235.0,
15.8,0.3,-6.3,222.5,
4.1,-4.9,-17.5,211.3,
-8.5,-9.3,-36.3,222.5,
-15.1,-9.5,-50.0,232.5,
-13.6,-8.6,-58.8,228.8,
-8.4,-12.0,-68.8,210.0,
-5.5,-19.1,-58.8,177.5,
-5.8,-26.3,-50.0,161.3,
-6.0,-29.3,-41.3,122.5,
-4.6,-27.1,-31.3,78.8,
-3.8,-25.5,-27.5,53.8,
-6.1,-29.9,-30.0,1.3,
-9.5,-37.3,-37.5,-45.0,
-10.6,-40.3,-35.0,-102.5,
-10.1,-35.3,-38.8,-136.3,
-8.6,-26.9,-30.0,-157.5,
-4.1,-23.0,-25.0,-185.0,
2.5,-23.1,-37.5,-207.5,
5.9,-21.4,-45.0,-226.3,
3.0,-18.9,-47.5,-231.3,
-2.0,-18.8,-51.3,-231.3,
-3.6,-18.3,-50.0,-225.0,
0.0,-14.9,-45.0,-240.0,
6.0,-8.6,-32.5,-243.8,
9.5,-2.3,-43.8,-237.5,
8.0,-0.3,-35.0,-223.8,
2.6,-4.0,-30.0,-216.3,
-2.5,-10.6,-23.8,-220.0,
-3.8,-15.5,-7.5,-215.0,
-2.3,-17.0,-7.5,-197.5,
-0.8,-16.0,0.0,-208.8,
-0.9,-13.1,6.3,-203.8,
-2.1,-9.9,13.8,-168.8,
-2.0,-9.1,30.0,-152.5,
-1.3,-11.0,36.3,-151.3,
-4.8,-13.5,28.8,-143.8,
-13.0,-15.5,32.5,-120.0,
