"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-143.0,39.9,-25.0,40.0,
-146.3,37.8,-37.5,52.5,
-149.9,33.9,-52.5,56.3,
-152.8,30.0,-53.8,16.3,
-153.3,29.5,-57.5,21.3,
-151.5,31.6,-58.8,51.3,
-149.6,32.1,-65.0,93.8,
-148.9,28.5,-70.0,101.3,
-148.0,23.3,-77.5,77.5,
-145.0,20.0,-70.0,78.8,
-140.5,17.6,-75.0,113.8,
-136.1,12.9,-77.5,88.8,
-132.3,6.4,-82.5,58.8,
-128.3,1.6,-81.3,46.3,
-123.4,0.8,-93.8,52.5,
-117.6,1.9,-83.8,72.5,
-112.1,-2.5,-88.8,82.5,
-107.5,-6.6,-83.8,72.5,
-102.9,-9.8,-88.8,53.8,
-98.0,-12.6,-81.3,45.0,
-93.1,-13.8,-66.3,28.8,
-87.6,-12.8,-62.5,-10.0,
-81.6,-13.0,-66.3,-28.8,
-76.9,-15.9,-68.8,-23.8,
-73.8,-19.9,-78.8,-30.0,
-71.4,-23.8,-65.0,-17.5,
-69.0,-26.4,-71.3,-51.3,
-65.9,-27.4,-65.0,-81.3,
-62.6,-28.3,-73.8,-95.0,
-61.0,-31.4,-67.5,-82.5,
-61.5,-36.5,-67.5,-88.8,
-63.0,-40.6,-58.8,-87.5,
-64.0,-41.0,-60.0,-98.8,
-63.6,-38.4,-65.0,-127.5,
-62.0,-36.9,-67.5,-97.5,
-61.1,-37.6,-65.0,-61.3,
-61.3,-37.9,-63.8,-28.8,
-60.5,-38.4,-61.3,-31.3,
-59.3,-40.9,-58.8,-12.5,
-58.8,-42.9,-53.8,-10.0,
-57.9,-42.8,-45.0,-6.3,
-55.8,-42.6,-35.0,1.3,
-53.8,-44.0,-38.8,11.3,
-52.6,-45.0,-31.3,12.5,
-51.5,-43.1,-38.8,21.3,
-49.1,-36.9,-25.0,18.8,
-45.0,-28.0,-22.5,2.5,
-40.1,-20.4,-13.8,17.5,
-36.0,-14.4,-6.3,1.3,
-32.6,-9.5,-8.8,-15.0,
-29.6,-6.1,3.8,-28.8,
-26.9,-3.1,1.3,-57.5,
-23.6,0.4,-5.0,-78.8,
-19.5,3.6,-3.8,-75.0,
-15.3,7.5,-12.5,-35.0,
-10.8,13.4,-20.0,-23.8,
-5.5,18.3,-20.0,3.8,
-0.1,19.0,-22.5,37.5,
5.0,16.3,-25.0,55.0,
9.9,11.1,-17.5,58.8,
13.9,5.9,-11.3,91.3,
17.0,2.9,-8.8,98.8,
20.3,1.3,-7.5,112.5,
23.4,-0.5,-3.8,122.5,
26.4,-1.9,0.0,120.0,
29.5,-1.1,8.8,118.8,
32.9,2.9,11.3,87.5,
37.3,7.8,30.0,61.3,
41.9,9.3,28.8,62.5,
44.5,6.1,35.0,92.5,
44.3,0.3,28.8,98.8,
42.3,-6.1,18.8,93.8,
40.5,-11.1,12.5,81.3,
40.6,-13.1,8.8,46.3,
43.1,-12.5,-1.3,6.3,
46.8,-11.4,-16.3,-23.8,
49.3,-11.6,-28.8,2.5,
49.9,-14.1,-22.5,33.8,
48.8,-19.1,-32.5,75.0,
46.5,-24.3,-26.3,68.8,
45.0,-26.8,-20.0,13.8,
45.5,-26.8,-23.8,-12.5,
47.3,-26.5,-12.5,-7.5,
48.6,-28.1,-1.3,18.8,
48.6,-31.1,5.0,21.3,
46.8,-33.8,26.3,8.8,
43.6,-33.8,26.3,42.5,
40.9,-30.1,45.0,151.3,
38.9,-24.4,47.5,277.5,
36.6,-18.0,50.0,431.3,
34.0,-12.4,55.0,562.5,
32.0,-9.3,55.0,623.8,
32.3,-11.1,53.8,442.5,
36.3,-19.6,52.5,43.8,
43.1,-33.5,52.5,-322.5,
