"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-65.4,-64.7,77.6,1738.2,
-248.7,-246.1,-103.9,1965.3,
-449.7,-444.9,-176.3,2318.0,
-546.0,-540.1,-259.2,2177.7,
-546.0,-540.1,-251.3,2137.6,
-546.0,-540.1,-155.2,2443.6,
-546.0,-540.1,-119.7,2475.7,
-546.0,-540.1,-72.4,2390.2,
-536.0,-535.5,43.4,2543.8,
-418.9,-536.4,352.6,2590.6,
-98.1,-540.1,242.1,2448.9,
293.1,-540.1,-146.0,2475.7,
545.8,-537.7,7.9,2562.5,
545.8,-540.1,218.4,2470.3,
545.8,-540.1,201.3,2407.5,
545.8,-538.3,189.5,2471.7,
545.8,-540.1,689.4,2410.2,
537.3,-540.1,1839.3,2284.6,
539.0,-539.3,2559.0,2247.2,
545.8,-539.5,3011.5,2155.0,
545.2,-540.1,3386.5,1996.0,
542.0,-534.1,4007.5,1919.9,
545.8,-523.9,4528.5,1878.5,
545.8,-513.1,4349.6,1772.9,
542.4,-499.1,3136.5,1643.3,
545.8,-484.5,1843.2,1572.5,
545.8,-473.1,1210.4,1488.3,
544.0,-462.7,152.6,1393.5,
544.5,-451.1,-505.2,1353.4,
545.8,-440.7,-1151.2,1324.0,
545.6,-431.1,-2791.8,1286.6,
544.2,-420.3,-4446.9,1265.2,
545.8,-409.7,-5194.2,1219.8,
545.8,-400.2,-5256.1,1145.0,
544.4,-390.2,-4475.9,1062.1,
545.7,-379.5,-2739.2,990.0,
545.8,-362.8,1.3,893.8,
544.9,-332.4,3081.3,829.7,
545.2,-293.0,5387.6,748.2,
545.8,-240.9,5316.6,650.6,
545.6,-162.5,5341.6,527.7,
545.2,-72.9,5387.6,420.8,
545.8,4.4,5377.1,363.4,
545.8,77.1,2416.9,308.6,
545.2,148.9,-2761.6,260.5,
544.8,199.0,-3823.3,193.7,
541.2,225.6,-1463.0,112.2,
533.0,245.9,2610.3,69.5,
522.8,264.5,5387.6,50.8,
510.9,284.0,5158.7,12.0,
497.7,312.0,5381.0,-12.0,
485.0,344.3,5387.6,46.8,
473.2,370.5,4266.7,180.4,
460.2,389.8,3716.7,359.4,
447.2,405.6,3127.3,511.7,
436.9,416.8,2849.7,586.5,
429.2,423.2,3406.2,443.6,
421.6,424.9,3648.3,-110.9,
412.7,418.4,3629.9,-849.7,
402.5,404.8,3401.0,-1364.1,
392.3,390.2,3003.6,-1517.7,
382.1,372.9,2770.8,-1418.9,
371.2,345.6,3331.2,-1250.5,
358.8,310.0,4540.3,-1075.5,
346.8,277.2,5387.6,-892.5,
337.4,254.9,5387.6,-797.6,
330.4,244.9,5264.0,-816.3,
324.2,243.0,5344.2,-829.7,
316.3,239.2,4662.7,-845.7,
307.4,227.1,2039.3,-863.1,
300.0,208.0,-726.2,-873.8,
294.3,188.2,-3219.4,-849.7,
288.4,178.0,-4261.4,-848.4,
281.5,182.9,-4911.4,-877.8,
274.6,199.2,-4846.9,-899.1,
269.0,220.6,-4073.3,-872.4,
262.7,239.9,-3202.3,-865.7,
254.2,252.5,-2666.8,-859.1,
245.1,260.3,-2040.6,-859.1,
237.9,267.6,-722.3,-871.1,
233.8,276.3,117.1,-863.1,
231.7,285.0,11.8,-816.3,
229.1,292.0,-964.4,-777.6,
224.5,300.1,-2088.0,-757.5,
217.5,315.4,-2672.1,-778.9,
210.1,338.4,-2998.4,-762.9,
203.5,360.9,-3532.5,-750.8,
198.7,375.8,-4112.8,-721.5,
195.1,383.1,-3979.9,-696.1,
190.5,386.6,-3911.5,-696.1,
184.1,390.8,-4091.7,-706.8,
178.2,397.4,-4518.0,-725.5,
173.7,407.6,-5124.5,-713.4,
169.5,422.1,-5246.8,-717.4,
165.7,435.7,-5273.2,-721.5,
161.7,435.2,-5164.0,-729.5,
157.3,413.9,-4239.1,-753.5,
153.9,382.1,-3348.4,-734.8,
152.2,354.1,-2601.1,-720.1,
150.6,335.7,-2091.9,-684.0,
146.8,324.8,-2111.6,-698.7,
140.4,315.2,-2170.8,-736.2,
135.2,305.0,-2339.2,-750.8,
134.0,297.6,-2774.7,-740.2,
133.6,292.7,-2986.5,-722.8,
130.4,283.8,-2609.0,-738.8,
125.3,264.3,-2540.5,-748.2,
120.9,236.2,-2480.0,-777.6,
117.6,208.9,-2444.5,-784.2,
114.8,191.9,-2599.7,-800.3,
112.2,188.6,-2677.4,-807.0,
109.6,194.1,-2948.4,-825.7,
106.6,196.0,-2953.7,-839.0,
103.6,186.2,-3078.6,-871.1,
100.0,172.5,-3298.4,-928.5,
97.4,171.3,-3299.7,-957.9,
96.9,191.7,-3158.9,-963.3,
96.1,224.7,-3277.3,-964.6,
93.6,251.9,-3440.4,-987.3,
89.7,266.1,-3603.6,-1003.4,
85.3,272.8,-3090.5,-1015.4,
81.4,278.4,-2657.6,-1022.1,
78.9,283.8,-2603.7,-1022.1,
78.1,286.7,-1857.7,-1000.7,
78.4,287.3,-980.2,-951.3,
78.5,288.5,-526.3,-897.8,
78.0,292.5,-393.4,-851.1,
75.8,298.4,-131.6,-817.7,
71.6,304.2,160.5,-811.0,
67.0,309.8,159.2,-829.7,
65.0,317.8,159.2,-813.6,
64.9,328.9,-435.5,-784.2,
63.6,340.5,-635.5,-780.2,
60.8,353.3,-276.3,-762.9,
59.3,367.4,-359.2,-768.2,
59.2,375.7,-781.5,-774.9,
58.1,372.4,-1355.1,-781.6,
56.4,362.2,-1215.7,-757.5,
55.2,355.2,-836.8,-726.8,
53.3,355.6,-689.4,-714.8,
50.4,357.4,-994.6,-712.1,
47.7,352.9,-992.0,-696.1,
46.8,342.9,-931.5,-653.3,
44.9,334.9,-1182.8,-613.2,
26.8,333.4,-1130.2,-617.2,
-19.6,336.4,-903.9,-610.6,
-73.0,343.2,-797.3,-565.1,
-110.2,354.2,-998.6,-525.1,
-143.4,365.5,-1043.3,-503.7,
-181.8,371.7,-801.2,-481.0,
-212.5,370.0,-921.0,-458.3,
-240.9,361.3,-849.9,-440.9,
-282.8,347.9,-713.1,-459.6,
-330.8,329.8,-684.1,-463.6,
-375.1,306.3,-727.6,-440.9,
-422.3,278.1,-707.8,-384.8,
-470.6,244.3,-676.2,-342.0,
-510.6,205.7,-790.7,-324.7,
-534.4,168.4,-834.1,-322.0,
-541.8,140.2,-393.4,-336.7,
-546.0,123.4,-422.3,-319.3,
-546.0,115.6,-348.6,-271.2,
