"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-16.1,14.8,8.8,-117.5,
-31.1,5.0,7.5,-83.8,
-44.6,-5.8,7.5,-53.8,
-47.9,-12.9,6.3,-18.8,
-37.8,-13.6,5.0,-11.3,
-16.9,-5.0,-1.3,-5.0,
9.4,12.9,-5.0,-6.3,
34.5,32.1,-2.5,8.8,
49.0,42.4,-11.3,22.5,
46.6,37.4,-8.8,40.0,
32.8,18.9,-5.0,30.0,
17.8,-3.8,-2.5,21.3,
4.3,-20.9,-1.3,23.8,
-8.3,-29.1,0.0,33.8,
-16.0,-31.1,1.3,48.8,
-14.1,-31.1,6.3,30.0,
-3.3,-30.3,16.3,23.8,
10.3,-27.6,13.8,16.3,
20.4,-22.8,21.3,5.0,
26.8,-17.1,35.0,-3.8,
29.5,-13.9,36.3,16.3,
26.9,-12.9,46.3,30.0,
18.5,-11.4,43.8,25.0,
6.1,-7.9,50.0,23.8,
-5.6,-1.6,56.3,17.5,
-12.3,6.1,50.0,12.5,
-15.9,9.3,45.0,13.8,
-21.3,2.6,40.0,33.8,
-27.1,-9.1,25.0,32.5,
-28.6,-15.8,20.0,47.5,
-25.5,-14.8,12.5,63.8,
-23.9,-13.4,5.0,88.8,
-28.6,-15.5,6.3,98.8,
-36.6,-16.5,1.3,82.5,
-39.9,-11.0,-15.0,80.0,
-35.4,-1.3,-6.3,106.3,
-26.0,6.9,0.0,107.5,
-17.0,11.1,-1.3,66.3,
-13.1,9.4,5.0,50.0,
-14.5,3.9,10.0,31.3,
-15.5,3.5,11.3,20.0,
-12.9,9.6,17.5,6.3,
-10.3,14.1,25.0,-23.8,
-11.4,12.5,27.5,-36.3,
-15.1,6.3,20.0,-56.3,
-16.0,-1.5,23.8,-82.5,
-10.1,-7.1,13.8,-105.0,
-2.3,-10.5,6.3,-115.0,
0.5,-13.4,-1.3,-107.5,
-0.1,-15.1,-7.5,-110.0,
0.8,-14.3,-17.5,-111.3,
3.0,-11.6,-23.8,-122.5,
5.6,-7.0,-23.8,-120.0,
8.6,-0.3,-33.8,-115.0,
10.6,5.3,-40.0,-100.0,
10.5,5.8,-30.0,-105.0,
8.4,1.9,-27.5,-98.8,
5.0,-2.5,-28.8,-62.5,
2.8,-4.8,-27.5,60.0,
3.6,-7.5,-21.3,267.5,
7.3,-12.6,-31.3,517.5,
12.0,-16.9,-25.0,667.5,
14.6,-18.1,-26.3,660.0,
12.1,-15.4,-20.0,296.3,
4.1,-8.9,-28.8,-333.8,
-8.3,-4.5,-23.8,-812.5,
-22.1,-7.0,-21.3,-985.0,
-31.5,-13.1,-27.5,-925.0,
-33.1,-15.6,-23.8,-723.8,
-29.3,-13.6,-27.5,-501.3,
-26.3,-17.5,-31.3,-280.0,
-28.4,-32.5,-37.5,-100.0,
-35.6,-49.5,-32.5,-78.8,
-45.0,-62.4,-35.0,-81.3,
-49.4,-70.0,-37.5,-80.0,
-50.3,-72.5,-38.8,-71.3,
-60.8,-77.0,-35.0,-88.8,
-85.0,-91.0,-31.3,-92.5,
-113.1,-111.6,-30.0,-66.3,
-134.1,-129.8,-25.0,-47.5,
-146.8,-141.9,-31.3,-31.3,
-155.3,-150.9,-21.3,-7.5,
-158.5,-156.1,-23.8,-15.0,
-155.9,-154.8,-25.0,-28.8,
-151.4,-147.3,-23.8,-28.8,
-143.3,-136.9,-25.0,-33.8,
-124.4,-122.4,-22.5,-40.0,
-98.0,-101.3,-21.3,-41.3,
-75.4,-78.5,-18.8,-31.3,
