"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
138.6,-6.4,876.3,188.8,
133.8,-6.8,908.8,197.5,
131.6,4.4,842.5,173.8,
131.0,6.9,772.5,188.8,
126.9,0.8,702.5,232.5,
118.1,0.1,631.3,240.0,
108.9,6.8,576.3,241.3,
103.4,14.0,510.0,250.0,
101.5,21.0,510.0,251.3,
100.3,31.5,611.3,268.8,
97.4,47.0,711.3,297.5,
92.9,58.0,785.0,298.8,
87.3,48.3,893.8,298.8,
79.4,19.4,898.8,311.3,
69.1,-5.4,802.5,320.0,
38.4,-11.9,750.0,298.8,
16.4,-8.5,725.0,250.0,
-4.4,-10.5,775.0,207.5,
-18.3,-22.0,813.8,191.3,
-24.9,-31.3,856.3,191.3,
-27.6,-31.4,873.8,170.0,
-29.1,-30.0,976.3,176.3,
-30.5,-33.1,1076.3,166.3,
-33.3,-40.3,1075.0,155.0,
-36.9,-50.6,1016.3,138.8,
-38.9,-61.1,957.5,96.3,
-38.1,-66.8,925.0,62.5,
-37.1,-65.9,877.5,62.5,
-37.5,-60.9,791.3,70.0,
-38.4,-54.3,713.8,62.5,
-37.9,-48.3,650.0,41.3,
-34.5,-43.8,582.5,42.5,
-29.0,-38.3,506.3,56.3,
-24.5,-29.6,450.0,91.3,
-22.9,-18.5,395.0,117.5,
-21.5,-7.4,338.8,205.0,
-17.4,2.0,287.5,370.0,
-11.0,9.1,246.3,558.8,
-5.5,13.1,177.5,703.8,
-3.3,14.1,126.3,771.3,
-4.8,14.3,67.5,642.5,
-10.5,15.1,15.0,223.8,
-19.8,17.4,-47.5,-258.8,
-29.0,20.6,-97.5,-537.5,
-35.3,22.4,-135.0,-632.5,
-39.1,21.1,-177.5,-581.3,
-42.9,17.8,-197.5,-413.8,
-47.3,13.8,-220.0,-193.8,
-51.3,9.9,-245.0,-8.8,
-52.3,7.1,-268.8,21.3,
-50.5,7.9,-295.0,-16.3,
-53.6,9.5,-311.3,-5.0,
-67.6,3.5,-321.3,8.8,
-89.4,-12.6,-326.3,-8.8,
-112.3,-34.5,-341.3,1.3,
-132.6,-58.0,-338.8,31.3,
-152.1,-81.1,-353.8,41.3,
-172.6,-103.1,-357.5,25.0,
-190.0,-122.5,-375.0,40.0,
-200.3,-137.6,-391.3,55.0,
-205.9,-147.8,-405.0,48.8,
-211.1,-153.6,-422.5,51.3,
-216.6,-158.3,-441.3,77.5,
-219.9,-164.0,-456.3,83.8,
-220.1,-169.1,-471.3,82.5,
-218.0,-171.1,-482.5,86.3,
-212.4,-170.4,-490.0,97.5,
-201.9,-166.5,-486.3,100.0,
-186.9,-157.3,-488.8,120.0,
-168.5,-143.1,-486.3,112.5,
-148.6,-126.5,-497.5,101.3,
-128.6,-110.0,-497.5,66.3,
-109.0,-94.0,-502.5,28.8,
-90.8,-76.8,-506.3,22.5,
-74.1,-58.5,-505.0,41.3,
-59.4,-41.0,-510.0,57.5,
-47.3,-25.9,-501.3,57.5,
-36.9,-13.6,-496.3,33.8,
-26.9,-3.9,-491.3,40.0,
-17.5,3.6,-485.0,53.8,
-10.3,9.3,-491.3,63.8,
-4.6,13.8,-480.0,50.0,
0.6,19.1,-478.8,56.3,
5.8,26.8,-466.3,75.0,
11.5,35.3,-466.3,78.8,
18.3,43.3,-446.3,72.5,
25.9,50.6,-432.5,65.0,
34.4,57.8,-436.3,95.0,
42.9,64.5,-436.3,122.5,
49.6,69.9,-430.0,120.0,
54.3,73.3,-422.5,112.5,
58.4,75.6,-420.0,143.8,
62.8,78.4,-410.0,171.3,
67.3,81.1,-392.5,198.8,
72.1,82.4,-386.3,197.5,
78.0,82.5,-372.5,182.5,
84.3,84.1,-360.0,167.5,
90.0,87.9,-336.3,163.8,
95.5,91.5,-268.8,180.0,
102.0,93.0,-170.0,187.5,
108.4,92.9,-117.5,155.0,
112.0,91.8,-103.8,135.0,
112.8,89.5,-87.5,145.0,
113.3,86.3,-83.8,152.5,
115.6,83.5,-53.8,131.3,
118.8,83.1,-32.5,107.5,
120.1,83.8,-22.5,98.8,
120.4,82.3,2.5,76.3,
121.4,78.6,26.3,26.3,
122.9,75.6,42.5,-23.8,
123.1,74.5,62.5,-71.3,
122.8,74.3,90.0,-97.5,
123.0,72.9,107.5,-108.8,
123.0,68.3,137.5,-110.0,
122.0,61.5,163.8,-136.3,
120.9,56.0,187.5,-176.3,
120.0,53.6,205.0,-200.0,
118.5,52.4,228.8,-218.8,
116.4,49.8,247.5,-231.3,
114.4,45.6,271.3,-263.8,
112.6,41.6,286.3,-262.5,
111.4,39.0,295.0,-248.8,
112.3,38.4,312.5,-255.0,
115.5,40.4,323.8,-246.3,
119.5,43.1,343.8,-211.3,
122.9,44.5,348.8,-178.8,
125.1,45.5,355.0,-156.3,
126.5,46.5,376.3,-133.8,
126.4,47.0,383.8,-118.8,
123.1,47.0,383.8,-108.8,
118.1,45.8,376.3,-107.5,
113.6,43.0,386.3,-120.0,
109.4,39.4,382.5,-116.3,
103.9,35.3,381.3,-90.0,
96.8,30.6,368.8,-66.3,
89.4,25.3,366.3,-48.8,
83.8,20.0,360.0,-36.3,
79.9,17.5,358.8,-63.8,
75.5,17.3,348.8,-78.8,
69.1,15.1,350.0,-86.3,
61.6,8.6,345.0,-58.8,
57.5,-0.8,345.0,-62.5,
57.9,-8.3,338.8,-62.5,
54.4,-9.6,332.5,-95.0,
39.6,-8.8,340.0,-122.5,
19.8,-13.3,330.0,-125.0,
6.1,-22.8,321.3,-132.5,
1.4,-31.0,305.0,-116.3,
-1.0,-34.0,277.5,-116.3,
-7.0,-33.6,255.0,-120.0,
-14.3,-33.9,243.8,-115.0,
-16.6,-34.3,217.5,-112.5,
-13.3,-31.6,195.0,-130.0,
