"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
30.8,79.6,-148.8,-6.3,
44.1,81.4,-201.3,-5.0,
55.6,82.1,-231.3,-10.0,
64.5,83.3,-252.5,-18.8,
73.0,84.6,-268.8,-20.0,
82.9,85.1,-268.8,-13.8,
92.4,85.8,-261.3,-25.0,
99.8,86.4,-246.3,-35.0,
107.3,85.5,-237.5,-31.3,
116.9,82.5,-240.0,-12.5,
127.8,77.4,-227.5,6.3,
139.9,71.1,-216.3,10.0,
152.6,64.9,-207.5,-1.3,
162.6,58.4,-180.0,-32.5,
168.6,53.3,-157.5,-46.3,
172.3,52.4,-142.5,-58.8,
174.8,54.1,-130.0,-16.3,
176.9,52.5,-106.3,16.3,
178.1,45.3,-87.5,12.5,
177.0,35.5,-67.5,28.8,
172.6,26.9,-55.0,37.5,
165.4,21.1,-25.0,41.3,
157.4,18.0,-23.8,55.0,
152.6,16.8,-15.0,72.5,
152.0,15.5,-6.3,108.8,
152.1,12.6,15.0,120.0,
150.5,9.5,26.3,107.5,
147.6,8.1,53.8,101.3,
144.0,8.0,68.8,118.8,
139.6,7.5,87.5,135.0,
134.5,6.9,112.5,148.8,
128.6,8.4,128.8,131.3,
122.0,11.9,133.8,116.3,
114.4,14.3,145.0,96.3,
105.6,14.3,146.3,102.5,
97.3,13.4,152.5,128.8,
90.4,13.3,162.5,127.5,
83.9,15.1,177.5,133.8,
77.9,18.5,185.0,138.8,
73.9,22.8,193.8,147.5,
71.5,27.9,195.0,128.8,
68.6,32.6,208.8,101.3,
64.5,35.9,211.3,97.5,
59.4,38.4,216.3,100.0,
54.0,41.6,205.0,91.3,
49.1,46.5,192.5,68.8,
45.3,52.3,173.8,43.8,
43.5,57.4,156.3,35.0,
43.4,61.8,152.5,13.8,
41.8,64.3,140.0,-13.8,
37.3,63.3,138.8,-1.3,
32.0,59.5,140.0,10.0,
29.3,55.3,128.8,-1.3,
29.1,51.3,122.5,-8.8,
28.9,46.8,130.0,-12.5,
27.5,40.8,117.5,3.8,
28.4,33.0,107.5,11.3,
32.1,24.5,96.3,15.0,
35.3,16.1,88.8,13.8,
36.8,9.0,76.3,5.0,
38.4,4.5,76.3,8.8,
40.4,2.0,68.8,35.0,
42.4,0.3,52.5,50.0,
44.5,-1.9,33.8,47.5,
46.6,-6.0,27.5,35.0,
48.1,-12.1,11.3,40.0,
48.8,-18.1,8.8,28.8,
48.8,-21.9,-5.0,16.3,
47.4,-23.3,-26.3,17.5,
44.0,-23.3,-38.8,42.5,
40.8,-22.6,-37.5,40.0,
39.4,-21.0,-30.0,11.3,
38.3,-19.6,-28.8,-7.5,
35.4,-20.9,-18.8,7.5,
32.4,-23.4,-7.5,8.8,
31.5,-24.0,3.8,6.3,
32.9,-22.4,12.5,-3.8,
34.4,-20.3,26.3,-22.5,
35.0,-20.1,35.0,-27.5,
34.9,-22.8,40.0,-35.0,
33.4,-24.9,51.3,-58.8,
31.0,-21.6,71.3,-92.5,
28.6,-14.8,72.5,-100.0,
24.6,-12.9,65.0,-71.3,
17.3,-19.4,57.5,-36.3,
6.3,-29.0,63.8,-47.5,
-5.6,-37.3,78.8,-55.0,
-16.8,-47.6,98.8,-50.0,
-31.6,-64.3,108.8,-33.8,
-52.4,-82.4,117.5,-15.0,
-74.6,-95.6,108.8,3.8,
-93.8,-105.6,106.3,82.5,
-108.4,-114.0,106.3,193.8,
-120.0,-117.4,123.8,353.8,
-129.0,-113.0,127.5,515.0,
-132.6,-100.6,127.5,658.8,
-128.3,-82.5,128.8,697.5,
-116.6,-63.8,132.5,447.5,
-102.4,-49.4,142.5,-53.8,
-89.1,-39.5,135.0,-492.5,
-76.8,-30.0,127.5,-683.8,
-65.0,-18.6,130.0,-697.5,
-55.5,-5.6,142.5,-606.3,
-50.4,8.8,153.8,-457.5,
-48.6,26.6,162.5,-273.8,
-47.5,47.9,158.8,-153.8,
-47.3,66.5,157.5,-162.5,
-49.6,79.6,175.0,-172.5,
-53.3,89.3,157.5,-160.0,
-56.3,96.3,123.8,-140.0,
-59.9,99.9,76.3,-141.3,
-63.9,101.5,22.5,-112.5,
-66.9,101.6,-71.3,-113.8,
-68.6,96.8,-145.0,-103.8,
-68.9,85.5,-135.0,-77.5,
-67.4,71.1,-27.5,-48.8,
-64.5,58.9,97.5,-66.3,
-60.3,52.8,191.3,-86.3,
-54.5,52.5,213.8,-110.0,
-49.1,56.3,160.0,-117.5,
-47.3,65.6,76.3,-145.0,
-50.9,80.4,-7.5,-186.3,
-60.1,94.3,-46.3,-205.0,
-72.3,101.4,-10.0,-191.3,
-83.5,102.0,67.5,-148.8,
-90.9,101.4,173.8,-101.3,
-93.0,103.9,211.3,-81.3,
-92.4,108.3,161.3,-86.3,
-93.5,111.5,47.5,-65.0,
-97.5,111.1,-57.5,-16.3,
-102.1,104.6,-53.8,17.5,
-104.6,91.8,45.0,52.5,
-104.1,76.4,196.3,60.0,
-102.4,62.6,342.5,75.0,
-101.6,51.1,451.3,97.5,
-101.1,41.4,488.8,102.5,
-98.8,33.6,457.5,96.3,
-94.0,28.8,367.5,71.3,
-88.1,25.1,252.5,51.3,
-82.1,18.8,176.3,57.5,
-75.8,8.3,140.0,70.0,
-70.0,-3.8,118.8,82.5,
-65.8,-13.6,81.3,98.8,
-61.8,-18.0,8.8,83.8,
-57.0,-15.0,-72.5,65.0,
-52.9,-5.9,-162.5,45.0,
-50.6,6.4,-223.8,38.8,
-49.4,18.1,-243.8,57.5,
-47.8,28.0,-223.8,38.8,
-46.0,36.0,-196.3,8.8,
-46.0,40.8,-170.0,-6.3,
-46.5,43.0,-111.3,2.5,
-44.1,47.8,-36.3,-22.5,
-38.8,58.6,46.3,-62.5,
-33.4,73.5,103.8,-111.3,
-29.3,86.4,137.5,-161.3,
-24.4,93.1,155.0,-196.3,
-17.0,93.1,171.3,-208.8,
-8.5,87.5,176.3,-191.3,
-2.5,77.1,156.3,-195.0,
1.3,64.4,136.3,-198.8,
6.4,53.8,103.8,-210.0,
15.5,48.4,52.5,-207.5,
29.1,47.0,15.0,-210.0,
45.8,45.3,-20.0,-205.0,
62.8,41.1,-53.8,-211.3,
76.8,35.4,-68.8,-208.8,
84.4,28.9,-85.0,-211.3,
86.3,22.9,-85.0,-201.3,
86.8,17.9,-75.0,-183.8,
89.8,13.1,-56.3,-163.8,
95.6,8.6,-46.3,-147.5,
102.4,5.4,-57.5,-158.8,
107.8,4.0,-91.3,-150.0,
108.0,1.8,-131.3,-135.0,
100.5,-6.1,-175.0,-110.0,
90.3,-18.4,-192.5,-115.0,
85.8,-28.1,-193.8,-111.3,
87.9,-32.3,-195.0,-103.8,
91.0,-34.0,-200.0,-86.3,
92.3,-36.5,-226.3,-65.0,
93.3,-39.6,-242.5,-30.0,
95.3,-43.3,-261.3,-10.0,
98.4,-47.9,-286.3,10.0,
102.5,-50.9,-277.5,0.0,
105.4,-49.3,-275.0,-15.0,
105.0,-44.5,-255.0,-6.3,
102.5,-41.0,-218.8,18.8,
100.6,-40.6,-192.5,26.3,
99.6,-41.6,-177.5,33.8,
96.9,-41.1,-171.3,42.5,
92.1,-39.4,-181.3,45.0,
87.5,-39.1,-190.0,28.8,
83.5,-40.3,-202.5,22.5,
78.9,-40.3,-208.8,-7.5,
74.4,-39.4,-221.3,5.0,
71.8,-38.5,-232.5,25.0,
70.6,-38.3,-232.5,38.8,
69.5,-39.1,-228.8,50.0,
67.9,-40.3,-221.3,53.8,
65.9,-41.0,-213.8,56.3,
63.1,-41.5,-205.0,48.8,
58.8,-41.4,-201.3,28.8,
52.6,-41.1,-193.8,17.5,
47.0,-41.4,-186.3,8.8,
42.9,-40.5,-181.3,23.8,
39.9,-37.6,-173.8,20.0,
38.6,-34.3,-175.0,50.0,
38.5,-32.5,-160.0,40.0,
37.3,-33.1,-143.8,22.5,
34.0,-35.0,-128.8,22.5,
29.8,-35.9,-120.0,23.8,
26.1,-35.3,-120.0,42.5,
23.8,-34.8,-116.3,48.8,
23.3,-35.8,-122.5,12.5,
24.0,-37.3,-122.5,-10.0,
24.5,-38.5,-118.8,2.5,
23.3,-39.8,-105.0,8.8,
21.6,-41.4,-95.0,17.5,
22.0,-44.6,-103.8,5.0,
25.3,-49.1,-107.5,-2.5,
29.9,-50.6,-106.3,-6.3,
33.1,-47.1,-101.3,-8.8,
33.3,-42.0,-90.0,3.8,
30.8,-39.8,-95.0,26.3,
27.8,-40.8,-108.8,23.8,
25.1,-43.1,-113.8,30.0,
21.6,-47.1,-111.3,42.5,
18.8,-51.8,-102.5,72.5,
19.1,-54.4,-92.5,80.0,
22.9,-53.8,-78.8,107.5,
27.3,-50.5,-72.5,117.5,
30.4,-48.1,-77.5,150.0,
33.1,-49.5,-68.8,155.0,
36.4,-52.3,-61.3,143.8,
38.8,-54.1,-61.3,153.8,
39.9,-57.0,-70.0,158.8,
40.5,-62.1,-75.0,128.8,
39.4,-68.1,-81.3,123.8,
35.3,-73.8,-91.3,126.3,
30.1,-78.6,-93.8,103.8,
26.9,-81.9,-91.3,92.5,
25.9,-82.3,-83.8,85.0,
25.4,-79.5,-76.3,87.5,
24.3,-75.8,-85.0,95.0,
22.9,-73.0,-85.0,78.8,
21.4,-70.0,-72.5,57.5,
18.9,-64.6,-62.5,30.0,
16.3,-58.4,-57.5,27.5,
15.9,-54.8,-68.8,33.8,
17.9,-54.6,-60.0,38.8,
20.3,-55.5,-66.3,33.8,
20.1,-54.3,-87.5,2.5,
15.9,-50.1,-87.5,-12.5,
11.1,-43.1,-76.3,-10.0,
10.5,-33.9,-63.8,-22.5,
13.4,-24.6,-41.3,-36.3,
15.0,-18.0,-27.5,-57.5,
12.3,-13.4,2.5,-52.5,
5.9,-8.9,20.0,-21.3,
-2.4,-4.9,30.0,11.3,
-11.3,-2.3,37.5,47.5,
-18.6,-1.1,28.8,140.0,
-23.5,-0.9,32.5,313.8,
-27.9,1.3,62.5,503.8,
-33.3,8.0,96.3,682.5,
-37.8,18.3,137.5,811.3,
-39.3,27.4,167.5,743.8,
-37.0,30.9,187.5,361.3,
-31.3,27.5,156.3,-156.3,
-24.9,20.5,120.0,-540.0,
-21.8,14.5,101.3,-678.8,
-23.8,12.0,117.5,-701.3,
-29.8,12.5,132.5,-608.8,
-37.0,13.5,133.8,-422.5,
-43.8,13.6,131.3,-238.8,
-49.8,14.8,138.8,-148.8,
-54.6,17.9,122.5,-115.0,
-58.3,20.4,111.3,-66.3,
-62.8,19.9,110.0,-28.8,
-69.9,17.6,111.3,-11.3,
-78.0,15.6,106.3,-10.0,
-84.6,13.6,108.8,-2.5,
-89.6,9.9,93.8,27.5,
-94.6,5.1,87.5,35.0,
-100.5,1.9,82.5,32.5,
-106.4,0.4,73.8,32.5,
