"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
43.4,19.4,-563.8,-62.5,
44.9,21.4,-540.0,-70.0,
46.1,26.0,-510.0,-40.0,
46.0,30.8,-470.0,-25.0,
44.3,33.3,-427.5,-42.5,
43.3,36.8,-378.8,-60.0,
44.9,44.5,-347.5,-58.8,
47.8,54.1,-317.5,-33.8,
50.4,61.3,-275.0,-15.0,
53.0,64.8,-260.0,-1.3,
55.9,65.8,-260.0,22.5,
58.0,64.9,-258.8,33.8,
59.3,64.0,-245.0,28.8,
61.0,64.9,332.5,0.0,
61.3,80.6,350.0,116.3,
56.5,74.9,353.8,131.3,
51.5,67.9,356.3,111.3,
44.5,61.0,370.0,101.3,
36.6,55.6,382.5,183.8,
29.6,51.5,387.5,366.3,
23.8,49.5,393.8,640.0,
20.1,50.9,402.5,970.0,
18.8,54.1,413.8,1197.5,
18.6,54.6,421.3,1078.8,
20.1,48.5,450.0,530.0,
23.8,37.6,461.3,-101.3,
27.9,27.5,491.3,-523.8,
29.5,20.9,527.5,-518.8,
27.9,17.9,557.5,-302.5,
24.3,16.6,568.8,-132.5,
20.3,14.3,580.0,-41.3,
16.8,10.0,580.0,-35.0,
13.6,5.9,582.5,-56.3,
9.9,3.0,577.5,-60.0,
5.4,0.6,592.5,-42.5,
1.8,-2.0,583.8,-23.8,
-0.4,-5.5,577.5,-22.5,
-3.4,-10.5,581.3,-8.8,
-8.9,-16.3,593.8,21.3,
-15.8,-22.0,605.0,31.3,
-21.8,-27.4,633.8,8.8,
-25.6,-31.6,660.0,1.3,
-28.1,-35.1,677.5,-1.3,
-30.8,-37.8,693.8,-28.8,
-33.6,-38.5,716.3,-51.3,
-35.8,-37.1,716.3,-62.5,
-37.1,-34.6,702.5,-57.5,
-38.4,-31.9,683.8,-51.3,
-40.1,-30.6,661.3,-57.5,
-43.0,-32.8,612.5,-66.3,
-45.5,-36.9,583.8,-73.8,
-46.3,-40.3,560.0,-81.3,
-46.3,-43.3,541.3,-65.0,
-46.5,-47.6,515.0,-66.3,
-47.3,-52.8,497.5,-88.8,
-48.0,-56.8,473.8,-76.3,
-48.1,-60.0,431.3,-75.0,
-47.8,-65.5,395.0,-71.3,
-46.6,-73.8,343.8,-70.0,
-45.5,-81.8,283.8,-53.8,
-46.3,-86.8,222.5,-30.0,
-49.4,-89.6,155.0,-7.5,
-54.5,-92.1,66.3,-2.5,
-61.5,-95.4,-21.3,31.3,
-68.1,-99.3,-85.0,56.3,
-71.8,-102.3,-175.0,68.8,
-73.5,-104.9,-258.8,93.8,
-76.4,-107.9,-320.0,76.3,
-80.5,-109.9,-372.5,66.3,
-84.1,-110.0,-426.3,50.0,
-87.3,-109.1,-467.5,40.0,
-91.1,-108.5,-505.0,36.3,
-96.5,-109.3,-537.5,25.0,
-103.5,-111.6,-560.0,0.0,
-109.9,-113.6,-568.8,-33.8,
-113.0,-113.3,-578.8,-72.5,
-112.9,-110.8,-597.5,-107.5,
-110.4,-107.3,-603.8,-113.8,
-105.6,-103.1,-605.0,-127.5,
-99.5,-99.1,-608.8,-156.3,
-94.0,-96.0,-610.0,-187.5,
-89.6,-94.9,-618.8,-196.3,
-85.4,-95.3,-626.3,-208.8,
-80.5,-94.9,-621.3,-247.5,
