"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
34.9,44.4,-103.8,-101.3,
32.8,41.5,-95.0,-122.5,
30.6,39.9,-81.3,-152.5,
28.1,39.6,-80.0,-180.0,
25.9,39.0,-78.8,-193.8,
24.3,36.5,-66.3,-191.3,
22.5,32.0,-72.5,-176.3,
19.1,26.4,-66.3,-158.8,
13.6,21.0,-53.8,-152.5,
7.5,17.3,-46.3,-150.0,
2.5,15.3,-52.5,-168.8,
-0.1,14.1,-42.5,-187.5,
0.0,13.1,-48.8,-195.0,
1.8,12.0,-48.8,-201.3,
3.4,10.4,-46.3,-197.5,
4.1,8.6,-31.3,-185.0,
3.4,7.6,-30.0,-163.8,
0.4,7.0,-30.0,-133.8,
-4.0,5.8,-12.5,-107.5,
-7.5,4.6,-2.5,-105.0,
-9.8,5.1,-1.3,-102.5,
-11.6,6.5,17.5,-87.5,
-12.6,6.9,22.5,-86.3,
-11.8,5.1,32.5,-85.0,
-10.0,2.5,35.0,-96.3,
-8.4,2.0,55.0,-106.3,
-6.6,4.5,57.5,-85.0,
-4.8,7.6,60.0,-77.5,
-2.9,10.3,66.3,-86.3,
-1.3,12.6,60.0,-73.8,
-0.5,14.3,58.8,-71.3,
-1.0,14.4,63.8,-33.8,
-2.5,13.5,62.5,-15.0,
-4.0,13.0,51.3,-3.8,
-4.5,12.8,60.0,5.0,
-3.9,12.6,60.0,6.3,
-3.1,12.9,58.8,10.0,
-3.3,13.6,41.3,11.3,
-3.9,14.5,41.3,-18.8,
-4.5,15.1,37.5,-48.8,
-5.5,14.6,21.3,-67.5,
-7.0,13.5,7.5,-76.3,
-7.9,13.8,12.5,-92.5,
-7.3,14.6,3.8,-91.3,
-5.6,13.6,-8.8,-103.8,
-3.5,10.8,-3.8,-112.5,
-0.4,8.5,-6.3,-160.0,
3.4,7.5,-13.8,-168.8,
6.3,6.6,-1.3,-166.3,
6.6,6.4,2.5,-168.8,
4.5,7.5,8.8,-177.5,
1.8,9.3,15.0,-177.5,
0.1,10.5,15.0,-153.8,
-0.5,10.3,8.8,-131.3,
-1.1,7.8,11.3,-100.0,
-2.4,4.3,16.3,-87.5,
-4.6,0.6,22.5,-78.8,
-7.9,-2.8,16.3,-81.3,
-10.8,-3.5,33.8,-86.3,
-11.0,-1.3,30.0,-76.3,
-9.5,1.0,15.0,-87.5,
-8.6,1.8,23.8,-111.3,
-8.4,2.6,16.3,-125.0,
-7.9,4.9,2.5,-102.5,
-7.3,7.6,-2.5,-115.0,
-6.0,8.8,-2.5,-137.5,
-4.3,7.8,-23.8,-168.8,
-4.1,6.1,-26.3,-167.5,
-6.4,4.6,-37.5,-148.8,
-9.5,2.6,-46.3,-142.5,
-12.8,0.0,-52.5,-133.8,
-15.3,-1.9,-63.8,-137.5,
-16.0,-2.3,-57.5,-142.5,
-16.1,-2.9,-62.5,-156.3,
-17.8,-5.4,-60.0,-171.3,
-20.3,-7.4,-65.0,-190.0,
-21.5,-7.0,-66.3,-193.8,
-21.0,-6.1,-77.5,-188.8,
-19.3,-6.0,-61.3,-206.3,
-16.8,-5.9,-62.5,-202.5,
-14.5,-5.8,-65.0,-185.0,
-13.1,-7.4,-46.3,-151.3,
-13.0,-10.9,-37.5,-128.8,
-14.4,-13.4,-28.8,-82.5,
-16.4,-13.9,-25.0,56.3,
