"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
61.4,77.9,-73.8,46.3,
57.9,65.1,-71.3,88.8,
51.6,50.0,-72.5,125.0,
42.5,38.4,-55.0,110.0,
32.4,36.0,-13.8,116.3,
25.5,40.9,10.0,90.0,
23.1,43.8,-1.3,76.3,
22.5,38.4,-1.3,56.3,
23.1,28.8,-16.3,37.5,
25.1,21.9,-5.0,37.5,
24.0,17.0,-7.5,30.0,
17.8,11.5,-33.8,11.3,
9.6,8.8,-60.0,-13.8,
1.6,9.4,-35.0,-33.8,
-6.6,6.5,12.5,-50.0,
-14.5,-3.8,51.3,-35.0,
-22.9,-17.3,72.5,-25.0,
-31.9,-26.1,81.3,-43.8,
-36.4,-26.3,70.0,-30.0,
-32.5,-20.3,58.8,12.5,
-22.4,-13.8,43.8,133.8,
-9.9,-9.8,23.8,336.3,
4.9,-4.5,16.3,582.5,
26.8,11.9,-6.3,748.8,
56.4,41.1,-21.3,706.3,
86.0,72.9,-12.5,281.3,
110.3,100.5,-8.8,-388.8,
130.5,124.3,-3.8,-866.3,
147.9,144.5,5.0,-971.3,
164.4,163.6,-3.8,-757.5,
182.9,183.0,-3.8,-443.8,
201.5,199.5,25.0,-197.5,
215.0,210.8,93.8,20.0,
222.4,216.8,161.3,132.5,
226.0,218.5,211.3,127.5,
226.6,217.3,218.8,78.8,
222.4,215.3,201.3,83.8,
215.4,215.5,150.0,86.3,
211.5,217.4,117.5,66.3,
210.1,215.6,115.0,63.8,
204.9,206.8,83.8,96.3,
195.1,196.0,47.5,111.3,
186.3,190.1,13.8,86.3,
180.4,188.8,-6.3,60.0,
174.9,187.4,-23.8,50.0,
168.4,180.8,-26.3,42.5,
162.9,167.5,-33.8,37.5,
159.4,154.1,-38.8,13.8,
155.4,147.3,-56.3,-18.8,
150.4,146.3,-76.3,-8.8,
145.5,144.9,-91.3,5.0,
140.6,137.6,-112.5,6.3,
137.5,125.6,-130.0,20.0,
138.0,115.4,-125.0,31.3,
138.8,111.0,-132.5,50.0,
132.1,106.8,-138.8,77.5,
111.1,90.1,-145.0,106.3,
77.6,61.9,-146.3,116.3,
44.0,36.8,-128.8,101.3,
20.8,21.4,-111.3,83.8,
9.1,11.6,-95.0,70.0,
5.0,2.6,-93.8,70.0,
4.0,-6.9,-91.3,67.5,
4.0,-17.4,-90.0,78.8,
2.8,-28.9,-92.5,67.5,
-2.5,-38.1,-87.5,57.5,
-9.5,-42.5,-73.8,78.8,
-12.8,-41.4,-58.8,88.8,
-13.8,-37.5,-52.5,73.8,
-20.5,-36.5,-60.0,71.3,
-35.1,-43.1,-63.8,66.3,
-49.9,-53.1,-95.0,65.0,
-55.8,-53.9,-142.5,48.8,
-52.0,-41.5,-190.0,26.3,
-45.8,-28.0,-213.8,12.5,
-41.1,-24.8,-201.3,5.0,
-34.6,-31.0,-183.8,-2.5,
-24.0,-41.4,-141.3,-41.3,
-11.9,-50.5,-87.5,-82.5,
-2.1,-52.0,-52.5,-95.0,
4.8,-45.4,-30.0,-128.8,
11.0,-35.1,-8.8,-176.3,
18.4,-24.9,-11.3,-220.0,
25.8,-16.5,3.8,-243.8,
28.8,-13.0,1.3,-251.3,
25.5,-15.8,-28.8,-227.5,
20.1,-18.3,-58.8,-252.5,
17.4,-13.5,-75.0,-277.5,
17.6,-6.3,-100.0,-286.3,
17.6,-8.5,-150.0,-288.8,
14.0,-22.4,-200.0,-271.3,
7.1,-39.4,-218.8,-233.8,
0.6,-53.1,-221.3,-233.8,
-2.6,-60.0,-226.3,-263.8,
-3.9,-57.6,-237.5,-273.8,
-5.4,-48.6,-246.3,-257.5,
-6.4,-39.6,-245.0,-230.0,
-5.9,-35.8,-213.8,-192.5,
-4.9,-35.9,-150.0,-170.0,
-4.4,-36.8,-85.0,-168.8,
-4.5,-39.1,-42.5,-176.3,
-4.6,-44.3,-7.5,-170.0,
-5.6,-48.9,5.0,-141.3,
-8.3,-49.6,16.3,-106.3,
-10.8,-48.4,1.3,-96.3,
-12.0,-51.1,-7.5,-107.5,
-12.6,-58.1,-8.8,-118.8,
-13.5,-61.5,3.8,-132.5,
-15.3,-56.8,48.8,-127.5,
-16.5,-48.3,67.5,-91.3,
-15.6,-42.0,73.8,-71.3,
-13.8,-39.6,71.3,-67.5,
-13.0,-40.0,55.0,-70.0,
-14.5,-42.8,56.3,-76.3,
-17.9,-47.1,81.3,-62.5,
-21.6,-51.9,92.5,-57.5,
-23.6,-56.9,106.3,-58.8,
-22.6,-60.9,123.8,-63.8,
-19.0,-59.9,163.8,-53.8,
-12.3,-52.6,200.0,-41.3,
-1.3,-43.5,227.5,-26.3,
9.9,-38.3,237.5,-56.3,
15.8,-37.1,248.8,-68.8,
17.6,-36.9,273.8,-85.0,
20.3,-36.8,315.0,-116.3,
25.5,-38.8,390.0,-106.3,
30.9,-40.4,465.0,-86.3,
34.4,-34.9,423.8,-76.3,
36.9,-22.8,346.3,-52.5,
38.6,-12.9,281.3,-40.0,
38.9,-11.5,245.0,-45.0,
37.3,-18.3,232.5,-32.5,
34.1,-26.1,211.3,-40.0,
30.0,-28.4,205.0,-51.3,
25.0,-26.3,202.5,-62.5,
19.1,-27.3,191.3,-56.3,
12.6,-36.4,161.3,-46.3,
6.3,-46.9,161.3,-32.5,
1.8,-46.1,160.0,-30.0,
-1.1,-34.8,165.0,-33.8,
-3.3,-28.9,163.8,-15.0,
-4.0,-39.1,167.5,35.0,
-3.8,-56.5,173.8,72.5,
-4.5,-66.5,213.8,76.3,
-7.0,-66.6,252.5,76.3,
-10.0,-63.4,273.8,65.0,
-10.5,-63.1,290.0,60.0,
-8.4,-65.3,308.8,63.8,
-6.9,-64.0,320.0,41.3,
-6.9,-58.0,313.8,43.8,
-8.3,-52.1,278.8,36.3,
-10.9,-49.0,242.5,40.0,
-13.4,-46.4,217.5,30.0,
-16.6,-41.8,188.8,52.5,
-22.1,-37.5,192.5,66.3,
-27.5,-36.9,207.5,38.8,
-30.1,-36.5,223.8,10.0,
-29.6,-33.6,218.8,-15.0,
-28.3,-34.4,170.0,-8.8,
-28.1,-42.3,146.3,15.0,
-28.4,-49.8,151.3,35.0,
-27.4,-48.4,145.0,48.8,
-26.1,-39.0,135.0,52.5,
-26.1,-29.5,117.5,50.0,
-27.3,-25.0,108.8,51.3,
-29.4,-25.3,100.0,45.0,
-33.1,-27.0,88.8,32.5,
-36.9,-28.0,76.3,23.8,
-38.6,-30.3,62.5,10.0,
-38.6,-33.9,37.5,20.0,
-38.9,-35.8,5.0,45.0,
-41.3,-36.3,-11.3,107.5,
-46.1,-38.6,-27.5,263.8,
-50.8,-41.5,-40.0,440.0,
-51.5,-40.6,-50.0,677.5,
-47.0,-39.1,-56.3,856.3,
-40.0,-41.8,-68.8,911.3,
-32.5,-43.0,-68.8,690.0,
-26.8,-37.1,-57.5,77.5,
-30.0,-30.0,-45.0,-560.0,
-46.3,-33.1,-30.0,-847.5,
-68.4,-47.5,-12.5,-826.3,
-83.8,-61.9,2.5,-610.0,
-88.9,-71.0,11.3,-391.3,
-93.4,-82.5,17.5,-183.8,
-104.6,-98.0,18.8,-30.0,
-117.3,-109.8,0.0,23.8,
-125.1,-117.4,-13.8,11.3,
-131.6,-127.3,-16.3,7.5,
-141.1,-139.0,-13.8,15.0,
-151.6,-146.0,-23.8,22.5,
-157.4,-145.3,-32.5,65.0,
-154.3,-140.6,-35.0,125.0,
-144.8,-137.9,-26.3,142.5,
-135.3,-136.4,-32.5,118.8,
-130.4,-133.0,-50.0,123.8,
-129.8,-128.0,-70.0,158.8,
-129.1,-121.4,-70.0,162.5,
-124.8,-111.9,-82.5,177.5,
