"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
11.5,-26.1,67.5,-615.0,
10.3,-23.0,50.0,-1638.8,
8.6,-11.6,50.0,-721.3,
7.6,4.5,32.5,-58.8,
10.3,19.6,20.0,597.5,
15.1,29.6,7.5,-1197.5,
19.0,33.4,3.8,-1097.5,
20.0,34.1,-3.8,300.0,
16.8,37.1,-5.0,-592.5,
11.4,44.1,-1.3,-257.5,
10.1,54.5,1.3,-1692.5,
15.3,67.6,0.0,-1142.5,
23.6,80.5,11.3,-491.3,
31.8,87.9,23.8,-626.3,
44.0,86.8,37.5,346.3,
47.0,78.5,51.3,1428.8,
46.8,66.3,60.0,1805.0,
45.5,55.0,67.5,695.0,
43.4,48.5,78.8,1612.5,
38.1,45.0,85.0,-418.8,
32.4,41.3,87.5,1081.3,
31.1,37.5,78.8,532.5,
32.3,35.0,71.3,-433.8,
28.5,33.6,57.5,1270.0,
19.8,31.6,37.5,203.8,
11.5,27.3,28.8,1520.0,
7.1,20.5,22.5,1646.3,
6.4,13.1,0.0,571.3,
5.9,6.1,-17.5,-568.8,
3.5,-0.3,-31.3,-420.0,
0.9,-4.0,-38.8,-1497.5,
-1.3,-5.1,-42.5,-1175.0,
-3.5,-5.1,-42.5,-670.0,
-6.3,-4.0,-55.0,118.8,
-9.5,-2.4,-68.8,490.0,
-13.1,-1.5,-72.5,813.8,
-17.5,-3.5,-71.3,1128.8,
-22.5,-9.4,-81.3,663.8,
-26.1,-15.1,-83.8,435.0,
-26.4,-17.5,-85.0,-480.0,
-25.6,-15.9,-86.3,588.8,
-26.3,-10.3,-81.3,1127.5,
-25.1,-0.3,-82.5,-376.3,
-19.3,13.0,-78.8,3702.5,
-10.0,25.5,-96.3,975.0,
-1.6,32.5,-106.3,1980.0,
2.6,31.9,-102.5,1608.8,
4.1,25.9,-108.8,351.3,
5.8,17.3,-106.3,1926.3,
7.9,8.4,-98.8,-340.0,
9.3,2.9,-98.8,976.3,
8.1,2.1,-97.5,63.8,
4.8,3.4,-92.5,-220.0,
0.5,3.9,-81.3,2381.3,
-1.4,3.4,-86.3,532.5,
-0.8,2.9,-81.3,2017.5,
-3.1,0.9,-66.3,1546.3,
-9.0,-9.0,-73.8,1406.3,
-14.1,-25.5,-58.8,2150.0,
-16.3,-36.1,-57.5,-215.0,
-18.4,-35.8,-42.5,533.8,
-26.3,-31.9,-42.5,-236.3,
-40.0,-33.0,-28.8,-150.0,
-52.1,-38.3,-22.5,1595.0,
-53.3,-41.0,-5.0,232.5,
-42.5,-37.3,0.0,1957.5,
-28.6,-27.6,23.8,1598.8,
-19.8,-16.0,38.8,375.0,
-16.3,-6.5,67.5,-638.8,
-13.6,0.1,68.8,-493.8,
-9.8,6.9,58.8,-1841.3,
-5.3,17.4,38.8,-1453.8,
-0.6,30.0,23.8,-1467.5,
3.5,36.6,-23.8,-4442.5,
5.8,35.0,-12.5,255.0,
5.9,33.1,-35.0,-2361.3,
5.8,37.1,-61.3,-2861.3,
5.8,44.8,-61.3,31.3,
6.6,49.1,-81.3,-3891.3,
10.6,49.4,-78.8,-2210.0,
15.6,50.9,-88.8,-2062.5,
18.1,53.5,-112.5,-2242.5,
18.6,51.5,-111.3,-592.5,
18.9,44.3,-123.8,-2587.5,
19.8,35.4,-112.5,-316.3,
21.5,26.8,-112.5,-1797.5,
23.3,19.1,-88.8,-1472.5,
22.4,14.5,-86.3,-315.0,
19.0,14.8,-86.3,-1155.0,
14.6,16.3,-51.3,468.8,
9.0,14.1,-46.3,-1517.5,
4.0,8.9,-43.8,-1302.5,
3.4,4.6,-16.3,-35.0,
7.5,4.4,3.8,-478.8,
13.4,8.3,17.5,-171.3,
17.4,16.0,33.8,770.0,
18.4,25.5,68.8,512.5,
20.8,32.1,76.3,220.0,
25.5,34.3,95.0,-47.5,
27.0,32.4,111.3,67.5,
22.4,24.9,112.5,-487.5,
16.3,10.5,126.3,-1768.8,
15.6,-7.5,135.0,-1828.8,
21.4,-21.8,138.8,-3403.8,
27.0,-27.3,133.8,-236.3,
29.5,-26.5,145.0,631.3,
31.5,-22.4,152.5,580.0,
34.3,-14.1,156.3,383.8,
38.8,-3.3,145.0,-2337.5,
47.4,6.6,148.8,-1798.8,
57.9,15.0,132.5,-1535.0,
64.8,18.3,120.0,-2370.0,
65.4,12.4,121.3,-292.5,
63.0,0.8,125.0,-146.3,
63.5,-10.1,112.5,13.8,
68.1,-14.8,120.0,-95.0,
71.3,-11.6,132.5,393.8,
68.6,-5.6,152.5,262.5,
66.1,-2.5,172.5,-337.5,
72.9,-1.9,196.3,-31.3,
87.3,1.1,203.8,-1478.8,
94.6,7.9,220.0,-993.8,
85.9,11.0,227.5,-466.3,
69.1,2.6,231.3,-833.8,
51.4,-12.9,222.5,117.5,
31.8,-25.6,223.8,1148.8,
10.5,-31.0,230.0,837.5,
-8.9,-32.5,212.5,625.0,
-24.0,-36.1,207.5,348.8,
-35.5,-39.1,193.8,-156.3,
-42.8,-38.5,191.3,583.8,
-44.4,-37.4,158.8,583.8,
-42.3,-35.4,152.5,-411.3,
-37.8,-27.9,143.8,1226.3,
-29.8,-12.0,131.3,7.5,
-19.9,7.4,122.5,1340.0,
-11.4,23.0,121.3,1250.0,
-4.0,33.6,107.5,535.0,
5.4,43.0,108.8,-637.5,
16.8,53.4,107.5,-436.3,
26.6,62.8,102.5,-1335.0,
35.3,68.9,120.0,-2025.0,
45.9,72.8,117.5,-5120.0,
57.3,75.8,135.0,-3957.5,
67.0,80.4,143.8,-548.8,
75.1,87.6,175.0,-545.0,
83.8,93.9,197.5,-360.0,
94.9,98.3,211.3,-138.8,
106.9,107.0,225.0,-2098.8,
114.3,124.0,228.8,-2663.8,
113.3,146.4,208.8,-1871.3,
106.3,166.1,175.0,-2153.8,
100.3,174.4,173.8,-648.8,
99.5,168.4,185.0,-2227.5,
101.8,154.0,201.3,-700.0,
102.4,140.0,190.0,-4698.8,
98.8,129.1,161.3,-5112.5,
87.3,120.0,116.3,-1036.3,
56.0,110.8,-42.5,-4371.3,
-20.0,90.6,-458.8,-5120.0,
