"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-3.0,-14.0,67.5,85.0,
-1.3,-10.0,85.0,78.8,
0.0,-5.4,91.3,53.8,
0.6,-2.3,102.5,46.3,
0.5,-1.9,105.0,43.8,
-0.4,-3.3,113.8,33.8,
-1.0,-4.3,126.3,6.3,
-0.8,-3.6,136.3,-11.3,
0.0,-1.0,143.8,-21.3,
1.3,2.9,156.3,-36.3,
3.5,7.0,156.3,-42.5,
11.5,10.6,171.3,-56.3,
15.8,13.6,172.5,-58.8,
19.0,16.3,182.5,-70.0,
21.4,18.6,186.3,-80.0,
23.9,20.6,188.8,-72.5,
27.0,22.9,190.0,-67.5,
30.4,26.0,197.5,-75.0,
33.3,29.0,198.8,-63.8,
35.4,30.9,203.8,-81.3,
37.1,31.8,202.5,-106.3,
38.4,32.1,206.3,-102.5,
38.8,32.0,205.0,-103.8,
38.0,30.5,206.3,-107.5,
36.3,27.6,202.5,-122.5,
34.5,25.0,200.0,-146.3,
33.5,24.5,206.3,-147.5,
33.1,26.0,195.0,-138.8,
32.9,27.5,191.3,-130.0,
33.1,28.0,205.0,-135.0,
34.8,28.1,198.8,-165.0,
37.3,28.8,196.3,-178.8,
39.0,29.5,200.0,-182.5,
38.9,29.5,193.8,-190.0,
36.4,28.9,198.8,-188.8,
32.4,27.6,182.5,-172.5,
29.3,25.4,182.5,-156.3,
28.9,22.4,173.8,-163.8,
31.1,20.1,181.3,-181.3,
34.4,20.0,186.3,-206.3,
37.3,21.8,190.0,-228.8,
39.1,23.0,195.0,-262.5,
39.6,22.6,193.8,-272.5,
38.6,21.5,191.3,-288.8,
36.8,21.4,201.3,-307.5,
34.3,22.9,208.8,-316.3,
30.6,23.6,211.3,-297.5,
25.8,21.9,203.8,-287.5,
20.5,18.5,170.0,-286.3,
16.4,15.4,142.5,-287.5,
14.3,13.0,120.0,-286.3,
14.1,10.9,105.0,-285.0,
14.8,8.5,97.5,-280.0,
15.0,6.1,76.3,-265.0,
14.6,4.3,68.8,-255.0,
14.0,2.9,71.3,-245.0,
12.4,1.6,62.5,-248.8,
9.5,0.1,46.3,-272.5,
6.6,-1.6,25.0,-288.8,
5.1,-3.8,15.0,-280.0,
4.8,-5.5,0.0,-266.3,
4.5,-6.0,-13.8,-291.3,
3.4,-5.9,-31.3,-293.8,
1.5,-6.9,-41.3,-291.3,
-0.9,-10.1,-60.0,-293.8,
-3.9,-14.1,-81.3,-288.8,
-7.6,-16.4,-106.3,-298.8,
-11.9,-16.6,-118.8,-297.5,
-15.6,-16.5,-126.3,-301.3,
-17.3,-17.0,-142.5,-278.8,
-16.0,-17.3,-152.5,-277.5,
-13.8,-16.9,-160.0,-221.3,
-13.0,-16.8,-166.3,-173.8,
-15.0,-17.3,-175.0,-141.3,
-18.1,-17.1,-180.0,-146.3,
-19.5,-15.3,-190.0,-145.0,
-18.4,-11.9,-187.5,-121.3,
-16.5,-8.5,-188.8,-93.8,
-15.9,-6.8,-187.5,-97.5,
-16.9,-6.5,-186.3,-115.0,
-18.5,-7.4,-196.3,-86.3,
-20.0,-9.3,-187.5,-66.3,
-20.6,-11.4,-190.0,-57.5,
-20.3,-12.8,-181.3,-47.5,
-19.8,-13.1,-180.0,-31.3,
-20.3,-12.8,-168.8,-30.0,
-22.0,-12.3,-177.5,-15.0,
-24.5,-12.6,-172.5,-13.8,
-27.1,-13.1,-170.0,8.8,
-29.1,-13.3,-181.3,16.3,
-29.6,-13.4,-171.3,13.8,
-27.9,-13.6,-182.5,-5.0,
-24.6,-13.1,-190.0,-12.5,
-22.1,-11.4,-185.0,1.3,
-21.5,-9.3,-182.5,-7.5,
-22.1,-8.3,-181.3,17.5,
-22.8,-8.5,-180.0,20.0,
