"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-43.8,-56.9,-317.5,108.8,
-39.3,-52.1,-270.0,198.8,
-35.5,-47.1,-211.3,232.5,
-33.0,-43.8,-166.3,515.0,
-31.8,-42.8,-120.0,513.8,
-30.9,-42.4,-70.0,390.0,
-29.5,-39.3,-30.0,565.0,
-27.4,-32.4,7.5,545.0,
-25.0,-23.6,48.8,302.5,
-23.8,-16.6,95.0,238.8,
-23.8,-14.0,132.5,248.8,
-23.9,-13.8,160.0,333.8,
-20.9,-12.5,170.0,92.5,
-17.0,-9.6,181.3,-782.5,
-13.5,-7.6,191.3,-1805.0,
-11.0,-8.3,181.3,-2470.0,
-8.8,-10.0,172.5,-2841.3,
-7.0,-10.5,162.5,-2181.3,
-6.3,-9.1,147.5,-1842.5,
-6.3,-7.4,137.5,-2491.3,
-6.5,-7.6,126.3,-2332.5,
-5.9,-10.8,115.0,-1561.3,
-4.0,-14.5,118.8,-1683.8,
-1.5,-16.0,116.3,-1717.5,
1.1,-15.5,125.0,-1303.8,
3.3,-14.8,126.3,-1511.3,
4.3,-14.1,135.0,-1840.0,
4.9,-13.0,155.0,-1372.5,
6.4,-11.1,173.8,-1040.0,
9.5,-8.3,196.3,-1415.0,
13.6,-4.0,225.0,-1025.0,
17.0,0.9,253.8,-392.5,
20.1,5.0,275.0,86.3,
23.6,9.3,297.5,476.3,
26.6,15.0,311.3,445.0,
28.0,20.8,331.3,356.3,
27.9,24.6,341.3,738.8,
27.0,26.6,347.5,767.5,
26.8,27.6,343.8,661.3,
27.6,29.4,326.3,891.3,
28.9,32.5,312.5,653.8,
30.3,35.0,286.3,147.5,
32.5,35.3,270.0,45.0,
35.8,34.5,240.0,287.5,
39.0,33.9,213.8,531.3,
41.8,32.9,183.8,535.0,
43.9,31.3,166.3,336.3,
45.3,30.1,141.3,367.5,
45.6,30.0,137.5,792.5,
45.3,30.8,112.5,1055.0,
43.9,31.6,107.5,798.8,
41.3,31.3,90.0,538.8,
38.3,30.1,75.0,582.5,
35.5,29.8,65.0,476.3,
32.5,29.0,43.8,321.3,
28.5,26.1,20.0,253.8,
24.3,21.3,-1.3,231.3,
21.1,16.5,-37.5,238.8,
19.6,14.0,-60.0,675.0,
19.0,12.4,-80.0,1051.3,
18.6,10.8,-101.3,998.8,
18.1,10.5,-122.5,1128.8,
17.1,10.8,-138.8,1262.5,
17.1,8.9,-155.0,1461.3,
19.5,5.4,-172.5,1517.5,
22.6,3.0,-167.5,1133.8,
23.5,1.6,-172.5,812.5,
20.0,0.4,-162.5,517.5,
12.4,1.3,-163.8,-226.3,
2.8,4.8,-160.0,-972.5,
-5.4,7.0,-158.8,-1393.8,
-8.8,4.8,-162.5,-1265.0,
-7.0,1.0,-160.0,-825.0,
-2.9,-0.5,-152.5,-431.3,
1.5,-1.5,-155.0,-232.5,
6.1,-3.5,-138.8,66.3,
11.1,-3.6,-142.5,336.3,
15.9,0.4,-128.8,476.3,
19.1,6.1,-120.0,523.8,
21.1,9.8,-100.0,360.0,
22.6,11.4,-86.3,392.5,
23.5,12.6,-65.0,438.8,
23.4,14.0,-57.5,400.0,
22.1,15.5,-28.8,552.5,
20.4,15.9,-10.0,383.8,
18.9,15.1,10.0,406.3,
18.5,14.9,33.8,603.8,
19.6,16.1,48.8,561.3,
22.1,18.3,73.8,560.0,
25.4,19.3,80.0,437.5,
29.0,18.8,97.5,405.0,
32.4,19.3,110.0,688.8,
33.8,20.9,117.5,593.8,
32.1,21.8,132.5,191.3,
28.5,21.6,132.5,190.0,
25.1,22.3,133.8,181.3,
23.8,24.1,145.0,290.0,
24.1,27.0,146.3,437.5,
24.9,30.3,143.8,643.8,
25.4,32.9,151.3,827.5,
25.4,35.4,148.8,925.0,
24.9,38.1,155.0,766.3,
23.1,40.5,168.8,678.8,
20.0,41.1,175.0,522.5,
17.0,39.3,168.8,315.0,
15.9,36.6,163.8,455.0,
16.4,34.8,155.0,680.0,
17.8,33.0,140.0,671.3,
19.5,31.1,121.3,650.0,
20.6,30.0,106.3,758.8,
20.1,28.8,86.3,692.5,
18.9,25.3,68.8,527.5,
18.5,21.0,57.5,608.8,
19.1,19.1,42.5,708.8,
19.9,18.9,25.0,455.0,
20.1,17.4,23.8,333.8,
19.4,15.0,21.3,428.8,
17.6,13.6,27.5,171.3,
14.8,13.9,38.8,-87.5,
11.4,15.0,45.0,-96.3,
8.1,16.0,63.8,-135.0,
5.0,16.8,97.5,120.0,
1.6,17.5,118.8,188.8,
-1.3,17.3,127.5,18.8,
-2.6,15.8,140.0,101.3,
-3.3,13.6,152.5,366.3,
-4.0,10.3,131.3,203.8,
-2.8,6.5,111.3,-102.5,
0.4,5.4,126.3,65.0,
2.0,6.8,115.0,187.5,
1.1,6.5,93.8,63.8,
-0.1,3.4,73.8,-15.0,
-2.1,0.3,45.0,85.0,
-6.6,-2.0,5.0,16.3,
-13.3,-5.6,-5.0,-255.0,
-21.3,-10.4,-2.5,-150.0,
-30.8,-15.6,-7.5,-287.5,
-39.4,-22.3,2.5,-710.0,
-44.3,-29.1,11.3,-743.8,
-44.9,-34.4,-16.3,-652.5,
-41.8,-37.8,-37.5,-551.3,
-35.3,-38.0,-57.5,-248.8,
-27.8,-33.5,-76.3,-70.0,
-22.8,-26.9,-92.5,55.0,
-20.8,-23.3,-91.3,47.5,
-20.1,-24.1,-90.0,-32.5,
-19.5,-27.0,-108.8,-205.0,
-19.0,-29.4,-127.5,-250.0,
-19.5,-31.3,-151.3,-156.3,
-21.0,-34.1,-181.3,-247.5,
-22.4,-37.3,-207.5,-347.5,
-23.0,-38.3,-208.8,-266.3,
-22.8,-36.9,-215.0,-253.8,
-21.9,-34.3,-212.5,-423.8,
-20.8,-31.0,-212.5,-245.0,
-20.5,-28.0,-203.8,-30.0,
-21.5,-27.3,-210.0,-180.0,
-22.4,-29.8,-206.3,-230.0,
-21.8,-33.4,-207.5,-40.0,
-19.9,-35.6,-201.3,-126.3,
-18.1,-35.5,-193.8,-76.3,
-17.1,-34.1,-191.3,-10.0,
-16.6,-32.9,-181.3,30.0,
-16.9,-32.3,-181.3,61.3,
-17.4,-32.6,-178.8,-53.8,
-17.3,-32.4,-182.5,-190.0,
-16.5,-30.0,-201.3,-392.5,
-15.6,-26.5,-221.3,-402.5,
-14.6,-23.0,-240.0,-215.0,
-13.8,-20.8,-260.0,-276.3,
-13.6,-20.9,-266.3,-357.5,
-14.8,-23.6,-263.8,-311.3,
-16.3,-27.4,-260.0,-128.8,
-16.8,-28.6,-265.0,128.8,
-16.0,-26.0,-260.0,138.8,
-14.4,-22.0,-252.5,-101.3,
-12.0,-18.6,-248.8,-1.3,
-8.9,-14.8,-242.5,108.8,
-5.1,-10.1,-227.5,77.5,
-1.0,-5.6,-200.0,167.5,
2.3,-2.4,-166.3,207.5,
3.9,-0.5,-137.5,336.3,
