"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
60.6,101.0,-5.0,193.8,
57.9,100.9,-11.3,207.5,
55.3,98.8,-6.3,218.8,
52.8,93.1,5.0,218.8,
50.9,76.1,5.0,208.8,
50.1,35.9,5.0,182.5,
50.9,-21.1,2.5,168.8,
53.0,-71.5,2.5,148.8,
56.1,-99.8,-10.0,140.0,
59.8,-109.5,-5.0,140.0,
63.0,-112.0,-5.0,150.0,
65.0,-112.4,-18.8,138.8,
65.6,-111.1,-11.3,145.0,
65.5,-109.8,-2.5,130.0,
64.5,-109.6,-7.5,110.0,
62.6,-109.9,6.3,111.3,
58.8,-109.3,7.5,91.3,
58.3,-108.0,20.0,78.8,
59.3,-106.4,13.8,61.3,
60.9,-103.4,28.8,40.0,
61.9,-99.1,32.5,37.5,
62.4,-94.3,26.3,31.3,
63.8,-88.1,23.8,16.3,
66.9,-80.1,37.5,-2.5,
70.8,-71.4,30.0,-21.3,
74.0,-63.3,25.0,-18.8,
76.4,-56.3,26.3,-10.0,
78.1,-50.6,23.8,12.5,
79.8,-46.4,16.3,12.5,
81.8,-43.6,8.8,11.3,
83.6,-42.8,-3.8,16.3,
84.5,-42.3,-15.0,-12.5,
84.3,-40.1,-18.8,-10.0,
83.4,-36.0,-17.5,-8.8,
81.8,-30.5,-25.0,5.0,
79.6,-25.3,-23.8,-11.3,
78.1,-20.5,-18.8,-30.0,
77.5,-14.8,-8.8,-72.5,
77.3,-8.0,-2.5,-91.3,
77.4,-2.6,6.3,-75.0,
78.1,0.3,15.0,-68.8,
79.4,2.5,25.0,-61.3,
80.8,6.0,22.5,-25.0,
82.0,10.6,32.5,8.8,
83.5,14.8,25.0,23.8,
85.9,16.8,22.5,22.5,
88.6,16.1,22.5,37.5,
90.3,14.9,21.3,38.8,
89.9,15.4,15.0,37.5,
88.5,17.8,10.0,35.0,
87.1,21.0,-6.3,32.5,
85.9,23.6,-12.5,25.0,
84.9,25.3,-13.8,6.3,
84.4,27.1,-3.8,-3.8,
84.4,29.6,0.0,-13.8,
84.8,33.0,2.5,-20.0,
85.1,37.4,6.3,-10.0,
85.1,42.4,13.8,5.0,
84.6,47.1,13.8,13.8,
84.4,50.0,18.8,-8.8,
84.5,49.8,20.0,-5.0,
84.5,46.9,25.0,-8.8,
84.6,43.4,27.5,-20.0,
85.4,41.3,26.3,-57.5,
86.5,40.8,32.5,-71.3,
87.3,41.4,36.3,-73.8,
86.6,43.3,45.0,-75.0,
84.5,45.9,53.8,-63.8,
82.3,46.4,40.0,-53.8,
81.6,43.5,36.3,-33.8,
83.0,41.5,37.5,-22.5,
84.8,45.0,13.8,-36.3,
85.3,52.8,3.8,-47.5,
84.6,62.4,0.0,-42.5,
83.8,74.3,-20.0,-38.8,
83.6,87.5,-30.0,-31.3,
84.0,99.6,-37.5,-32.5,
84.0,111.0,-46.3,-38.8,
82.8,126.6,-50.0,-28.8,
80.4,148.9,-42.5,-15.0,
77.6,172.9,-41.3,-20.0,
76.0,191.5,-46.3,-12.5,
75.8,202.0,-33.8,-8.8,
75.0,206.0,-35.0,-6.3,
72.5,205.3,-35.0,-21.3,
69.4,202.1,-23.8,-41.3,
67.9,199.6,-17.5,-51.3,
68.6,197.5,-11.3,-37.5,
70.3,194.5,2.5,-43.8,
71.0,191.0,13.8,-52.5,
68.0,188.3,26.3,-56.3,
58.8,185.9,26.3,-41.3,
45.4,181.0,33.8,-2.5,
33.9,173.0,33.8,-6.3,
28.0,163.4,26.3,-11.3,
27.0,153.6,28.8,-7.5,
27.4,145.1,17.5,-40.0,
27.3,138.0,15.0,-40.0,
