"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-44.0,-44.3,-16.3,-133.8,
-45.6,-46.4,-26.3,-128.8,
-47.1,-47.8,-17.5,-117.5,
-46.6,-46.4,-13.8,-98.8,
-43.9,-42.5,-23.8,-67.5,
-40.3,-37.6,-26.3,-35.0,
-36.4,-33.1,-35.0,-10.0,
-32.3,-29.5,-35.0,-2.5,
-28.0,-26.4,-31.3,6.3,
-23.8,-23.3,-35.0,36.3,
-19.1,-19.8,-37.5,58.8,
-14.0,-16.3,-37.5,86.3,
-8.9,-12.8,-42.5,91.3,
-4.4,-8.3,-40.0,73.8,
-0.3,-2.4,-40.0,65.0,
4.1,3.8,-43.8,55.0,
8.3,9.4,-41.3,57.5,
11.9,14.6,-36.3,97.5,
15.5,19.4,-45.0,141.3,
19.5,23.8,-37.5,127.5,
24.4,28.8,-35.0,111.3,
29.4,34.6,-22.5,97.5,
33.1,40.1,-16.3,78.8,
35.3,43.8,-21.3,48.8,
35.9,45.1,0.0,71.3,
36.0,45.4,1.3,110.0,
36.3,44.6,2.5,116.3,
36.9,42.5,2.5,87.5,
38.0,40.0,17.5,70.0,
39.6,39.1,28.8,83.8,
41.5,40.4,33.8,115.0,
43.6,42.6,32.5,106.3,
45.9,44.8,33.8,100.0,
48.0,45.9,35.0,93.8,
49.5,45.8,32.5,51.3,
49.9,45.4,42.5,1.3,
49.9,46.5,58.8,-12.5,
50.0,48.4,55.0,-1.3,
49.6,48.0,41.3,-11.3,
48.1,45.1,50.0,-45.0,
45.9,42.1,43.8,-72.5,
43.4,39.9,45.0,-82.5,
40.6,37.1,38.8,-102.5,
37.6,33.1,37.5,-118.8,
35.0,29.1,31.3,-116.3,
33.0,26.8,33.8,-93.8,
31.5,26.0,25.0,-87.5,
29.9,25.6,22.5,-90.0,
28.3,24.4,22.5,-82.5,
27.1,21.9,6.3,-72.5,
26.3,18.3,3.8,-86.3,
25.0,15.1,7.5,-88.8,
23.8,13.6,3.8,-58.8,
22.5,12.8,-3.8,26.3,
20.6,11.5,-10.0,195.0,
18.1,9.5,-11.3,460.0,
16.4,5.9,-10.0,796.3,
16.4,0.9,-18.8,1062.5,
17.9,-4.6,-28.8,1087.5,
18.9,-9.1,-26.3,685.0,
15.1,-10.4,-33.8,-46.3,
3.3,-8.3,-40.0,-736.3,
-14.5,-5.6,-50.0,-1110.0,
-31.0,-4.8,-38.8,-1016.3,
-40.0,-5.6,-33.8,-713.8,
-40.9,-7.3,-35.0,-442.5,
-36.9,-8.4,-42.5,-248.8,
-31.4,-8.3,-33.8,-145.0,
-26.6,-7.6,-21.3,-91.3,
-23.6,-7.6,-28.8,-78.8,
-22.5,-8.5,-18.8,-46.3,
-22.4,-9.5,-6.3,0.0,
-22.4,-10.6,10.0,33.8,
-22.5,-12.3,12.5,50.0,
-22.6,-14.6,22.5,56.3,
-22.3,-17.3,36.3,75.0,
-21.4,-19.1,31.3,63.8,
-20.0,-19.1,42.5,83.8,
-17.6,-16.6,42.5,101.3,
-13.8,-12.5,58.8,103.8,
-9.3,-8.9,66.3,85.0,
-6.1,-7.3,76.3,46.3,
-5.4,-6.8,107.5,32.5,
-5.9,-5.5,117.5,68.8,
-6.4,-4.8,121.3,82.5,
-6.9,-6.5,136.3,78.8,
-7.8,-9.9,152.5,90.0,
-8.5,-12.8,155.0,100.0,
-8.9,-15.0,168.8,102.5,
-9.1,-17.9,167.5,101.3,
-9.4,-22.1,168.8,96.3,
-9.4,-26.3,172.5,107.5,
-8.5,-27.1,180.0,106.3,
-6.6,-24.0,181.3,93.8,
-4.8,-19.8,176.3,112.5,
-3.1,-16.6,171.3,142.5,
-1.6,-15.1,163.8,155.0,
-0.1,-15.0,147.5,151.3,
1.0,-15.9,136.3,135.0,
0.8,-16.9,133.8,113.8,
