"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-0.5,58.3,-520.0,-215.0,
-1.9,61.1,-461.3,-186.3,
-1.6,64.3,-431.3,-196.3,
0.0,68.3,-420.0,-181.3,
1.1,71.3,-430.0,-112.5,
1.3,74.4,-482.5,-98.8,
1.3,78.6,-520.0,-93.8,
0.6,82.6,-517.5,-31.3,
-1.1,83.9,-428.8,-12.5,
-3.5,81.4,-282.5,-30.0,
-4.8,79.1,-156.3,-51.3,
-3.4,81.6,-18.8,-47.5,
-1.5,85.9,110.0,-13.8,
-1.8,87.0,291.3,7.5,
-1.0,85.1,497.5,-18.8,
0.1,83.6,688.8,-25.0,
1.4,85.1,878.8,-21.3,
1.9,86.4,1015.0,-38.8,
1.5,81.6,1073.8,-37.5,
1.8,72.0,1072.5,-50.0,
2.6,62.3,1068.8,-78.8,
2.0,55.5,1048.8,-96.3,
-0.9,53.9,985.0,-111.3,
-3.9,55.4,867.5,-135.0,
-4.8,56.1,736.3,-177.5,
-3.3,54.1,598.8,-196.3,
-1.3,50.8,492.5,-225.0,
0.3,49.3,407.5,-240.0,
1.9,50.3,388.8,-257.5,
3.4,50.4,433.8,-281.3,
4.1,47.8,528.8,-270.0,
4.1,45.5,687.5,-253.8,
3.4,44.5,866.3,-241.3,
1.4,40.3,1032.5,-255.0,
-1.4,31.1,1163.8,-288.8,
-2.9,23.0,1238.8,-298.8,
-2.4,21.5,1261.3,-305.0,
-1.0,23.0,1225.0,-283.8,
-0.8,20.4,1111.3,-280.0,
-1.9,13.1,925.0,-258.8,
-2.3,4.6,716.3,-236.3,
-1.6,-4.4,502.5,-216.3,
-1.6,-14.0,298.8,-195.0,
-1.4,-21.1,86.3,-145.0,
0.6,-23.0,-85.0,-136.3,
3.0,-22.0,-226.3,-116.3,
3.8,-20.3,-348.8,-87.5,
2.4,-17.4,-452.5,-45.0,
0.3,-15.6,-566.3,1.3,
-1.4,-15.8,-688.8,8.8,
-2.5,-12.9,-852.5,18.8,
-2.4,-5.4,-1016.3,33.8,
-0.5,-3.3,-1196.3,37.5,
1.0,-12.4,-1370.0,42.5,
1.0,-24.6,-1501.3,62.5,
1.1,-33.0,-1620.0,98.8,
2.1,-37.9,-1735.0,110.0,
3.3,-40.1,-1845.0,117.5,
3.5,-38.3,-1893.8,143.8,
3.1,-31.8,-1913.8,147.5,
2.6,-23.8,-1927.5,153.8,
1.3,-16.9,-1896.3,165.0,
-0.8,-11.4,-1802.5,192.5,
-2.3,-9.8,-1670.0,198.8,
-3.5,-13.4,-1543.8,177.5,
-4.9,-19.3,-1427.5,153.8,
-5.3,-23.0,-1307.5,147.5,
-3.5,-24.4,-1236.3,160.0,
0.0,-24.1,-1223.8,158.8,
2.9,-21.4,-1208.8,175.0,
3.5,-19.0,-1185.0,168.8,
1.9,-19.1,-1190.0,163.8,
-0.5,-18.5,-1230.0,172.5,
-1.8,-14.4,-1298.8,162.5,
-1.9,-8.8,-1303.8,140.0,
-2.0,-4.5,-1235.0,128.8,
-2.8,-1.0,-1123.8,143.8,
-3.0,2.8,-1006.3,171.3,
-2.5,5.8,-893.8,156.3,
-2.9,5.9,-775.0,140.0,
-3.8,5.4,-618.8,115.0,
-3.5,10.0,-418.8,91.3,
-2.5,19.8,-161.3,97.5,
-2.1,29.8,60.0,115.0,
-2.3,35.1,230.0,108.8,
-2.3,35.4,347.5,72.5,
-2.6,34.0,512.5,28.8,
-3.6,34.0,717.5,7.5,
-4.5,36.8,890.0,8.8,
-3.5,42.3,1006.3,3.8,
-1.4,45.1,1138.8,-20.0,
-0.3,38.8,1382.5,-23.8,
-0.5,27.3,1686.3,-36.3,
-1.9,20.8,1945.0,-37.5,
-3.6,20.5,2072.5,-41.3,
-4.8,20.4,2080.0,-50.0,
-4.9,17.5,2056.3,-65.0,
-4.5,14.3,2046.3,-75.0,
-4.0,12.9,2068.8,-70.0,
-2.4,11.4,2142.5,25.0,
0.8,7.8,2251.3,191.3,
3.5,4.5,2383.8,432.5,
4.1,3.3,2398.8,675.0,
2.3,3.0,2325.0,820.0,
-1.1,4.5,2346.3,793.8,
-3.6,8.4,2635.0,370.0,
-3.5,11.6,3121.3,-332.5,
-2.1,10.6,3567.5,-866.3,
-1.6,5.8,3906.3,-1078.8,
-1.3,0.4,4087.5,-995.0,
0.6,-2.5,4086.3,-802.5,
3.1,-1.5,3790.0,-570.0,
4.0,1.4,3218.8,-288.8,
2.1,1.5,2466.3,-96.3,
-1.5,-4.3,1581.3,-27.5,
-3.9,-14.1,600.0,-16.3,
-3.6,-23.8,-442.5,-7.5,
-2.1,-31.4,-1476.3,-7.5,
-1.5,-37.5,-2488.8,-32.5,
-1.1,-42.9,-3420.0,-6.3,
0.3,-47.0,-4215.0,18.8,
1.1,-50.4,-4856.3,45.0,
-0.1,-57.6,-4965.0,76.3,
