"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
14.6,22.5,-6.3,111.3,
16.5,26.6,0.0,117.5,
21.8,33.6,6.3,138.8,
25.4,34.0,3.8,148.8,
22.8,26.4,-1.3,145.0,
17.3,20.0,1.3,165.0,
13.8,20.5,3.8,186.3,
10.5,21.4,-7.5,183.8,
3.3,14.3,-2.5,185.0,
-5.9,3.9,-5.0,180.0,
-10.4,1.3,2.5,172.5,
-9.8,6.5,7.5,162.5,
-8.8,11.0,6.3,152.5,
-8.9,10.8,10.0,123.8,
-8.8,9.4,8.8,63.8,
-6.4,11.3,13.8,42.5,
-0.5,15.5,26.3,7.5,
7.5,17.8,31.3,-26.3,
14.1,16.8,30.0,-58.8,
16.6,13.3,25.0,-102.5,
14.6,7.1,20.0,-140.0,
9.9,0.9,18.8,-167.5,
4.8,-2.9,17.5,-170.0,
1.8,-4.6,18.8,-202.5,
1.8,-6.3,12.5,-230.0,
2.6,-7.9,7.5,-232.5,
2.5,-7.4,8.8,-221.3,
0.5,-4.5,5.0,-218.8,
-3.9,-1.3,-1.3,-221.3,
-10.8,0.1,-10.0,-218.8,
-18.8,-2.4,-21.3,-213.8,
-24.8,-8.0,-22.5,-197.5,
-27.5,-10.9,-20.0,-183.8,
-28.4,-6.6,-16.3,-168.8,
-29.1,0.4,-25.0,-148.8,
-30.1,3.8,-23.8,-133.8,
-31.3,4.0,-23.8,-131.3,
-31.6,5.1,-25.0,-128.8,
-30.8,7.1,-21.3,-122.5,
-29.5,6.1,-30.0,-105.0,
-28.8,1.6,-32.5,-91.3,
-29.4,-3.9,-26.3,-51.3,
-31.6,-10.1,-40.0,-37.5,
-33.6,-17.6,-32.5,-32.5,
-33.5,-25.5,-38.8,-26.3,
-31.9,-32.8,-36.3,-32.5,
-30.3,-36.4,-36.3,-25.0,
-28.9,-32.9,-38.8,-25.0,
-27.5,-25.4,-32.5,-30.0,
-24.6,-21.3,-30.0,-27.5,
-19.0,-21.4,-26.3,-35.0,
-11.6,-20.5,-23.8,-30.0,
-5.8,-16.3,-30.0,-2.5,
-2.9,-10.1,-12.5,3.8,
-0.6,-4.9,-12.5,5.0,
2.1,-1.3,-11.3,8.8,
3.9,2.6,-6.3,-11.3,
3.3,7.3,-8.8,-22.5,
1.5,11.1,-3.8,-33.8,
0.3,14.8,-5.0,-21.3,
-0.4,18.4,3.8,-15.0,
-1.4,19.4,10.0,-22.5,
-1.6,18.5,8.8,-45.0,
0.5,19.8,18.8,-45.0,
4.6,23.6,12.5,-51.3,
9.5,26.3,15.0,-22.5,
13.5,25.6,22.5,-6.3,
15.1,23.3,18.8,-7.5,
15.4,22.6,28.8,-20.0,
17.1,24.1,36.3,-25.0,
22.1,24.3,31.3,-11.3,
28.3,20.9,31.3,-5.0,
31.4,15.8,31.3,-5.0,
28.9,11.4,23.8,-17.5,
21.4,9.0,20.0,-16.3,
12.4,6.9,22.5,-12.5,
4.4,1.8,22.5,-6.3,
-1.3,-4.9,25.0,-7.5,
-3.8,-8.1,21.3,6.3,
-4.5,-6.4,17.5,22.5,
-5.6,-2.4,22.5,38.8,
-7.3,-1.3,20.0,46.3,
-9.1,-6.1,17.5,33.8,
-11.3,-13.9,11.3,41.3,
-13.0,-17.4,8.8,42.5,
-13.1,-14.9,0.0,53.8,
-11.0,-11.5,-3.8,42.5,
-6.6,-9.0,-2.5,28.8,
-1.8,-5.0,1.3,38.8,
-0.6,-1.6,-12.5,50.0,
-4.0,-2.8,-10.0,47.5,
-7.4,-6.8,-13.8,45.0,
-7.3,-10.3,-12.5,46.3,
-4.1,-11.6,-11.3,46.3,
0.8,-11.3,-18.8,47.5,
5.0,-9.9,-12.5,53.8,
6.8,-8.8,-18.8,58.8,
6.9,-8.1,-10.0,56.3,
7.0,-7.0,-6.3,66.3,
7.3,-7.4,-2.5,66.3,
7.3,-11.9,10.0,51.3,
6.6,-17.6,3.8,28.8,
7.4,-19.1,2.5,21.3,
11.8,-13.6,3.8,3.8,
17.1,-4.0,6.3,-12.5,
19.8,4.4,12.5,-15.0,
19.5,9.5,10.0,-3.8,
16.4,11.9,16.3,-10.0,
11.1,10.8,18.8,-26.3,
7.4,6.0,18.8,-36.3,
5.8,-0.5,22.5,-43.8,
4.6,-7.1,23.8,-53.8,
4.4,-11.4,20.0,-81.3,
6.8,-9.4,12.5,-70.0,
11.0,-1.8,7.5,-58.8,
14.1,6.4,7.5,-65.0,
15.8,11.8,0.0,-60.0,
17.5,14.5,0.0,-52.5,
18.8,15.1,-8.8,-43.8,
18.3,13.6,-11.3,-30.0,
15.8,9.1,-18.8,-31.3,
11.3,3.3,-21.3,-35.0,
4.4,0.8,-23.8,-18.8,
-2.6,1.4,-21.3,31.3,
-6.5,0.9,-22.5,168.8,
-7.3,-0.4,-18.8,381.3,
-8.0,0.1,-22.5,628.8,
-10.5,4.1,-22.5,858.8,
-12.9,14.9,-13.8,982.5,
-13.3,31.6,-8.8,753.8,
-12.8,44.6,-12.5,113.8,
-12.0,43.5,-21.3,-533.8,
-9.3,29.6,-11.3,-956.3,
-4.3,15.3,-21.3,-1071.3,
-0.9,6.3,-20.0,-982.5,
-1.5,-0.9,-33.8,-760.0,
-3.9,-7.9,-47.5,-487.5,
-5.0,-11.9,-43.8,-273.8,
-4.4,-10.1,-50.0,-195.0,
-4.8,-5.5,-57.5,-177.5,
-7.8,-2.3,-52.5,-137.5,
-10.5,-0.3,-46.3,-108.8,
-10.8,0.8,-41.3,-80.0,
-10.5,0.0,-32.5,-50.0,
-11.3,-0.6,-13.8,-42.5,
-11.9,0.9,-15.0,-13.8,
-10.8,4.1,-10.0,-1.3,
-8.1,7.8,-8.8,13.8,
-6.5,10.4,-20.0,17.5,
-7.4,9.0,-23.8,17.5,
-8.9,1.1,-18.8,25.0,
-8.3,-11.1,-18.8,13.8,
-7.0,-22.8,-2.5,6.3,
-7.9,-29.9,5.0,10.0,
-9.0,-32.1,11.3,20.0,
-8.6,-31.1,31.3,32.5,
-8.1,-28.0,38.8,45.0,
-8.4,-26.4,32.5,66.3,
-8.3,-28.4,38.8,81.3,
-6.6,-28.6,28.8,87.5,
-3.1,-21.4,28.8,91.3,
0.4,-9.1,31.3,107.5,
1.9,1.3,31.3,116.3,
1.3,6.9,27.5,135.0,
-1.4,9.1,27.5,147.5,
-5.3,8.9,18.8,151.3,
-9.1,5.8,27.5,151.3,
-12.3,0.9,15.0,165.0,
-13.9,-3.6,12.5,170.0,
-13.3,-7.0,8.8,176.3,
-11.8,-9.0,0.0,167.5,
-11.5,-8.8,-6.3,151.3,
-13.3,-7.8,-15.0,148.8,
-15.0,-7.3,-15.0,168.8,
-14.6,-5.9,-18.8,190.0,
-13.9,-4.4,-18.8,202.5,
-15.0,-4.3,-23.8,197.5,
-18.3,-4.4,-26.3,190.0,
-21.9,-3.8,-35.0,171.3,
-23.9,-3.0,-32.5,142.5,
-23.9,-3.3,-33.8,127.5,
-22.4,-3.1,-36.3,91.3,
-19.3,2.0,-45.0,55.0,
-14.4,14.3,-45.0,5.0,
-8.9,26.4,-51.3,-30.0,
-4.0,28.3,-55.0,-75.0,
-2.1,18.1,-63.8,-103.8,
-5.0,3.8,-73.8,-145.0,
-10.8,-4.6,-77.5,-163.8,
-16.5,-4.6,-76.3,-177.5,
-20.0,-1.5,-60.0,-186.3,
-18.3,2.4,-51.3,-171.3,
-11.6,7.1,-41.3,-160.0,
-5.0,11.4,-30.0,-166.3,
-0.4,18.6,-33.8,-168.8,
5.3,33.0,-23.8,-155.0,
13.5,46.9,-15.0,-140.0,
21.8,49.1,1.3,-148.8,
27.0,39.6,16.3,-163.8,
29.4,27.9,26.3,-157.5,
30.6,21.8,30.0,-116.3,
31.0,21.3,35.0,-93.8,
30.9,22.3,38.8,-82.5,
31.6,22.4,31.3,-77.5,
32.9,20.1,27.5,-78.8,
33.8,16.9,25.0,-87.5,
34.1,18.8,8.8,-95.0,
33.6,28.5,-2.5,-103.8,
32.3,39.5,-2.5,-107.5,
30.1,41.3,-2.5,-110.0,
27.1,31.5,-1.3,-108.8,
23.4,17.8,-1.3,-107.5,
18.1,8.0,7.5,-111.3,
12.1,4.5,16.3,-105.0,
8.6,3.9,38.8,-96.3,
8.8,2.4,47.5,-93.8,
10.1,-1.1,57.5,-97.5,
10.9,-7.5,58.8,-98.8,
12.4,-15.3,62.5,-82.5,
16.5,-21.0,71.3,-75.0,
21.1,-23.9,68.8,-82.5,
22.8,-24.1,62.5,-80.0,
21.5,-21.5,68.8,-60.0,
19.6,-18.0,75.0,-63.8,
17.3,-18.3,63.8,-58.8,
13.8,-22.9,66.3,-62.5,
10.5,-25.0,56.3,-58.8,
7.5,-19.8,57.5,-47.5,
3.9,-9.9,48.8,-40.0,
0.9,-1.4,42.5,-33.8,
-0.5,1.6,41.3,-28.8,
-0.9,-2.9,37.5,-48.8,
