"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
49.6,300.4,-713.8,105.0,
40.6,299.9,-585.0,-3.8,
25.5,283.5,-448.8,-41.3,
15.0,258.1,-322.5,17.5,
2.9,232.9,-213.8,168.8,
-29.9,205.6,-120.0,211.3,
-78.4,171.4,-26.3,127.5,
-116.3,128.3,40.0,123.8,
-128.5,74.9,60.0,86.3,
-128.1,15.8,62.5,118.8,
-137.9,-38.3,36.3,203.8,
-157.3,-83.9,28.8,203.8,
-166.0,-128.6,-12.5,200.0,
-150.9,-180.5,-55.0,205.0,
-135.3,-242.8,-112.5,282.5,
-121.8,-314.0,-186.3,461.3,
-105.3,-386.0,-256.3,507.5,
-83.8,-443.0,-320.0,506.3,
-56.4,-474.8,-352.5,528.8,
-25.3,-483.9,-332.5,583.8,
7.0,-479.6,-285.0,546.3,
34.0,-469.6,-191.3,493.8,
50.5,-456.0,-75.0,556.3,
60.6,-438.5,43.8,598.8,
67.8,-418.5,132.5,438.8,
69.1,-399.0,215.0,290.0,
59.9,-389.9,262.5,262.5,
38.8,-401.0,288.8,291.3,
11.8,-426.6,270.0,360.0,
-12.5,-453.0,243.8,382.5,
-24.1,-474.9,208.8,302.5,
-24.6,-490.9,181.3,263.8,
-28.0,-497.8,147.5,327.5,
-38.0,-496.8,141.3,292.5,
-43.0,-499.4,162.5,243.8,
-28.5,-511.0,185.0,238.8,
3.0,-512.0,203.8,250.0,
33.6,-503.9,201.3,280.0,
53.8,-484.1,196.3,290.0,
63.1,-469.8,193.8,240.0,
65.6,-454.6,177.5,161.3,
65.1,-421.3,163.8,136.3,
60.8,-373.1,136.3,165.0,
52.9,-327.6,95.0,165.0,
45.0,-281.3,35.0,155.0,
37.0,-227.3,-21.3,65.0,
20.4,-179.4,-82.5,-55.0,
-11.0,-151.5,-137.5,-87.5,
-51.1,-143.1,-172.5,-25.0,
-93.3,-145.9,-218.8,-1.3,
-136.6,-159.4,-237.5,20.0,
-179.1,-191.9,-235.0,88.8,
-215.1,-241.5,-228.8,130.0,
-245.0,-293.3,-218.8,73.8,
-272.4,-332.5,-202.5,55.0,
-286.3,-355.4,-190.0,126.3,
-271.4,-368.6,-180.0,233.8,
-232.9,-377.5,-166.3,390.0,
-184.5,-377.6,-152.5,365.0,
-133.3,-361.8,-151.3,306.3,
-82.5,-330.8,-161.3,396.3,
-37.6,-295.9,-176.3,446.3,
-7.0,-267.1,-186.3,387.5,
12.0,-245.1,-195.0,363.8,
28.9,-222.5,-181.3,423.8,
37.3,-190.9,-171.3,450.0,
21.8,-151.9,-152.5,473.8,
-19.1,-111.4,-137.5,357.5,
-76.0,-71.1,-127.5,273.8,
-135.4,-36.6,-136.3,315.0,
-179.8,-11.8,-125.0,265.0,
-197.8,11.8,-145.0,253.8,
-190.9,45.1,-191.3,282.5,
-171.0,89.1,-241.3,241.3,
-158.4,129.4,-273.8,182.5,
-159.5,147.3,-262.5,83.8,
-153.8,143.5,-230.0,88.8,
-120.5,145.5,-128.8,336.3,
-60.8,176.1,102.5,492.5,
2.6,227.5,297.5,422.5,
41.6,274.3,321.3,260.0,
42.5,296.8,277.5,155.0,
12.3,294.0,270.0,165.0,
-30.9,281.3,315.0,256.3,
-73.1,273.5,371.3,217.5,
-105.5,267.0,418.8,161.3,
-121.5,247.9,492.5,105.0,
-114.6,220.4,543.8,13.8,
-80.0,211.1,531.3,-23.8,
-23.1,244.6,488.8,-27.5,
41.5,314.9,466.3,-5.0,
98.3,391.8,452.5,-98.8,
139.1,454.3,411.3,-142.5,
166.3,499.4,388.8,-95.0,
182.9,511.9,392.5,-153.8,
190.0,511.9,407.5,-92.5,
191.6,511.6,446.3,-55.0,
193.1,511.9,512.5,-143.8,
187.9,511.9,585.0,-173.8,
161.1,500.4,675.0,-145.0,
111.9,484.9,767.5,-173.8,
52.0,467.9,846.3,-152.5,
-8.5,444.9,865.0,-66.3,
-69.8,405.3,811.3,-73.8,
-138.6,348.5,723.8,-126.3,
-212.3,280.4,632.5,-220.0,
-273.8,207.8,506.3,-202.5,
-306.8,145.8,392.5,-85.0,
-304.3,98.6,251.3,-53.8,
-271.9,49.5,112.5,-65.0,
-225.1,-3.9,8.8,-87.5,
-177.8,-41.1,-51.3,-158.8,
-139.3,-46.6,-75.0,-195.0,
-112.9,-25.1,-61.3,-216.3,
-87.4,7.5,-28.8,-165.0,
-51.0,42.8,43.8,-138.8,
-11.3,80.0,128.8,-113.8,
18.9,119.9,186.3,46.3,
38.8,161.8,243.8,110.0,
41.8,203.3,303.8,61.3,
11.5,236.6,330.0,147.5,
-52.3,243.4,357.5,236.3,
-132.3,208.9,366.3,406.3,
-211.4,140.4,322.5,545.0,
-280.3,62.8,276.3,493.8,
-342.4,0.6,195.0,377.5,
-403.5,-42.3,98.8,11.3,
-458.9,-81.3,56.3,-372.5,
-494.6,-122.9,28.8,-536.3,
-505.6,-160.1,2.5,-648.8,
-502.3,-185.0,65.0,-535.0,
-486.0,-188.8,85.0,-360.0,
-447.1,-173.3,72.5,-237.5,
-376.5,-155.1,52.5,-166.3,
-279.3,-143.9,16.3,-105.0,
-173.0,-130.4,33.8,-28.8,
-69.1,-100.5,28.8,36.3,
14.4,-52.8,-26.3,31.3,
56.3,0.1,-71.3,-42.5,
69.8,49.0,-91.3,-107.5,
89.0,97.1,-123.8,-71.3,
118.5,147.5,-133.8,107.5,
137.4,197.0,-145.0,118.8,
136.4,241.1,-161.3,-2.5,
125.0,280.8,-193.8,-36.3,
114.5,315.9,-222.5,-1.3,
104.5,340.6,-227.5,-6.3,
92.0,352.6,-197.5,-158.8,
89.9,349.9,-172.5,-251.3,
108.4,329.1,-136.3,-167.5,
132.0,301.8,-117.5,-77.5,
153.0,286.9,-97.5,-143.8,
185.8,291.9,-62.5,-188.8,
233.1,305.3,-2.5,-186.3,
278.9,306.5,56.3,-171.3,
308.0,285.5,88.8,-160.0,
319.0,246.6,105.0,-178.8,
317.3,200.6,91.3,-143.8,
300.1,161.0,50.0,-150.0,
264.1,137.0,-2.5,-86.3,
217.6,124.0,-71.3,22.5,
171.4,111.0,-118.8,7.5,
124.6,95.8,-150.0,28.8,
78.4,81.0,-230.0,36.3,
47.3,64.6,-322.5,3.8,
34.4,47.0,-406.3,-5.0,
28.9,36.0,-461.3,-3.8,
33.8,34.5,-503.8,-51.3,
54.9,32.0,-567.5,-91.3,
87.9,21.8,-620.0,-7.5,
126.5,12.4,-663.8,50.0,
166.4,12.1,-692.5,80.0,
207.6,16.5,-711.3,-13.8,
246.1,12.9,-700.0,-142.5,
271.1,-2.4,-700.0,-112.5,
279.6,-21.9,-696.3,35.0,
273.0,-42.9,-728.8,106.3,
252.0,-66.6,-755.0,121.3,
222.4,-91.0,-801.3,-8.8,
195.3,-111.8,-826.3,-182.5,
170.4,-126.1,-851.3,-187.5,
133.8,-134.4,-871.3,-145.0,
85.6,-137.8,-885.0,-76.3,
40.9,-138.0,-903.8,-31.3,
12.1,-140.0,-906.3,-53.8,
4.0,-144.9,-927.5,-125.0,
13.6,-146.9,-922.5,-132.5,
34.1,-144.8,-912.5,-167.5,
54.9,-142.5,-901.3,-57.5,
71.3,-137.8,-886.3,-12.5,
91.9,-129.1,-868.8,-125.0,
125.3,-122.9,-862.5,-96.3,
169.3,-119.6,-863.8,-78.8,
214.1,-113.5,-877.5,-63.8,
250.9,-101.8,-871.3,-92.5,
277.0,-86.4,-848.8,-131.3,
291.0,-75.1,-822.5,-102.5,
285.5,-71.3,-778.8,-15.0,
256.5,-71.4,-721.3,38.8,
208.1,-79.4,-657.5,-55.0,
145.4,-95.6,-578.8,-46.3,
69.8,-106.5,-540.0,11.3,
-14.9,-100.8,-536.3,-2.5,
-88.3,-83.0,-523.8,-65.0,
-126.8,-67.9,-538.8,-62.5,
-131.4,-61.4,-543.8,0.0,
-116.0,-56.9,-560.0,-36.3,
-85.8,-50.5,-557.5,-82.5,
-39.1,-40.5,-528.8,-86.3,
20.1,-23.8,-483.8,-28.8,
86.5,-2.3,-412.5,-12.5,
163.0,16.6,-261.3,-50.0,
245.4,25.8,-130.0,-92.5,
316.1,20.8,-103.8,-91.3,
362.9,5.3,-147.5,-115.0,
384.4,-10.4,-168.8,-177.5,
388.5,-20.9,-137.5,-156.3,
381.0,-29.6,-61.3,-48.8,
353.8,-43.1,5.0,37.5,
299.6,-64.0,43.8,-5.0,
221.8,-83.9,81.3,-70.0,
125.1,-96.3,115.0,-78.8,
21.4,-116.0,175.0,51.3,
-75.8,-153.3,270.0,185.0,
-162.5,-193.6,366.3,190.0,
-230.5,-223.9,443.8,155.0,
-264.4,-241.4,506.3,106.3,
-258.0,-248.9,565.0,63.8,
-216.8,-251.6,593.8,48.8,
-157.9,-246.1,628.8,56.3,
-98.1,-229.4,628.8,95.0,
-40.1,-212.5,595.0,38.8,
17.0,-204.4,561.3,65.0,
64.0,-198.1,531.3,101.3,
87.8,-184.9,500.0,161.3,
90.4,-167.8,471.3,132.5,
84.5,-153.8,446.3,110.0,
74.0,-144.1,401.3,171.3,
55.5,-139.5,363.8,177.5,
27.0,-139.5,311.3,156.3,
-8.8,-139.4,273.8,103.8,
-47.5,-132.9,256.3,-53.8,
-92.9,-123.9,277.5,-220.0,
-149.8,-128.6,313.8,-37.5,
-205.5,-146.1,327.5,247.5,
-238.4,-150.4,337.5,311.3,
-244.9,-129.8,343.8,226.3,
-246.1,-102.6,373.8,98.8,
-260.3,-87.0,377.5,70.0,
-274.3,-85.6,371.3,203.8,
-266.6,-95.5,350.0,227.5,
-241.6,-108.3,321.3,282.5,
-216.3,-110.4,301.3,366.3,
-191.6,-97.1,272.5,350.0,
-160.5,-78.0,323.8,301.3,
-125.6,-60.8,495.0,222.5,
-93.1,-36.4,743.8,123.8,
-64.8,6.6,947.5,57.5,
-43.9,55.4,1076.3,70.0,
-35.6,84.8,1125.0,107.5,
-41.5,95.0,1080.0,141.3,
-55.9,99.0,966.3,120.0,
-77.8,98.0,777.5,66.3,
-114.5,90.1,550.0,-5.0,
-167.1,74.3,342.5,107.5,
-233.8,47.6,182.5,152.5,
-311.6,10.6,105.0,181.3,
-386.0,-30.9,101.3,98.8,
-434.3,-67.3,153.8,33.8,
-444.4,-95.6,236.3,25.0,
-431.4,-124.8,337.5,101.3,
-422.1,-155.6,443.8,166.3,
-424.5,-179.1,516.3,157.5,
-426.6,-194.4,553.8,86.3,
-413.5,-205.4,541.3,81.3,
-383.5,-208.6,501.3,240.0,
-349.8,-202.6,428.8,468.8,
-323.4,-195.4,350.0,502.5,
-307.8,-187.0,275.0,487.5,
-301.0,-172.6,201.3,423.8,
-295.5,-155.0,142.5,63.8,
-288.9,-135.6,111.3,-227.5,
-288.5,-114.9,113.8,-462.5,
-289.0,-96.0,120.0,-751.3,
-272.1,-82.1,123.8,-820.0,
-236.4,-74.1,92.5,-655.0,
-196.0,-63.8,56.3,-483.8,
-158.4,-42.0,-7.5,-388.8,
-121.9,-14.1,-88.8,-442.5,
-87.3,4.6,-183.8,-398.8,
-58.6,4.5,-285.0,-271.3,
-37.5,-6.6,-358.8,-315.0,
-21.3,-10.3,-411.3,-332.5,
-6.3,-0.6,-426.3,-262.5,
6.1,7.8,-432.5,-291.3,
10.5,2.1,-413.8,-371.3,
3.8,-12.4,-415.0,-342.5,
-8.1,-26.6,-405.0,-160.0,
-17.3,-38.4,-352.5,-47.5,
-27.8,-43.9,-317.5,-133.8,
-44.6,-37.4,-336.3,-213.8,
-63.3,-19.8,-380.0,-220.0,
-75.1,-3.0,-432.5,-177.5,
-77.9,0.6,-480.0,-143.8,
-77.0,-3.6,-522.5,-31.3,
-73.8,-5.1,-563.8,-28.8,
-64.8,-5.1,-630.0,-111.3,
-56.0,-3.4,-696.3,42.5,
-54.3,1.6,-773.8,143.8,
-52.4,2.5,-808.8,175.0,
-39.1,-3.1,-797.5,131.3,
-13.4,-6.8,-745.0,111.3,
11.0,-1.5,-716.3,156.3,
18.4,5.9,-670.0,221.3,
9.5,3.5,-627.5,257.5,
-3.1,-2.0,-563.8,268.8,
-8.4,5.1,-463.8,223.8,
-7.1,25.4,-350.0,157.5,
-6.8,49.6,-280.0,85.0,
-10.3,75.6,-231.3,146.3,
-15.9,104.0,-181.3,156.3,
-15.1,131.3,-138.8,106.3,
1.6,154.3,-123.8,142.5,
33.1,176.0,-122.5,217.5,
76.4,199.3,-133.8,213.8,
133.9,215.0,-140.0,326.3,
199.9,219.3,-123.8,392.5,
263.1,222.1,-107.5,368.8,
320.3,230.6,-83.8,367.5,
367.5,239.3,-30.0,362.5,
396.5,231.9,31.3,367.5,
398.3,202.4,90.0,337.5,
365.9,169.8,128.8,353.8,
302.5,156.5,155.0,302.5,
218.6,161.6,167.5,311.3,
126.0,165.4,165.0,316.3,
42.5,156.4,141.3,273.8,
-19.3,142.1,108.8,318.8,
-58.8,130.0,67.5,300.0,
-71.0,117.5,35.0,237.5,
-49.0,103.3,-3.8,228.8,
-4.8,93.4,-33.8,166.3,
40.8,93.6,-72.5,130.0,
81.1,100.0,-117.5,158.8,
121.1,107.5,-157.5,198.8,
165.5,118.6,-187.5,143.8,
215.6,134.0,-190.0,76.3,
265.9,150.3,-170.0,118.8,
308.9,164.5,-133.8,158.8,
344.1,171.8,-121.3,106.3,
378.6,171.9,-137.5,-63.8,
416.1,172.8,-183.8,-151.3,
446.6,173.1,-246.3,-168.8,
442.1,162.0,-330.0,-168.8,
376.3,136.6,-397.5,-46.3,
256.4,110.3,-456.3,112.5,
109.8,97.5,-495.0,86.3,
-52.3,93.4,-513.8,-52.5,
-214.1,78.6,-507.5,-153.8,
-334.3,50.0,-480.0,-118.8,
-385.0,22.4,-418.8,-8.8,
-385.5,3.1,-391.3,46.3,
-371.0,-13.4,-428.8,61.3,
-348.1,-30.1,-488.8,91.3,
-299.8,-43.3,-568.8,68.8,
-225.8,-46.8,-633.8,73.8,
-148.1,-38.5,-655.0,96.3,
-77.8,-26.9,-643.8,75.0,
-6.9,-17.3,-600.0,-40.0,
66.6,-3.8,-520.0,-1.3,
132.3,17.1,-432.5,68.8,
183.9,41.0,-313.8,58.8,
221.3,60.0,-178.8,15.0,
243.9,69.6,-41.3,-75.0,
250.8,71.3,85.0,-122.5,
241.1,64.6,213.8,-77.5,
213.0,50.8,320.0,-65.0,
157.0,36.4,426.3,16.3,
64.3,20.4,498.8,1.3,
