"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-105.6,-24.3,-15.0,-646.3,
-111.9,-11.6,-5.0,-478.8,
-111.8,-1.4,-1.3,-306.3,
-106.6,4.4,2.5,-206.3,
-100.5,7.3,-12.5,-132.5,
-94.9,8.8,-11.3,-33.8,
-91.1,8.1,1.3,-17.5,
-91.1,4.5,6.3,-33.8,
-92.5,-1.8,0.0,-21.3,
-90.9,-9.1,-1.3,6.3,
-85.4,-16.9,-7.5,-12.5,
-78.6,-25.9,-23.8,-3.8,
-73.3,-34.8,-26.3,21.3,
-69.4,-37.3,-18.8,32.5,
-64.4,-29.6,-28.8,43.8,
-49.3,-17.4,-33.8,63.8,
-43.0,-7.3,-37.5,88.8,
-38.0,-0.8,-26.3,82.5,
-33.9,2.9,-33.8,86.3,
-30.9,4.0,-23.8,86.3,
-27.1,3.8,-16.3,63.8,
-21.0,3.3,-23.8,77.5,
-12.9,2.6,-30.0,96.3,
-3.9,2.9,-38.8,100.0,
4.8,4.9,-45.0,106.3,
11.1,7.3,-43.8,115.0,
15.6,9.6,-35.0,123.8,
20.0,13.4,-38.8,137.5,
24.4,18.6,-37.5,148.8,
28.6,25.6,-31.3,153.8,
33.1,35.3,-27.5,175.0,
37.1,46.5,-23.8,181.3,
39.3,56.8,-30.0,210.0,
40.9,65.0,-33.8,210.0,
42.9,71.1,-35.0,213.8,
43.6,72.8,-35.0,212.5,
43.4,70.1,-20.0,231.3,
44.4,67.1,-23.8,260.0,
47.0,63.1,-33.8,273.8,
49.4,55.3,-28.8,273.8,
49.9,45.0,-28.8,263.8,
48.4,35.9,-36.3,253.8,
45.0,28.5,-40.0,248.8,
40.0,21.8,-30.0,246.3,
33.5,15.4,-28.8,230.0,
26.9,9.8,-37.5,216.3,
22.5,4.5,-27.5,187.5,
20.4,-0.3,-27.5,165.0,
18.0,-3.1,-32.5,117.5,
14.8,-4.0,-21.3,81.3,
13.3,-4.5,-22.5,45.0,
14.8,-5.3,-17.5,-12.5,
18.1,-6.0,-13.8,-55.0,
21.6,-6.8,1.3,-87.5,
24.1,-8.9,2.5,-108.8,
26.4,-12.9,2.5,-146.3,
29.8,-17.1,8.8,-162.5,
34.0,-19.5,25.0,-167.5,
36.8,-19.3,17.5,-163.8,
35.8,-18.5,28.8,-170.0,
32.0,-18.6,30.0,-170.0,
29.1,-19.6,28.8,-151.3,
29.3,-21.6,27.5,-113.8,
31.4,-23.9,28.8,-100.0,
33.4,-25.0,21.3,-85.0,
33.6,-26.4,13.8,-80.0,
33.0,-27.9,35.0,-73.8,
34.0,-27.6,36.3,-38.8,
35.9,-27.8,22.5,-40.0,
35.5,-32.0,20.0,-52.5,
32.5,-39.6,27.5,-72.5,
28.4,-48.3,21.3,-71.3,
24.0,-56.3,28.8,-66.3,
19.9,-62.6,30.0,-33.8,
16.8,-66.9,28.8,-20.0,
15.0,-68.1,7.5,-28.8,
15.0,-65.5,5.0,-47.5,
16.6,-59.0,-5.0,-45.0,
19.0,-50.4,-16.3,-50.0,
20.6,-43.3,-17.5,-76.3,
20.9,-38.0,-3.8,-100.0,
20.8,-32.0,-12.5,-105.0,
20.3,-25.5,-18.8,-140.0,
18.5,-18.9,-8.8,-166.3,
16.9,-12.8,-12.5,-137.5,
16.4,-10.6,-21.3,-81.3,
17.0,-13.9,-12.5,-67.5,
19.3,-19.0,-10.0,-65.0,
23.3,-23.3,-7.5,-65.0,
26.5,-25.6,8.8,-38.8,
26.4,-26.3,8.8,0.0,
22.8,-25.6,15.0,37.5,
17.9,-24.4,15.0,80.0,
13.9,-24.5,6.3,161.3,
12.0,-28.4,-3.8,250.0,
11.9,-33.9,-11.3,338.8,
11.8,-35.0,0.0,511.3,
11.4,-29.0,7.5,740.0,
11.3,-19.8,5.0,996.3,
12.0,-12.3,11.3,1277.5,
14.3,-7.6,3.8,1531.3,
17.6,-5.9,-1.3,1535.0,
21.6,-7.3,7.5,1311.3,
27.3,-9.5,13.8,1023.8,
34.6,-10.3,7.5,788.8,
41.6,-9.6,-6.3,617.5,
46.8,-8.8,-13.8,316.3,
49.5,-8.5,-17.5,-56.3,
49.0,-9.9,-21.3,-330.0,
45.1,-11.8,-8.8,-496.3,
40.0,-11.0,-10.0,-566.3,
36.3,-8.3,-7.5,-593.8,
33.6,-8.1,-20.0,-680.0,
30.6,-10.9,-7.5,-892.5,
27.8,-11.4,-7.5,-1065.0,
25.1,-9.3,-10.0,-1146.3,
21.1,-7.6,10.0,-1123.8,
16.9,-4.4,17.5,-1086.3,
15.1,2.4,13.8,-1043.8,
16.0,9.4,8.8,-947.5,
17.9,15.0,10.0,-813.8,
19.4,20.3,12.5,-707.5,
20.1,25.1,10.0,-652.5,
21.6,28.3,23.8,-632.5,
24.6,28.0,11.3,-603.8,
26.9,25.4,2.5,-586.3,
26.3,23.3,-3.8,-557.5,
23.4,24.0,5.0,-532.5,
19.9,26.9,1.3,-516.3,
17.3,29.8,-2.5,-508.8,
16.0,32.1,0.0,-501.3,
15.8,35.8,-8.8,-520.0,
16.0,41.4,-8.8,-533.8,
17.4,47.9,-5.0,-542.5,
20.6,53.8,-7.5,-563.8,
26.4,58.5,-15.0,-572.5,
32.8,62.3,-12.5,-573.8,
37.1,63.1,2.5,-577.5,
38.8,60.1,-2.5,-590.0,
38.8,56.4,10.0,-597.5,
38.1,54.6,-1.3,-570.0,
37.4,52.8,-5.0,-542.5,
36.4,47.5,-8.8,-521.3,
35.9,40.8,-6.3,-486.3,
36.5,36.8,-6.3,-430.0,
37.5,35.8,-17.5,-376.3,
38.6,36.4,-21.3,-328.8,
41.8,39.8,-18.8,-302.5,
46.3,45.8,-31.3,-243.8,
48.1,50.8,-21.3,-183.8,
45.4,53.5,-8.8,-106.3,
40.5,54.6,-13.8,2.5,
35.5,52.8,-20.0,126.3,
29.9,46.8,-17.5,216.3,
23.8,38.5,-11.3,292.5,
18.4,30.1,-16.3,371.3,
14.8,22.6,-7.5,427.5,
13.1,16.1,-7.5,440.0,
12.1,8.9,-13.8,447.5,
10.8,-0.8,-21.3,473.8,
9.8,-10.0,-10.0,493.8,
9.8,-15.1,-16.3,507.5,
10.1,-16.4,-22.5,506.3,
10.5,-14.9,-15.0,513.8,
11.9,-11.3,-26.3,535.0,
14.0,-9.0,-33.8,531.3,
15.0,-10.4,-35.0,513.8,
13.4,-13.5,-42.5,502.5,
9.8,-16.8,-53.8,486.3,
5.8,-21.4,-40.0,440.0,
2.6,-28.0,-45.0,401.3,
0.1,-35.5,-47.5,378.8,
-2.4,-42.3,-36.3,355.0,
-4.6,-46.0,-23.8,340.0,
-6.9,-45.8,-18.8,320.0,
-9.8,-42.0,-11.3,287.5,
-13.3,-36.8,-2.5,277.5,
-16.8,-33.5,-12.5,267.5,
-21.3,-34.4,-25.0,238.8,
-27.3,-36.6,-21.3,210.0,
-33.3,-37.0,-20.0,216.3,
-36.9,-36.3,-31.3,235.0,
-37.9,-36.6,-30.0,221.3,
-37.9,-38.5,-18.8,185.0,
-38.1,-41.5,-21.3,161.3,
-39.4,-45.5,-30.0,143.8,
-42.4,-48.4,-25.0,155.0,
-46.3,-48.4,-27.5,135.0,
-50.1,-47.3,-27.5,125.0,
-53.1,-47.6,-23.8,120.0,
-54.1,-49.6,-22.5,107.5,
-53.4,-53.0,-26.3,100.0,
-52.1,-57.8,-25.0,93.8,
-50.4,-60.9,-10.0,81.3,
-47.9,-58.5,-15.0,71.3,
-45.6,-52.4,-15.0,68.8,
-44.9,-47.0,-13.8,80.0,
-45.1,-42.9,-12.5,78.8,
-46.1,-40.0,-22.5,85.0,
-48.9,-39.6,-16.3,62.5,
-52.6,-40.1,-7.5,32.5,
-55.3,-40.4,-8.8,20.0,
-55.9,-41.3,-1.3,11.3,
-54.5,-41.9,-1.3,2.5,
-49.8,-41.5,0.0,-11.3,
-41.3,-39.4,2.5,-27.5,
-32.9,-34.8,7.5,-36.3,
-29.1,-28.6,16.3,-18.8,
-31.0,-23.3,3.8,-6.3,
-35.0,-19.9,13.8,-10.0,
-36.0,-16.4,17.5,2.5,
-33.0,-10.1,16.3,12.5,
-28.8,-3.1,13.8,20.0,
-25.8,0.1,18.8,27.5,
-24.8,-0.4,12.5,30.0,
-25.1,-0.4,16.3,28.8,
-26.3,2.4,30.0,46.3,
-26.6,6.6,28.8,41.3,
-25.0,8.9,21.3,43.8,
-22.1,8.0,17.5,56.3,
-18.8,7.6,21.3,38.8,
-14.3,10.3,17.5,41.3,
-9.9,13.6,16.3,55.0,
-6.5,15.8,25.0,48.8,
-3.9,16.1,17.5,31.3,
-1.4,15.9,20.0,13.8,
1.3,17.5,27.5,33.8,
3.9,21.9,32.5,32.5,
6.0,25.5,27.5,25.0,
7.3,26.8,37.5,10.0,
7.8,29.3,42.5,2.5,
8.0,34.5,25.0,21.3,
8.3,38.1,23.8,50.0,
9.1,37.9,27.5,67.5,
10.8,35.9,27.5,83.8,
11.6,32.5,18.8,75.0,
10.6,26.1,18.8,75.0,
8.9,18.8,31.3,71.3,
8.4,14.0,23.8,73.8,
9.5,10.9,22.5,75.0,
10.6,7.6,38.8,70.0,
10.0,5.5,38.8,63.8,
6.8,4.3,42.5,68.8,
1.4,2.0,48.8,75.0,
-3.9,0.0,37.5,67.5,
-7.3,1.0,27.5,81.3,
-9.1,5.3,13.8,81.3,
-10.9,10.6,-1.3,62.5,
-13.3,14.9,-22.5,36.3,
-15.6,17.6,-21.3,28.8,
-15.9,19.3,-21.3,41.3,
-13.4,18.8,-17.5,58.8,
-10.3,16.0,-25.0,35.0,
-8.1,14.0,-8.8,-5.0,
-6.9,14.8,-7.5,-32.5,
-6.5,16.9,-12.5,-48.8,
-7.4,18.3,-5.0,-71.3,
-8.4,18.0,-11.3,-83.8,
-8.5,15.3,-37.5,-97.5,
-8.6,10.0,-35.0,-108.8,
-9.1,4.8,-41.3,-105.0,
-10.5,0.8,-53.8,-105.0,
-12.6,-2.4,-47.5,-93.8,
-13.9,-3.8,-20.0,-98.8,
-12.1,-3.1,-17.5,-90.0,
-7.5,-2.3,-47.5,-63.8,
-3.0,-1.6,-57.5,-27.5,
-0.6,0.0,-73.8,56.3,
0.1,2.9,-95.0,227.5,
0.5,7.4,-115.0,570.0,
1.9,15.6,-123.8,1031.3,
5.0,25.6,-161.3,1222.5,
9.1,32.9,-217.5,941.3,
14.4,36.1,-265.0,381.3,
21.6,36.3,-290.0,-173.8,
29.1,33.5,-238.8,-680.0,
33.4,28.4,-137.5,-965.0,
33.9,24.9,-52.5,-998.8,
32.5,26.6,-16.3,-922.5,
29.5,32.4,-12.5,-801.3,
24.6,38.8,-21.3,-642.5,
19.4,43.0,1.3,-450.0,
15.1,43.9,50.0,-241.3,
11.6,42.9,101.3,-151.3,
7.9,42.5,110.0,-110.0,
3.1,43.6,90.0,-45.0,
-2.0,46.3,86.3,-6.3,
-5.5,51.0,81.3,-28.8,
-6.3,57.8,86.3,-22.5,
-3.6,63.6,132.5,10.0,
2.4,65.4,167.5,3.8,
9.9,62.8,185.0,5.0,
16.8,56.6,198.8,5.0,
21.9,49.0,211.3,-5.0,
23.6,43.0,231.3,-10.0,
19.9,37.9,246.3,15.0,
11.0,31.3,271.3,41.3,
1.6,24.9,270.0,35.0,
-4.0,19.6,237.5,58.8,
-6.6,14.5,211.3,92.5,
-8.6,11.0,187.5,96.3,
-10.9,9.9,138.8,103.8,
-13.3,10.1,41.3,116.3,
-15.3,11.0,-125.0,117.5,
-16.4,12.3,-325.0,112.5,
-16.1,13.6,-490.0,107.5,
-14.3,14.8,-577.5,121.3,
-11.3,14.3,-615.0,150.0,
-8.5,10.3,-591.3,171.3,
-6.8,3.3,-540.0,162.5,
-5.4,-3.5,-447.5,157.5,
-3.5,-7.9,-345.0,166.3,
-1.5,-8.9,-247.5,191.3,
1.0,-5.1,-182.5,223.8,
5.0,1.9,-161.3,241.3,
10.1,8.0,-191.3,252.5,
15.1,11.3,-240.0,263.8,
19.6,13.1,-316.3,270.0,
23.5,15.8,-433.8,273.8,
26.5,20.0,-550.0,288.8,
27.6,26.1,-640.0,295.0,
26.9,32.3,-727.5,295.0,
24.8,35.1,-782.5,311.3,
21.5,34.3,-770.0,315.0,
17.8,31.4,-670.0,282.5,
13.8,26.0,-470.0,242.5,
9.0,17.4,-158.8,207.5,
3.6,10.0,157.5,178.8,
-1.5,7.0,402.5,152.5,
-6.1,6.0,581.3,96.3,
-9.6,4.6,686.3,47.5,
-11.6,3.0,687.5,8.8,
-12.9,1.9,578.8,-37.5,
-14.3,2.1,441.3,-75.0,
-15.9,4.1,296.3,-92.5,
-18.1,4.8,183.8,-132.5,
-20.9,2.4,126.3,-162.5,
-23.0,0.5,87.5,-161.3,
-24.0,0.6,97.5,-148.8,
-24.6,0.4,157.5,-145.0,
-24.9,-1.1,246.3,-148.8,
-24.3,-4.6,321.3,-145.0,
-23.0,-10.4,397.5,-136.3,
-21.4,-16.5,458.8,-150.0,
-19.9,-20.9,508.8,-132.5,
-19.3,-22.4,551.3,-138.8,
-19.0,-21.3,597.5,-110.0,
-19.0,-19.3,608.8,-93.8,
-19.5,-18.1,595.0,-90.0,
-20.0,-17.8,517.5,-78.8,
-19.6,-16.5,397.5,-57.5,
-18.1,-13.3,258.8,-46.3,
-16.4,-9.5,128.8,-41.3,
-15.6,-7.9,7.5,-45.0,
-15.9,-8.4,-128.8,-57.5,
-15.9,-7.6,-281.3,-63.8,
-15.5,-3.4,-411.3,-42.5,
-16.4,2.1,-495.0,-27.5,
-19.6,3.8,-497.5,-35.0,
-24.4,-0.9,-350.0,-47.5,
-29.3,-8.5,-111.3,-53.8,
-34.1,-15.6,165.0,-63.8,
-39.4,-23.1,380.0,-95.0,
-43.6,-30.6,461.3,-96.3,
-44.4,-36.6,395.0,-91.3,
-42.0,-41.5,288.8,-95.0,
-38.8,-43.9,306.3,-95.0,
-34.8,-41.5,486.3,-76.3,
-30.8,-36.6,797.5,-78.8,
-28.4,-33.4,1165.0,-75.0,
-27.8,-32.3,1562.5,-82.5,
-28.3,-31.5,1790.0,-76.3,
-29.5,-31.3,1767.5,-65.0,
-31.0,-31.8,1463.8,-57.5,
-32.3,-32.1,953.8,-40.0,
-33.0,-32.3,365.0,-26.3,
-32.6,-32.8,-92.5,-55.0,
-31.5,-33.8,-277.5,-71.3,
-31.3,-35.8,-148.8,-85.0,
-32.9,-38.0,128.8,-82.5,
-34.8,-39.6,332.5,-63.8,
-35.4,-42.0,357.5,-86.3,
-35.5,-46.1,251.3,-106.3,
-36.0,-50.3,83.8,-136.3,
-36.3,-51.6,-68.8,-147.5,
-35.8,-49.5,-148.8,-135.0,
-35.0,-46.1,-166.3,-136.3,
-33.8,-43.6,-190.0,-148.8,
-32.6,-42.8,-246.3,-158.8,
-32.9,-42.3,-252.5,-172.5,
-34.4,-40.1,-246.3,-161.3,
-36.1,-36.9,-251.3,-140.0,
-37.4,-35.4,-277.5,-117.5,
-37.8,-37.6,-296.3,-110.0,
-37.4,-42.5,-306.3,-116.3,
-36.6,-46.9,-300.0,-112.5,
-36.0,-49.3,-386.3,-105.0,
-35.9,-50.0,-621.3,-90.0,
-36.5,-51.4,-505.0,-80.0,
-38.1,-53.5,-267.5,-57.5,
-40.0,-52.3,-122.5,-48.8,
-41.3,-45.8,-121.3,7.5,
-42.4,-38.1,-198.8,118.8,
-44.3,-33.5,-170.0,350.0,
-46.1,-30.0,-136.3,761.3,
-46.9,-24.9,-181.3,1173.8,
-45.4,-17.4,-193.8,1170.0,
-40.1,-9.3,-165.0,761.3,
-31.3,-4.3,-195.0,166.3,
-21.1,-5.3,-220.0,-383.8,
-11.9,-11.8,-210.0,-833.8,
-4.3,-18.6,-202.5,-1022.5,
1.0,-19.9,-222.5,-1013.8,
3.6,-13.5,-215.0,-902.5,
5.6,-2.0,-200.0,-730.0,
8.5,10.1,-220.0,-552.5,
11.1,20.1,-223.8,-342.5,
12.0,27.6,-201.3,-171.3,
10.1,32.3,-191.3,-112.5,
5.5,34.5,-183.8,-55.0,
0.3,37.4,-160.0,8.8,
-3.4,42.5,-148.8,26.3,
-5.5,47.1,-127.5,13.8,
-6.8,49.5,-86.3,38.8,
-6.1,50.3,-37.5,42.5,
-2.4,49.8,47.5,33.8,
3.8,48.9,178.8,22.5,
11.3,50.3,392.5,15.0,
20.6,52.1,568.8,16.3,
30.5,48.3,648.8,22.5,
37.5,40.1,597.5,40.0,
37.6,34.8,406.3,58.8,
30.5,33.0,162.5,67.5,
21.3,32.5,-50.0,93.8,
15.0,32.0,-202.5,116.3,
11.6,29.8,-282.5,113.8,
8.4,24.4,-322.5,128.8,
4.3,18.0,-340.0,128.8,
0.0,13.6,-340.0,127.5,
-3.3,11.9,-302.5,123.8,
-5.1,12.6,-227.5,136.3,
-5.8,15.3,-161.3,128.8,
-5.6,17.9,-121.3,148.8,
-3.8,18.6,-113.8,192.5,
1.8,17.0,-138.8,212.5,
9.3,15.0,-167.5,202.5,
14.5,16.3,-160.0,215.0,
14.9,21.3,-152.5,245.0,
11.3,24.6,-166.3,271.3,
7.1,22.6,-183.8,272.5,
4.9,18.5,-205.0,273.8,
3.8,16.1,-238.8,283.8,
1.5,16.8,-258.8,288.8,
-2.3,19.4,-257.5,285.0,
-6.8,20.8,-251.3,278.8,
-12.0,18.3,-240.0,262.5,
-17.6,12.9,-212.5,217.5,
-22.0,7.4,-203.8,208.8,
-24.4,2.3,-193.8,180.0,
-26.8,-3.0,-186.3,145.0,
-30.1,-8.4,-172.5,112.5,
-32.6,-13.8,-171.3,103.8,
-33.4,-19.1,-158.8,71.3,
-33.5,-23.5,-128.8,12.5,
-33.9,-24.8,-90.0,-43.8,
-34.1,-23.4,-61.3,-95.0,
-33.9,-22.1,-31.3,-102.5,
-32.6,-21.9,-12.5,-123.8,
-31.0,-22.3,-16.3,-142.5,
-30.3,-23.0,-6.3,-151.3,
-30.0,-23.4,0.0,-161.3,
-29.6,-23.3,3.8,-178.8,
-30.3,-23.1,1.3,-195.0,
-32.8,-23.4,5.0,-211.3,
-36.0,-24.3,8.8,-210.0,
-38.6,-26.0,6.3,-190.0,
-40.6,-28.0,25.0,-123.8,
