"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
21.1,9.9,-95.0,-145.0,
20.4,11.3,-102.5,-132.5,
19.1,5.5,-98.8,-117.5,
15.1,-1.9,-78.8,-103.8,
7.8,-5.3,-58.8,-93.8,
3.4,-5.9,-41.3,-70.0,
7.8,-6.4,-8.8,-47.5,
17.8,-9.3,3.8,-33.8,
24.8,-14.6,21.3,-22.5,
22.5,-15.9,25.0,-16.3,
14.0,-12.1,31.3,12.5,
8.0,-9.0,51.3,41.3,
11.5,-7.1,70.0,63.8,
13.9,-6.0,80.0,97.5,
14.9,-5.9,72.5,138.8,
15.5,-6.6,47.5,197.5,
17.4,-10.5,23.8,218.8,
18.8,-15.6,-1.3,232.5,
16.6,-15.1,-20.0,247.5,
15.3,-7.6,-36.3,276.3,
17.4,1.6,-47.5,301.3,
18.6,8.8,-25.0,297.5,
16.9,11.6,2.5,282.5,
14.1,11.3,10.0,292.5,
10.5,10.4,6.3,287.5,
5.5,7.6,15.0,292.5,
1.3,-0.8,26.3,266.3,
-0.5,-12.0,23.8,251.3,
-2.5,-18.6,25.0,238.8,
-8.0,-20.1,30.0,201.3,
-15.3,-20.5,20.0,146.3,
-18.1,-18.1,7.5,100.0,
-13.5,-11.8,-7.5,62.5,
-7.0,-5.3,-31.3,31.3,
-3.6,-4.6,-47.5,2.5,
-1.8,-14.1,-70.0,-27.5,
1.0,-23.8,-70.0,-58.8,
3.1,-18.4,-45.0,-86.3,
3.4,-4.3,-25.0,-112.5,
2.9,4.1,-18.8,-123.8,
3.3,4.3,-12.5,-130.0,
4.0,-2.0,-10.0,-133.8,
2.9,-10.3,7.5,-117.5,
-0.6,-11.9,41.3,-96.3,
-3.5,-7.5,46.3,-90.0,
-3.9,-5.3,53.8,-71.3,
-2.6,-7.4,53.8,-81.3,
-1.3,-12.9,43.8,-77.5,
-1.1,-17.9,40.0,-70.0,
-2.1,-18.4,55.0,-85.0,
-2.0,-16.6,41.3,-85.0,
0.0,-15.9,23.8,-82.5,
1.3,-15.1,10.0,-71.3,
1.9,-11.4,7.5,-55.0,
4.5,-5.9,-12.5,-60.0,
7.5,-3.9,-5.0,-57.5,
6.5,-5.4,1.3,-66.3,
1.8,-6.8,-6.3,-70.0,
-2.3,-5.1,15.0,-75.0,
-0.6,-2.0,32.5,-60.0,
6.6,-2.1,42.5,-43.8,
14.6,-3.3,42.5,-52.5,
19.4,1.9,56.3,-42.5,
18.6,11.3,66.3,-41.3,
14.3,15.5,58.8,-50.0,
13.3,13.5,51.3,-53.8,
17.8,11.9,38.8,-55.0,
22.8,13.1,23.8,-57.5,
25.1,15.6,1.3,-65.0,
24.8,17.4,10.0,-73.8,
22.5,15.4,0.0,-73.8,
19.6,11.0,-17.5,-80.0,
15.6,8.3,-17.5,-76.3,
12.6,6.4,-2.5,-62.5,
14.1,0.5,-1.3,-51.3,
17.3,-9.8,8.8,-46.3,
16.9,-15.8,6.3,-43.8,
12.5,-10.6,-12.5,-25.0,
8.1,-1.5,-15.0,-30.0,
7.3,-0.3,6.3,-36.3,
8.8,-6.1,17.5,-48.8,
8.6,-10.4,42.5,-41.3,
6.4,-11.1,82.5,-13.8,
5.5,-9.3,112.5,12.5,
6.4,-3.4,83.8,17.5,
6.5,3.8,51.3,-2.5,
7.0,7.0,43.8,-8.8,
10.4,6.3,27.5,1.3,
14.9,5.5,26.3,16.3,
17.9,4.3,12.5,3.8,
18.5,2.6,-8.8,-7.5,
18.3,4.4,-17.5,-3.8,
18.3,8.0,-32.5,6.3,
17.5,6.4,-57.5,8.8,
15.4,-0.6,-77.5,8.8,
12.4,-3.3,-87.5,0.0,
8.9,2.4,-95.0,8.8,
6.0,7.3,-105.0,10.0,
5.3,5.0,-107.5,21.3,
7.4,-1.3,-93.8,3.8,
10.5,-8.3,-91.3,1.3,
11.8,-14.9,-93.8,2.5,
10.0,-19.1,-88.8,-15.0,
7.0,-18.6,-67.5,-23.8,
5.8,-15.4,-63.8,-41.3,
6.4,-14.8,-58.8,-52.5,
6.4,-15.0,-33.8,-53.8,
4.6,-11.4,-5.0,-45.0,
4.5,-4.6,11.3,-45.0,
9.4,0.4,30.0,-26.3,
16.0,0.8,21.3,-5.0,
18.1,-1.9,16.3,-7.5,
15.5,-6.9,37.5,-22.5,
12.8,-11.6,41.3,-13.8,
11.1,-10.3,18.8,-8.8,
9.9,-5.5,0.0,-6.3,
9.0,-4.1,-15.0,-8.8,
8.4,-5.0,-21.3,-26.3,
6.5,-4.9,-22.5,-43.8,
3.5,-3.6,-20.0,-35.0,
1.9,-3.4,-28.8,-33.8,
3.0,-4.6,-31.3,-28.8,
4.1,-5.0,-22.5,-6.3,
2.8,-5.3,-31.3,8.8,
0.9,-10.0,-45.0,6.3,
-1.1,-18.8,-52.5,3.8,
-5.5,-22.6,-51.3,-8.8,
-11.0,-18.8,-73.8,-13.8,
-14.8,-13.6,-67.5,5.0,
-16.4,-11.9,-55.0,15.0,
-19.3,-14.8,-37.5,18.8,
-25.4,-20.8,-33.8,27.5,
-32.6,-26.5,-17.5,37.5,
-40.5,-33.0,-12.5,61.3,
-51.9,-42.0,-3.8,100.0,
-68.3,-52.0,-16.3,115.0,
-86.6,-62.8,-11.3,121.3,
-103.0,-75.1,-16.3,111.3,
-116.6,-87.5,1.3,77.5,
-126.8,-99.1,-1.3,23.8,
-131.8,-107.9,-6.3,0.0,
-132.8,-110.6,0.0,-13.8,
-131.1,-109.1,-5.0,-3.8,
-126.8,-106.4,-1.3,-28.8,
-117.3,-102.8,23.8,-72.5,
-103.9,-98.9,35.0,-77.5,
-91.9,-93.8,28.8,-66.3,
-80.0,-82.9,22.5,-70.0,
-61.8,-66.5,25.0,-73.8,
-38.3,-47.4,21.3,-75.0,
-17.8,-26.6,5.0,-70.0,
-4.0,-9.1,5.0,-68.8,
5.1,2.1,5.0,-80.0,
12.6,9.5,1.3,-92.5,
19.4,16.0,-10.0,-95.0,
24.5,22.9,-33.8,-83.8,
29.0,28.4,-56.3,-71.3,
35.9,31.3,-57.5,-61.3,
46.1,34.5,-50.0,-53.8,
57.5,39.8,-56.3,-40.0,
66.6,42.3,-62.5,-40.0,
71.0,40.1,-57.5,-50.0,
72.5,44.8,-53.8,-43.8,
74.3,60.0,-42.5,-27.5,
76.0,75.0,-33.8,-22.5,
76.9,84.0,-17.5,13.8,
77.0,86.3,-1.3,53.8,
76.4,82.5,11.3,115.0,
76.0,77.4,36.3,330.0,
