"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-9.4,-17.5,70.0,-303.8,
-6.0,-17.4,133.8,-275.0,
-10.3,-24.9,1.3,-316.3,
-10.6,-23.5,18.8,-298.8,
-8.3,-21.4,125.0,-231.3,
-10.8,-27.0,61.3,-222.5,
-14.1,-29.0,38.8,-225.0,
-15.8,-27.5,132.5,-188.8,
-20.6,-32.4,137.5,-167.5,
-26.0,-37.0,76.3,-183.8,
-26.3,-34.9,132.5,-150.0,
-25.4,-34.1,171.3,-133.8,
-27.4,-36.6,112.5,-141.3,
-29.1,-36.5,115.0,-135.0,
-29.4,-36.1,155.0,-98.8,
-29.9,-38.0,115.0,-86.3,
-29.4,-37.8,80.0,-91.3,
-28.4,-35.9,107.5,-86.3,
-29.6,-36.8,95.0,-88.8,
-31.4,-37.8,58.8,-77.5,
-31.1,-36.4,53.8,-72.5,
-30.5,-36.4,61.3,-62.5,
-30.0,-38.5,33.8,-56.3,
-29.0,-39.1,26.3,-63.8,
-29.5,-38.6,30.0,-56.3,
-32.6,-39.0,17.5,-41.3,
-35.3,-39.1,8.8,-21.3,
-35.1,-38.8,12.5,-8.8,
-34.9,-40.0,25.0,-17.5,
-36.5,-42.6,12.5,-5.0,
-38.1,-44.1,12.5,8.8,
-38.5,-44.5,28.8,22.5,
-38.1,-44.3,21.3,21.3,
-37.3,-42.3,13.8,-6.3,
-36.6,-39.1,23.8,-37.5,
-36.8,-36.8,28.8,-27.5,
-36.0,-34.4,25.0,-2.5,
-33.4,-31.4,32.5,7.5,
-30.4,-29.3,50.0,10.0,
-28.8,-28.4,50.0,22.5,
-28.0,-27.0,45.0,33.8,
-27.3,-25.1,55.0,51.3,
-26.0,-23.9,40.0,46.3,
-25.0,-22.6,37.5,22.5,
-24.6,-20.8,31.3,22.5,
-24.6,-19.3,35.0,32.5,
-24.6,-18.1,16.3,28.8,
-24.0,-16.4,28.8,43.8,
-22.0,-14.3,42.5,46.3,
-19.0,-12.8,51.3,30.0,
-15.8,-12.1,48.8,22.5,
-12.9,-12.5,67.5,25.0,
-11.1,-13.9,62.5,1.3,
-10.0,-14.8,55.0,1.3,
-8.5,-14.6,48.8,-5.0,
-7.5,-14.4,48.8,0.0,
-7.4,-13.5,32.5,12.5,
-6.4,-11.3,26.3,11.3,
-4.1,-8.4,20.0,16.3,
-1.5,-5.6,-6.3,26.3,
1.6,-2.8,-23.8,22.5,
4.5,-0.4,-25.0,25.0,
5.3,0.9,-41.3,3.8,
4.4,2.4,-51.3,12.5,
3.6,5.1,-45.0,17.5,
3.4,7.5,-43.8,26.3,
3.8,8.9,-52.5,18.8,
5.8,10.1,-52.5,16.3,
9.3,10.9,-42.5,11.3,
12.4,10.5,-40.0,7.5,
13.6,10.0,-45.0,6.3,
13.1,9.6,-21.3,17.5,
11.8,8.1,-2.5,35.0,
10.6,6.4,5.0,37.5,
10.4,5.8,26.3,37.5,
10.3,4.9,35.0,55.0,
9.8,3.5,31.3,58.8,
9.6,3.4,33.8,60.0,
9.8,4.0,43.8,58.8,
9.1,4.1,36.3,70.0,
8.4,4.8,25.0,83.8,
8.0,6.4,38.8,107.5,
7.1,7.8,45.0,120.0,
5.8,8.6,46.3,111.3,
4.6,9.8,51.3,93.8,
3.9,10.3,67.5,63.8,
3.3,10.1,63.8,40.0,
3.5,11.0,62.5,20.0,
4.6,12.5,72.5,20.0,
5.6,13.3,61.3,15.0,
6.3,13.6,42.5,-8.8,
6.4,14.1,41.3,-20.0,
6.4,14.4,47.5,-12.5,
7.5,15.5,37.5,-37.5,
9.8,18.4,26.3,-52.5,
12.3,21.8,35.0,-25.0,
15.1,24.6,11.3,-33.8,
17.5,26.9,8.8,-37.5,
17.8,27.9,10.0,-22.5,
16.3,27.5,-1.3,8.8,
