"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-10.8,-9.8,-8.8,-178.8,
-9.0,-7.0,-3.8,-186.3,
-7.5,-3.4,-3.8,-185.0,
-6.8,0.9,-11.3,-167.5,
-7.3,2.9,-2.5,-156.3,
-8.6,2.3,-6.3,-136.3,
-9.1,-0.1,-15.0,-128.8,
-7.5,-4.4,-27.5,-127.5,
-2.1,-10.8,-27.5,-118.8,
5.8,-17.3,-15.0,-91.3,
7.6,-21.8,-10.0,-103.8,
-7.9,-23.3,-7.5,-136.3,
-42.8,-19.4,7.5,-145.0,
-80.5,-9.4,10.0,-125.0,
-98.6,4.5,20.0,-107.5,
-93.8,21.4,25.0,-93.8,
-71.8,39.1,27.5,-90.0,
-69.4,52.8,20.0,-86.3,
-69.6,59.5,18.8,5.0,
-70.4,61.5,5.0,248.8,
-71.5,62.0,-12.5,591.3,
-70.9,61.0,-20.0,920.0,
-66.5,58.4,-27.5,1031.3,
-59.8,55.4,-38.8,713.8,
-51.6,51.0,-40.0,225.0,
-42.4,44.6,-35.0,-198.8,
-33.3,39.1,-22.5,-617.5,
-25.9,35.0,-31.3,-931.3,
-20.8,29.5,-26.3,-1021.3,
-17.1,22.3,-31.3,-955.0,
-12.3,13.3,-36.3,-806.3,
-4.8,3.0,-31.3,-682.5,
3.3,-5.9,-22.5,-596.3,
8.1,-11.3,-23.8,-460.0,
9.3,-14.0,-21.3,-342.5,
9.1,-16.3,-13.8,-327.5,
10.1,-17.4,-5.0,-298.8,
13.0,-14.4,-8.8,-260.0,
16.8,-6.3,-5.0,-242.5,
19.4,3.1,1.3,-181.3,
19.5,8.9,1.3,-106.3,
17.5,12.6,10.0,-95.0,
15.0,18.5,20.0,-103.8,
12.5,25.8,23.8,-102.5,
11.3,33.1,23.8,-106.3,
13.8,39.8,18.8,-132.5,
20.4,41.3,8.8,-123.8,
27.4,34.9,6.3,-127.5,
31.0,24.9,8.8,-140.0,
30.9,19.6,21.3,-127.5,
29.4,20.3,12.5,-92.5,
27.8,20.8,12.5,-103.8,
26.5,18.8,10.0,-96.3,
26.1,15.3,10.0,-68.8,
26.0,10.1,-6.3,-43.8,
24.9,2.8,-11.3,-45.0,
22.6,-4.1,1.3,-36.3,
20.6,-6.4,1.3,0.0,
19.8,-4.5,-6.3,66.3,
18.8,-2.1,1.3,137.5,
16.3,-0.9,-5.0,193.8,
13.0,-0.6,-2.5,217.5,
9.1,0.4,6.3,242.5,
3.0,4.3,17.5,271.3,
-6.1,10.0,16.3,291.3,
-15.5,16.3,25.0,307.5,
-22.4,22.1,25.0,305.0,
-26.9,25.0,21.3,287.5,
-30.6,23.9,22.5,238.8,
-34.3,22.6,27.5,212.5,
-37.9,23.0,16.3,188.8,
-42.6,25.1,16.3,157.5,
-49.5,29.6,15.0,106.3,
-56.5,32.9,5.0,75.0,
-61.0,28.9,-8.8,63.8,
-63.0,17.9,-7.5,27.5,
-64.1,8.4,2.5,-17.5,
-65.3,5.0,10.0,-43.8,
-66.0,3.5,25.0,-58.8,
-66.4,0.6,32.5,-73.8,
-66.3,-0.8,31.3,-98.8,
-65.4,2.3,30.0,-103.8,
-63.6,8.1,30.0,-93.8,
-62.0,13.9,35.0,-105.0,
-61.0,19.3,38.8,-101.3,
-60.6,25.4,45.0,-113.8,
-60.9,31.9,42.5,-106.3,
-61.3,36.5,38.8,-121.3,
-59.9,37.8,22.5,-122.5,
-55.4,36.0,22.5,-101.3,
-49.4,33.1,17.5,-115.0,
-44.6,31.9,27.5,-138.8,
-42.4,35.1,27.5,-151.3,
-40.9,43.4,31.3,-126.3,
-37.5,52.8,26.3,-107.5,
-31.9,58.4,22.5,-101.3,
-26.1,59.3,22.5,-87.5,
-23.0,58.0,20.0,-90.0,
-23.9,59.3,25.0,-78.8,
-27.3,63.6,26.3,-70.0,
-30.1,67.1,17.5,-78.8,
-30.8,69.3,15.0,-72.5,
-28.4,74.4,28.8,-86.3,
-21.3,81.8,22.5,-63.8,
-8.6,85.0,21.3,-23.8,
8.0,80.4,21.3,-12.5,
28.9,71.6,20.0,-21.3,
56.8,65.4,22.5,-32.5,
89.0,63.5,16.3,-25.0,
114.9,62.6,-2.5,-2.5,
124.3,57.9,-12.5,6.3,
118.1,45.9,-23.8,-11.3,
106.6,28.1,-17.5,-28.8,
96.9,7.6,-26.3,-41.3,
89.3,-13.6,-31.3,-60.0,
83.1,-31.5,-35.0,-78.8,
78.8,-42.3,-31.3,-66.3,
75.8,-47.5,-42.5,-53.8,
73.6,-52.6,-55.0,6.3,
71.0,-61.4,-48.8,33.8,
67.6,-72.1,-41.3,6.3,
65.1,-79.4,-40.0,-15.0,
64.4,-79.5,-47.5,-7.5,
64.1,-75.8,-48.8,5.0,
63.0,-74.1,-47.5,12.5,
60.9,-76.4,-41.3,12.5,
57.3,-81.4,-46.3,22.5,
51.4,-87.3,-43.8,28.8,
43.8,-91.8,-45.0,33.8,
36.3,-94.3,-46.3,47.5,
31.3,-96.3,-46.3,55.0,
29.8,-99.1,-48.8,32.5,
29.8,-101.9,-40.0,-2.5,
29.3,-101.6,-37.5,-27.5,
28.6,-95.9,-21.3,-8.8,
28.6,-85.4,-10.0,16.3,
28.5,-74.4,5.0,26.3,
27.3,-64.4,10.0,28.8,
25.5,-51.5,17.5,13.8,
24.8,-32.8,26.3,20.0,
25.3,-10.4,16.3,21.3,
26.1,10.4,25.0,22.5,
26.8,27.1,25.0,22.5,
26.3,39.9,35.0,28.8,
23.4,47.3,23.8,25.0,
19.8,49.4,27.5,28.8,
18.0,51.6,20.0,51.3,
17.9,55.8,25.0,91.3,
16.6,57.6,31.3,115.0,
13.4,58.3,41.3,136.3,
9.4,60.9,40.0,158.8,
6.5,63.5,37.5,165.0,
5.8,65.4,40.0,166.3,
6.6,67.5,38.8,157.5,
8.1,70.8,33.8,155.0,
8.5,76.1,46.3,191.3,
7.5,82.6,45.0,221.3,
6.3,88.4,42.5,233.8,
4.4,93.8,52.5,220.0,
1.1,100.9,55.0,202.5,
-1.9,107.8,50.0,187.5,
-2.6,110.8,50.0,178.8,
-2.3,111.9,53.8,162.5,
-3.0,114.5,56.3,156.3,
-5.4,119.3,45.0,162.5,
-7.4,125.3,45.0,152.5,
-7.3,130.3,46.3,141.3,
-6.4,133.1,41.3,122.5,
-6.5,134.9,41.3,105.0,
-7.6,134.8,30.0,112.5,
-9.6,130.8,25.0,73.8,
-12.3,124.9,23.8,57.5,
-14.9,119.8,30.0,31.3,
-17.0,113.6,16.3,16.3,
-18.6,104.0,21.3,-10.0,
-20.0,90.9,22.5,-20.0,
-21.6,76.0,16.3,-32.5,
-23.6,62.6,27.5,-50.0,
-26.3,53.3,21.3,-66.3,
-29.6,47.9,17.5,-80.0,
-33.3,42.3,5.0,-46.3,
-36.8,31.6,8.8,-17.5,
-40.9,17.6,12.5,-17.5,
-45.6,5.9,15.0,11.3,
-50.0,0.0,10.0,100.0,
-53.3,-1.9,2.5,316.3,
-54.5,-3.3,8.8,662.5,
-52.9,-5.4,-2.5,945.0,
-48.4,-7.5,-3.8,861.3,
-41.6,-8.5,6.3,496.3,
-33.5,-9.0,11.3,42.5,
-25.4,-8.8,11.3,-402.5,
-18.9,-6.3,-3.8,-748.8,
-15.1,-4.9,-17.5,-885.0,
-13.5,-6.0,-10.0,-867.5,
-12.4,-4.3,-2.5,-708.8,
-10.9,1.0,-16.3,-528.8,
-10.1,4.6,-12.5,-386.3,
-10.9,4.9,-8.8,-251.3,
