"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-6.3,-0.3,21.3,6.3,
-4.6,0.5,23.8,-13.8,
-4.4,5.8,25.0,-30.0,
-5.5,15.1,17.5,-13.8,
-6.9,22.1,5.0,-10.0,
-7.5,21.8,-2.5,-8.8,
-6.8,16.4,-1.3,-26.3,
-4.9,11.9,-11.3,-26.3,
-3.5,7.8,-20.0,-27.5,
-2.8,0.4,-11.3,-17.5,
-1.4,-8.1,-13.8,-25.0,
-0.3,-14.1,-7.5,-37.5,
-1.3,-20.6,-2.5,-45.0,
-4.3,-30.1,3.8,-62.5,
-8.0,-38.9,-2.5,-42.5,
-7.0,-43.3,5.0,-43.8,
-6.0,-41.9,11.3,-42.5,
-5.5,-37.1,12.5,-41.3,
-4.6,-33.6,3.8,-23.8,
-2.6,-35.6,0.0,-18.8,
-0.4,-43.1,-5.0,-48.8,
0.4,-49.4,-7.5,-70.0,
0.6,-50.1,-11.3,-47.5,
2.5,-48.8,-13.8,-11.3,
4.9,-48.0,-16.3,-23.8,
5.3,-46.6,-11.3,-30.0,
3.3,-43.8,2.5,-16.3,
0.8,-40.6,7.5,-13.8,
-1.3,-39.4,-1.3,0.0,
-3.6,-39.4,-1.3,-1.3,
-6.8,-38.6,-6.3,17.5,
-8.9,-38.4,-13.8,33.8,
-9.1,-37.1,-15.0,33.8,
-9.0,-31.8,-21.3,38.8,
-10.0,-22.9,-17.5,37.5,
-12.5,-14.1,-5.0,42.5,
-14.8,-10.1,-16.3,50.0,
-14.5,-12.6,-22.5,51.3,
-12.0,-18.9,-15.0,26.3,
-9.3,-23.4,-16.3,27.5,
-8.0,-23.3,-7.5,27.5,
-8.4,-19.8,-7.5,8.8,
-8.6,-17.8,-16.3,-1.3,
-7.9,-19.4,-1.3,-10.0,
-6.3,-20.8,-12.5,16.3,
-3.9,-20.6,-20.0,53.8,
-1.5,-19.3,-21.3,76.3,
0.3,-16.3,-18.8,107.5,
0.5,-14.4,-27.5,131.3,
-1.1,-14.9,-23.8,130.0,
-3.4,-16.1,-17.5,100.0,
-6.5,-16.4,-15.0,88.8,
-10.4,-16.9,-10.0,111.3,
-13.1,-19.5,-26.3,115.0,
-13.6,-22.6,-17.5,100.0,
-12.0,-25.3,-6.3,81.3,
-10.4,-29.1,-7.5,92.5,
-9.6,-32.8,-10.0,81.3,
-7.5,-31.3,-16.3,85.0,
-3.9,-25.3,-6.3,80.0,
-1.4,-19.6,-6.3,63.8,
0.0,-15.8,1.3,55.0,
1.3,-12.3,-15.0,27.5,
1.5,-10.5,-23.8,8.8,
-0.1,-9.9,-13.8,-11.3,
-1.8,-5.9,-21.3,-31.3,
-0.3,1.9,-18.8,-43.8,
3.6,5.9,-30.0,-31.3,
6.4,0.8,-26.3,-51.3,
7.4,-4.8,-27.5,-92.5,
7.3,0.8,-31.3,-115.0,
6.1,13.6,-35.0,-105.0,
5.1,21.6,-41.3,-98.8,
5.8,20.4,-37.5,-78.8,
6.4,16.8,-40.0,-85.0,
4.5,16.5,-40.0,-87.5,
1.9,16.4,-52.5,-66.3,
0.3,11.8,-57.5,-62.5,
-1.1,5.4,-51.3,-62.5,
-2.8,4.1,-50.0,-45.0,
-4.4,10.1,-55.0,45.0,
-5.1,19.5,-66.3,193.8,
-5.4,26.1,-61.3,477.5,
-6.4,27.4,-62.5,835.0,
-7.9,26.1,-70.0,915.0,
-8.8,24.3,-82.5,670.0,
-7.0,19.5,-96.3,252.5,
-1.8,12.1,-91.3,-261.3,
4.6,5.8,-87.5,-647.5,
7.9,1.6,-90.0,-756.3,
5.9,-0.4,-93.8,-740.0,
1.4,-0.9,-90.0,-633.8,
-2.1,-1.9,-81.3,-506.3,
-5.3,-1.9,-63.8,-405.0,
-7.5,1.3,-62.5,-280.0,
-8.0,5.6,-72.5,-182.5,
-8.5,6.6,-91.3,-140.0,
-9.8,2.4,-95.0,-108.8,
-10.4,0.5,-95.0,-66.3,
-9.3,9.6,-77.5,-71.3,
-7.3,25.5,-80.0,-73.8,
-6.8,36.6,-67.5,-36.3,
-7.8,39.5,-50.0,-35.0,
-7.8,40.1,-38.8,-51.3,
-7.0,42.4,-27.5,-47.5,
-7.9,44.0,-13.8,-41.3,
-9.3,41.6,-13.8,-42.5,
-8.0,37.3,-11.3,-32.5,
-5.4,34.6,-6.3,-13.8,
-4.9,35.6,2.5,-7.5,
-5.6,38.9,18.8,15.0,
-5.4,37.6,32.5,43.8,
-4.9,27.0,41.3,46.3,
-5.1,13.9,50.0,30.0,
-6.0,7.3,65.0,26.3,
-6.0,5.9,83.8,22.5,
-4.5,5.5,78.8,17.5,
-3.9,4.6,70.0,26.3,
-4.8,2.4,62.5,57.5,
-6.6,-1.4,72.5,62.5,
-9.0,-6.1,85.0,38.8,
-10.0,-10.4,88.8,32.5,
-9.3,-12.8,87.5,61.3,
-7.1,-15.6,96.3,71.3,
-2.3,-20.5,103.8,108.8,
3.1,-20.4,96.3,115.0,
4.1,-13.4,106.3,113.8,
1.0,-6.9,108.8,103.8,
-1.6,-3.0,98.8,105.0,
-1.4,0.6,81.3,125.0,
0.0,3.6,65.0,146.3,
0.6,5.0,70.0,171.3,
0.6,4.4,67.5,163.8,
0.3,2.5,70.0,150.0,
-1.9,-0.3,76.3,160.0,
-5.4,-4.3,66.3,160.0,
-7.4,-9.6,65.0,173.8,
-6.6,-14.0,70.0,163.8,
-4.4,-14.4,75.0,151.3,
-3.5,-12.1,75.0,126.3,
-6.6,-8.5,57.5,117.5,
-12.6,-3.6,63.8,130.0,
-16.6,-2.1,67.5,140.0,
-14.6,-5.0,67.5,151.3,
-9.8,-9.3,78.8,146.3,
-8.1,-14.8,66.3,116.3,
-11.3,-21.1,71.3,82.5,
-14.0,-24.4,70.0,56.3,
-12.5,-19.3,67.5,51.3,
-10.1,-8.5,63.8,50.0,
-9.8,-4.4,68.8,26.3,
-9.9,-11.8,66.3,-3.8,
-7.8,-21.6,56.3,-28.8,
-4.8,-27.1,62.5,-32.5,
-4.9,-32.5,55.0,-40.0,
-7.5,-40.0,31.3,-40.0,
-8.5,-44.6,31.3,-53.8,
-7.4,-46.1,36.3,-85.0,
-5.8,-47.6,30.0,-92.5,
-3.0,-47.4,11.3,-76.3,
-0.3,-44.0,8.8,-57.5,
-0.5,-42.1,1.3,-45.0,
-4.0,-46.6,-15.0,-43.8,
-7.5,-56.5,-20.0,-53.8,
-9.1,-65.5,-25.0,-58.8,
-11.6,-70.1,-15.0,-65.0,
-17.0,-72.6,-6.3,-61.3,
-22.4,-76.6,-11.3,-60.0,
-26.0,-83.1,-10.0,-38.8,
-29.5,-89.3,-8.8,-31.3,
-32.4,-90.8,0.0,-37.5,
-31.1,-86.4,-11.3,-21.3,
-25.1,-81.8,-23.8,-2.5,
-18.4,-80.6,-20.0,11.3,
-12.3,-75.4,-25.0,12.5,
-5.8,-64.6,-5.0,-6.3,
-0.3,-57.9,2.5,-26.3,
1.8,-56.4,11.3,-35.0,
1.5,-54.3,18.8,-45.0,
3.1,-49.1,20.0,-20.0,
6.1,-40.4,15.0,-12.5,
9.3,-29.9,17.5,-31.3,
14.0,-21.3,20.0,-28.8,
18.8,-15.5,17.5,-6.3,
20.6,-11.4,-1.3,13.8,
20.0,-4.3,-12.5,26.3,
21.4,7.6,-18.8,22.5,
26.4,21.1,-7.5,6.3,
30.0,28.5,-8.8,15.0,
