"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-74.8,-57.3,-52.5,-20.0,
-72.4,-59.9,-32.5,11.3,
-66.8,-62.0,-17.5,13.8,
-58.8,-62.0,-6.3,1.3,
-51.3,-59.8,-1.3,-7.5,
-44.4,-59.1,-5.0,-27.5,
-37.8,-60.3,-22.5,-33.8,
-32.8,-57.1,-58.8,-41.3,
-31.5,-48.6,-97.5,-20.0,
-36.1,-40.0,-138.8,15.0,
-47.8,-37.3,-177.5,43.8,
-63.1,-2.3,-2042.5,52.5,
-29.4,-1.4,118.8,-27.5,
-38.3,0.4,200.0,-38.8,
-43.4,3.4,245.0,-35.0,
-42.6,7.6,280.0,-23.8,
-37.0,10.1,301.3,-17.5,
-27.8,5.9,295.0,-15.0,
-15.4,-1.3,290.0,-21.3,
-1.0,-2.4,263.8,-15.0,
12.5,1.6,251.3,-13.8,
21.6,3.3,232.5,-5.0,
27.6,0.8,208.8,16.3,
32.5,-0.3,183.8,48.8,
36.0,1.4,160.0,66.3,
38.5,1.3,116.3,87.5,
39.6,-0.3,85.0,127.5,
38.1,-1.3,66.3,161.3,
33.6,-3.1,46.3,303.8,
25.8,-6.4,41.3,525.0,
15.3,-7.5,55.0,571.3,
5.1,-3.0,65.0,405.0,
-2.5,4.6,67.5,190.0,
-6.6,9.3,35.0,48.8,
-7.1,11.4,-13.8,-12.5,
-5.6,15.4,-65.0,-42.5,
-3.9,19.4,-125.0,-111.3,
-3.6,19.0,-193.8,-165.0,
-8.4,15.5,-240.0,-151.3,
-17.8,12.6,-297.5,-168.8,
-25.3,12.9,-356.3,-165.0,
-26.5,15.5,-405.0,-131.3,
-22.9,17.8,-426.3,-87.5,
-15.9,19.5,-430.0,-63.8,
-5.6,21.4,-396.3,-57.5,
7.5,23.8,-338.8,-91.3,
23.5,28.3,-273.8,-128.8,
40.8,34.6,-212.5,-120.0,
54.9,38.1,-168.8,-125.0,
61.1,36.4,-132.5,-132.5,
58.6,34.8,-106.3,-93.8,
50.1,37.9,-92.5,-37.5,
37.6,41.8,-80.0,-28.8,
23.3,40.6,-55.0,-47.5,
14.4,37.9,-32.5,-43.8,
17.8,40.6,-3.8,-51.3,
32.8,49.5,42.5,-63.8,
54.4,59.5,83.8,-76.3,
78.9,67.4,116.3,-78.8,
101.9,75.0,140.0,-81.3,
117.9,85.6,123.8,-62.5,
124.5,96.1,111.3,-76.3,
124.6,102.4,78.8,-80.0,
123.5,108.0,42.5,-66.3,
124.5,115.5,20.0,-55.0,
126.5,121.6,5.0,-67.5,
127.5,126.1,-8.8,-93.8,
130.4,131.8,-16.3,-100.0,
139.0,138.5,-48.8,-76.3,
151.5,140.1,-87.5,-52.5,
160.3,130.6,-130.0,-58.8,
158.4,117.0,-151.3,-71.3,
146.5,110.0,-181.3,-78.8,
129.1,105.8,-185.0,-91.3,
108.6,96.1,-172.5,-93.8,
87.8,83.8,-133.8,-90.0,
69.6,74.9,-65.0,-57.5,
56.6,70.0,17.5,-17.5,
48.8,64.4,95.0,-16.3,
43.3,55.8,162.5,-25.0,
37.9,46.6,227.5,-35.0,
34.0,38.3,280.0,-36.3,
33.6,31.4,317.5,-35.0,
35.4,27.3,323.8,-15.0,
36.1,26.4,321.3,-3.8,
35.5,27.9,302.5,-11.3,
35.3,30.3,282.5,-8.8,
34.6,29.4,258.8,27.5,
31.8,21.8,220.0,53.8,
26.8,11.8,141.3,66.3,
21.9,5.8,72.5,67.5,
17.4,2.5,6.3,75.0,
11.5,-0.9,-38.8,80.0,
3.6,-4.0,-70.0,80.0,
-6.0,-6.8,-85.0,82.5,
-17.5,-11.8,-82.5,80.0,
-30.8,-20.4,-83.8,61.3,
-42.6,-28.5,-88.8,50.0,
-49.0,-31.8,-95.0,46.3,
-50.8,-32.8,-126.3,50.0,
-50.6,-36.9,-130.0,32.5,
-50.0,-45.3,-140.0,-5.0,
-51.3,-54.4,-122.5,-33.8,
-54.6,-60.8,-90.0,-51.3,
-59.4,-65.6,-38.8,-55.0,
-65.9,-71.5,11.3,-58.8,
-72.8,-77.5,43.8,-76.3,
-79.0,-82.4,56.3,-82.5,
-86.5,-85.3,71.3,-85.0,
-95.4,-86.5,72.5,-73.8,
-103.3,-89.0,78.8,-77.5,
-108.0,-93.1,96.3,-97.5,
-107.5,-98.0,120.0,-120.0,
-102.6,-102.4,151.3,-121.3,
-97.5,-100.4,171.3,-117.5,
-93.6,-92.8,178.8,-115.0,
-90.8,-90.9,191.3,-100.0,
-91.0,-96.8,203.8,-106.3,
-96.1,-101.6,201.3,-100.0,
-104.9,-101.1,190.0,-92.5,
-114.0,-97.3,163.8,-83.8,
-119.6,-93.1,136.3,-90.0,
-120.1,-90.9,110.0,-110.0,
-116.5,-91.9,78.8,-122.5,
-110.4,-95.6,46.3,-110.0,
-104.5,-100.0,2.5,-95.0,
-101.3,-102.4,-71.3,-91.3,
-99.3,-102.4,-136.3,-87.5,
-95.9,-102.0,-206.3,-86.3,
-91.0,-99.8,-258.8,-93.8,
-86.5,-94.1,-327.5,-112.5,
-82.6,-89.5,-367.5,-110.0,
-76.9,-87.8,-407.5,-116.3,
-69.3,-84.4,-437.5,-103.8,
-65.1,-77.4,-445.0,-92.5,
-66.9,-70.1,-448.8,-80.0,
-71.9,-67.8,-422.5,-50.0,
-78.3,-69.0,-383.8,-26.3,
-82.5,-68.0,-328.8,-13.8,
-80.6,-64.3,-258.8,-30.0,
-71.9,-59.8,-181.3,-27.5,
-60.5,-54.8,-117.5,-30.0,
-53.5,-49.4,-80.0,-52.5,
-52.4,-43.6,-61.3,-53.8,
-52.4,-39.3,-48.8,-43.8,
-50.9,-36.3,-25.0,-47.5,
-47.1,-32.0,37.5,-38.8,
-41.0,-26.9,101.3,-40.0,
-34.5,-21.9,171.3,-5.0,
-31.1,-16.9,241.3,2.5,
