"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
48.8,63.5,-52.5,-162.5,
54.4,71.6,-21.3,-172.5,
56.3,67.0,-55.0,-183.8,
59.1,71.4,-76.3,-188.8,
62.5,78.3,-42.5,-198.8,
60.8,71.9,-55.0,-198.8,
59.4,71.3,-87.5,-178.8,
63.0,81.6,-60.0,-200.0,
64.0,79.5,-55.0,-203.8,
59.5,67.3,-67.5,-185.0,
56.3,64.6,-70.0,-150.0,
56.0,67.6,-62.5,-138.8,
55.0,65.1,-75.0,-135.0,
54.5,64.3,-86.3,-143.8,
57.0,69.5,-77.5,-122.5,
60.9,76.5,-96.3,-121.3,
66.6,90.6,-135.0,-105.0,
75.1,112.5,-136.3,-83.8,
84.6,133.1,-160.0,-78.8,
94.1,151.1,-180.0,-75.0,
101.5,163.6,-182.5,-93.8,
104.1,164.9,-182.5,-90.0,
103.6,161.4,-203.8,-78.8,
105.5,168.0,-233.8,-62.5,
112.8,186.8,-241.3,-62.5,
121.0,202.1,-251.3,-76.3,
125.5,206.6,-265.0,-83.8,
127.3,206.6,-261.3,-68.8,
127.9,204.8,-268.8,-61.3,
126.5,199.9,-278.8,-45.0,
124.0,195.6,-282.5,-43.8,
123.4,195.5,-288.8,-35.0,
124.0,194.8,-288.8,-36.3,
121.9,185.1,-273.8,-80.0,
114.3,163.5,-257.5,-95.0,
103.3,137.6,-253.8,-78.8,
92.5,116.3,-240.0,-78.8,
82.0,97.4,-231.3,-52.5,
72.0,80.6,-216.3,-18.8,
64.9,70.5,-207.5,8.8,
60.6,64.1,-182.5,-5.0,
55.9,52.5,-161.3,-43.8,
46.8,29.1,-141.3,-86.3,
32.8,-2.1,-117.5,-90.0,
18.0,-28.1,-105.0,-65.0,
7.4,-39.8,-92.5,-48.8,
2.4,-39.9,-80.0,-53.8,
-0.3,-39.8,-63.8,-57.5,
-4.4,-47.0,-47.5,-82.5,
-11.1,-60.8,-23.8,-107.5,
-20.4,-77.5,-11.3,-121.3,
-31.4,-95.3,12.5,-122.5,
-42.5,-112.5,33.8,-103.8,
-52.0,-127.0,50.0,-105.0,
-60.8,-140.8,75.0,-122.5,
-69.9,-153.4,77.5,-125.0,
-76.5,-156.1,78.8,-92.5,
-77.5,-145.3,85.0,-86.3,
-75.0,-130.0,93.8,-122.5,
-74.1,-121.5,103.8,-147.5,
-76.9,-121.9,101.3,-147.5,
-79.9,-122.4,103.8,-131.3,
-79.5,-115.8,100.0,-133.8,
-76.1,-105.5,106.3,-153.8,
-72.1,-96.6,102.5,-147.5,
-68.9,-90.6,98.8,-142.5,
-67.1,-87.1,95.0,-137.5,
-67.3,-85.9,96.3,-133.8,
-69.0,-86.5,97.5,-93.8,
-70.4,-85.0,90.0,-57.5,
-68.1,-75.6,81.3,-41.3,
-62.0,-60.5,71.3,-51.3,
-55.4,-48.5,72.5,-53.8,
-49.8,-41.6,71.3,-70.0,
-45.6,-38.8,68.8,-78.8,
-43.9,-39.6,72.5,-68.8,
-43.6,-40.5,71.3,-55.0,
-43.0,-37.0,53.8,-40.0,
-39.6,-26.4,45.0,-11.3,
-32.3,-8.8,37.5,7.5,
-22.1,11.3,23.8,22.5,
-13.3,25.4,11.3,7.5,
-9.5,28.3,8.8,1.3,
-8.5,27.8,-10.0,27.5,
-5.5,32.1,-5.0,45.0,
-0.8,37.6,-13.8,62.5,
3.9,41.8,-28.8,55.0,
8.0,46.1,-31.3,25.0,
10.6,49.1,-33.8,-10.0,
10.5,47.9,-42.5,-47.5,
10.0,47.4,-52.5,-61.3,
14.0,55.6,-66.3,-82.5,
22.3,68.4,-75.0,-115.0,
29.5,75.1,-87.5,-130.0,
33.6,75.4,-93.8,-120.0,
36.0,74.0,-106.3,-96.3,
36.5,71.0,-103.8,-76.3,
35.3,66.5,-123.8,-41.3,
34.8,64.5,-121.3,-17.5,
35.0,64.4,-127.5,10.0,
34.4,63.6,-131.3,46.3,
33.8,65.1,-138.8,96.3,
35.3,71.5,-146.3,132.5,
38.0,77.5,-145.0,125.0,
38.3,75.5,-146.3,133.8,
36.6,69.8,-148.8,152.5,
36.9,68.3,-142.5,158.8,
37.9,66.0,-143.8,101.3,
37.0,57.8,-141.3,73.8,
34.1,46.9,-142.5,67.5,
31.1,38.8,-151.3,58.8,
31.4,40.5,-165.0,77.5,
35.6,52.4,-172.5,85.0,
41.8,67.1,-183.8,115.0,
47.3,78.1,-186.3,163.8,
48.5,77.5,-186.3,187.5,
43.1,64.5,-173.8,43.8,
33.3,48.5,-172.5,-355.0,
23.8,38.8,-173.8,-822.5,
19.8,40.5,-181.3,-1116.3,
24.0,53.4,-178.8,-1227.5,
32.3,65.0,-172.5,-1251.3,
35.1,59.0,-153.8,-1130.0,
30.5,40.1,-153.8,-812.5,
25.5,28.5,-155.0,-437.5,
24.5,28.3,-147.5,-135.0,
24.9,29.0,-140.0,57.5,
22.9,23.1,-137.5,193.8,
17.3,9.5,-128.8,265.0,
11.1,-3.8,-121.3,288.8,
8.9,-6.8,-131.3,283.8,
10.5,-0.6,-127.5,311.3,
13.8,8.0,-127.5,321.3,
17.4,17.0,-133.8,286.3,
19.5,21.3,-122.5,253.8,
18.4,16.0,-120.0,246.3,
16.9,9.1,-126.3,222.5,
17.5,7.0,-123.8,191.3,
17.3,2.9,-116.3,166.3,
12.9,-9.3,-102.5,170.0,
6.8,-21.8,-105.0,203.8,
3.8,-24.8,-107.5,227.5,
4.6,-20.1,-98.8,211.3,
6.3,-15.6,-97.5,175.0,
6.9,-14.4,-91.3,155.0,
6.5,-15.9,-81.3,133.8,
4.5,-21.6,-75.0,106.3,
1.5,-29.1,-65.0,115.0,
-0.6,-34.0,-52.5,136.3,
-2.5,-39.1,-38.8,118.8,
-4.6,-44.9,-45.0,82.5,
-6.4,-48.5,-41.3,66.3,
-9.3,-53.0,-37.5,43.8,
-13.4,-58.1,-28.8,55.0,
-16.9,-60.3,-33.8,80.0,
-19.1,-60.4,-30.0,83.8,
-20.3,-60.5,-21.3,76.3,
-21.6,-62.3,-12.5,71.3,
-22.8,-62.5,-20.0,96.3,
-21.9,-57.6,-8.8,126.3,
-21.3,-54.3,-10.0,126.3,
-23.1,-56.6,-2.5,130.0,
-26.3,-60.1,6.3,148.8,
-29.1,-63.3,2.5,153.8,
