"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-2.3,53.5,-77.5,-56.3,
-13.5,54.9,-86.3,-110.0,
-33.5,54.5,-88.8,-168.8,
-53.8,52.4,-80.0,-221.3,
-71.4,49.8,-62.5,-266.3,
-90.1,46.3,-57.5,-265.0,
-110.1,40.5,-55.0,-270.0,
-125.3,33.8,-46.3,-273.8,
-123.6,29.3,-56.3,-301.3,
-94.4,29.3,-60.0,-317.5,
-41.1,32.3,-66.3,-303.8,
14.3,35.3,-65.0,-292.5,
42.6,36.8,-63.8,-343.8,
32.5,37.0,-67.5,-560.0,
8.0,36.3,-55.0,-940.0,
4.0,34.3,-45.0,-1602.5,
32.5,31.8,-50.0,-1695.0,
81.6,30.5,-40.0,-1642.5,
134.1,31.0,-42.5,-1448.8,
181.9,32.5,-50.0,-1157.5,
226.0,34.1,-47.5,-861.3,
270.8,34.8,-50.0,-558.8,
323.4,34.5,-58.8,-288.8,
387.6,35.3,-55.0,-102.5,
452.4,38.6,-57.5,1.3,
493.0,44.6,-47.5,51.3,
482.4,50.0,-35.0,60.0,
412.6,50.4,-12.5,103.8,
315.0,44.1,-2.5,148.8,
251.3,32.9,-7.5,162.5,
266.0,19.0,-2.5,188.8,
342.9,5.8,2.5,206.3,
422.8,-2.6,10.0,218.8,
458.0,-3.5,12.5,231.3,
440.9,2.1,20.0,256.3,
391.8,10.4,17.5,307.5,
338.5,18.4,21.3,356.3,
306.4,25.1,22.5,413.8,
307.4,27.8,23.8,448.8,
329.0,25.3,33.8,473.8,
339.8,17.9,57.5,506.3,
307.9,4.0,61.3,511.3,
223.6,-13.8,78.8,530.0,
114.4,-28.0,90.0,542.5,
28.4,-35.0,113.8,537.5,
-6.3,-37.5,130.0,508.8,
-1.5,-40.6,135.0,518.8,
12.0,-47.6,150.0,543.8,
16.3,-55.9,157.5,560.0,
13.5,-62.8,171.3,570.0,
12.5,-70.8,173.8,555.0,
16.5,-80.0,178.8,551.3,
24.5,-84.3,185.0,535.0,
34.6,-79.8,176.3,515.0,
49.1,-70.4,185.0,493.8,
78.4,-63.4,178.8,467.5,
125.6,-61.8,186.3,447.5,
167.9,-61.9,187.5,407.5,
170.6,-58.9,206.3,353.8,
122.4,-51.9,212.5,302.5,
45.6,-45.5,227.5,267.5,
-29.1,-47.8,241.3,245.0,
-94.0,-61.3,253.8,225.0,
-164.4,-79.1,266.3,195.0,
-257.5,-94.8,292.5,182.5,
-368.3,-108.6,305.0,131.3,
-465.4,-123.9,302.5,92.5,
-512.0,-139.4,301.3,52.5,
-512.0,-152.1,278.8,13.8,
-512.0,-161.6,263.8,-38.8,
-512.0,-167.1,247.5,-93.8,
-512.0,-165.8,225.0,-137.5,
-510.0,-156.9,195.0,-160.0,
-510.8,-142.6,166.3,-178.8,
-512.0,-127.9,150.0,-191.3,
-512.0,-119.3,130.0,-198.8,
-511.4,-119.1,105.0,-196.3,
-512.0,-122.1,81.3,-180.0,
-512.0,-121.5,66.3,-185.0,
-511.4,-116.8,38.8,-183.8,
-512.0,-110.5,18.8,-187.5,
-512.0,-102.4,-8.8,-197.5,
-511.8,-91.5,-23.8,-197.5,
-511.9,-79.5,-53.8,-203.8,
-509.3,-66.4,-76.3,-213.8,
-489.3,-51.3,-93.8,-221.3,
-439.9,-34.5,-117.5,-213.8,
-370.4,-17.8,-123.8,-183.8,
-301.4,-2.3,-122.5,-171.3,
-240.3,12.1,-121.3,-165.0,
-184.5,24.6,-120.0,-125.0,
-137.4,32.9,-122.5,-78.8,
-100.9,35.3,-116.3,-56.3,
-68.5,33.3,-103.8,-57.5,
-39.3,30.3,-86.3,-66.3,
-18.3,26.6,-62.5,-55.0,
-5.8,19.5,-36.3,-53.8,
-1.6,5.6,11.3,-41.3,
-10.5,-17.3,50.0,-30.0,
-31.3,-47.0,80.0,-35.0,
-51.0,-76.3,93.8,-77.5,
-54.9,-97.5,92.5,-103.8,
-36.0,-108.4,83.8,-106.3,
2.1,-110.6,66.3,-93.8,
46.4,-106.1,55.0,-83.8,
82.5,-95.8,38.8,-91.3,
106.1,-81.3,26.3,-101.3,
122.3,-65.3,13.8,-122.5,
134.9,-49.6,-17.5,-128.8,
141.5,-34.9,-30.0,-123.8,
136.9,-20.5,-32.5,-96.3,
122.4,-7.0,-42.5,-78.8,
105.1,4.8,-55.0,-56.3,
91.1,15.9,-56.3,-25.0,
82.8,28.5,-65.0,-7.5,
78.9,43.0,-68.8,18.8,
76.3,56.5,-80.0,41.3,
73.5,66.4,-83.8,63.8,
71.5,74.5,-80.0,98.8,
69.9,83.6,-88.8,122.5,
66.0,92.6,-91.3,143.8,
57.1,100.6,-92.5,155.0,
42.6,109.0,-93.8,150.0,
23.6,117.4,-103.8,135.0,
1.0,124.9,-111.3,136.3,
-22.6,131.0,-120.0,155.0,
-41.5,134.6,-123.8,175.0,
-50.3,136.6,-117.5,180.0,
-43.8,138.4,-120.0,187.5,
-16.3,140.1,-120.0,211.3,
36.5,141.0,-115.0,216.3,
114.4,140.1,-106.3,231.3,
211.5,137.9,-96.3,233.8,
319.3,135.5,-96.3,243.8,
422.4,133.1,-83.8,250.0,
496.4,129.0,-78.8,252.5,
511.9,123.1,-65.0,255.0,
511.9,117.6,-60.0,253.8,
511.9,113.1,-47.5,246.3,
511.9,108.6,-46.3,276.3,
511.0,103.0,-40.0,298.8,
509.6,97.1,-30.0,321.3,
511.8,93.4,-31.3,317.5,
511.9,92.4,-28.8,320.0,
511.0,91.6,-21.3,330.0,
511.8,90.3,-13.8,322.5,
511.9,89.9,-16.3,307.5,
511.4,90.8,-18.8,305.0,
511.3,90.6,-12.5,302.5,
511.9,88.0,-7.5,293.8,
511.8,83.3,-6.3,282.5,
511.3,78.0,-1.3,261.3,
510.1,74.6,-7.5,218.8,
501.4,75.5,-10.0,166.3,
477.3,80.1,-13.8,142.5,
439.5,85.5,-15.0,156.3,
402.1,90.1,-16.3,180.0,
368.4,94.0,-17.5,172.5,
320.0,98.0,-20.0,132.5,
242.9,101.4,-23.8,118.8,
143.5,101.8,-18.8,121.3,
38.9,99.0,-22.5,117.5,
-55.6,95.1,-21.3,83.8,
-134.1,91.4,-16.3,86.3,
-199.8,86.5,-10.0,78.8,
-253.8,78.5,-2.5,57.5,
-294.4,68.3,11.3,47.5,
-323.8,59.1,17.5,51.3,
-343.4,51.8,27.5,76.3,
-349.5,45.0,26.3,87.5,
-341.4,37.6,40.0,77.5,
-324.5,28.6,60.0,83.8,
-303.5,18.0,70.0,82.5,
-281.5,8.3,83.8,57.5,
-266.3,1.3,95.0,45.0,
-263.3,-4.4,86.3,47.5,
-267.8,-10.1,85.0,32.5,
-271.4,-15.0,82.5,26.3,
-270.1,-19.3,87.5,-16.3,
-263.9,-24.9,81.3,-12.5,
-253.8,-32.9,75.0,1.3,
-239.6,-41.4,57.5,2.5,
-223.4,-45.1,30.0,-3.8,
-211.9,-40.3,7.5,-17.5,
-210.5,-27.9,0.0,-31.3,
-218.3,-13.0,-11.3,-32.5,
-230.6,-0.4,-23.8,-35.0,
-244.1,8.3,-16.3,-55.0,
-259.6,12.8,-13.8,-45.0,
-277.4,13.1,-3.8,-41.3,
-292.4,10.1,3.8,-28.8,
-299.1,5.4,17.5,-21.3,
-296.5,-0.9,30.0,-16.3,
-289.4,-9.1,42.5,-8.8,
-285.8,-19.8,58.8,-18.8,
-287.4,-31.4,82.5,-35.0,
-288.6,-41.8,95.0,-57.5,
-285.0,-49.3,105.0,-65.0,
-277.5,-53.8,106.3,-67.5,
-269.6,-56.8,110.0,-60.0,
-264.9,-60.5,107.5,-43.8,
-264.3,-66.8,108.8,-47.5,
-265.6,-74.6,113.8,-50.0,
-266.3,-81.6,118.8,-65.0,
-262.8,-85.3,128.8,-87.5,
-253.8,-84.3,120.0,-107.5,
-243.8,-81.1,130.0,-172.5,
-240.5,-79.9,125.0,-271.3,
-248.8,-81.0,135.0,-336.3,
-266.6,-82.3,150.0,-332.5,
-293.5,-83.8,161.3,-325.0,
-343.5,-87.9,150.0,-325.0,
-419.1,-94.3,108.8,-330.0,
-489.1,-96.0,108.8,-307.5,
-512.0,-89.0,98.8,-290.0,
-512.0,-78.3,107.5,-255.0,
-512.0,-68.9,96.3,-200.0,
-512.0,-61.5,106.3,-132.5,
-512.0,-55.6,102.5,-32.5,
-509.5,-52.6,107.5,83.8,
-511.6,-53.9,110.0,197.5,
-512.0,-56.6,115.0,291.3,
-511.4,-56.9,108.8,360.0,
-511.5,-56.0,107.5,462.5,
-512.0,-56.4,103.8,566.3,
-512.0,-56.5,102.5,635.0,
-480.1,-54.0,87.5,701.3,
-368.3,-47.6,65.0,805.0,
-182.6,-37.6,50.0,906.3,
44.1,-25.6,32.5,990.0,
277.9,-13.1,7.5,1033.8,
452.6,-0.8,-15.0,1053.8,
511.9,12.5,-48.8,1027.5,
511.9,29.0,-90.0,981.3,
511.9,48.4,-110.0,827.5,
511.9,66.6,-140.0,523.8,
511.9,80.4,-152.5,98.8,
508.6,89.8,-153.8,-297.5,
508.1,97.0,-162.5,-583.8,
511.9,103.9,-161.3,-658.8,
511.9,110.0,-158.8,-586.3,
509.9,112.4,-148.8,-360.0,
511.9,108.1,-135.0,-90.0,
511.9,98.8,-131.3,175.0,
510.5,88.0,-121.3,448.8,
511.3,78.6,-116.3,698.8,
511.9,70.0,-105.0,886.3,
511.4,61.0,-88.8,966.3,
510.9,51.9,-80.0,1001.3,
511.9,44.5,-92.5,1005.0,
511.9,41.0,-116.3,982.5,
470.5,41.8,-127.5,927.5,
335.9,43.6,-138.8,845.0,
141.5,43.8,-155.0,758.8,
-16.3,43.3,-165.0,676.3,
-52.3,43.8,-175.0,601.3,
69.0,44.4,-177.5,511.3,
269.1,43.9,-186.3,370.0,
305.8,43.3,-190.0,260.0,
44.0,44.0,-266.3,245.0,
-314.0,46.8,-263.8,235.0,
-512.0,50.6,-270.0,121.3,
-512.0,56.5,-252.5,-36.3,
-512.0,65.5,-226.3,-170.0,
-512.0,73.1,-212.5,-296.3,
-512.0,73.8,-198.8,-407.5,
-501.0,68.3,-207.5,-475.0,
-506.3,61.3,-202.5,-507.5,
-512.0,56.6,-186.3,-468.8,
-510.3,53.6,-143.8,-418.8,
-507.4,49.4,-127.5,-356.3,
-512.0,45.6,-101.3,-341.3,
-512.0,46.6,-55.0,-321.3,
-507.5,50.3,3.8,-276.3,
-499.6,47.9,37.5,-225.0,
-394.5,35.4,46.3,-210.0,
-113.5,17.9,47.5,-272.5,
232.6,2.6,51.3,-310.0,
476.6,-8.5,67.5,-296.3,
511.9,-17.5,57.5,-260.0,
511.9,-26.1,72.5,-268.8,
488.0,-34.5,86.3,-306.3,
281.6,-41.8,102.5,-335.0,
-81.4,-46.8,110.0,-350.0,
-409.4,-47.9,133.8,-310.0,
-512.0,-46.5,152.5,-306.3,
-371.3,-46.8,156.3,-360.0,
-111.9,-49.4,162.5,-380.0,
103.9,-53.0,152.5,-377.5,
242.1,-54.9,162.5,-396.3,
341.4,-49.9,156.3,-450.0,
430.8,-38.4,158.8,-510.0,
501.1,-28.5,145.0,-548.8,
511.9,-26.8,137.5,-556.3,
511.9,-30.9,137.5,-536.3,
511.9,-33.4,131.3,-518.8,
511.9,-30.8,136.3,-511.3,
511.3,-26.9,120.0,-503.8,
508.3,-27.0,117.5,-488.8,
511.9,-33.3,107.5,-458.8,
511.9,-42.5,107.5,-453.8,
510.0,-47.6,101.3,-422.5,
511.5,-44.1,96.3,-358.8,
511.9,-36.0,96.3,-332.5,
511.1,-31.0,98.8,-332.5,
510.9,-32.0,95.0,-367.5,
511.9,-36.9,96.3,-372.5,
511.9,-42.5,91.3,-355.0,
510.8,-47.1,105.0,-355.0,
511.9,-49.8,107.5,-370.0,
511.9,-49.3,108.8,-370.0,
511.0,-47.9,116.3,-390.0,
511.6,-49.1,120.0,-437.5,
500.3,-52.6,121.3,-500.0,
387.5,-55.1,117.5,-536.3,
99.3,-52.8,117.5,-536.3,
-251.9,-44.4,98.8,-485.0,
-492.5,-33.1,90.0,-422.5,
-512.0,-22.5,71.3,-395.0,
-512.0,-14.4,71.3,-422.5,
