"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
65.3,64.6,110.5,-141.6,
248.5,245.8,48.7,-130.9,
449.3,444.5,-67.1,-133.6,
545.8,540.0,36.8,-125.6,
545.8,540.0,61.8,-124.3,
545.8,540.0,-48.7,-149.6,
545.8,540.0,-36.8,-129.6,
545.8,540.0,36.8,-137.6,
540.8,535.0,-38.2,-128.3,
541.8,536.0,-69.7,-128.3,
545.8,540.0,-3.9,-114.9,
545.7,539.9,-27.6,-104.2,
543.2,537.4,-92.1,-102.9,
545.8,540.0,-60.5,-94.9,
545.8,540.0,-80.3,-92.2,
543.6,537.7,-155.2,-104.2,
545.6,539.7,-209.2,-85.5,
545.8,540.0,-103.9,-78.8,
543.8,538.9,-42.1,-88.2,
540.6,539.1,-9.2,-106.9,
535.6,540.0,30.3,-97.5,
522.4,538.8,14.5,-81.5,
506.1,534.1,9.2,-85.5,
493.0,528.4,40.8,-72.1,
480.6,518.1,46.0,-66.8,
468.4,504.6,32.9,-92.2,
458.2,492.7,44.7,-68.1,
447.5,480.5,51.3,-77.5,
434.9,466.9,32.9,-68.1,
423.2,454.1,36.8,-50.8,
412.4,442.5,42.1,-60.1,
402.5,432.1,35.5,-73.5,
395.5,424.5,32.9,-86.8,
389.3,417.6,42.1,-72.1,
380.0,407.3,67.1,-61.5,
368.5,394.9,77.6,-61.5,
358.3,384.1,61.8,-49.4,
348.7,374.1,71.0,-52.1,
339.8,364.7,88.1,-58.8,
332.6,357.0,88.1,-62.8,
325.9,349.7,68.4,-66.8,
317.9,341.3,51.3,-37.4,
308.7,331.5,60.5,-48.1,
299.9,322.0,89.5,-48.1,
292.4,314.0,98.7,-45.4,
286.8,307.9,89.5,-77.5,
282.6,303.3,89.5,-64.1,
277.5,297.9,89.5,-74.8,
271.2,290.9,93.4,-54.8,
264.7,283.8,69.7,-69.5,
258.2,276.8,65.8,-61.5,
251.3,269.5,56.6,-57.4,
245.0,262.9,36.8,-65.5,
239.9,257.4,48.7,-56.1,
234.7,251.6,50.0,-50.8,
229.8,246.2,52.6,-72.1,
226.2,242.1,52.6,-61.5,
221.9,237.4,61.8,-50.8,
215.4,230.6,63.2,-46.8,
208.7,223.8,68.4,-42.8,
203.9,218.8,59.2,45.4,
200.5,214.9,65.8,223.1,
196.1,210.2,35.5,399.5,
189.8,203.5,25.0,558.5,
183.7,197.1,27.6,668.0,
179.7,193.1,-5.3,740.2,
176.6,189.6,48.7,844.4,
172.2,184.7,88.1,921.9,
166.5,178.8,93.4,963.3,
161.4,173.4,80.3,1067.5,
159.1,170.6,69.7,1233.2,
159.1,170.4,60.5,1390.8,
158.1,169.1,52.6,1568.5,
154.1,164.6,35.5,1739.5,
148.9,159.2,32.9,1949.3,
145.2,155.3,51.3,2140.3,
143.0,153.0,11.8,2326.0,
140.5,150.2,-27.6,2479.7,
136.1,145.4,-30.3,2607.9,
131.2,140.2,-53.9,2750.9,
127.7,136.6,-76.3,2909.9,
124.9,133.7,-77.6,3034.1,
121.2,129.9,-77.6,3162.4,
116.9,125.4,-80.3,3296.0,
112.2,120.4,-55.3,3421.6,
107.8,115.6,-23.7,3517.8,
104.9,112.5,2.6,3589.9,
104.2,111.8,15.8,3646.0,
105.2,112.9,48.7,3696.8,
105.6,113.1,72.4,3750.2,
103.7,111.0,88.1,3807.7,
99.7,106.7,72.4,3887.8,
95.4,102.2,56.6,3962.7,
93.2,99.8,53.9,4012.1,
92.5,99.2,46.0,4076.2,
91.7,98.1,31.6,4096.3,
89.8,96.0,6.6,4135.0,
87.3,93.2,-17.1,4157.7,
85.0,90.7,-40.8,4165.7,
83.0,88.6,-82.9,4175.1,
81.0,86.4,-96.0,4180.4,
78.8,83.7,-106.6,4171.1,
75.2,79.9,-127.6,4115.0,
70.4,75.2,-131.6,3998.7,
67.2,72.3,-135.5,3772.9,
67.3,72.5,-197.3,3348.1,
68.4,73.4,-221.0,2907.2,
66.9,71.7,-193.4,2554.5,
63.8,68.6,-190.8,2344.7,
62.4,67.0,-188.1,2223.2,
62.5,67.0,-156.6,2132.3,
57.3,66.6,-88.1,2054.8,
35.5,65.0,-56.6,2021.4,
8.8,63.0,-69.7,2008.1,
4.8,61.4,-78.9,2020.1,
13.2,59.9,-71.0,2054.8,
12.1,58.3,-64.5,2086.9,
13.6,57.0,-78.9,2145.7,
24.8,55.8,-75.0,2219.1,
32.8,53.9,-59.2,2300.6,
32.9,50.6,-60.5,2362.1,
29.7,46.5,-40.8,2444.9,
25.5,44.3,-27.6,2534.4,
21.7,44.8,-28.9,2610.6,
20.5,45.4,-46.0,2670.7,
15.3,44.0,-55.3,2734.9,
2.8,41.7,-71.0,2808.3,
-4.9,39.3,-78.9,2868.5,
-9.7,38.6,-81.6,2917.9,
-27.9,39.8,-78.9,2954.0,
-50.0,40.9,-75.0,2980.7,
-62.2,39.4,-63.2,2980.7,
-79.6,35.6,-63.2,2952.6,
-106.8,32.7,-60.5,2952.6,
-128.5,32.0,-38.2,2954.0,
-148.0,31.5,-19.7,2945.9,
-173.4,31.3,-17.1,2929.9,
-193.9,32.6,-26.3,2948.6,
-208.6,34.5,-22.4,2852.4,
-231.0,35.1,-11.8,2348.7,
-259.8,33.6,0.0,1730.2,
-288.6,31.0,1.3,1353.4,
-326.4,28.9,-2.6,1193.1,
-376.0,28.1,-2.6,1163.7,
-422.0,27.3,0.0,1126.3,
-453.2,26.1,2.6,1106.2,
-467.2,24.8,2.6,1126.3,
-458.9,24.1,11.8,1161.0,
-432.8,25.3,15.8,1193.1,
-407.9,26.5,5.3,1257.2,
-396.4,25.2,5.3,1289.3,
-392.3,23.2,11.8,1301.3,
-384.5,22.8,2.6,1330.7,
-368.1,23.2,1.3,1324.0,
-343.9,22.4,2.6,1246.5,
-316.7,20.4,1.3,1177.0,
-293.0,18.2,-7.9,1165.0,
-278.4,16.6,-1.3,1178.4,
-276.3,16.6,0.0,1214.5,
-287.1,17.9,-26.3,1259.9,
-307.4,18.7,-42.1,1313.3,
-332.3,18.1,-53.9,1349.4,
-359.6,14.9,-75.0,1349.4,
-386.1,10.2,-111.8,1316.0,
-403.9,7.8,-127.6,1271.9,
-408.0,7.3,-147.4,1189.1,
-402.0,6.5,-165.8,1080.8,
-393.1,8.7,-190.8,971.3,
-386.5,10.0,-209.2,868.4,
-383.5,1.3,-213.1,808.3,
-383.5,-9.9,-226.3,769.6,
-388.1,-13.6,-244.7,722.8,
-400.0,-27.3,-286.8,681.4,
-414.9,-53.7,-271.0,621.3,
-421.9,-60.9,-197.3,531.7,
-415.9,-59.7,-72.4,423.5,
-403.9,-80.4,-10.5,336.7,
-394.7,-96.3,40.8,276.6,
-390.8,-94.5,68.4,201.7,
-390.7,-112.2,80.3,116.2,
-390.5,-142.5,103.9,74.8,
-386.8,-152.4,122.4,97.5,
-381.2,-158.2,132.9,159.0,
-378.9,-176.3,139.5,240.5,
-381.5,-188.4,135.5,315.3,
-385.6,-196.9,117.1,355.4,
-389.2,-217.8,89.5,233.8,
-394.0,-241.1,57.9,-318.0,
-403.3,-261.0,13.2,-1031.4,
-420.0,-294.6,-1.3,-1588.5,
-443.5,-338.9,-11.8,-1889.1,
