"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-65.4,-64.7,-3.9,1579.2,
-248.7,-246.1,75.0,1996.0,
-449.7,-444.9,-61.8,2481.0,
-546.0,-540.1,-60.5,2573.2,
-546.0,-540.1,47.4,2717.5,
-546.0,-540.1,-22.4,3098.3,
-546.0,-540.1,-107.9,3301.3,
-546.0,-540.1,-52.6,3364.1,
-541.3,-535.5,-47.4,3556.5,
-542.2,-536.4,-126.3,3646.0,
-546.0,-540.1,-127.6,3610.0,
-545.8,-540.1,-123.7,3667.4,
-540.9,-537.7,-181.6,3760.9,
-538.4,-540.1,-165.8,3715.5,
-527.2,-540.1,-136.8,3698.1,
-510.4,-538.3,-176.3,3740.9,
-498.8,-540.1,-178.9,3688.8,
-487.8,-540.1,-136.8,3600.6,
-473.4,-538.7,-182.9,3580.6,
-462.0,-535.2,-247.3,3496.4,
-452.7,-529.3,-243.4,3328.1,
-440.3,-516.5,-246.0,3225.2,
-428.5,-502.5,-261.8,3113.0,
-419.7,-491.1,-302.6,2948.6,
-409.2,-478.4,-388.1,2783.0,
-397.9,-465.2,-419.7,2672.1,
-389.3,-454.9,-432.9,2571.9,
-380.5,-444.7,-388.1,2440.9,
-369.9,-432.7,-398.6,2320.7,
-360.8,-422.1,-485.5,2201.8,
-353.0,-412.7,-447.3,2052.1,
-343.5,-401.9,-372.3,1894.5,
-334.0,-391.0,-347.3,1739.5,
-326.2,-381.6,-332.9,1564.5,
-318.7,-372.7,-277.6,1444.2,
-311.2,-363.9,-202.6,1341.4,
-304.4,-355.9,-110.5,1214.5,
-297.2,-347.5,-59.2,1082.2,
-289.1,-338.2,-14.5,965.9,
-281.1,-329.3,3.9,829.7,
-273.6,-320.7,90.8,682.7,
-266.4,-312.4,156.6,534.4,
-260.4,-305.1,217.1,414.2,
-255.2,-298.7,205.2,327.3,
-249.5,-291.8,173.7,231.1,
-243.4,-284.7,205.2,147.0,
-237.9,-278.2,219.7,82.8,
-232.6,-272.0,200.0,12.0,
-226.7,-265.4,196.0,-56.1,
-220.7,-258.5,119.7,-144.3,
-215.0,-251.7,22.4,-228.5,
-209.5,-245.3,34.2,-277.9,
-204.5,-239.2,80.3,-342.0,
-199.4,-233.3,84.2,-426.2,
-194.3,-227.5,82.9,-473.0,
-189.7,-222.1,59.2,-529.1,
-185.0,-216.7,82.9,-594.5,
-180.1,-211.2,125.0,-653.3,
-175.3,-205.8,146.0,-698.7,
-171.1,-200.8,175.0,-745.5,
-167.7,-196.5,201.3,-769.6,
-164.5,-192.7,200.0,-761.5,
-161.3,-188.8,167.1,-750.8,
-157.8,-184.5,118.4,-765.5,
-153.5,-179.5,90.8,-823.0,
-148.9,-174.2,110.5,-889.8,
-144.8,-169.6,138.1,-944.6,
-141.3,-165.6,125.0,-996.7,
-137.8,-161.5,94.7,-1030.1,
-134.6,-157.7,127.6,-1031.4,
-132.0,-154.4,144.7,-1064.8,
-129.4,-151.4,107.9,-1086.2,
-126.4,-147.8,89.5,-1111.6,
-122.6,-143.5,138.1,-1145.0,
-119.0,-139.4,182.9,-1154.3,
-116.1,-136.2,189.5,-1166.4,
-113.2,-133.1,231.6,-1177.0,
-110.1,-129.4,305.2,-1202.4,
-107.3,-125.8,230.2,-1197.1,
-104.8,-122.9,123.7,-1194.4,
-102.2,-120.1,90.8,-1206.4,
-99.7,-117.1,138.1,-1243.8,
-97.3,-114.2,198.7,-1281.3,
-95.0,-111.4,193.4,-1306.6,
-93.0,-109.1,126.3,-1310.6,
-91.3,-107.1,78.9,-1313.3,
-89.4,-104.7,93.4,-1317.3,
-87.2,-101.8,118.4,-1326.7,
-85.0,-99.3,157.9,-1316.0,
-83.4,-97.4,169.7,-1269.2,
-81.7,-95.5,136.8,-1235.8,
-79.4,-92.7,119.7,-1229.1,
-77.2,-89.9,143.4,-1227.8,
-75.4,-88.0,138.1,-1222.5,
-74.0,-86.2,94.7,-1210.4,
-72.4,-84.3,97.4,-1203.8,
-70.5,-82.3,59.2,-1209.1,
-68.5,-80.4,28.9,-1213.1,
-66.4,-78.2,-7.9,-1211.8,
-64.2,-75.4,-43.4,-1241.2,
-62.4,-73.1,-31.6,-1241.2,
-61.0,-71.5,-6.6,-1237.2,
-60.1,-70.4,34.2,-1199.8,
-59.2,-69.5,14.5,-1153.0,
-58.1,-68.3,2.6,-1088.9,
-57.0,-66.9,51.3,-1047.4,
-55.7,-65.1,122.4,-1023.4,
-53.8,-63.2,96.0,-1024.7,
-51.8,-60.9,82.9,-1027.4,
-50.1,-58.8,72.4,-1028.7,
-48.9,-57.2,52.6,-1042.1,
-48.0,-56.0,81.6,-1035.4,
-46.9,-54.9,89.5,-1020.7,
-45.9,-53.5,96.0,-979.3,
-44.8,-52.2,159.2,-932.5,
-43.7,-51.0,169.7,-877.8,
-42.5,-49.7,128.9,-825.7,
-41.6,-48.7,132.9,-797.6,
-41.2,-48.1,163.1,-746.8,
-41.1,-47.9,147.4,-693.4,
-40.8,-47.5,102.6,-644.0,
-39.9,-46.4,84.2,-606.6,
-38.5,-44.8,84.2,-585.2,
-37.3,-43.4,52.6,-551.8,
-36.3,-42.2,59.2,-509.0,
-35.5,-41.3,80.3,-481.0,
-34.7,-40.4,97.4,-468.9,
-33.9,-39.4,102.6,-460.9,
-33.1,-38.4,71.0,-473.0,
-31.7,-37.1,21.1,-501.0,
-30.4,-35.7,39.5,-517.0,
-29.7,-34.9,78.9,-490.3,
-29.3,-34.4,48.7,-478.3,
-28.7,-33.5,15.8,-498.3,
-27.7,-32.2,-3.9,-517.0,
-26.8,-30.7,9.2,-562.5,
-26.0,-27.7,-14.5,-627.9,
-25.5,-23.6,-48.7,-757.5,
-25.3,-20.4,-51.3,-839.0,
-25.6,-7.1,-14.5,-884.5,
-25.6,25.7,-60.5,-873.8,
-24.7,59.3,-73.7,-875.1,
-23.2,81.8,-38.2,-893.8,
-22.0,105.9,15.8,-879.1,
-21.5,128.2,47.4,-839.0,
-21.6,136.2,44.7,-803.0,
-21.5,142.0,52.6,-793.6,
-20.7,150.3,13.2,-807.0,
-19.3,144.8,22.4,-793.6,
-18.4,129.6,7.9,-750.8,
-18.5,118.9,40.8,-686.7,
-19.2,104.6,15.8,-637.3,
-19.3,85.7,30.3,-622.6,
-18.9,81.0,1.3,-594.5,
-18.4,91.8,-1.3,-563.8,
-17.9,104.4,-18.4,-533.1,
-17.2,120.0,-7.9,-511.7,
-16.5,145.7,7.9,-485.0,
-16.3,178.9,7.9,-459.6,
-16.3,214.3,-14.5,-418.2,
-16.1,248.3,5.3,-400.8,
-15.5,276.0,25.0,-392.8,
-15.1,295.0,-17.1,-372.8,
-14.7,309.0,-43.4,-363.4,
-13.7,319.9,-48.7,-359.4,
-12.8,326.2,-6.6,-350.0,
-12.4,329.3,2.6,-350.0,
-12.7,331.2,-14.5,-330.0,
-12.8,332.3,-5.3,-318.0,
-12.4,334.1,-25.0,-322.0,
-11.6,339.0,-46.0,-346.0,
-10.9,344.2,-63.2,-362.1,
-10.8,345.4,-55.3,-352.7,
-11.1,345.8,-57.9,-335.3,
-10.8,352.2,-38.2,-340.7,
-9.6,364.9,21.1,-339.4,
-5.6,377.8,-10.5,-319.3,
0.5,386.6,-157.9,-299.3,
3.2,391.6,-132.9,-287.2,
9.5,396.4,-57.9,-291.3,
31.9,405.0,-44.7,-251.2,
61.4,422.2,-30.3,-236.5,
93.3,451.8,32.9,-241.8,
136.5,484.3,81.6,-243.2,
174.3,510.2,21.1,-239.1,
187.5,532.3,-27.6,-209.8,
197.3,540.0,32.9,-200.4,
222.5,535.9,113.1,-223.1,
247.1,538.1,138.1,-221.8,
265.0,540.0,118.4,-196.4,
288.8,539.6,118.4,-149.6,
315.4,536.7,155.2,-113.6,
332.6,540.0,156.6,-121.6,
339.5,540.0,176.3,-132.3,
335.9,537.2,227.6,-122.9,
324.0,540.0,213.1,-106.9,
315.1,540.0,93.4,-89.5,
314.2,538.5,17.1,-80.2,
315.2,536.8,30.3,-84.2,
315.5,535.2,21.1,-114.9,
312.7,532.9,25.0,-109.6,
299.2,531.3,17.1,-78.8,
277.4,530.1,-18.4,-65.5,
261.8,530.2,-38.2,-81.5,
257.8,519.3,-101.3,-80.2,
255.2,480.8,-160.5,-69.5,
245.3,427.6,-88.1,-60.1,
229.5,384.4,-18.4,-46.8,
216.5,358.9,-48.7,-53.4,
211.9,354.7,-63.2,-72.1,
214.7,366.6,-81.6,-81.5,
219.3,371.5,-32.9,-88.2,
219.1,358.1,35.5,-73.5,
212.6,338.6,26.3,-65.5,
203.9,319.1,27.6,-60.1,
197.1,301.7,57.9,-64.1,
191.3,297.1,84.2,-64.1,
181.1,296.4,89.5,-92.2,
165.9,272.4,103.9,-109.6,
150.1,223.4,156.6,-94.9,
139.0,175.6,173.7,-69.5,
135.0,153.2,201.3,-33.4,
131.3,163.4,238.1,-22.7,
118.5,197.1,227.6,-25.4,
102.1,237.2,206.6,-54.8,
98.8,270.7,178.9,-88.2,
114.8,292.2,144.7,-96.2,
135.3,296.3,146.0,-88.2,
137.4,278.0,115.8,-64.1,
114.1,245.8,61.8,-54.8,
84.4,221.8,84.2,-44.1,
74.4,221.4,98.7,-16.0,
93.7,240.5,103.9,22.7,
129.6,261.6,101.3,38.7,
159.7,269.3,86.8,22.7,
173.4,262.3,57.9,1.3,
179.4,252.1,53.9,-28.1,
191.8,250.7,-5.3,-36.1,
217.5,262.4,-15.8,-10.7,
256.0,282.9,-19.7,-2.7,
299.0,302.0,-43.4,14.7,
333.6,311.1,-2.6,-1.3,
353.8,309.9,-11.8,-9.4,
362.7,302.6,-51.3,25.4,
365.6,290.9,-97.4,44.1,
364.4,274.7,-122.4,50.8,
361.1,258.3,-157.9,16.0,
358.4,249.0,-196.0,0.0,
356.8,249.2,-182.9,1.3,
359.6,257.1,-139.5,20.0,
370.3,269.3,-69.7,4.0,
380.8,276.1,-110.5,-29.4,
377.5,266.1,-169.7,-77.5,
357.9,237.9,-128.9,-112.2,
332.2,200.6,-48.7,-147.0,
310.0,161.8,1.3,-156.3,
289.1,121.3,42.1,-151.0,
263.5,78.6,109.2,-138.9,
235.3,39.6,105.3,-114.9,
208.1,9.9,110.5,-122.9,
178.2,-14.2,152.6,-106.9,
136.1,-46.3,181.6,-77.5,
77.0,-94.9,109.2,-65.5,
14.0,-148.9,34.2,-70.8,
-30.7,-182.8,55.3,-104.2,
-50.9,-183.3,109.2,-120.2,
-59.6,-163.8,130.3,-129.6,
-67.3,-148.7,144.7,-144.3,
-73.4,-149.8,173.7,-165.7,
-72.5,-159.8,225.0,-180.4,
-65.8,-165.0,236.8,-167.0,
-64.5,-157.1,209.2,-144.3,
-76.6,-136.1,190.8,-163.0,
-98.9,-110.9,211.8,-177.7,
-123.3,-94.7,276.3,-161.7,
-143.6,-93.9,302.6,-160.3,
-155.9,-100.7,227.6,-184.4,
-155.3,-99.7,135.5,-227.1,
-135.7,-81.1,138.1,-240.5,
-99.7,-48.5,136.8,-236.5,
-62.6,-14.6,181.6,-259.2,
-41.3,9.6,157.9,-316.6,
-35.9,23.6,140.8,-319.3,
-31.9,35.1,168.4,-311.3,
-18.0,46.9,118.4,-296.6,
5.9,56.3,7.9,-289.9,
34.4,66.5,7.9,-280.6,
65.4,85.2,38.2,-299.3,
97.3,112.3,53.9,-275.2,
127.0,140.4,27.6,-248.5,
155.5,162.5,-10.5,-229.8,
184.5,174.5,-19.7,-252.5,
207.5,178.5,19.7,-261.9,
217.1,184.1,-56.6,-243.2,
216.9,196.2,-226.3,-213.8,
218.5,210.6,-260.5,-189.7,
231.5,224.8,-281.6,-164.3,
256.0,242.0,-318.4,-140.3,
282.8,263.6,-401.3,-102.9,
294.7,288.0,-410.5,-82.8,
276.4,312.0,-380.2,-62.8,
234.1,330.6,-330.2,-49.4,
189.3,335.3,-422.3,-74.8,
157.3,319.9,-440.7,-76.2,
138.4,289.7,-411.8,-49.4,
128.4,261.2,-469.7,-32.1,
129.4,240.8,-523.6,-21.4,
141.8,218.0,-485.5,-13.4,
158.2,193.4,-442.1,17.4,
174.7,189.5,-448.6,30.7,
194.7,220.3,-475.0,26.7,
216.3,272.3,-452.6,24.0,
229.7,317.4,-401.3,17.4,
230.6,340.3,-360.5,28.1,
226.2,349.2,-344.7,34.7,
224.9,356.8,-325.0,38.7,
227.4,367.8,-475.0,57.4,
231.3,384.4,-564.4,57.4,
238.2,407.9,-500.0,62.8,
251.9,432.8,-435.5,88.2,
272.4,451.9,-425.0,117.6,
294.2,461.4,-435.5,124.3,
310.3,459.8,-419.7,132.3,
318.3,449.7,-388.1,130.9,
319.0,437.0,-348.6,118.9,
313.0,425.9,-321.0,118.9,
302.2,416.8,-314.4,106.9,
287.8,406.7,-334.2,101.5,
271.1,388.9,-305.2,94.9,
255.0,358.8,-285.5,113.6,
241.4,319.8,-263.1,144.3,
230.3,279.7,-347.3,148.3,
219.4,243.3,-351.3,112.2,
205.9,210.5,-352.6,92.2,
188.5,180.8,-373.6,100.2,
167.0,155.9,-353.9,136.3,
146.5,139.6,-325.0,122.9,
133.4,136.0,-364.4,114.9,
127.2,142.2,-340.8,133.6,
126.0,152.3,-288.1,113.6,
130.1,160.7,-207.9,85.5,
132.4,159.6,-190.8,53.4,
119.6,142.4,-226.3,54.8,
88.4,114.9,-176.3,49.4,
50.9,90.1,-72.4,49.4,
18.7,72.8,47.4,21.4,
-8.3,60.3,34.2,13.4,
-33.5,56.3,100.0,21.4,
-57.0,65.4,126.3,24.0,
-75.7,77.7,0.0,1.3,
-90.0,76.6,-103.9,-42.8,
-111.3,55.6,-27.6,-80.2,
-154.3,21.5,110.5,-104.2,
-219.5,-14.5,206.6,-128.3,
-290.2,-45.9,292.1,-145.6,
-348.8,-70.4,344.7,-179.0,
-386.8,-87.6,381.5,-208.4,
-408.9,-100.9,447.3,-204.4,
-433.3,-115.6,555.2,-180.4,
-467.0,-131.7,663.1,-191.1,
-495.2,-146.4,740.7,-239.1,
-504.8,-160.5,777.6,-257.9,
-498.5,-176.2,814.4,-261.9,
-485.6,-192.3,786.8,-277.9,
-469.6,-205.1,781.5,-331.3,
-446.9,-210.9,740.7,-350.0,
-416.4,-209.3,874.9,-342.0,
-382.0,-201.9,896.0,-338.0,
-345.5,-190.0,692.0,-363.4,
-305.4,-174.9,669.7,-388.8,
-261.6,-157.8,698.6,-383.4,
-215.5,-137.8,656.5,-363.4,
-170.1,-109.8,630.2,-350.0,
-129.3,-71.6,613.1,-355.4,
-93.4,-31.1,667.0,-338.0,
-58.5,0.0,673.6,-306.0,
-22.0,23.2,692.0,-276.6,
9.6,47.2,711.8,-240.5,
23.6,67.8,717.0,-243.2,
19.1,75.3,665.7,-259.2,
15.9,75.3,621.0,-237.8,
31.2,79.5,659.1,-212.4,
53.6,86.5,665.7,-184.4,
59.7,87.3,557.8,-168.3,
49.5,79.1,481.5,-168.3,
45.5,66.5,459.2,-176.4,
65.7,56.7,302.6,-156.3,
106.1,56.2,176.3,-149.6,
148.1,64.2,185.5,-136.3,
175.4,73.6,73.7,-90.9,
185.0,80.0,-39.5,-56.1,
