"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
3.0,13.3,16.3,-92.5,
-0.6,13.3,18.8,-83.8,
-6.6,7.4,-28.8,-135.0,
-1.6,8.9,-11.3,-168.8,
5.8,9.5,8.8,-163.8,
12.5,7.8,-22.5,-165.0,
26.4,14.8,-35.0,-185.0,
38.9,23.6,-1.3,-182.5,
40.1,26.3,-18.8,-165.0,
40.6,32.5,-36.3,-178.8,
46.9,43.3,-18.8,-193.8,
48.8,46.1,-27.5,-202.5,
45.3,43.8,-42.5,-212.5,
46.4,46.0,-32.5,-190.0,
51.6,48.6,-25.0,-182.5,
54.0,44.3,-26.3,-196.3,
55.9,38.1,-30.0,-202.5,
60.5,36.0,-18.8,-228.8,
63.0,35.4,-12.5,-263.8,
60.5,33.9,-10.0,-256.3,
54.4,32.6,0.0,-207.5,
46.4,32.9,10.0,-170.0,
41.6,37.4,-5.0,-148.8,
43.6,47.1,-1.3,-147.5,
48.1,56.8,6.3,-172.5,
50.8,62.5,2.5,-180.0,
54.8,68.4,-10.0,-160.0,
66.4,79.3,-20.0,-147.5,
86.3,95.4,-36.3,-157.5,
109.9,115.3,-58.8,-160.0,
131.5,136.5,-83.8,-147.5,
149.6,156.9,-103.8,-113.8,
169.9,177.9,-136.3,-95.0,
195.9,201.5,-170.0,-92.5,
223.1,225.5,-190.0,-27.5,
247.0,247.4,-227.5,62.5,
267.4,267.8,-235.0,106.3,
284.3,287.5,-257.5,117.5,
296.8,305.3,-278.8,112.5,
305.1,318.6,-298.8,115.0,
310.0,325.1,-306.3,117.5,
310.1,324.9,-312.5,116.3,
304.5,320.3,-323.8,110.0,
297.0,314.0,-323.8,143.8,
291.5,306.9,-327.5,155.0,
285.6,297.3,-328.8,172.5,
275.5,284.4,-328.8,217.5,
261.9,269.8,-313.8,270.0,
246.8,253.8,-305.0,272.5,
230.1,234.8,-288.8,260.0,
212.1,213.4,-281.3,265.0,
193.8,192.4,-258.8,278.8,
177.0,173.6,-255.0,311.3,
164.5,158.1,-233.8,315.0,
155.4,146.0,-228.8,317.5,
144.9,134.6,-208.8,316.3,
130.4,121.1,-206.3,302.5,
113.9,104.5,-178.8,305.0,
98.1,86.6,-167.5,302.5,
82.9,70.1,-168.8,306.3,
67.3,57.4,-156.3,278.8,
51.4,46.8,-148.8,260.0,
38.5,36.0,-140.0,290.0,
31.9,28.3,-126.3,340.0,
29.9,25.1,-115.0,367.5,
26.5,22.0,-100.0,260.0,
19.1,15.0,-92.5,-76.3,
8.9,3.8,-72.5,-536.3,
-4.5,-9.8,-57.5,-932.5,
-19.5,-21.9,-43.8,-1120.0,
-32.4,-31.1,-38.8,-1121.3,
-41.9,-39.0,-25.0,-987.5,
-50.5,-47.0,-7.5,-712.5,
-61.0,-55.3,11.3,-370.0,
-71.9,-62.5,30.0,-12.5,
-78.6,-67.1,43.8,282.5,
-82.3,-70.3,46.3,457.5,
-88.9,-74.3,60.0,540.0,
-99.5,-78.4,61.3,558.8,
-109.4,-80.3,65.0,537.5,
-116.6,-79.6,76.3,507.5,
-121.9,-78.8,92.5,491.3,
-124.6,-78.3,112.5,475.0,
-122.6,-76.1,121.3,463.8,
-116.0,-70.8,130.0,431.3,
-107.5,-64.1,140.0,392.5,
-100.4,-59.6,135.0,338.8,
-97.3,-58.9,130.0,308.8,
-99.3,-61.4,115.0,282.5,
-105.1,-64.6,106.3,253.8,
-112.5,-66.3,108.8,215.0,
-118.5,-65.5,98.8,196.3,
-119.0,-61.4,96.3,181.3,
-111.9,-54.5,76.3,163.8,
-100.6,-49.0,71.3,125.0,
-90.0,-46.5,52.5,96.3,
-80.4,-43.6,45.0,47.5,
-69.1,-38.9,42.5,33.8,
-57.5,-35.3,30.0,25.0,
-48.3,-34.0,16.3,38.8,
-41.0,-32.1,0.0,80.0,
-33.9,-27.6,-1.3,108.8,
-25.5,-21.9,6.3,131.3,
-16.6,-17.3,-15.0,126.3,
-10.0,-15.4,-6.3,107.5,
-8.3,-16.8,-1.3,101.3,
-8.8,-19.0,-12.5,118.8,
-6.6,-19.4,-10.0,162.5,
-1.9,-18.3,-11.3,156.3,
2.9,-17.1,2.5,141.3,
6.4,-16.6,7.5,136.3,
7.9,-16.5,7.5,126.3,
8.0,-15.8,7.5,142.5,
8.8,-12.9,11.3,140.0,
9.3,-9.1,18.8,147.5,
8.3,-6.9,15.0,167.5,
6.3,-6.5,28.8,181.3,
3.5,-8.8,16.3,195.0,
0.3,-14.0,22.5,196.3,
-3.1,-20.1,16.3,203.8,
-6.1,-24.1,21.3,228.8,
-8.0,-25.4,35.0,261.3,
-8.6,-25.1,30.0,280.0,
-9.8,-24.8,36.3,268.8,
-14.3,-26.3,42.5,243.8,
-22.4,-30.8,45.0,217.5,
-31.4,-36.9,45.0,202.5,
-38.9,-42.4,50.0,197.5,
-44.4,-46.9,51.3,190.0,
-46.5,-49.8,56.3,178.8,
-44.5,-50.1,53.8,163.8,
-40.9,-49.5,65.0,136.3,
-39.1,-50.1,68.8,92.5,
-40.8,-53.6,75.0,53.8,
-45.0,-59.9,70.0,22.5,
-50.9,-65.8,68.8,-2.5,
-56.9,-68.1,72.5,-17.5,
-61.1,-68.5,70.0,-41.3,
-62.8,-70.8,81.3,-52.5,
-63.0,-74.1,82.5,-62.5,
-66.0,-76.8,100.0,-87.5,
-74.4,-79.5,92.5,-96.3,
-84.1,-82.8,88.8,-103.8,
-88.4,-84.1,88.8,-102.5,
-86.9,-83.0,106.3,-100.0,
-85.4,-82.8,110.0,-101.3,
-85.0,-84.4,115.0,-88.8,
-84.5,-85.9,121.3,-83.8,
-85.9,-86.6,121.3,-88.8,
-90.0,-86.8,118.8,-116.3,
-93.8,-85.3,115.0,-122.5,
-93.4,-81.3,105.0,-132.5,
-88.4,-75.6,110.0,-163.8,
-79.6,-69.4,106.3,-190.0,
