"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
65.3,64.6,-60.5,1794.3,
248.5,245.8,-285.5,2326.0,
449.3,444.5,-2.6,3055.5,
545.8,540.0,22.4,3245.2,
545.8,540.0,-239.4,3418.9,
545.8,540.0,-115.8,3934.6,
545.8,540.0,17.1,4168.4,
545.8,540.0,-165.8,4165.7,
540.8,535.0,-172.4,4463.7,
541.8,536.0,-27.6,4718.9,
545.8,540.0,-114.5,4694.8,
545.7,539.9,-222.3,4781.7,
543.2,537.4,-118.4,4913.9,
545.8,540.0,-107.9,4861.8,
545.8,540.0,-209.2,4820.4,
543.6,537.7,-165.8,4867.2,
545.6,539.7,-127.6,4807.0,
545.8,540.0,-213.1,4684.1,
544.6,538.9,-225.0,4658.7,
544.0,539.1,-140.8,4589.3,
542.0,540.0,-161.8,4434.3,
531.2,539.7,-214.5,4330.1,
516.4,538.8,-173.7,4265.9,
502.9,540.0,-167.1,4115.0,
488.0,540.0,-176.3,3956.0,
473.3,538.9,-153.9,3830.4,
463.0,539.9,-140.8,3682.1,
454.1,540.0,-134.2,3521.8,
444.0,539.5,-118.4,3414.9,
435.1,539.5,-106.6,3296.0,
426.8,538.7,-130.3,3146.4,
416.9,532.2,-156.6,3018.1,
406.1,520.7,-128.9,2888.5,
394.7,506.6,-96.0,2717.5,
382.8,491.2,-86.8,2553.2,
371.7,476.6,-56.6,2412.9,
361.9,463.8,-13.2,2253.9,
353.5,453.1,-3.9,2102.9,
346.7,444.0,46.0,2002.7,
339.6,434.8,56.6,1882.5,
331.1,424.2,65.8,1712.8,
321.2,412.2,94.7,1549.8,
311.1,399.9,150.0,1385.5,
301.9,388.6,194.7,1222.5,
293.9,378.3,217.1,1058.1,
287.8,370.3,223.7,939.2,
283.1,363.9,231.6,823.0,
278.3,357.1,230.2,713.4,
273.1,349.6,250.0,597.2,
268.0,342.5,268.4,501.0,
262.7,335.3,272.3,398.1,
256.3,327.2,265.8,292.6,
249.5,318.7,261.8,201.7,
242.9,310.5,246.0,82.8,
235.1,301.0,209.2,-46.8,
226.1,290.1,198.7,-187.0,
217.5,280.0,219.7,-304.6,
211.3,272.4,222.3,-418.2,
207.5,267.3,167.1,-510.4,
204.7,262.9,148.7,-593.2,
201.3,257.9,147.4,-673.4,
196.7,252.0,172.4,-740.2,
191.7,245.7,184.2,-807.0,
186.3,239.2,156.6,-873.8,
180.2,231.8,122.4,-978.0,
173.8,224.0,101.3,-1078.2,
168.7,217.7,98.7,-1161.0,
166.3,214.3,85.5,-1222.5,
165.7,212.4,97.4,-1285.3,
163.4,209.0,93.4,-1337.4,
159.0,203.3,92.1,-1376.1,
153.5,196.6,86.8,-1412.2,
147.7,189.6,88.1,-1454.9,
142.1,183.3,94.7,-1513.7,
137.8,178.3,92.1,-1568.5,
136.1,175.5,75.0,-1599.2,
136.2,174.5,46.0,-1609.9,
134.5,171.6,47.4,-1660.7,
129.2,165.4,65.8,-1712.8,
123.2,158.8,68.4,-1759.6,
119.8,154.8,80.3,-1784.9,
118.2,152.4,67.1,-1801.0,
115.8,149.0,60.5,-1830.4,
112.8,145.2,65.8,-1855.7,
110.4,142.2,50.0,-1862.4,
109.2,140.2,39.5,-1865.1,
108.8,139.0,57.9,-1838.4,
107.6,136.9,71.0,-1838.4,
104.0,132.4,82.9,-1881.1,
98.2,125.9,72.4,-1925.2,
92.4,119.3,60.5,-1955.9,
88.9,115.3,56.6,-1969.3,
88.8,114.7,82.9,-1968.0,
90.0,115.4,121.0,-1969.3,
88.9,113.5,101.3,-1998.7,
85.3,109.2,81.6,-2022.7,
82.1,105.5,107.9,-2044.1,
81.2,103.9,128.9,-2029.4,
80.4,102.3,119.7,-2040.1,
77.3,98.6,119.7,-2086.9,
73.8,94.7,103.9,-2118.9,
71.7,92.3,98.7,-2121.6,
69.8,89.9,105.3,-2112.3,
67.2,86.8,113.1,-2123.0,
65.7,84.9,100.0,-2127.0,
66.9,85.7,110.5,-2105.6,
67.0,85.3,93.4,-2088.2,
63.3,81.0,90.8,-2104.2,
58.4,75.6,84.2,-2110.9,
55.8,72.8,78.9,-2112.3,
56.4,72.9,103.9,-2086.9,
58.5,74.5,94.7,-2064.2,
60.4,76.0,85.5,-2041.5,
60.5,75.8,93.4,-2037.4,
58.9,74.0,106.6,-2016.1,
56.5,71.2,103.9,-2005.4,
53.0,67.3,44.7,-2001.4,
48.8,62.5,52.6,-2020.1,
46.4,59.7,105.3,-2004.0,
47.5,60.5,115.8,-1958.6,
49.2,62.0,89.5,-1925.2,
48.3,60.7,57.9,-1911.9,
45.2,57.1,73.7,-1905.2,
42.1,53.8,85.5,-1905.2,
39.6,51.2,76.3,-1913.2,
38.8,50.2,51.3,-1922.5,
40.4,51.7,48.7,-1910.5,
42.5,53.5,75.0,-1905.2,
43.2,53.8,76.3,-1879.8,
42.0,52.4,51.3,-1887.8,
40.3,50.6,17.1,-1889.1,
39.2,49.3,34.2,-1867.8,
38.3,48.0,60.5,-1851.7,
37.2,46.5,71.0,-1819.7,
36.0,45.0,39.5,-1803.6,
33.3,42.1,14.5,-1809.0,
29.3,38.0,30.3,-1846.4,
27.3,36.0,38.2,-1875.8,
28.8,37.4,26.3,-1862.4,
