"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-206.1,-10.6,-195.0,12.5,
-226.4,-16.0,-198.8,23.8,
-236.9,-9.3,-205.0,33.8,
-250.8,5.4,-211.3,50.0,
-274.9,23.6,-211.3,63.8,
-305.1,44.4,-213.8,63.8,
-331.4,67.4,-212.5,23.8,
-345.0,91.5,-213.8,11.3,
-343.0,116.3,-221.3,16.3,
-327.9,140.9,-230.0,27.5,
-305.3,163.4,-243.8,45.0,
-280.5,182.1,-255.0,37.5,
-253.4,195.5,-270.0,37.5,
-217.9,202.8,-268.8,65.0,
-170.9,203.0,-281.3,61.3,
-116.6,194.4,-288.8,63.8,
-63.3,177.8,-287.5,66.3,
-19.5,158.1,-291.3,57.5,
9.0,136.8,-293.8,52.5,
19.0,110.0,-297.5,95.0,
3.8,76.5,-313.8,128.8,
-26.6,43.8,-465.0,125.0,
-70.4,22.8,-685.0,61.3,
-116.1,12.8,-753.8,30.0,
-149.4,2.9,-660.0,17.5,
-163.9,-13.4,-491.3,68.8,
-162.8,-32.0,-368.8,125.0,
-150.0,-45.6,-305.0,173.8,
-127.6,-51.5,-248.8,198.8,
-99.5,-50.8,-220.0,202.5,
-70.9,-44.8,-210.0,206.3,
-44.6,-33.4,-193.8,226.3,
-22.4,-16.6,-172.5,227.5,
-9.1,2.8,-208.8,173.8,
-21.3,26.9,-481.3,122.5,
-79.8,70.3,-1211.3,53.8,
-176.0,134.8,-1863.8,-66.3,
-261.3,183.3,-1973.8,-138.8,
-285.9,174.0,-1583.8,-80.0,
-241.6,112.1,-1105.0,31.3,
-159.9,45.4,-813.8,85.0,
-74.4,10.9,-570.0,98.8,
1.1,5.3,-297.5,150.0,
63.4,9.9,-140.0,182.5,
109.5,15.1,-46.3,182.5,
139.8,17.0,88.8,173.8,
156.0,13.5,181.3,181.3,
160.6,6.1,216.3,193.8,
160.8,-2.9,255.0,207.5,
164.1,-13.0,307.5,227.5,
170.1,-21.5,317.5,210.0,
173.9,-24.4,323.8,185.0,
173.0,-23.1,366.3,145.0,
168.1,-21.5,371.3,127.5,
161.1,-18.4,360.0,133.8,
152.6,-12.1,363.8,137.5,
142.3,-4.1,363.8,142.5,
130.0,5.4,355.0,182.5,
116.5,15.5,361.3,236.3,
103.0,25.0,368.8,128.8,
91.3,36.5,366.3,-298.8,
81.8,50.3,341.3,-826.3,
73.1,61.0,350.0,-1157.5,
64.9,67.3,351.3,-1241.3,
57.6,71.4,330.0,-1218.8,
51.6,74.1,332.5,-1095.0,
45.6,74.0,317.5,-787.5,
37.9,69.5,287.5,-428.8,
27.9,61.1,263.8,-135.0,
17.9,51.9,252.5,100.0,
11.1,45.0,222.5,293.8,
9.0,41.1,201.3,391.3,
9.5,37.5,196.3,391.3,
10.1,31.1,178.8,377.5,
11.5,21.8,161.3,397.5,
15.0,11.4,142.5,415.0,
19.0,1.1,135.0,381.3,
20.4,-7.4,112.5,342.5,
19.1,-12.5,87.5,332.5,
18.9,-14.1,86.3,316.3,
22.9,-15.3,112.5,317.5,
29.9,-17.8,111.3,303.8,
36.5,-18.5,121.3,300.0,
42.3,-15.0,155.0,287.5,
48.3,-8.8,170.0,302.5,
55.1,-1.0,173.8,316.3,
63.3,7.5,182.5,298.8,
71.6,16.5,192.5,267.5,
78.4,26.5,176.3,285.0,
84.4,36.1,167.5,306.3,
90.1,43.0,173.8,281.3,
93.8,47.3,175.0,247.5,
94.6,50.0,162.5,215.0,
94.6,50.4,172.5,191.3,
94.8,46.6,177.5,185.0,
94.8,40.1,173.8,161.3,
93.5,31.8,183.8,146.3,
89.8,19.4,183.8,131.3,
85.1,3.9,182.5,102.5,
81.6,-10.5,191.3,72.5,
79.4,-20.6,190.0,70.0,
78.3,-27.0,183.8,56.3,
78.1,-31.3,180.0,28.8,
79.1,-33.5,185.0,-1.3,
81.6,-32.8,185.0,11.3,
84.9,-29.6,178.8,16.3,
87.1,-25.3,191.3,-15.0,
88.0,-20.4,201.3,-3.8,
89.9,-16.3,193.8,-1.3,
94.8,-12.4,197.5,-10.0,
98.0,-5.5,203.8,2.5,
93.6,4.4,187.5,27.5,
82.5,13.0,178.8,20.0,
70.1,18.1,186.3,-2.5,
