"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
43.1,21.1,52.5,6.3,
42.5,26.1,41.3,41.3,
43.1,31.3,20.0,57.5,
42.5,31.5,7.5,58.8,
39.5,26.8,-46.3,46.3,
35.4,19.5,-40.0,8.8,
32.5,14.0,-8.8,-36.3,
31.6,13.4,-5.0,-45.0,
31.9,16.1,23.8,-50.0,
32.1,19.5,-8.8,-47.5,
31.8,20.5,-45.0,-32.5,
30.6,17.3,-56.3,-60.0,
29.3,11.4,-66.3,-67.5,
28.0,5.6,-46.3,-87.5,
26.3,2.6,-41.3,-98.8,
23.4,3.3,-30.0,-86.3,
19.6,5.8,30.0,-68.8,
16.5,10.0,60.0,-20.0,
15.6,15.4,37.5,57.5,
15.9,17.4,-1.3,102.5,
14.9,11.6,-16.3,105.0,
12.1,0.5,-1.3,67.5,
8.9,-9.9,-45.0,45.0,
5.1,-17.8,-17.5,21.3,
1.5,-22.3,-1.3,-28.8,
0.3,-21.9,-36.3,-33.8,
1.6,-20.3,-17.5,-73.8,
4.8,-19.3,-1.3,-102.5,
8.4,-17.0,-36.3,-88.8,
10.1,-15.4,-20.0,-92.5,
9.0,-15.0,35.0,-105.0,
7.0,-13.3,21.3,-88.8,
5.5,-11.6,-30.0,-82.5,
2.8,-14.4,-25.0,-93.8,
-1.8,-20.0,23.8,-132.5,
-4.9,-21.6,25.0,-113.8,
-5.1,-17.9,-35.0,-73.8,
-4.0,-15.3,-67.5,-80.0,
-2.9,-16.6,-18.8,-92.5,
-2.0,-16.0,28.8,-102.5,
-1.6,-9.8,-3.8,-42.5,
-2.1,-2.6,27.5,-27.5,
-2.6,2.1,16.3,-38.8,
-2.0,4.6,-28.8,-18.8,
-1.0,2.9,-53.8,-1.3,
-1.4,-3.1,-20.0,27.5,
-2.6,-6.4,57.5,22.5,
-1.5,-0.6,20.0,-11.3,
2.9,9.4,-10.0,-143.8,
6.4,14.3,28.8,-425.0,
6.3,12.8,48.8,-776.3,
3.4,8.8,21.3,-1065.0,
-0.9,3.5,-26.3,-1195.0,
-5.6,-2.9,25.0,-1147.5,
-8.6,-7.4,48.8,-962.5,
-8.8,-8.0,22.5,-691.3,
-7.3,-8.0,-45.0,-387.5,
-6.1,-12.1,-66.3,-145.0,
-6.0,-19.4,-43.8,33.8,
-5.1,-24.1,-12.5,148.8,
-2.0,-21.9,6.3,201.3,
2.1,-13.9,-1.3,237.5,
4.5,-6.8,7.5,222.5,
3.5,-5.5,-37.5,231.3,
-0.5,-9.6,-47.5,217.5,
-5.6,-15.0,-48.8,198.8,
-10.3,-17.5,-37.5,178.8,
-13.3,-16.5,-10.0,167.5,
-13.5,-12.4,46.3,148.8,
-11.1,-5.1,21.3,170.0,
-7.6,1.3,-40.0,195.0,
-5.9,1.1,-51.3,173.8,
-6.6,-4.4,-45.0,128.8,
-8.1,-9.5,-31.3,97.5,
-8.5,-10.0,-40.0,90.0,
-6.9,-6.4,-42.5,88.8,
-4.1,-1.9,-3.8,67.5,
-0.6,4.0,48.8,53.8,
4.8,13.9,30.0,81.3,
11.3,23.0,-40.0,83.8,
15.3,24.4,-15.0,70.0,
15.6,20.3,36.3,52.5,
14.4,18.1,27.5,70.0,
12.4,18.8,-26.3,83.8,
9.1,16.8,-31.3,76.3,
5.8,12.8,41.3,40.0,
5.3,12.6,40.0,51.3,
7.4,15.5,-27.5,85.0,
9.0,14.6,-60.0,73.8,
8.6,8.6,-18.8,21.3,
7.3,4.8,28.8,-10.0,
6.8,6.8,-26.3,26.3,
6.8,8.9,-23.8,41.3,
5.8,7.8,43.8,18.8,
5.4,8.1,56.3,26.3,
7.6,11.5,25.0,61.3,
10.6,12.9,-36.3,72.5,
11.3,8.9,-28.8,27.5,
9.3,3.9,20.0,-6.3,
6.8,3.1,-25.0,6.3,
5.0,5.1,-12.5,26.3,
4.6,7.3,36.3,15.0,
5.5,11.4,57.5,11.3,
7.5,17.6,35.0,26.3,
9.9,21.1,-11.3,50.0,
11.8,19.6,28.8,37.5,
13.3,17.5,66.3,32.5,
15.0,18.4,16.3,53.8,
16.0,19.0,-42.5,76.3,
15.0,14.6,-53.8,32.5,
12.3,6.6,-7.5,-11.3,
9.9,1.1,18.8,-18.8,
9.3,0.3,-31.3,15.0,
9.1,0.3,-37.5,30.0,
8.6,-1.0,-16.3,17.5,
8.6,-0.9,6.3,-5.0,
10.6,2.4,-22.5,16.3,
13.4,5.8,-52.5,1.3,
14.1,5.6,-16.3,-22.5,
12.1,4.3,21.3,-50.0,
10.3,5.8,15.0,-43.8,
10.5,9.4,31.3,-43.8,
11.6,13.1,48.8,-51.3,
12.4,17.0,63.8,-41.3,
12.3,20.3,18.8,-32.5,
10.5,19.1,-20.0,-6.3,
7.5,12.6,40.0,-26.3,
5.3,6.8,56.3,-41.3,
5.5,6.1,41.3,2.5,
7.0,8.8,40.0,30.0,
7.5,11.1,37.5,52.5,
8.0,12.5,43.8,75.0,
10.3,12.9,40.0,88.8,
12.6,11.8,42.5,96.3,
13.3,9.8,2.5,102.5,
12.6,7.3,-46.3,93.8,
11.9,3.6,-28.8,77.5,
12.4,1.4,32.5,68.8,
14.8,4.1,25.0,91.3,
17.6,9.0,-40.0,123.8,
19.1,9.5,-63.8,101.3,
19.0,4.9,-58.8,68.8,
17.6,0.4,-6.3,41.3,
16.3,1.8,43.8,51.3,
16.5,9.9,40.0,105.0,
17.1,18.6,18.8,142.5,
15.6,20.5,-7.5,160.0,
11.8,15.0,20.0,115.0,
7.9,9.4,47.5,115.0,
6.3,8.9,17.5,138.8,
6.1,10.1,-55.0,168.8,
5.6,7.9,-36.3,155.0,
5.8,4.0,5.0,123.8,
8.8,3.5,8.8,153.8,
13.5,6.6,26.3,165.0,
17.1,11.0,7.5,188.8,
17.8,13.5,-32.5,196.3,
15.8,11.0,-55.0,166.3,
12.9,4.8,-26.3,110.0,
10.8,0.3,45.0,81.3,
9.5,2.0,22.5,97.5,
8.6,6.6,-16.3,131.3,
6.1,7.9,20.0,103.8,
1.4,6.4,52.5,78.8,
-3.6,5.1,43.8,88.8,
-7.3,3.6,30.0,103.8,
-10.0,-0.6,3.8,92.5,
-12.9,-8.6,-40.0,65.0,
-15.9,-18.6,-61.3,50.0,
-18.0,-27.0,-62.5,20.0,
-18.5,-31.1,-10.0,8.8,
-17.3,-29.3,12.5,5.0,
-14.6,-22.0,-8.8,33.8,
-11.9,-13.4,3.8,38.8,
-8.8,-6.4,-7.5,30.0,
-5.1,-2.3,0.0,33.8,
-2.8,-1.8,-41.3,46.3,
-2.4,-4.6,-50.0,35.0,
-2.9,-8.9,-17.5,33.8,
-3.4,-10.5,11.3,60.0,
-4.3,-9.0,-26.3,85.0,
-6.0,-8.6,-53.8,95.0,
-8.0,-11.6,-62.5,76.3,
-9.5,-14.9,-5.0,43.8,
-9.6,-13.4,16.3,36.3,
-7.4,-7.3,-35.0,61.3,
-3.1,-2.0,-21.3,65.0,
2.1,1.3,45.0,38.8,
7.8,6.4,32.5,52.5,
11.8,12.0,-2.5,73.8,
13.1,14.6,1.3,88.8,
13.8,14.9,-6.3,101.3,
14.8,14.8,8.8,105.0,
15.3,14.0,-37.5,113.8,
13.6,10.5,-57.5,103.8,
9.8,4.8,-10.0,86.3,
5.9,1.8,15.0,96.3,
4.6,4.1,7.5,158.8,
6.8,8.9,36.3,198.8,
10.5,13.5,50.0,226.3,
13.9,18.0,52.5,238.8,
16.5,22.5,15.0,243.8,
18.0,23.9,-20.0,225.0,
17.5,20.4,35.0,171.3,
16.1,16.3,23.8,156.3,
15.8,14.5,-2.5,162.5,
16.1,13.8,23.8,132.5,
15.9,13.3,10.0,98.8,
13.4,12.3,-37.5,96.3,
8.5,9.0,-23.8,77.5,
4.0,4.4,-5.0,67.5,
2.0,1.4,5.0,66.3,
1.3,0.8,5.0,51.3,
-0.5,0.4,-23.8,67.5,
-4.9,-2.3,2.5,68.8,
-10.6,-5.8,-25.0,87.5,
-15.3,-8.3,-48.8,96.3,
-18.3,-10.9,-21.3,67.5,
-19.9,-13.3,53.8,40.0,
-21.6,-13.3,63.8,48.8,
-25.5,-12.4,6.3,72.5,
-32.6,-16.3,-41.3,68.8,
-42.9,-27.9,-50.0,42.5,
-54.3,-43.9,-17.5,15.0,
-63.6,-56.4,48.8,37.5,
-70.3,-61.3,58.8,95.0,
-75.8,-62.4,13.8,80.0,
-81.1,-65.8,-17.5,-91.3,
-86.1,-72.4,22.5,-411.3,
-90.8,-78.5,18.8,-765.0,
-95.3,-82.3,0.0,-1085.0,
-99.3,-84.8,-8.8,-1263.8,
-102.3,-87.0,-10.0,-1276.3,
-103.8,-88.1,7.5,-1125.0,
-102.5,-86.5,-38.8,-843.8,
-99.3,-84.4,-60.0,-562.5,
-96.5,-84.0,-16.3,-323.8,
-92.8,-80.8,46.3,-96.3,
-84.9,-70.0,55.0,76.3,
-74.3,-56.9,17.5,165.0,
-65.3,-50.4,-43.8,193.8,
-60.4,-52.9,-28.8,185.0,
-59.3,-58.6,5.0,158.8,
-59.8,-61.0,-27.5,178.8,
-59.5,-59.4,-48.8,186.3,
-58.3,-57.4,-52.5,171.3,
-59.0,-57.4,-7.5,137.5,
-60.4,-55.8,17.5,120.0,
-57.3,-48.4,-33.8,171.3,
-51.0,-40.8,-17.5,178.8,
-45.8,-36.5,15.0,152.5,
-39.6,-31.1,-25.0,170.0,
-32.6,-25.9,-45.0,167.5,
-29.6,-26.3,-47.5,133.8,
-30.3,-30.0,1.3,95.0,
