"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
-20.0,38.3,16.3,-155.0,
-23.0,36.6,21.3,-146.3,
-24.5,32.1,17.5,-123.8,
-22.6,27.3,27.5,-115.0,
-19.3,24.8,25.0,-97.5,
-17.3,25.8,12.5,-88.8,
-17.3,28.4,23.8,-71.3,
-17.8,29.4,25.0,-42.5,
-17.4,28.8,18.8,-43.8,
-15.8,28.5,28.8,-43.8,
-13.4,27.8,26.3,-51.3,
-11.0,24.4,25.0,-87.5,
-9.8,18.9,28.8,-121.3,
-9.9,14.9,36.3,-173.8,
-9.4,15.6,36.3,-220.0,
-7.8,19.6,35.0,-222.5,
-6.0,22.3,37.5,-207.5,
-7.6,21.0,37.5,-206.3,
-8.9,16.8,25.0,-212.5,
-9.0,11.5,26.3,-197.5,
-9.4,7.3,31.3,-172.5,
-9.8,5.0,15.0,-170.0,
-8.4,4.9,13.8,-162.5,
-5.4,7.3,7.5,-145.0,
-3.0,10.9,8.8,-135.0,
-2.4,12.1,8.8,-143.8,
-2.9,10.4,3.8,-140.0,
-3.4,9.4,5.0,-113.8,
-3.3,10.6,-8.8,-118.8,
-3.6,11.6,-2.5,-125.0,
-4.6,9.6,2.5,-136.3,
-4.4,4.1,3.8,-125.0,
-3.3,-2.9,-1.3,-123.8,
-2.6,-7.4,2.5,-146.3,
-2.5,-6.0,3.8,-136.3,
-2.8,0.6,-6.3,-125.0,
-4.0,6.9,5.0,-115.0,
-6.3,8.8,18.8,-86.3,
-7.5,8.6,13.8,-62.5,
-6.8,8.9,15.0,-31.3,
-4.5,7.6,21.3,-20.0,
-2.3,3.5,25.0,-21.3,
-1.1,-2.4,15.0,-11.3,
-0.6,-7.9,17.5,3.8,
0.6,-11.9,15.0,26.3,
2.1,-14.1,11.3,45.0,
2.6,-16.1,11.3,55.0,
2.6,-20.1,3.8,41.3,
3.5,-26.1,-5.0,18.8,
6.0,-30.9,-17.5,10.0,
9.4,-31.5,-11.3,-6.3,
12.8,-29.0,-10.0,7.5,
14.9,-28.0,-7.5,28.8,
14.1,-30.1,-6.3,47.5,
11.5,-32.0,-7.5,58.8,
10.5,-30.4,-8.8,42.5,
12.1,-25.5,-11.3,52.5,
14.3,-20.9,-7.5,56.3,
14.3,-19.8,-7.5,71.3,
11.1,-20.5,-8.8,70.0,
5.8,-19.9,2.5,62.5,
1.4,-18.0,7.5,83.8,
0.1,-16.9,5.0,117.5,
1.1,-16.9,7.5,133.8,
2.9,-16.9,5.0,140.0,
4.5,-15.8,-1.3,162.5,
4.8,-14.3,7.5,167.5,
3.9,-14.1,10.0,186.3,
2.9,-14.8,2.5,195.0,
2.5,-13.8,6.3,202.5,
3.4,-11.1,0.0,226.3,
5.4,-9.1,-7.5,242.5,
7.0,-10.0,-13.8,236.3,
7.6,-13.8,-8.8,230.0,
7.0,-17.3,-2.5,226.3,
4.8,-17.0,-6.3,190.0,
1.8,-14.0,-8.8,182.5,
-0.4,-12.1,-2.5,171.3,
-1.9,-12.8,-6.3,158.8,
-3.4,-15.0,-12.5,133.8,
-4.6,-17.0,-17.5,108.8,
-5.1,-16.8,-20.0,96.3,
-4.5,-14.5,-21.3,107.5,
-2.6,-11.5,-13.8,121.3,
0.3,-8.1,-12.5,108.8,
2.8,-6.5,-20.0,82.5,
2.9,-7.1,-8.8,78.8,
1.3,-6.1,-1.3,80.0,
0.8,-1.6,-11.3,102.5,
2.6,2.5,-7.5,108.8,
5.9,2.8,-2.5,97.5,
8.8,0.0,-8.8,81.3,
