"ID:",""
"Name:",""
"Age:","","Sex:","Male"
"Comments:"
""

"Raw Data"

"EEG1","EEG2","EMG","ECG"
9.6,5.3,275.0,-306.3,
12.4,13.9,288.8,-321.3,
17.0,21.5,380.0,-305.0,
21.1,31.5,437.5,-266.3,
22.4,40.0,423.8,-257.5,
25.3,47.8,466.3,-256.3,
28.1,52.9,498.8,-226.3,
25.6,51.3,460.0,-195.0,
22.0,45.4,427.5,-193.8,
21.3,38.3,432.5,-221.3,
20.6,29.4,391.3,-220.0,
19.4,21.6,312.5,-205.0,
18.8,18.9,282.5,-221.3,
17.5,18.9,228.8,-228.8,
14.6,18.3,140.0,-218.8,
12.4,16.9,51.3,-213.8,
12.4,16.6,-33.8,-196.3,
15.0,22.1,-136.3,-221.3,
19.1,34.5,-230.0,-262.5,
22.3,49.1,-298.8,-252.5,
24.1,62.0,-363.8,-211.3,
26.3,71.8,-417.5,-205.0,
28.9,80.4,-436.3,-225.0,
31.5,89.3,-462.5,-250.0,
33.9,94.0,-506.3,-237.5,
33.9,91.5,-540.0,-200.0,
29.5,86.3,-547.5,-187.5,
23.0,85.0,-566.3,-167.5,
18.0,87.8,-556.3,-157.5,
15.5,87.4,-537.5,-137.5,
14.6,79.1,-540.0,-122.5,
13.9,65.4,-518.8,-122.5,
11.5,51.3,-478.8,-113.8,
6.5,39.0,-452.5,-96.3,
1.3,28.3,-428.8,-66.3,
-1.6,21.1,-398.8,-37.5,
-4.4,20.4,-358.8,-8.8,
-8.6,22.4,-317.5,-5.0,
-11.5,21.3,-293.8,-11.3,
-10.4,18.0,-266.3,-37.5,
-6.1,16.1,-243.8,-36.3,
-2.8,16.1,-221.3,-28.8,
-3.9,19.4,-181.3,-7.5,
-7.5,25.9,-128.8,-13.8,
-9.5,32.0,-135.0,-38.8,
-10.3,33.9,-96.3,-51.3,
-12.9,29.1,-28.8,-76.3,
-18.3,18.4,38.8,-66.3,
-22.5,6.4,87.5,-48.8,
-24.0,-1.9,110.0,-61.3,
-27.3,-4.6,116.3,-81.3,
-34.1,-5.1,145.0,-77.5,
-38.9,-8.4,141.3,-88.8,
-37.9,-15.8,115.0,-111.3,
-34.0,-24.3,82.5,-148.8,
-29.0,-31.5,35.0,-166.3,
-23.4,-38.5,-25.0,-170.0,
-20.6,-44.3,-105.0,-150.0,
-22.0,-47.0,-186.3,-118.8,
-24.9,-49.5,-245.0,-113.8,
-26.4,-50.8,-251.3,-108.8,
-25.0,-44.1,-171.3,-83.8,
-21.0,-27.4,-47.5,-68.8,
-13.3,-4.6,113.8,-71.3,
-0.1,17.8,272.5,-115.0,
15.6,35.1,401.3,-158.8,
28.9,44.6,512.5,-160.0,
36.6,46.3,597.5,-113.8,
39.4,43.1,637.5,-90.0,
40.3,37.4,620.0,-75.0,
39.1,29.6,545.0,-73.8,
33.1,19.9,440.0,-42.5,
24.6,7.6,303.8,1.3,
17.9,-8.9,180.0,35.0,
10.3,-30.5,60.0,76.3,
-2.5,-54.4,-60.0,82.5,
-18.0,-75.3,-187.5,73.8,
-30.5,-90.4,-301.3,73.8,
-36.9,-98.9,-386.3,52.5,
-38.8,-102.3,-426.3,37.5,
-39.9,-103.6,-438.8,-7.5,
-42.5,-102.5,-443.8,-56.3,
-46.0,-96.1,-470.0,-65.0,
-46.1,-85.4,-488.8,-28.8,
-38.0,-73.9,-513.8,-32.5,
-23.3,-61.8,-543.8,-57.5,
-8.6,-44.4,-572.5,-98.8,
2.8,-21.1,-582.5,-120.0,
10.8,0.9,-608.8,-128.8,
15.4,18.6,-685.0,-132.5,
18.4,35.5,-722.5,-165.0,
22.4,52.0,-701.3,-160.0,
26.4,65.3,-642.5,-106.3,
25.9,72.4,-550.0,-77.5,
19.6,70.9,-420.0,-51.3,
12.1,61.9,-251.3,-55.0,
7.3,49.0,-57.5,-12.5,
4.8,34.8,97.5,21.3,
1.9,20.6,168.8,46.3,
-4.6,4.4,186.3,91.3,
-16.5,-17.1,157.5,107.5,
-32.1,-43.6,120.0,128.8,
-47.5,-71.1,82.5,153.8,
-61.5,-95.5,38.8,122.5,
-76.4,-116.6,-1.3,111.3,
-90.0,-137.0,-3.8,135.0,
-97.6,-158.8,28.8,138.8,
-101.0,-176.4,65.0,157.5,
-102.0,-176.1,103.8,142.5,
-95.4,-153.6,146.3,93.8,
-79.9,-120.8,205.0,33.8,
-65.1,-91.9,272.5,20.0,
-59.5,-72.0,313.8,46.3,
-59.5,-55.0,371.3,82.5,
-56.9,-35.9,432.5,101.3,
-48.6,-18.1,520.0,78.8,
-37.9,-4.9,628.8,78.8,
-30.8,3.8,715.0,92.5,
-29.3,7.1,772.5,116.3,
-30.0,4.9,785.0,161.3,
-28.5,-3.0,773.8,218.8,
-24.3,-11.6,767.5,263.8,
-22.6,-11.3,752.5,291.3,
-27.8,2.6,743.8,308.8,
-37.4,22.8,727.5,325.0,
-47.1,34.5,733.8,295.0,
-55.3,30.9,736.3,290.0,
-63.0,19.8,702.5,290.0,
-74.1,11.4,643.8,251.3,
-93.8,7.4,561.3,230.0,
-117.6,5.9,461.3,171.3,
-126.8,4.3,356.3,142.5,
